"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"2194";0,72;"Very Good";"D";"VS2";63,1;59;3139;5,67;5,7;3,59
"18517";1,08;"Ideal";"E";"VS2";62;54;7548;6,62;6,57;4,09
"9510";0,9;"Premium";"D";"SI1";62,2;58;4612;6,18;6,11;3,82
"36281";0,32;"Good";"G";"SI1";63,5;56;477;4,35;4,38;2,77
"27585";2;"Premium";"E";"SI2";61,8;56;18426;8,12;8,05;5
"32368";0,4;"Ideal";"I";"VVS1";61,4;58;790;4,72;4,76;2,91
"18479";1,25;"Very Good";"H";"VS2";63,3;57;7525;6,87;6,82;4,33
"47051";0,53;"Very Good";"F";"VS1";61,5;59;1821;5,19;5,22;3,2
"15049";0,3;"Ideal";"G";"VS1";62;54;605;4,3;4,35;2,68
"2482";0,81;"Premium";"G";"VS2";62,9;58;3193;5,94;5,88;3,72
"46872";0,53;"Ideal";"E";"VS2";61,9;55;1813;5,22;5,19;3,22
"50080";0,51;"Ideal";"F";"VVS2";61,2;56;2203;5,19;5,17;3,17
"44061";0,55;"Very Good";"E";"SI1";61;61;1551;5,25;5,3;3,22
"7256";1,01;"Good";"F";"SI2";64,3;59;4197;6,33;6,26;4,05
"46566";0,53;"Ideal";"D";"VS2";60,9;57;1783;5,17;5,24;3,17
"1401";0,32;"Ideal";"G";"VS1";61,8;55;559;4,42;4,45;2,74
"24519";2,04;"Fair";"E";"SI2";65,4;55;12799;7,87;7,93;5,17
"10385";0,36;"Very Good";"E";"SI1";63,5;58;593;4,46;4,49;2,84
"24403";1,51;"Premium";"E";"SI1";58,3;59;12644;7,52;7,47;4,37
"50199";0,71;"Very Good";"I";"VS1";62,9;59;2226;5,68;5,71;3,58
"17357";1,01;"Ideal";"G";"VS2";62,6;56;6964;6,41;6,44;4,02
"19211";1,01;"Good";"D";"VS1";63,1;59;7955;6,34;6,37;4,01
"20032";0,32;"Very Good";"G";"SI2";63;56;421;4,32;4,35;2,73
"11879";0,95;"Very Good";"G";"VS1";61,7;58;5111;6,26;6,34;3,89
"9194";1,06;"Ideal";"H";"SI2";61,7;60;4547;6,53;6,51;4,02
"4438";1,05;"Ideal";"J";"SI2";61,6;57;3616;6,55;6,51;4,02
"42515";0,48;"Premium";"E";"VS2";62,5;61;1323;5,01;4,97;3,12
"30572";0,31;"Ideal";"D";"VS2";61,2;55;734;4,35;4,38;2,67
"16015";1,3;"Premium";"H";"SI2";60,1;57;6406;7,17;7,13;4,3
"49580";0,83;"Fair";"H";"SI2";65,1;59;2133;5,84;5,81;3,79
"27007";2,01;"Very Good";"E";"SI2";60,6;59;17118;8,11;8,25;4,96
"51354";0,72;"Premium";"F";"SI1";62;60;2364;5,74;5,77;3,57
"40035";0,4;"Very Good";"F";"VVS1";62,9;55;1111;4,71;4,74;2,97
"4208";1,04;"Fair";"G";"SI2";66,1;60;3564;6,32;6,23;4,15
"4749";0,93;"Very Good";"I";"SI1";58,9;60;3685;6,43;6,48;3,8
"2824";0,81;"Premium";"D";"SI1";62,4;59;3266;5,96;5,89;3,7
"6047";0,32;"Ideal";"I";"VS2";60,3;56;576;4,45;4,44;2,68
"46255";0,54;"Very Good";"G";"VS1";61,6;56;1754;5,23;5,26;3,23
"14053";0,31;"Premium";"G";"VS2";61,2;59;605;4,4;4,36;2,68
"27746";2;"Very Good";"H";"SI1";62,8;57;18803;7,95;8;5,01
"15960";1,1;"Premium";"G";"VS2";62,8;58;6387;6,6;6,58;4,14
"44682";0,5;"Premium";"D";"SI1";62,3;58;1610;5,08;5,07;3,16
"49192";0,71;"Very Good";"H";"SI1";61,4;58;2076;5,72;5,78;3,53
"34480";0,39;"Ideal";"G";"SI1";60,5;56;866;4,77;4,79;2,89
"30113";0,32;"Premium";"G";"VS2";60,5;58;720;4,42;4,41;2,67
"44509";0,52;"Ideal";"D";"SI1";60;56;1600;5,19;5,24;3,13
"44237";0,57;"Ideal";"H";"VS2";60,2;59;1573;5,35;5,38;3,23
"53609";0,75;"Good";"E";"SI2";62,3;58;2702;5,78;5,81;3,61
"52867";0,76;"Premium";"E";"SI2";60,8;57;2580;5,89;5,85;3,57
