"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"53845";0,74;"Very Good";"D";"SI2";61,5;59;2740;5,79;5,82;3,57
"37369";0,4;"Very Good";"F";"VS1";60,4;61;982;4,74;4,77;2,87
"44556";0,52;"Premium";"F";"VS2";61,4;62;1605;5,19;5,16;3,18
"23233";1,52;"Good";"G";"VS2";63,3;57;11235;7,27;7,32;4,62
"28288";0,24;"Very Good";"D";"VS1";61,1;60;367;3,96;3,99;2,43
"2519";0,84;"Ideal";"I";"VS1";61,4;57;3201;6,03;6,09;3,72
"29419";0,38;"Premium";"I";"VS1";61,3;60;700;4,62;4,65;2,84
"42883";0,39;"Ideal";"G";"VVS1";60,7;56;1359;4,73;4,77;2,88
"3596";0,9;"Good";"J";"VS2";62,3;64;3423;6,09;6,17;3,82
"44507";0,52;"Ideal";"F";"VS2";62,5;54;1600;5,14;5,17;3,22
"1566";0,8;"Very Good";"H";"SI1";63;57;3005;5,89;5,95;3,73
"42821";0,51;"Ideal";"H";"SI1";61,7;55;1354;5,12;5,16;3,17
"7862";1,13;"Ideal";"I";"SI2";61,7;57;4307;6,59;6,7;4,13
"26561";2,26;"Premium";"I";"SI2";62;58;16241;8,4;8,37;5,2
"28982";0,31;"Ideal";"E";"VS1";61,9;54,4;685;4,33;4,37;2,69
"1545";0,75;"Very Good";"H";"VVS2";60,6;57;3002;5,86;5,89;3,56
"47425";0,51;"Ideal";"E";"VS1";61,8;56;1851;5,17;5,19;3,2
"15651";1,19;"Ideal";"H";"SI1";62;56,4;6275;6,77;6,81;4,2
"49054";0,7;"Very Good";"G";"SI2";60,6;58;2057;5,72;5,77;3,48
"8163";0,7;"Very Good";"D";"VVS1";63,4;59;4362;5,63;5,64;3,57
"52429";0,7;"Very Good";"I";"VVS1";61,2;58;2513;5,65;5,72;3,48
"15577";1,21;"Very Good";"D";"SI2";62,4;58;6248;6,77;6,83;4,24
"31874";0,3;"Very Good";"H";"VVS2";63,1;60;776;4,28;4,24;2,69
"9624";0,9;"Premium";"G";"VS2";61,7;57;4637;6,21;6,11;3,8
"51995";0,71;"Ideal";"G";"VS2";62,9;56;2443;5,73;5,68;3,59
"45692";0,53;"Ideal";"F";"VS1";60,7;55;1697;5,32;5,25;3,21
"3258";0,74;"Very Good";"E";"VS1";63,4;55;3357;5,78;5,76;3,66
"46945";0,52;"Ideal";"E";"VS2";61,2;56;1815;5,23;5,16;3,18
"15600";1,01;"Very Good";"F";"VS2";59,2;59;6257;6,49;6,61;3,88
"46044";0,56;"Ideal";"F";"VS2";62,3;55;1729;5,32;5,28;3,3
"1286";0,7;"Very Good";"E";"VS2";63,4;59;2952;5,63;5,67;3,58
"6382";0,25;"Ideal";"E";"VVS2";62,1;57;576;4,04;4,07;2,52
"10321";1,07;"Ideal";"I";"VS2";62,1;56;4764;6,61;6,53;4,08
"3473";0,76;"Very Good";"G";"VVS2";61,5;59;3394;5,83;5,91;3,61
"25144";1,83;"Premium";"I";"VS1";61,9;57;13711;7,91;7,85;4,88
"51070";0,54;"Ideal";"F";"VS2";61,3;57;2333;5,29;5,24;3,23
"43439";0,55;"Ideal";"F";"SI1";61,8;55;1415;5,27;5,22;3,24
"15375";0,36;"Very Good";"G";"SI1";61,8;57,8;606;4,52;4,58;2,81
"38952";0,31;"Very Good";"I";"VS1";62,8;57;489;4,28;4,32;2,7
"38474";0,38;"Ideal";"H";"VVS2";62,1;56;1031;4,64;4,67;2,89
"32881";0,4;"Very Good";"J";"VS1";63,2;57;810;4,73;4,7;2,98
"34296";0,3;"Ideal";"D";"VS2";60,9;57;857;4,34;4,36;2,65
"42893";0,51;"Ideal";"D";"SI2";61,9;56;1359;5,15;5,1;3,17
"44766";0,55;"Ideal";"E";"SI1";61,6;56;1621;5,26;5,28;3,25
"49048";0,7;"Ideal";"I";"VS2";62,4;56;2056;5,71;5,66;3,55
"15219";1,01;"Good";"G";"VS2";64;59;6109;6,27;6,33;4,03
"39291";0,3;"Ideal";"H";"VS2";60,9;58;491;4,29;4,32;2,62
"46243";0,53;"Ideal";"F";"VS2";61,8;55;1753;5,23;5,19;3,22
"32249";0,31;"Ideal";"H";"IF";61,2;56;789;4,36;4,4;2,68
"27706";0,36;"Ideal";"I";"VS2";61,8;55;648;4,61;4,58;2,84
"27416";5,01;"Fair";"J";"I1";65,5;59;18018;10,74;10,54;6,98
"36649";0,43;"Very Good";"E";"SI1";63,4;57;948;4,84;4,81;3,06
"7902";1;"Good";"D";"SI1";64,3;62;4312;6,18;6,13;3,96
"43146";0,52;"Very Good";"E";"SI1";62,9;59;1389;5,12;5,15;3,23
"38639";0,31;"Ideal";"H";"VS2";61,9;55;489;4,35;4,38;2,7
"46602";0,54;"Ideal";"D";"SI1";62,1;56;1786;5,25;5,21;3,25
"45419";0,55;"Ideal";"E";"SI1";61,7;57;1668;5,27;5,23;3,24
"49439";0,7;"Good";"F";"SI2";60,6;61;2109;5,71;5,77;3,48
"43985";0,26;"Ideal";"G";"SI1";62,2;54;394;4,11;4,12;2,56
"32073";0,32;"Good";"E";"VS2";57;60;780;4,6;4,53;2,6
"31035";0,31;"Good";"F";"VS2";63,6;54;749;4,33;4,28;2,74
"917";0,84;"Ideal";"G";"SI2";61;56;2879;6,13;6,1;3,73
"35472";0,33;"Ideal";"G";"VVS2";62,6;53;901;4,45;4,43;2,78
"5482";1,02;"Good";"D";"SI2";57,5;62;3839;6,6;6,62;3,8
"13727";0,27;"Ideal";"E";"VS2";62,7;55;603;4,18;4,15;2,61
"51692";0,7;"Fair";"F";"VS1";55,9;62;2399;5,94;5,83;3,29
"29204";0,44;"Good";"J";"VS1";63,1;57;694;4,83;4,87;3,06
"16898";1,21;"Very Good";"H";"VS2";62,1;60;6745;6,77;6,83;4,22
"40055";0,38;"Premium";"E";"VS2";61,8;58;1112;4,64;4,61;2,86
"41746";0,52;"Good";"F";"SI1";63,8;56;1244;5,07;5,12;3,25
"11622";1,01;"Premium";"H";"VS2";62,6;61;5050;6,33;6,29;3,95
"39989";0,41;"Premium";"F";"VS2";61,1;56;1107;4,84;4,79;2,94
"7925";1,04;"Very Good";"H";"SI1";63,1;58;4316;6,43;6,37;4,04
"1909";1;"Premium";"H";"SI2";62,8;60;3080;6,46;6,34;4,02
"36394";0,43;"Ideal";"G";"VS2";61,7;55;942;4,85;4,88;3
"38904";0,33;"Ideal";"E";"VVS1";61,5;56;1052;4,49;4,46;2,75
"1017";0,73;"Premium";"E";"VS2";62;60;2902;5,76;5,73;3,56
"34503";0,4;"Very Good";"G";"VVS2";60,6;59;868;4,74;4,8;2,89
"37783";0,38;"Premium";"E";"VS1";60,7;59;1000;4,65;4,7;2,84
"47666";0,34;"Ideal";"G";"SI1";61,9;55,5;531;4,49;4,54;2,79
"49918";0,7;"Ideal";"H";"SI1";61,2;56;2184;5,69;5,74;3,5
"536";0,96;"Ideal";"F";"I1";60,7;55;2826;6,41;6,37;3,88
"13035";0,36;"Premium";"F";"SI1";61,1;59;600;4,58;4,62;2,81
"39876";0,37;"Ideal";"E";"VVS1";61,5;56;1103;4,59;4,64;2,84
"49965";0,3;"Premium";"E";"SI2";61,7;61;540;4,33;4,29;2,66
"16984";1,25;"Premium";"H";"SI1";62,2;57;6783;6,91;6,85;4,28
"33421";0,32;"Ideal";"H";"VVS2";61,9;55;828;4,39;4,37;2,71
"17739";1,7;"Premium";"I";"SI2";61,7;56;7140;7,66;7,57;4,7
"46485";0,62;"Premium";"F";"SI1";63;59;1777;5,43;5,39;3,41
"8213";1,02;"Premium";"G";"SI2";62,9;59;4370;6,4;6,38;4,02
"18971";1,13;"Ideal";"G";"VS1";61;56,4;7808;6,7;6,75;4,1
"22505";1,5;"Ideal";"G";"SI2";60,5;57;10543;7,4;7,43;4,49
"1192";0,72;"Very Good";"G";"VVS2";62,2;57;2933;5,67;5,72;3,54
"5109";0,72;"Ideal";"F";"VS1";61,7;56;3759;5,75;5,78;3,56
"27651";2,29;"Premium";"J";"IF";61,4;60;18594;8,49;8,45;5,2
"22034";0,34;"Good";"H";"SI1";63,7;57;628;4,45;4,44;2,83
"13861";1;"Very Good";"D";"SI1";63,1;56;5645;6,34;6,3;3,99
"20496";1,2;"Very Good";"F";"VS2";62,4;58;8829;6,75;6,81;4,23
"33023";0,3;"Ideal";"D";"VVS2";62;53;814;4,33;4,35;2,69
"34022";0,35;"Ideal";"E";"VVS2";62,6;53;849;4,52;4,55;2,84
"25928";1,98;"Very Good";"I";"VS2";62,7;60;15083;7,9;7,96;4,98
"17660";1,1;"Premium";"F";"VS2";61,1;57;7115;6,71;6,65;4,08
"11680";1;"Premium";"F";"SI1";62,1;59;5060;6,36;6,39;3,96
"4932";0,9;"Good";"H";"SI1";61,4;60;3730;6,06;6,12;3,74
"27012";2;"Premium";"G";"SI2";60,4;61;17136;8,21;8,12;4,93
"34088";0,36;"Premium";"D";"VS2";60,5;58;852;4,6;4,63;2,79
"47882";0,61;"Ideal";"H";"VVS2";60,2;57;1911;5,53;5,47;3,31
"17109";1;"Good";"E";"VS1";60,6;63;6822;6,28;6,42;3,85
"14792";1,05;"Premium";"E";"SI1";62,5;59;5951;6,5;6,43;4,04
"43039";0,5;"Ideal";"F";"SI1";60,2;63;1374;5,12;5,15;3,09
"2955";0,83;"Very Good";"E";"SI1";63,8;54;3295;5,96;6,04;3,83
