"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"24479";2,2;"Premium";"H";"SI2";61,5;58;12747;8,44;8,38;5,18
"3445";0,9;"Very Good";"H";"SI1";63,4;58;3387;6,16;6,11;3,89
"5973";0,9;"Very Good";"F";"SI1";62,3;55;3950;6,14;6,18;3,84
"24566";1,62;"Ideal";"F";"SI1";62,5;55;12857;7,56;7,52;4,71
"43294";0,55;"Very Good";"D";"SI2";59,7;64;1401;5,26;5,32;3,16
"12624";1,04;"Premium";"D";"SI2";62,4;56;5292;6,5;6,45;4,04
"14979";1,14;"Premium";"F";"SI1";61,1;59;6033;6,75;6,7;4,11
"48326";0,33;"Good";"F";"SI1";61,8;62;536;4,4;4,45;2,74
"19763";1,5;"Premium";"H";"SI2";62,5;60;8333;7,32;7,25;4,55
"38908";0,33;"Ideal";"E";"VVS1";61,7;56;1052;4,46;4,42;2,74
"24755";2,02;"Ideal";"I";"SI2";61,7;57;13109;8,05;8,12;4,99
"23834";1,52;"Very Good";"H";"VS1";63,5;60;11912;7,28;7,24;4,61
"39518";0,32;"Premium";"E";"VVS2";61,5;58;1080;4,42;4,36;2,7
"24919";1,91;"Premium";"I";"SI1";60,9;53;13367;8,11;8,07;4,93
"2958";1,01;"Premium";"J";"VS2";62,4;60;3296;6,45;6,35;3,99
"11574";1,15;"Ideal";"I";"VS2";61,7;59;5038;6,68;6,73;4,14
"24639";1,54;"Ideal";"F";"VS2";61,9;57;12978;7,42;7,35;4,57
"35617";0,3;"Very Good";"H";"VS2";62,7;59;473;4,22;4,27;2,66
"6486";1,04;"Ideal";"J";"SI1";60,8;57;4059;6,54;6,59;3,99
"21744";1,59;"Ideal";"I";"SI1";60,2;57;9813;7,56;7,72;4,6
"31634";0,3;"Ideal";"H";"SI1";62;56;450;4,29;4,32;2,67
"50906";0,8;"Fair";"G";"SI2";64,6;55;2318;5,86;5,75;3,75
"36980";0,38;"Ideal";"F";"VVS2";62;55;963;4,66;4,7;2,9
"17155";1,21;"Premium";"H";"VS2";59,3;60;6849;6,93;6,99;4,13
"14451";1,33;"Premium";"I";"SI2";62,4;58;5832;7,04;7,02;4,39
"40571";0,52;"Very Good";"G";"SI2";63,1;56;1151;5,12;5,08;3,22
"2524";0,7;"Very Good";"F";"VVS1";63,3;62;3204;5,67;5,57;3,56
"5120";0,72;"Very Good";"F";"VVS1";62,1;55;3762;5,72;5,78;3,57
"40437";0,5;"Premium";"G";"SI1";63;56;1138;5,07;5,02;3,18
"50317";1,06;"Fair";"I";"I1";64,5;57;2239;6,47;6,33;4,13
"37360";0,4;"Premium";"G";"VVS2";59,7;58;982;4,78;4,8;2,86
"28080";0,4;"Ideal";"J";"VVS2";62,5;53;662;4,74;4,79;2,98
"25879";1,51;"Very Good";"F";"VS1";62,6;57;14976;7,25;7,29;4,55
"3229";0,72;"Ideal";"G";"VVS2";61,2;57;3352;5,76;5,77;3,53
"12669";1,01;"Premium";"H";"VS2";61,5;59;5303;6,48;6,49;3,99
"47435";0,72;"Ideal";"J";"SI1";61,7;56;1853;5,77;5,81;3,57
"44814";0,5;"Ideal";"E";"VS2";61,3;57;1624;5,13;5,15;3,15
"19319";1,41;"Ideal";"H";"SI2";62;56;8030;7,17;7,24;4,47
"33772";0,48;"Ideal";"G";"SI2";62;54;841;5,04;5,06;3,13
"16621";1,09;"Ideal";"H";"VS1";61,3;54;6643;6,66;6,68;4,09
"8021";1,05;"Ideal";"H";"SI2";61,2;57;4331;6,54;6,59;4,02
"30259";0,34;"Very Good";"D";"VS1";59,8;57;725;4,54;4,59;2,73
"15357";1,28;"Premium";"H";"SI2";62;57;6164;7;6,94;4,32
"53372";0,61;"Ideal";"G";"IF";62,3;56;2659;5,42;5,46;3,39
"46059";0,64;"Fair";"E";"SI1";59,5;64;1733;5,65;5,39;3,31
"31844";0,41;"Ideal";"J";"VVS1";62;57;775;4,73;4,79;2,95
"48766";0,7;"Very Good";"H";"SI1";59,2;59;2018;5,79;5,86;3,45
"29944";0,32;"Premium";"E";"I1";60,9;58;444;4,42;4,38;2,68
"16084";1,29;"Ideal";"H";"SI1";62,6;56;6424;6,96;6,93;4,35
"46836";0,76;"Good";"J";"SI1";63,8;57;1809;5,78;5,74;3,67
"6894";0,9;"Ideal";"G";"VS2";62,7;56;4133;6,25;6,15;3,89
"52149";0,7;"Good";"F";"SI1";62,8;58;2470;5,6;5,65;3,53
"3785";0,74;"Premium";"E";"VS1";61,1;58;3462;5,81;5,84;3,56
"7362";1;"Good";"D";"SI2";61,5;63;4218;6,27;6,32;3,87
"43820";0,51;"Good";"E";"SI1";63,9;54;1443;5,09;5,05;3,24
"41792";0,41;"Very Good";"E";"VVS1";62,9;58;1249;4,72;4,75;2,98
"50372";0,71;"Premium";"D";"SI1";58,1;61;2249;5,81;5,79;3,37
"23757";1,52;"Good";"H";"VS1";63,5;60;11804;7,24;7,28;4,61
