"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"21054";0,31;"Premium";"F";"VS2";59,7;60;625;4,39;4,42;2,63
"42650";0,5;"Good";"F";"VS2";63,6;58;1333;5,02;5,05;3,2
"38133";0,3;"Very Good";"G";"VVS1";63,1;58;1013;4,31;4,28;2,71
"22713";1,78;"Very Good";"D";"SI2";63,4;60;10730;7,67;7,61;4,85
"45184";0,51;"Ideal";"E";"VS2";62;56;1656;5,11;5,15;3,18
"26591";2,03;"Premium";"I";"VS2";58,5;60;16309;8,37;8,34;4,89
"2756";0,72;"Premium";"F";"VVS2";61,1;58;3250;5,78;5,84;3,55
"44634";0,57;"Very Good";"E";"SI1";60,3;57;1608;5,34;5,4;3,24
"18514";1,2;"Ideal";"G";"VS2";61,9;56;7548;6,86;6,81;4,23
"43936";0,3;"Good";"G";"VS2";58,5;64;515;4,42;4,37;2,57
"2965";0,8;"Premium";"E";"SI1";61,5;58;3297;5,97;5,93;3,66
"51217";0,7;"Premium";"G";"SI1";62,8;58;2352;5,66;5,62;3,54
"48614";0,51;"Ideal";"F";"VVS2";61,7;56;1998;5,12;5,15;3,17
"40695";0,46;"Good";"F";"VS1";56,5;61;1157;5,11;5,05;2,87
"12745";1,2;"Ideal";"J";"VS2";61,8;55;5318;6,84;6,86;4,23
"33797";0,32;"Ideal";"E";"VVS2";61,5;57;842;4,4;4,41;2,71
"41938";0,4;"Premium";"D";"VVS2";60,8;59;1263;4,76;4,81;2,91
"29669";0,35;"Very Good";"G";"VS1";60,7;61;706;4,54;4,58;2,77
"17378";0,34;"Premium";"H";"SI1";62,1;59;612;4,5;4,46;2,78
"24626";1,52;"Premium";"G";"VS2";62,6;55;12958;7,39;7,28;4,59
"8009";0,9;"Very Good";"H";"VS1";62,5;58;4328;6,08;6,14;3,82
"3755";1,02;"Very Good";"E";"I1";60,4;62;3455;6,47;6,52;3,92
"42342";0,41;"Good";"E";"VVS1";64,1;55;1298;4,71;4,68;3,01
"26469";2,28;"Very Good";"I";"SI2";62,9;57;16041;8,34;8,41;5,27
"40262";0,33;"Premium";"D";"SI2";62,1;58;492;4,4;4,43;2,74
"8376";0,31;"Very Good";"F";"VS2";63;57;583;4,27;4,33;2,71
"37105";0,38;"Ideal";"G";"SI1";61,8;54;969;4,69;4,67;2,9
"48343";0,58;"Ideal";"H";"VVS1";62,1;53,6;1961;5,35;5,38;3,34
"50098";0,61;"Ideal";"D";"VS2";61;57;2207;5,49;5,53;3,36
"16975";1,25;"Ideal";"D";"SI2";61,9;54,4;6779;6,9;6,93;4,28
"12065";1,04;"Premium";"D";"SI2";59,8;58;5154;6,61;6,56;3,94
"37062";0,43;"Premium";"F";"VS2";61,1;57;968;4,9;4,86;2,98
"37512";0,31;"Ideal";"F";"VVS1";62,4;55;985;4,34;4,32;2,7
"1125";0,83;"Very Good";"D";"SI2";63,1;57;2918;5,95;5,9;3,74
"30473";0,31;"Ideal";"I";"VVS1";62,1;56;732;4,38;4,35;2,71
"31102";0,3;"Ideal";"G";"VVS1";62,1;58;753;4,26;4,28;2,65
"32279";0,3;"Very Good";"E";"VVS2";61,3;59;789;4,3;4,32;2,64
"42924";0,41;"Very Good";"D";"VVS2";61,2;55;1364;4,79;4,82;2,95
"14647";1,05;"Ideal";"D";"SI1";61,7;56;5914;6,53;6,59;4,05
"52979";0,3;"Premium";"D";"SI1";59,7;59;552;4,34;4,37;2,6
"21169";1,7;"Premium";"I";"SI2";62,9;59;9330;7,57;7,51;4,74
"48776";0,7;"Good";"F";"SI2";58,1;61;2020;5,76;5,8;3,36
"27418";2;"Good";"H";"VS2";63,8;59;18023;7,88;8,01;5,07
"39742";0,39;"Premium";"F";"VS1";60,6;55;1092;4,77;4,73;2,88
"26045";1,62;"Ideal";"G";"VS1";62,7;56;15246;7,44;7,51;4,69
"22240";1,52;"Premium";"D";"SI2";59,2;62;10291;7,51;7,46;4,43
"25581";1,52;"Premium";"G";"VS1";61,9;58;14424;7,38;7,35;4,56
"26718";0,32;"Premium";"G";"VS1";61,4;58;645;4,36;4,4;2,69
"32067";0,33;"Ideal";"D";"SI1";62,7;55;780;4,44;4,4;2,77
"29284";0,25;"Very Good";"D";"VS1";63;59;436;3,97;4;2,51
"32896";0,36;"Very Good";"E";"SI1";63,1;58;810;4,54;4,49;2,85
"41214";0,52;"Ideal";"H";"SI1";61,5;56;1206;5,16;5,21;3,19
"11003";1,17;"Premium";"H";"SI2";62,7;56;4914;6,74;6,68;4,21
"1581";0,71;"Ideal";"G";"SI1";61,4;56;3007;5,72;5,77;3,53
"38861";0,4;"Ideal";"F";"VS1";61,1;56;1050;4,78;4,75;2,91
"33929";0,37;"Very Good";"E";"VVS2";59,7;61;844;4,67;4,71;2,8
"33671";0,41;"Good";"G";"SI1";64,3;54;836;4,72;4,68;3,02
"34005";0,42;"Ideal";"G";"VS2";61,8;56;847;4,81;4,84;2,98
"6954";0,93;"Very Good";"G";"SI1";62,3;58;4144;6,2;6,29;3,9
"35604";0,31;"Premium";"H";"VVS1";61,8;58;907;4,34;4,3;2,67
"3513";0,85;"Ideal";"G";"SI1";62,2;56;3403;6,06;6,09;3,78
"52580";0,7;"Ideal";"E";"SI1";60,6;57;2537;5,71;5,77;3,48
"37898";0,41;"Ideal";"F";"VS1";61,9;55;1007;4,76;4,8;2,96
"177";0,74;"Very Good";"F";"VS2";61,3;61;2775;5,8;5,84;3,57
"24220";1,59;"Premium";"H";"VVS2";63;58;12409;7,48;7,43;4,7
"33057";0,3;"Ideal";"F";"VVS1";61,7;58;814;4,26;4,3;2,64
"36888";0,35;"Ideal";"G";"IF";60,7;57;959;4,59;4,61;2,79
"37815";0,52;"Premium";"G";"SI2";62,5;59;1001;5,1;5,07;3,18
"32914";0,44;"Very Good";"I";"VS1";62,8;56;810;4,83;4,88;3,05
"50290";0,3;"Ideal";"H";"VVS2";61,9;56;542;4,28;4,31;2,65
