"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"34935";0,28;"Good";"J";"VVS2";58,4;60;375;4,27;4,33;2,51
"22401";1,4;"Ideal";"G";"VS2";62,1;55;10427;7,12;7,05;4,4
"40004";0,41;"Premium";"F";"VS2";62,6;58;1107;4,81;4,75;2,99
"18572";1,01;"Very Good";"D";"VS1";63,1;58;7575;6,34;6,3;3,99
"10441";1,09;"Premium";"I";"VS1";62,3;54;4786;6,65;6,61;4,13
"16093";1,32;"Premium";"H";"SI2";62,7;58;6431;7,05;6,99;4,4
"22019";1,5;"Ideal";"H";"VS1";61,3;55;10080;7,37;7,34;4,51
"40782";0,43;"Good";"F";"VS1";61,4;61,1;1167;4,85;4,87;2,98
"44555";0,52;"Premium";"F";"VS2";62,5;58;1605;5,17;5,13;3,22
"20682";1,26;"Ideal";"H";"VS1";61;57;8959;6,97;7,03;4,27
"2305";0,78;"Good";"F";"VS1";64;54;3163;5,86;5,82;3,74
"51389";0,71;"Ideal";"G";"SI1";60,6;56;2368;5,76;5,82;3,51
"40507";0,61;"Ideal";"J";"SI1";62;55;1143;5,45;5,48;3,39
"9494";1,05;"Premium";"H";"SI1";61,9;58;4608;6,45;6,5;4,01
"36052";0,31;"Ideal";"E";"VVS1";61;57;924;4,33;4,36;2,65
"9018";0,9;"Very Good";"D";"SI1";61,9;55;4514;6,18;6,22;3,84
"47377";0,57;"Ideal";"D";"SI1";61;57;1847;5,34;5,31;3,25
"46911";0,56;"Fair";"F";"VS2";57;67;1814;5,49;5,36;3,09
"15588";1,5;"Fair";"H";"SI2";64,6;59;6250;7,2;7,11;4,62
"20426";1,22;"Premium";"G";"VS1";61,3;58;8779;6,91;6,89;4,23
"6593";1,01;"Good";"G";"SI2";63,5;58;4079;6,34;6,39;4,04
"13755";1;"Good";"F";"VS2";64,2;58;5606;6,32;6,26;4,04
"38889";0,4;"Good";"G";"VVS2";61,4;64;1050;4,7;4,65;2,87
"47461";0,53;"Ideal";"D";"VS2";61,4;56;1857;5,2;5,23;3,2
"21923";1,06;"Very Good";"E";"VVS2";61,8;58;9997;6,52;6,56;4,04
"3695";0,76;"Premium";"E";"VS2";60,5;56;3447;5,98;5,95;3,61
"53830";0,73;"Ideal";"F";"SI1";62,6;55;2737;5,75;5,78;3,61
"9823";1,01;"Very Good";"G";"SI1";63,5;60;4672;6,33;6,3;4,01
"16989";1,27;"Ideal";"H";"SI1";60,6;57;6785;7,07;7;4,26
"40028";0,48;"Premium";"F";"SI1";60,6;62;1110;5,06;5;3,05
"5985";1,01;"Very Good";"J";"SI1";58,9;59;3952;6,56;6,62;3,88
"5471";1,01;"Fair";"F";"SI2";65,2;57;3837;6,33;6,24;4,1
"4819";0,91;"Very Good";"E";"SI2";62,8;61;3703;6,07;6,09;3,82
"43346";0,57;"Premium";"E";"SI1";58,9;59;1406;5,41;5,35;3,17
"9922";1,01;"Very Good";"D";"SI2";60,1;60;4690;6,41;6,47;3,87
"23728";0,25;"Very Good";"E";"IF";61,3;56;633;4,1;4,13;2,53
"37824";0,33;"Ideal";"E";"VS1";61,6;56;1002;4,46;4,43;2,74
"48049";0,48;"Ideal";"F";"VVS1";62;55;1926;4,99;5,04;3,11
"9115";1,02;"Very Good";"I";"VS2";59,3;59;4532;6,56;6,6;3,9
"36570";0,42;"Good";"E";"SI1";63,6;61;945;4,73;4,7;3
"42672";0,51;"Fair";"F";"VS2";61;66;1334;5,12;5,04;3,1
"38172";0,34;"Premium";"G";"IF";62,3;59;1014;4,46;4,49;2,79
"6100";0,91;"Premium";"G";"SI1";62,6;58;3975;6,17;6,14;3,85
"29242";0,37;"Premium";"F";"VS2";60,5;59;696;4,62;4,67;2,81
"41416";0,4;"Ideal";"D";"VS2";61,6;55;1226;4,75;4,79;2,94
"40974";0,4;"Ideal";"E";"VS1";59,2;62;1180;4,8;4,83;2,85
"38344";0,32;"Premium";"G";"IF";61,8;55;1020;4,45;4,39;2,73
"9779";1;"Ideal";"I";"VS1";63,1;57;4664;6,32;6,39;4,01
"20911";1,24;"Ideal";"G";"VS1";60,1;58;9123;7,03;6,97;4,21
"3110";0,74;"Very Good";"E";"VS2";62,8;58;3323;5,73;5,76;3,61
"30694";0,3;"Premium";"F";"VVS2";61,4;59;737;4,31;4,36;2,66
"31097";0,3;"Very Good";"G";"VVS1";62,5;56;753;4,25;4,29;2,67
"12450";1,21;"Premium";"F";"SI2";58,9;60;5243;6,81;6,74;3,99
"7007";1,06;"Premium";"I";"SI1";62,9;60;4155;6,47;6,43;4,06
"52057";0,7;"Very Good";"H";"VS1";62,5;61;2453;5,62;5,67;3,53
"13543";1,14;"Premium";"G";"SI1";62,3;59;5548;6,66;6,69;4,16
"5937";1,01;"Very Good";"F";"SI2";60,8;63;3945;6,32;6,38;3,86
"34186";0,33;"Very Good";"G";"VS1";63,1;57;854;4,4;4,38;2,77
"34316";0,43;"Very Good";"D";"SI2";63,1;59;858;4,81;4,8;3,03
"40633";0,41;"Ideal";"E";"VS1";61,8;55;1153;4,8;4,75;2,95
"9593";1,06;"Ideal";"I";"SI1";61,2;56;4630;6,64;6,6;4,05
"32964";0,3;"Ideal";"F";"SI1";62,5;57;461;4,27;4,31;2,68
"12512";1,01;"Premium";"H";"VS2";61,9;57;5260;6,42;6,35;3,95
"39555";0,32;"Ideal";"G";"VVS1";62,2;55;1080;4,4;4,38;2,73
"44354";0,56;"Ideal";"G";"VS2";62,1;56;1580;5,29;5,31;3,29
"12937";1;"Good";"E";"SI1";58;60;5384;6,48;6,52;3,77
"48744";0,76;"Good";"J";"VS1";62,6;61,9;2015;5,7;5,75;3,58
"21968";1,22;"Ideal";"G";"VVS2";62,3;56;10038;6,81;6,84;4,25
"29715";0,31;"Very Good";"H";"VVS1";61,9;58;707;4,32;4,34;2,68
"1553";0,73;"Fair";"F";"VS1";58,6;66;3002;5,92;5,88;3,46
"13263";1;"Good";"G";"SI1";62,2;63;5483;6,36;6,41;3,97
"7367";0,96;"Very Good";"F";"SI2";59,8;59;4218;6,38;6,45;3,84
"33525";0,35;"Ideal";"E";"VS1";62,3;56;829;4,5;4,52;2,81
"2177";0,7;"Premium";"F";"VVS2";62,6;59;3136;5,66;5,62;3,53
"8968";1,03;"Very Good";"F";"SI2";62,4;59;4503;6,38;6,45;4
"1164";1,2;"Premium";"I";"I1";60,5;58;2925;6,9;6,79;4,14
"50606";0,7;"Premium";"G";"SI1";61,6;61;2285;5,7;5,63;3,49
"20159";1,21;"Premium";"G";"VS1";62,7;58;8616;6,76;6,85;4,27
"11706";0,34;"Premium";"E";"SI1";59,3;58;596;4,55;4,59;2,71
"2704";0,31;"Ideal";"G";"VS2";61,1;57;562;4,37;4,4;2,68
"10168";1,5;"Good";"G";"I1";64;61;4731;7,15;7,04;0
"29960";0,35;"Ideal";"J";"VS2";61,4;55;446;4,55;4,57;2,8
"7341";0,91;"Very Good";"E";"SI1";62,4;57;4211;6,11;6,23;3,85
"6077";0,91;"Very Good";"E";"SI2";62,8;59;3968;6,13;6,16;3,86
"5759";1,01;"Premium";"F";"SI2";63;60;3897;6,35;6,28;3,98
"19886";1,2;"Ideal";"F";"VS2";62,3;56;8436;6,79;6,82;4,24
"20103";1,9;"Fair";"H";"SI2";67,1;64;8576;7,57;7,52;5,06
"42826";0,53;"Good";"E";"SI1";63,1;56;1355;5,15;5,19;3,26
"2006";0,72;"Very Good";"D";"SI1";60,5;57;3102;5,85;5,89;3,55
"43967";0,32;"Very Good";"H";"SI2";63,1;56;517;4,37;4,34;2,75
"11158";1,02;"Ideal";"D";"SI2";61,4;56;4946;6,42;6,57;3,99
"33549";0,35;"Ideal";"D";"VS2";61,5;56;829;4,53;4,55;2,79
"1211";0,71;"Very Good";"H";"VVS1";62,7;59;2938;5,65;5,67;3,55
"31697";0,36;"Ideal";"F";"SI1";61,5;57;770;4,59;4,55;2,81
"12262";1,16;"Ideal";"I";"VS2";61,5;57;5207;6,75;6,78;4,16
"32430";0,33;"Ideal";"E";"VS2";61,7;55;792;4,45;4,47;2,75
"40863";0,52;"Very Good";"E";"SI2";62,4;59;1175;5,13;5,16;3,21
"35032";0,4;"Ideal";"E";"SI1";63;57;882;4,68;4,65;2,94
"38506";0,5;"Fair";"F";"SI2";65,5;54;1031;5,06;4,92;3,25
"4950";1,01;"Good";"G";"SI1";64,3;55;3733;6,34;6,31;4,07
"13310";1,24;"Very Good";"I";"SI2";61,6;59;5497;6,87;6,9;4,24
"52148";0,71;"Ideal";"E";"SI2";61,5;57;2470;5,74;5,78;3,54
"34412";0,3;"Ideal";"G";"IF";61,9;57;863;4,27;4,29;2,65
"34994";0,46;"Ideal";"F";"SI2";61,4;56;881;4,97;5;3,06
"21555";2,01;"Premium";"I";"SI2";63;59;9658;8,04;7,97;5,04
"28777";0,33;"Ideal";"D";"VS2";61,8;54;681;4,43;4,47;2,75
"46508";0,51;"Ideal";"D";"VS1";62,4;57;1779;5,09;5,13;3,19
"41544";0,52;"Premium";"G";"SI2";61,4;56;1235;5,27;5,18;3,2
"9713";0,35;"Very Good";"F";"SI1";61;55;590;4,6;4,63;2,81
"13276";1,24;"Very Good";"H";"SI2";63,2;55;5486;6,88;6,83;4,33
"14271";0,92;"Very Good";"D";"SI1";60,8;58;5779;6,24;6,27;3,8
"24442";1,51;"Premium";"G";"VS2";59,6;57;12696;7,52;7,49;4,47
"16619";1;"Premium";"F";"VS2";60,5;59;6640;6,57;6,39;3,92
"45313";0,3;"Ideal";"G";"VS1";61,1;56;524;4,35;4,36;2,66
"18037";0,35;"Premium";"H";"VS1";61,3;59;614;4,54;4,57;2,79
"2631";0,74;"Premium";"E";"VS2";62,7;58;3228;5,77;5,72;3,6
"5622";0,96;"Premium";"I";"VS2";60,6;60;3876;6,4;6,47;3,9
"9263";1,01;"Very Good";"E";"SI2";63,2;59;4561;6,38;6,34;4,02
"38901";0,33;"Ideal";"E";"VVS1";61,2;56;1052;4,51;4,45;2,74
"8758";0,9;"Very Good";"D";"SI1";61,7;60;4466;6,14;6,17;3,8
"4252";0,71;"Premium";"F";"IF";61,1;58;3578;5,8;5,72;3,52
"44538";0,5;"Ideal";"E";"VS1";62,3;55;1603;5,09;5,12;3,18
"1041";0,8;"Ideal";"I";"VS1";62,2;58;2906;5,92;5,95;3,69
"12667";0,91;"Very Good";"F";"VS1";62,4;59;5302;6,15;6,16;3,84
"12823";1,02;"Premium";"G";"VS2";61,5;59;5346;6,45;6,4;3,95
"49115";0,62;"Premium";"F";"VS2";61,4;59;2065;5,5;5,47;3,37
"13520";1;"Very Good";"G";"VS2";62,7;58;5544;6,34;6,42;4
"24305";1,51;"Ideal";"G";"VS2";62,1;54;12551;7,34;7,31;4,55
"36013";0,43;"Very Good";"E";"SI1";63,4;56;921;4,79;4,77;3,03
"11366";1,1;"Good";"G";"SI1";63,4;57;4997;6,52;6,55;4,14
"3586";0,81;"Ideal";"F";"SI1";61,5;57;3422;6,01;6,06;3,71
"35097";0,3;"Ideal";"F";"IF";62,1;54;886;4,32;4,35;2,69
"8583";1,15;"Premium";"F";"SI2";62,2;59;4437;6,7;6,62;4,14
"41984";0,51;"Ideal";"D";"SI2";59,8;55;1264;5,17;5,23;3,11
"29972";0,32;"Ideal";"D";"SI1";62,1;54;715;4,4;4,45;2,75
"39314";0,38;"Ideal";"H";"VVS2";61,4;57;1069;4,65;4,63;2,85
"32004";0,35;"Ideal";"D";"VS2";62,1;54;777;4,54;4,58;2,83
"31374";0,3;"Premium";"H";"VVS1";61,3;58;761;4,32;4,3;2,64
"14988";1;"Premium";"F";"VS2";58,7;62;6037;6,6;6,51;3,85
"48460";0,57;"Ideal";"G";"VVS2";60,5;56;1976;5,36;5,38;3,25
"18092";1,23;"Very Good";"H";"SI1";62,5;56;7313;6,79;6,82;4,25
"10151";1,1;"Fair";"D";"SI2";64,6;54;4725;6,56;6,49;4,22
"16127";1,11;"Premium";"G";"VS2";60,4;58;6445;6,76;6,72;4,07
"27009";1,72;"Ideal";"G";"VS2";62,4;55;17125;7,63;7,68;4,78
"42727";0,37;"Ideal";"F";"VVS1";59,2;57;1342;4,71;4,75;2,8
"22227";2,04;"Ideal";"I";"SI2";62,8;57;10282;8,11;8,07;5,08
"12474";0,77;"Ideal";"E";"VVS1";61,6;55;5251;5,87;5,95;3,64
"14959";1,21;"Ideal";"H";"SI1";62,6;53;6025;6,87;6,8;4,28
"18529";1,08;"Ideal";"G";"VS1";61,4;56;7551;6,59;6,63;4,06
"1505";0,75;"Ideal";"E";"SI1";61,1;57;2993;5,83;5,86;3,57
"53308";0,3;"Very Good";"D";"SI1";62,3;59;552;4,22;4,25;2,64
"20133";1,55;"Premium";"J";"VS1";62,6;59;8593;7,35;7,4;4,62
"21558";1,54;"Premium";"I";"VS2";59,8;59;9659;7,61;7,53;4,53
"1281";0,72;"Very Good";"D";"VS1";62,7;58;2951;5,65;5,68;3,55
"50499";0,6;"Very Good";"E";"VS1";60;58;2270;5,5;5,56;3,32
"13657";1,32;"Premium";"I";"SI2";61,3;59;5588;7,01;6,95;4,28
"9123";1,13;"Ideal";"H";"SI2";61;60;4535;6,73;6,69;4,09
"43898";0,27;"Premium";"G";"VS2";62,4;59;509;4,13;4,11;2,57
"13822";1,01;"Premium";"G";"VS1";59,3;59;5632;6,49;6,52;3,86
"4050";1,03;"Fair";"I";"SI2";65,2;56;3530;6,42;6,35;4,16
"16536";1,01;"Premium";"E";"VS2";62,5;58;6606;6,44;6,4;4,01
"3149";0,9;"Fair";"E";"SI1";65;61;3332;6,05;6,02;3,92
"34719";0,37;"Good";"D";"SI1";63,7;55;874;4,59;4,55;2,91
"7986";1,03;"Very Good";"H";"SI1";58,6;61;4326;6,6;6,64;3,88
"47983";0,26;"Good";"D";"VVS1";64,3;55;532;4,05;4,1;2,62
"11751";1,01;"Very Good";"E";"SI1";63,3;58;5077;6,39;6,37;4,04
"53570";0,7;"Premium";"E";"VS2";60,8;58;2697;5,74;5,7;3,48
"42818";0,5;"Premium";"G";"VS2";59,4;60;1354;5,14;5,16;3,06
"33442";0,32;"Ideal";"G";"VS1";61,6;57;828;4,42;4,38;2,71
"10446";1,01;"Ideal";"E";"SI2";62,2;56;4788;6,42;6,45;4
"15441";1,2;"Good";"H";"SI1";64,2;60;6182;6,68;6,62;4,27
"1690";0,76;"Ideal";"E";"SI1";62,5;57;3033;5,8;5,82;3,63
"46768";0,52;"Ideal";"D";"VS2";60,3;56;1802;5,27;5,24;3,17
"33246";0,34;"Very Good";"F";"VVS2";61;56;825;4,51;4,53;2,76
"47240";0,51;"Ideal";"E";"VS1";62;57;1841;5,11;5,15;3,18
"24355";2,01;"Premium";"I";"SI1";61;60;12617;8,16;8,11;4,96
"48870";0,78;"Good";"J";"SI1";58;62;2035;6,01;6,05;3,5
"13427";1,01;"Premium";"H";"VS1";61,1;58;5515;6,48;6,45;3,95
"26946";2,01;"Very Good";"F";"SI2";62;54;17005;8,03;8,12;5,01
"6068";0,77;"Premium";"D";"VS1";59,4;59;3966;6;5,96;3,55
"31645";0,27;"Ideal";"H";"VS2";61,7;56;451;4,13;4,17;2,56
"51818";0,64;"Ideal";"F";"VS2";61,1;56;2419;5,57;5,59;3,41
"53325";0,78;"Ideal";"I";"VS2";59,8;58;2652;5,98;6,02;3,59
"8727";0,27;"Very Good";"E";"VVS2";61,8;59;586;4,14;4,18;2,57
"52493";0,77;"Good";"D";"SI2";64,9;53;2523;5,84;5,75;3,76
