"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"4269";1,02;"Premium";"H";"SI1";62,2;52;3581;6,47;6,43;4,01
"5604";0,9;"Ideal";"D";"SI2";62,3;57;3871;6,17;6,23;3,86
"33523";0,34;"Ideal";"E";"VS2";62,2;57;829;4,46;4,42;2,76
"47697";0,52;"Ideal";"E";"VS1";60;56;1883;5,25;5,29;3,16
"44969";0,5;"Very Good";"G";"VS1";62,7;59;1637;5,04;5,07;3,17
"52861";0,5;"Fair";"E";"VS2";79;73;2579;5,21;5,18;4,09
"40638";0,41;"Premium";"E";"VS1";62;57;1153;4,77;4,74;2,95
"16659";1,25;"Ideal";"H";"SI1";62,2;57;6661;6,86;6,9;4,28
"28164";0,3;"Ideal";"H";"VVS1";62,2;56;665;4,28;4,3;2,67
"52030";0,71;"Very Good";"I";"VVS2";61,5;58;2448;5,73;5,81;3,55
"9566";1,12;"Very Good";"H";"SI2";61,8;58;4624;6,62;6,68;4,11
"12073";1,05;"Ideal";"D";"SI2";62,1;56;5156;6,48;6,54;4,04
"1171";0,7;"Very Good";"F";"VS2";61,3;54;2928;5,72;5,76;3,52
"39668";0,42;"Ideal";"G";"VS2";62,2;56;1087;4,82;4,8;2,99
"38282";0,28;"Very Good";"F";"VS2";62,7;58;487;4,14;4,15;2,6
"29813";0,3;"Ideal";"D";"SI1";62,5;57;709;4,28;4,26;2,67
"50740";0,53;"Very Good";"E";"VVS2";60,7;59;2297;5,19;5,28;3,18
"24048";0,38;"Premium";"I";"VS2";60,2;58;633;4,69;4,75;2,84
"38415";0,39;"Premium";"D";"VS2";61,4;60;1024;4,72;4,7;2,89
"6259";0,92;"Ideal";"E";"SI2";62,1;57;4011;6,2;6,26;3,87
"23313";1,5;"Very Good";"D";"SI1";63,5;57;11352;7,23;7,28;4,61
"15014";1,01;"Very Good";"G";"VS2";61,9;58;6047;6,37;6,42;3,96
"37295";0,52;"Good";"I";"SI1";63,3;55;978;5,1;5,13;3,24
"3533";0,91;"Very Good";"H";"SI2";58,4;63;3408;6,29;6,24;3,66
"37792";0,3;"Ideal";"D";"VVS1";61,1;57;1000;4,34;4,36;2,66
"12414";1,12;"Very Good";"H";"SI1";62,3;55;5236;6,64;6,69;4,15
"37547";0,39;"Ideal";"D";"VS1";61,8;54;988;4,69;4,73;2,91
"25495";1,53;"Very Good";"E";"VS2";61,2;60;14282;7,49;7,4;4,56
"34386";0,41;"Very Good";"F";"VS2";62,6;57;863;4,71;4,74;2,96
"37965";0,41;"Very Good";"D";"VS2";62,8;55;1007;4,7;4,73;2,96
"37032";0,42;"Premium";"F";"SI1";60,6;58;966;4,89;4,81;2,94
"18118";1,58;"Fair";"H";"SI1";64,7;58;7333;7,28;7,22;4,69
"13381";0,3;"Ideal";"F";"VS2";62;53,7;601;4,31;4,33;2,68
"38807";0,31;"Premium";"G";"VVS1";62,1;59;1046;4,35;4,32;2,69
"8804";1,05;"Premium";"F";"SI2";62,6;59;4475;6,43;6,47;4,04
"39819";0,3;"Premium";"E";"IF";61;59;1097;4,33;4,29;2,63
"7260";0,9;"Ideal";"F";"SI2";61,5;56;4198;6,24;6,18;3,82
"35390";0,41;"Ideal";"G";"VS1";60,8;56;899;4,79;4,82;2,92
"44616";0,53;"Premium";"G";"VS2";60,7;59;1607;5,24;5,18;3,16
"21839";1,7;"Ideal";"I";"SI1";62,9;57;9901;7,57;7,5;4,74
"3189";0,73;"Ideal";"G";"VS1";60,8;58;3342;5,81;5,87;3,55
"44987";0,31;"Ideal";"G";"SI2";60,5;57;523;4,4;4,36;2,65
"8710";0,39;"Ideal";"J";"VS2";61,8;55,9;586;4,66;4,69;2,89
"2040";0,7;"Good";"D";"VS1";60,4;63;3107;5,73;5,76;3,47
"19278";1,52;"Premium";"H";"VS2";61;61;8001;7,45;7,38;4,52
"41919";1,03;"Fair";"E";"I1";78,2;54;1262;5,72;5,59;4,42
"48945";0,58;"Very Good";"F";"VS1";62,4;55;2046;5,33;5,34;3,33
"10491";1,05;"Very Good";"E";"SI2";60,5;58;4797;6,55;6,6;3,98
"51259";0,97;"Fair";"I";"I1";67,3;55;2357;6,08;6,02;4,07
"3128";0,9;"Premium";"H";"SI2";59,2;60;3326;6,3;6,24;3,71
"10273";1,2;"Very Good";"J";"SI1";61,4;59;4752;6,82;6,87;4,2
"33399";0,32;"Ideal";"D";"VS2";61;56;828;4,41;4,44;2,7
