"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"24741";1,77;"Premium";"I";"VS1";62,2;58;13085;7,76;7,68;4,8
"8778";1,04;"Ideal";"J";"SI1";62;53;4469;6,51;6,55;4,05
"28848";0,41;"Very Good";"H";"SI1";62,4;56;683;4,74;4,78;2,97
"8171";0,71;"Very Good";"D";"VVS2";61;56;4363;5,75;5,79;3,52
"23710";0,37;"Ideal";"I";"VVS2";61,9;54;632;4,62;4,66;2,87
"24862";1,93;"Very Good";"I";"SI1";62,8;58;13278;7,89;7,97;4,98
"28524";0,41;"Ideal";"J";"VS1";62,2;54,5;674;4,75;4,76;2,96
"13773";1,16;"Ideal";"D";"SI2";62,5;56;5615;6,7;6,8;4,23
"7323";1,01;"Good";"H";"VS2";63,9;58;4208;6,26;6,22;3,99
"48966";0,34;"Very Good";"H";"VS2";61,9;56;537;4,46;4,49;2,77
"37550";0,31;"Ideal";"E";"VVS1";61;57;988;4,36;4,33;2,65
"50274";0,7;"Very Good";"E";"SI1";62,6;58;2239;5,66;5,68;3,55
"53550";0,9;"Very Good";"J";"SI2";62,3;59;2693;6,15;6,18;3,84
"4247";0,82;"Premium";"E";"VS2";62,6;60;3577;5,97;5,91;3,72
"14426";1,3;"Premium";"H";"VS2";62,7;58;5824;7,01;6,97;4,38
"43384";0,5;"Premium";"E";"SI1";59,3;59;1410;5,19;5,24;3,09
"8997";1,04;"Very Good";"I";"VS2";61,9;58;4511;6,47;6,55;4,03
"40148";0,35;"Ideal";"E";"VVS1";62,2;56;1116;4,53;4,51;2,81
"48843";0,55;"Ideal";"E";"VS2";62,5;56;2030;5,26;5,23;3,28
"8740";1,24;"Very Good";"G";"SI2";63,3;57;4462;6,85;6,79;4,32
"10152";1,1;"Premium";"I";"SI1";61,2;61;4725;6,66;6,61;4,01
"29182";0,3;"Ideal";"F";"VVS2";61,5;58;694;4,3;4,35;2,66
"34852";0,3;"Ideal";"G";"VVS2";62;57;878;4,32;4,29;2,67
