"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"48206";0,7;"Premium";"H";"SI1";61,1;58;1948;5,74;5,79;3,52
"8466";1,04;"Ideal";"G";"SI2";63,1;55;4414;6,45;6,52;4,09
"12025";1;"Premium";"F";"SI1";62,1;59;5152;6,39;6,36;3,96
"2025";1,52;"Good";"E";"I1";57,3;58;3105;7,53;7,42;4,28
"41338";0,46;"Very Good";"G";"VVS2";62,7;53;1216;4,93;4,96;3,1
"37820";0,32;"Ideal";"F";"VVS2";61,3;56;1002;4,42;4,45;2,72
"15226";1,18;"Ideal";"G";"SI1";62,5;55;6112;6,77;6,74;4,22
"42923";0,53;"Premium";"G";"SI1";61,3;58;1363;5,21;5,16;3,18
"31685";0,26;"Premium";"E";"VVS1";62,9;58;769;4,08;4,06;2,56
"28555";0,3;"Premium";"H";"VS1";60,1;61;675;4,32;4,3;2,59
"37538";0,4;"Ideal";"E";"VVS2";61,7;57;988;4,73;4,77;2,93
"5050";0,31;"Premium";"H";"SI1";61,1;55;573;4,39;4,35;2,67
"39615";0,3;"Ideal";"G";"VS2";60,8;57;491;4,33;4,38;2,65
"9043";0,27;"Ideal";"I";"IF";60,5;57;587;4,2;4,22;2,55
"12754";1,22;"Ideal";"H";"SI2";62,3;55,3;5321;6,8;6,87;4,26
"13820";1,53;"Ideal";"H";"SI2";59,6;57;5631;7,46;7,38;4,42
"14815";1,12;"Very Good";"D";"SI1";62,2;59;5966;6,65;6,67;4,14
"22857";1,2;"Very Good";"F";"VVS2";62,9;59;10891;6,72;6,76;4,24
"43724";0,51;"Very Good";"G";"VS2";62,9;57;1438;5,06;5,12;3,2
"21996";1,51;"Premium";"H";"SI1";58;59;10063;7,57;7,54;4,38
"38073";0,3;"Ideal";"E";"VVS2";60,2;57;1013;4,4;4,37;2,64
"33286";0,31;"Very Good";"D";"SI2";62,8;53;462;4,35;4,37;2,74
"16335";1,01;"Ideal";"F";"VS2";62;56;6533;6,51;6,46;4,02
"5125";0,91;"Very Good";"G";"SI1";63,4;59;3763;6,2;6,14;3,91
"25763";2,54;"Premium";"H";"SI2";61,3;58;14717;8,8;8,7;5,36
"51294";0,72;"Good";"E";"SI1";63,7;58;2361;5,71;5,66;3,62
"20347";1,14;"Ideal";"G";"VVS2";62,3;55;8743;6,64;6,72;4,18
"46536";0,51;"Premium";"E";"VS2";60,3;59;1781;5,22;5,2;3,14
"46580";0,72;"Premium";"J";"SI1";62;58;1785;5,74;5,77;3,57
"14189";0,9;"Very Good";"D";"VS1";63;56;5757;6,13;6,18;3,88
"47472";0,75;"Very Good";"J";"SI1";61,7;56;1859;5,81;5,92;3,62
"28839";0,41;"Good";"H";"SI1";63,3;56;683;4,71;4,74;2,99
"17808";1;"Ideal";"F";"VS1";61,4;56;7177;6,46;6,51;3,98
"23927";1,06;"Ideal";"D";"VVS2";62;56;12053;6,53;6,57;4,06
"4348";0,72;"Ideal";"E";"VS2";61,4;56;3601;5,78;5,8;3,55
"4416";0,96;"Good";"H";"SI2";56,7;62;3611;6,51;6,39;3,66
"9137";1,1;"Ideal";"H";"SI2";62;55;4537;6,6;6,62;4,1
"51019";0,71;"Good";"I";"VS1";61,5;64;2327;5,76;5,65;3,51
"37508";0,49;"Very Good";"F";"SI1";62,3;57;985;5,05;5,07;3,15
"11458";1,14;"Premium";"I";"VS2";62,8;60;5008;6,68;6,59;4,17
"41006";0,55;"Ideal";"F";"SI2";61,4;55;1183;5,27;5,29;3,24
"9606";1,02;"Very Good";"G";"SI1";63;55;4633;6,4;6,45;4,05
"16471";1;"Ideal";"F";"VS2";61,7;54;6580;6,42;6,39;3,95
"9048";0,4;"Good";"E";"SI2";61,2;61;588;4,71;4,74;2,89
"31560";0,38;"Premium";"H";"VS1";61,6;58;766;4,65;4,7;2,88
"47160";0,76;"Ideal";"J";"SI2";61,5;54;1833;5,9;5,93;3,64
"26931";2,06;"Ideal";"I";"SI1";62;56;16960;8,12;8,17;5,05
"2180";0,75;"Ideal";"E";"VS2";60,2;57;3136;5,93;5,9;3,56
"24233";1,52;"Ideal";"E";"SI1";62,8;55;12431;7,3;7,35;4,6
"42101";0,51;"Premium";"F";"SI1";61,3;57;1274;5,19;5,08;3,15
"43962";0,34;"Ideal";"H";"VS2";61,2;55;517;4,49;4,53;2,76
