"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"9909";1,02;"Very Good";"H";"SI1";63,5;58;4688;6,39;6,36;4,05
"51096";0,73;"Very Good";"E";"SI2";63,2;60;2335;5,76;5,71;3,62
"48069";0,56;"Very Good";"F";"VS1";61,2;58;1929;5,32;5,33;3,26
"50522";0,7;"Fair";"G";"VS2";57,3;63;2273;5,78;5,84;3,33
"38743";0,35;"Premium";"E";"VVS1";60,7;59;1044;4,55;4,58;2,77
"19827";1,12;"Ideal";"G";"VS1";62,5;54;8394;6,65;6,69;4,17
"41811";0,54;"Good";"E";"SI2";63,8;54;1250;5,18;5,17;3,3
"597";0,72;"Premium";"F";"VS1";58,8;60;2838;5,91;5,89;3,47
"50336";0,65;"Ideal";"G";"VS1";60,6;60;2242;5,58;5,61;3,39
"53196";0,7;"Ideal";"G";"VS2";60;57;2633;5,8;5,84;3,49
"19132";1,06;"Very Good";"E";"VS1";63;58;7900;6,46;6,49;4,08
"40020";0,59;"Very Good";"I";"SI1";62,8;59;1109;5,34;5,36;3,36
"42443";0,5;"Premium";"E";"SI1";62,6;56;1314;5,07;5,06;3,17
"37782";0,38;"Very Good";"E";"VS1";61,5;58;1000;4,64;4,69;2,87
"25469";1,64;"Premium";"E";"SI1";59,5;58;14236;7,72;7,64;4,57
"26476";2,3;"Ideal";"J";"VS2";62,4;56;16062;8,44;8,49;5,28
"16488";1,29;"Premium";"H";"SI1";62,9;59;6588;7;6,84;4,35
"37199";0,35;"Ideal";"G";"IF";61,8;56;974;4,52;4,57;2,81
"44037";0,42;"Ideal";"D";"VVS1";61,8;56;1547;4,79;4,82;2,97
"23267";1,52;"Ideal";"H";"VS2";62,4;58;11272;7,3;7,37;4,58
"27548";1,61;"Ideal";"D";"VS2";62;55;18318;7,51;7,5;4,67
"35484";0,31;"Ideal";"E";"VVS1";61,6;57;903;4,38;4,36;2,69
"7662";1,01;"Very Good";"F";"SI2";63,4;54;4270;6,42;6,39;4,06
"18436";1,37;"Ideal";"I";"VS2";61,3;56;7500;7,15;7,18;4,39
"21715";0,33;"Very Good";"E";"VS2";61,9;58;627;4,42;4,47;2,75
"4566";1,16;"Good";"G";"SI2";63,7;57;3644;6,59;6,56;4,19
"49905";0,74;"Very Good";"E";"SI2";61,7;56;2179;5,76;5,9;3,6
"44864";0,51;"Very Good";"H";"VS1";60,7;56;1628;5,16;5,2;3,15
"47060";0,59;"Ideal";"D";"SI1";61,2;56;1821;5,43;5,38;3,31
"50070";0,69;"Good";"G";"VS1";60,8;64;2202;5,77;5,66;3,47
"3878";1,01;"Fair";"H";"SI1";64,4;59;3482;6,22;6,17;3,99
"20267";1,71;"Premium";"J";"SI1";61,7;59;8690;7,63;7,7;4,73
"28780";0,4;"Good";"H";"SI1";60,2;63;681;4,7;4,73;2,84
"5621";0,9;"Fair";"E";"VS2";65,2;61;3875;6,01;5,98;3,91
"42895";0,51;"Premium";"H";"VS2";58,5;61;1359;5,26;5,23;3,07
"39574";0,55;"Premium";"G";"SI2";60,3;58;1081;5,33;5,35;3,22
"2791";0,91;"Very Good";"J";"VS2";61;58;3258;6,22;6,3;3,82
