"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"48165";0,57;"Ideal";"E";"VS1";62,1;53;1942;5,36;5,41;3,34
"25220";1,5;"Ideal";"G";"VS1";61,3;53,9;13820;7,37;7,42;4,53
"18740";1,04;"Ideal";"G";"VS1";61,9;57;7655;6,51;6,55;4,04
"29240";0,37;"Very Good";"G";"VS1";58,3;62;696;4,72;4,75;2,76
"12900";0,9;"Ideal";"E";"SI1";61,9;54;5373;6,19;6,22;3,84
"37540";0,39;"Ideal";"F";"VVS2";61,7;56;988;4,7;4,73;2,91
"28743";0,31;"Ideal";"E";"VS2";61,8;55;680;4,33;4,35;2,68
"38050";0,49;"Premium";"E";"SI2";60,9;57;1011;5,11;5,07;3,1
"8472";1,01;"Premium";"F";"SI2";62,2;59;4416;6,41;6,45;4
"46931";0,52;"Ideal";"G";"VS1";62,7;56;1815;5,16;5,14;3,23
"7877";0,9;"Premium";"H";"VS1";62,4;58;4309;6,15;6,19;3,85
"31351";0,34;"Ideal";"F";"VS1";61,9;55;760;4,49;4,52;2,79
"50411";1,01;"Premium";"F";"I1";62,6;57;2257;6,42;6,3;3,99
"2501";0,71;"Ideal";"E";"VS1";61,4;59;3198;5,71;5,75;3,52
"35427";0,32;"Ideal";"E";"VS2";61,7;56;900;4,44;4,41;2,73
"51350";0,7;"Ideal";"I";"VS1";62,7;53,4;2363;5,66;5,74;3,57
"25393";2,22;"Premium";"I";"SI1";62,7;58;14095;8,33;8,28;5,21
"23975";1,21;"Ideal";"E";"VS1";61,7;56;12111;6,82;6,85;4,22
"21335";1,24;"Ideal";"F";"VS2";62;57;9478;6,83;6,89;4,25
"50966";0,6;"Ideal";"D";"VS2";61,5;55;2325;5,42;5,45;3,34
"40770";0,53;"Ideal";"G";"SI1";62,1;53;1166;5,22;5,27;3,26
"38418";0,4;"Ideal";"E";"VS2";62,3;56;1025;4,78;4,72;2,96
"5786";0,72;"Very Good";"E";"VVS1";61,2;58;3903;5,75;5,79;3,53
"9841";1,21;"Premium";"J";"VS1";61;60;4675;6,88;6,83;4,18
"43720";0,51;"Very Good";"G";"VS2";62,5;59;1438;5,05;5,1;3,17
"15556";1,22;"Premium";"E";"SI2";61,5;58;6237;6,81;6,85;4,2
"11149";1,11;"Ideal";"F";"SI2";61,7;55;4942;6,66;6,63;4,1
"26601";2,3;"Ideal";"I";"SI2";61,8;57;16329;8,48;8,45;5,23
"24475";1,51;"Ideal";"D";"SI1";59,5;57;12738;7,56;7,46;4,47
"1289";0,72;"Ideal";"G";"VS2";61,5;55;2952;5,76;5,79;3,55
"53274";0,71;"Very Good";"G";"VS2";62,1;58;2649;5,69;5,77;3,56
"40449";0,46;"Premium";"F";"VS1";63;57;1139;4,93;4,79;3,06
"4644";0,91;"Premium";"H";"SI1";62,8;58;3669;6,16;6,13;3,86
"9966";1;"Very Good";"H";"SI1";62,3;60;4702;6,34;6,38;3,96
"9537";1,01;"Very Good";"F";"SI1";61,9;57;4619;6,37;6,42;3,96
"14466";1,01;"Premium";"G";"VS2";62,1;60;5839;6,35;6,37;3,95
"15296";1,3;"Very Good";"H";"SI2";62,8;58;6140;6,93;7,01;4,38
"11497";1;"Good";"I";"VS1";63,7;56;5018;6,34;6,32;4,03
"15831";1,3;"Premium";"J";"VS1";61,6;56;6334;7,06;7;4,33
"42870";0,43;"Very Good";"F";"VVS1";61,5;56;1358;4,86;4,9;3
"18807";1,51;"Premium";"G";"SI2";62,4;57;7695;7,35;7,29;4,57
"27718";0,32;"Ideal";"I";"VS1";60,9;56;648;4,46;4,44;2,71
"28473";0,32;"Premium";"G";"VS2";58,4;57;672;4,53;4,51;2,64
"4979";0,8;"Very Good";"H";"VVS1";61,9;56;3737;5,93;5,96;3,69
"1188";0,72;"Ideal";"F";"VS2";61,8;59;2931;5,71;5,74;3,54
"16105";1,01;"Ideal";"G";"VS2";61,7;56;6439;6,43;6,46;3,98
"4283";1;"Premium";"H";"SI2";60;62;3584;6,53;6,51;3,91
"21809";1,03;"Ideal";"F";"VVS1";61,3;54;9881;6,56;6,62;4,04
"23132";1,52;"Ideal";"H";"VS1";62,3;55;11154;7,36;7,32;4,57
"24656";1,7;"Ideal";"I";"VS1";61,9;55;12996;7,65;7,72;4,75
"32811";0,34;"Ideal";"D";"VS2";62,3;55;805;4,45;4,48;2,78
"12203";1,23;"Very Good";"I";"SI2";62,6;59;5191;6,78;6,86;4,27
"29159";0,33;"Premium";"H";"VS1";59;62;693;4,52;4,49;2,66
"12714";0,26;"Ideal";"E";"VVS2";62,3;57;599;4,06;4,09;2,54
"37739";0,37;"Ideal";"F";"VVS1";61,3;56;997;4,65;4,68;2,86
"32378";0,3;"Fair";"G";"VVS1";58,6;66;790;4,36;4,41;2,57
"23925";2,01;"Ideal";"J";"SI1";62,1;56;12048;8,08;8,03;5
"1751";0,71;"Ideal";"F";"VS1";61,7;55;3041;5,73;5,77;3,55
"48369";0,56;"Ideal";"D";"VS2";62,1;57;1963;5,25;5,28;3,27
"31931";0,3;"Ideal";"F";"VS2";62;54;776;4,34;4,31;2,68
"4170";1,03;"Premium";"I";"VS1";61,6;58;3553;6,5;6,42;3,98
"9328";1;"Very Good";"E";"SI2";63,3;58;4579;6,35;6,32;4,01
"52363";0,54;"Ideal";"E";"VVS2";61,1;56;2502;5,26;5,31;3,22
"21185";1,51;"Ideal";"H";"SI1";61,8;55;9336;7,38;7,42;4,57
"13904";1,05;"Premium";"D";"SI1";60,5;60;5659;6,53;6,62;3,98
"2164";0,74;"Ideal";"G";"SI1";61,3;57;3130;5,81;5,83;3,57
"8133";1,01;"Very Good";"E";"SI2";61,8;56;4355;6,42;6,5;3,99
"10111";0,9;"Premium";"D";"VS2";61,6;62;4717;6,12;6,09;3,76
"39274";0,25;"Good";"F";"VVS1";59,1;60;490;4,1;4,12;2,43
"36228";0,38;"Very Good";"F";"VS1";62,8;56;933;4,59;4,64;2,9
"15519";1,22;"Premium";"I";"VS2";60,3;59;6217;6,93;6,87;4,16
"25434";2,04;"Premium";"H";"SI2";62,8;58;14184;8,11;8,06;5,08
"32372";0,35;"Ideal";"D";"VS2";62,5;56;790;4,51;4,55;2,83
