"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"46938";0,52;"Premium";"E";"VS2";60,3;60;1815;5,21;5,17;3,13
"16383";1,04;"Very Good";"G";"VS1";63,2;56;6541;6,39;6,46;4,06
"542";0,7;"Ideal";"D";"SI2";60,6;57;2828;5,74;5,77;3,49
"30596";0,31;"Ideal";"D";"VS2";62,5;57;734;4,31;4,36;2,71
"49839";0,54;"Ideal";"F";"VVS2";61,9;56;2168;5,2;5,23;3,23
"31251";0,41;"Good";"D";"SI1";56,5;63;758;4,98;4,94;2,8
"46974";0,32;"Premium";"D";"SI2";62,5;58;530;4,38;4,33;2,72
"21377";0,31;"Ideal";"D";"VS2";62,1;54;626;4,36;4,4;2,72
"20440";1,52;"Very Good";"I";"SI1";63,7;58;8794;7,23;7,3;4,63
"38785";0,31;"Premium";"H";"IF";61,7;58;1046;4,36;4,33;2,68
"49482";0,52;"Ideal";"E";"VVS2";62,3;57;2116;5,12;5,15;3,2
"46723";0,52;"Very Good";"G";"VVS2";62;57;1794;5,15;5,19;3,2
"24096";1,91;"Fair";"I";"VS1";59,5;68;12244;8,1;7,91;4,78
"9852";1,74;"Very Good";"H";"I1";63,2;55;4677;7,62;7,59;4,8
"18992";1,41;"Premium";"F";"SI2";62,7;56;7817;7,21;7,15;4,5
"31348";0,27;"Ideal";"F";"VVS1";62,5;56;760;4,1;4,14;2,57
"23883";2;"Premium";"H";"SI2";62,8;57;11975;8,05;8,01;5,04
"39721";0,54;"Premium";"G";"SI2";61,4;59;1090;5,21;5,24;3,21
"49027";0,59;"Good";"J";"IF";63,7;59;2053;5,3;5,28;3,37
"10349";0,9;"Ideal";"E";"VS2";62,7;56;4770;6,14;6,18;3,86
"42718";0,51;"Fair";"E";"SI1";55,8;61;1340;5,43;5,35;3,01
"37649";0,41;"Very Good";"H";"VVS1";61,7;58;991;4,74;4,79;2,94
"26366";0,32;"Premium";"F";"VS2";61,4;60;645;4,38;4,42;2,7
"41880";0,57;"Premium";"F";"SI1";61,1;60;1257;5,44;5,33;3,24
"47805";0,72;"Ideal";"H";"SI2";60,9;56;1901;5,87;5,78;3,55
"31890";0,3;"Ideal";"G";"VS1";61,8;55;776;4,33;4,31;2,67
"49423";0,71;"Very Good";"G";"SI2";63,2;59;2107;5,6;5,64;3,55
"24927";2,07;"Ideal";"F";"SI2";60,5;57;13373;8,28;8,21;4,99
"4087";0,96;"Fair";"E";"SI2";65,6;58;3533;6,11;6,15;4,02
"34406";0,3;"Ideal";"G";"IF";61,5;55;863;4,33;4,35;2,67
"25331";2,21;"Premium";"H";"SI2";61,3;60;14032;8,35;8,33;5,11
"40162";0,32;"Ideal";"H";"IF";61,1;56;1116;4,46;4,45;2,72
"8067";0,31;"Ideal";"G";"VS1";61,9;55;583;4,36;4,37;2,7
"20179";1,03;"Premium";"E";"VS1";62,8;58;8629;6,46;6,41;4,04
"40531";0,7;"Fair";"I";"I1";68,6;57;1147;5,46;5,34;3,71
"30532";0,3;"Ideal";"G";"VVS1";60,6;57;734;4,36;4,38;2,65
"46428";0,56;"Very Good";"E";"VS2";61,1;57;1770;5,33;5,38;3,27
"24351";1,53;"Ideal";"F";"SI1";61,5;56;12616;7,38;7,42;4,56
"7214";1,01;"Fair";"H";"SI1";64,6;55;4191;6,29;6,25;4,05
"25454";2,51;"Good";"I";"SI2";63,7;61;14209;8,51;8,48;5,41
"32521";0,35;"Premium";"H";"VVS1";59,9;59;798;4,57;4,61;2,75
"40137";0,41;"Ideal";"H";"VVS1";61,4;56;1115;4,8;4,77;2,94
"26388";2,01;"Good";"H";"SI2";64;51;15888;8,08;8,01;5,15
"45563";0,52;"Good";"G";"VS1";63,3;55;1689;5,09;5,12;3,23
"5352";0,8;"Premium";"F";"VS1";60,5;59;3813;6;6,03;3,64
"47141";0,51;"Premium";"E";"VS1";61,3;58;1831;5,14;5,17;3,16
"53269";0,7;"Premium";"F";"VS2";60,5;58;2648;5,78;5,76;3,49
"53784";0,73;"Ideal";"E";"SI1";62,8;57;2728;5,73;5,74;3,6
"19863";1,01;"Premium";"D";"VS1";62,4;58;8416;6,41;6,38;3,99
"39069";0,4;"Ideal";"D";"VS1";62,3;56;1059;4,74;4,77;2,96
"35480";0,36;"Very Good";"G";"VS1";61,4;55;903;4,63;4,65;2,85
"7286";0,9;"Very Good";"H";"VS1";60,5;63;4201;6,13;6,16;3,72
