"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"19413";1,22;"Premium";"G";"VS2";60,9;57;8067;6,94;6,89;4,21
"5375";0,3;"Premium";"G";"SI1";62,7;58;574;4,27;4,22;2,66
"12837";1,05;"Ideal";"I";"VVS2";61,8;54;5352;6,55;6,57;4,05
"38302";0,35;"Very Good";"D";"SI2";62,4;57;487;4,47;4,5;2,8
"16037";0,3;"Premium";"I";"VS1";61,6;60;608;4,3;4,27;2,64
"47011";0,56;"Ideal";"E";"VS2";61,5;57;1819;5,27;5,3;3,25
"18551";1,21;"Ideal";"H";"VS2";62,6;55;7562;6,84;6,78;4,26
"26831";2,01;"Premium";"H";"SI1";60,6;62;16733;8,08;8,05;4,89
"25924";1,53;"Very Good";"F";"VS1";60,3;58;15079;7,48;7,51;4,52
"42295";0,36;"Good";"E";"SI2";63,7;54;505;4,52;4,55;2,89
"18022";1,5;"Good";"F";"SI2";64,1;55;7291;7,15;7,11;4,57
"46636";0,3;"Good";"E";"SI1";63,7;59;526;4,21;4,27;2,7
"35824";0,31;"Ideal";"F";"IF";62,2;54;914;4,37;4,41;2,73
"39680";0,42;"Ideal";"H";"VS1";61,4;56;1087;4,85;4,82;2,97
"12028";1,27;"Ideal";"I";"SI2";62,1;56;5154;6,92;6,96;4,31
"7760";1,03;"Ideal";"J";"VS2";61,6;57;4283;6,52;6,47;4
"10903";1,18;"Ideal";"E";"SI2";60,8;57;4885;6,89;6,83;4,17
"4449";0,7;"Ideal";"D";"VS1";63,1;54;3618;5,62;5,65;3,56
"14735";1,05;"Ideal";"I";"VVS2";61,8;53;5932;6,56;6,57;4,06
"24224";1,57;"Premium";"D";"SI1";62,3;59;12417;7,44;7,39;4,62
"26468";3,01;"Ideal";"J";"SI2";61,7;58;16037;9,25;9,2;5,69
"41560";0,54;"Premium";"F";"SI1";61,8;60;1237;5,2;5,22;3,22
"40238";0,39;"Ideal";"F";"VVS1";62,3;55;1124;4,67;4,7;2,92
"26116";2;"Good";"E";"SI2";64,7;57;15393;7,75;7,86;5,05
"21663";1,71;"Premium";"I";"SI2";60,6;57;9760;7,78;7,71;4,69
"9130";0,9;"Fair";"F";"VS2";59,5;67;4536;6,29;6,24;3,73
"52354";0,7;"Very Good";"G";"VS2";59,6;60;2501;5,71;5,8;3,43
"12976";1,07;"Ideal";"E";"SI2";61,4;57;5393;6,62;6,57;4,05
"30099";0,32;"Ideal";"H";"VS1";63;55;720;4,42;4,4;2,78
"22149";2,01;"Good";"I";"SI1";64,1;60;10184;7,92;7,88;5,06
"2860";0,72;"Ideal";"H";"VS1";61,5;55;3274;5,77;5,85;3,56
"17415";1,51;"Very Good";"J";"SI1";63,5;58;6976;7,29;7,24;4,61
"23143";1,51;"Premium";"H";"VS1";61;60;11161;7,29;7,34;4,46
"34545";0,44;"Ideal";"G";"VS2";62;55;869;4,89;4,91;3,04
"4070";0,31;"Very Good";"D";"SI1";63;55;571;4,32;4,34;2,73
"9404";1;"Premium";"F";"SI1";62,2;58;4586;6,39;6,35;3,96
"23314";2;"Fair";"G";"SI2";65,1;57;11355;7,84;7,78;5,09
"20308";1,12;"Premium";"G";"VVS2";62,6;59;8721;6,61;6,58;4,13
"2095";0,9;"Good";"H";"SI2";60,4;61;3114;6,14;6,22;3,73
"33076";0,26;"Ideal";"F";"VVS1";62,7;55;814;4,1;4,07;2,56
"10996";1,19;"Ideal";"H";"SI2";62;57;4914;6,77;6,81;4,21
"39474";0,41;"Premium";"E";"VS1";61,2;58;1079;4,76;4,78;2,92
"41175";0,4;"Ideal";"G";"VVS1";61,6;57;1200;4,76;4,75;2,93
"45827";0,65;"Premium";"G";"SI1";59,9;59;1712;5,69;5,62;3,39
"11850";1,04;"Premium";"H";"VVS1";60,4;58;5102;6,58;6,53;3,96
"4284";1;"Premium";"E";"I1";60,9;61;3584;6,41;6,37;3,89
"19473";1,26;"Ideal";"H";"SI1";61,9;57;8110;6,88;6,93;4,27
"14012";1,02;"Very Good";"F";"SI1";63,7;56;5701;6,34;6,41;4,06
"9554";1,1;"Premium";"I";"SI1";62;59;4620;6,59;6,54;4,07
"24391";1,7;"Ideal";"I";"VS1";62,2;55;12622;7,63;7,67;4,76
"2577";0,71;"Ideal";"E";"VS1";62,3;54;3212;5,69;5,73;3,56
