"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"5867";1,01;"Premium";"G";"SI2";63;59;3923;6,38;6,32;4
"35728";0,3;"Ideal";"D";"VS2";62,3;54;911;4,34;4,29;2,69
"48094";0,62;"Premium";"G";"VS1";59,8;58;1933;5,55;5,58;3,33
"32886";0,4;"Very Good";"J";"VS1";63,4;58;810;4,64;4,61;2,93
"7043";1,06;"Very Good";"G";"SI2";61,1;62;4162;6,55;6,61;4,02
"52321";0,5;"Very Good";"E";"VVS1";60,1;56;2495;5,16;5,19;3,11
"9418";1,01;"Premium";"G";"SI1";62,5;60;4588;6,34;6,39;3,98
"974";0,8;"Ideal";"G";"SI2";62,5;55;2893;5,89;5,92;3,69
"49130";0,56;"Ideal";"D";"VS2";60,9;56;2066;5,35;5,32;3,25
"33188";0,4;"Very Good";"H";"VS1";61,3;59;818;4,79;4,74;2,92
"24752";1,79;"Premium";"I";"VS1";62,6;59;13104;7,72;7,65;4,81
"3620";0,78;"Very Good";"F";"VS2";62,2;58;3429;5,86;5,9;3,66
"4415";0,75;"Ideal";"F";"SI1";60,8;57;3610;5,87;5,9;3,58
"43462";0,51;"Very Good";"F";"VS2";63,2;58;1417;5,07;5,05;3,2
"17737";1,13;"Ideal";"G";"VS2";62,1;53;7140;6,69;6,74;4,17
"44416";0,52;"Ideal";"E";"SI1";61;55;1586;5,19;5,23;3,18
"33189";0,34;"Very Good";"E";"VVS2";61,6;58;819;4,5;4,53;2,78
"41991";0,43;"Premium";"G";"VVS1";62,3;59;1264;4,83;4,77;2,99
"38016";0,39;"Premium";"I";"VVS2";63;56;1009;4,68;4,62;2,93
"4805";0,9;"Very Good";"F";"SI1";63,8;54;3699;6,09;6,13;3,9
"4628";1,01;"Good";"J";"SI1";63,6;54;3665;6,44;6,36;4,07
"49919";0,7;"Premium";"G";"SI1";61,8;59;2184;5,68;5,59;3,48
"19402";1,53;"Ideal";"I";"SI2";63,7;58;8062;7,31;7,27;4,64
"22600";1,3;"Very Good";"G";"VS1";62,5;58;10654;6,9;6,95;4,33
"26636";1,5;"Very Good";"D";"VS1";61,2;63;16407;7,28;7,32;4,47
"25923";2;"Very Good";"J";"VVS2";63;59;15076;7,97;8;5,03
"29129";0,43;"Very Good";"I";"SI2";61,5;54;691;4,86;4,89;3
"20497";1,59;"Premium";"H";"SI1";61;58;8829;7,58;7,51;4,6
"51049";0,73;"Fair";"I";"VS1";55,9;66;2330;6,11;6,01;3,39
"21404";1,57;"Ideal";"J";"VVS2";61,4;57;9516;7,5;7,45;4,59
"2315";1,01;"Premium";"H";"I1";58,1;59;3167;6,66;6,6;0
"13008";1,05;"Very Good";"H";"SI1";60,5;58;5406;6,55;6,6;3,98
"40248";0,5;"Good";"F";"SI1";63,7;61;1125;5,02;4,99;3,19
"43717";0,51;"Very Good";"H";"VS1";63,4;57;1437;5,09;5,06;3,22
"4514";1,02;"Good";"F";"SI2";64,2;61;3633;6,3;6,21;4,02
"12949";1,23;"Good";"J";"VS2";63,6;57;5386;6,79;6,74;4,3
"45065";0,57;"Good";"F";"VS2";62,8;62;1642;5,22;5,25;3,29
