"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"52491";0,75;"Ideal";"H";"SI1";62,9;57;2523;5,75;5,8;3,63
"30723";0,41;"Good";"D";"SI1";63,3;55;738;4,74;4,77;3,01
"25711";2,11;"Premium";"I";"SI2";58,4;62;14615;8,43;8,39;4,91
"51639";0,31;"Ideal";"G";"VS2";61,6;54;544;4,39;4,41;2,71
"666";0,73;"Ideal";"E";"SI1";59,1;59;2846;5,92;5,95;3,51
"27850";0,31;"Ideal";"H";"VVS2";61,7;55,8;652;4,35;4,39;2,69
"46328";0,5;"Very Good";"D";"VS2";60,8;56;1758;5,14;5,16;3,13
"26843";2,04;"Premium";"I";"VS2";61;61;16768;8,14;8,08;4,95
"11423";1,1;"Ideal";"H";"SI2";62;56,5;5002;6,58;6,63;4,09
"214";0,74;"Ideal";"G";"VS1";61,5;55;2780;5,81;5,86;3,59
"33825";0,32;"Ideal";"G";"VVS1";62,2;55;842;4,38;4,4;2,73
"5603";0,96;"Ideal";"G";"SI2";62,1;57;3871;6,32;6,27;3,91
"5754";0,92;"Premium";"I";"VS2";60,9;58;3895;6,28;6,27;3,82
"38754";0,41;"Ideal";"F";"VVS2";61,8;55;1044;4,77;4,81;2,96
"36390";0,31;"Premium";"D";"VVS1";62,7;58;942;4,31;4,3;2,7
"3930";0,91;"Premium";"H";"SI2";62,1;56;3498;6,24;6,15;3,85
"257";0,64;"Ideal";"G";"IF";61,3;56;2790;5,54;5,58;3,41
"22819";1,65;"Ideal";"D";"SI2";61,5;56;10847;7,63;7,69;4,71
"49571";0,72;"Fair";"I";"VVS2";65,7;57;2131;5,56;5,64;3,68
"52561";0,7;"Ideal";"H";"VVS2";61,5;56;2536;5,74;5,71;3,52
"11897";0,9;"Premium";"E";"VS1";62,1;59;5116;6,15;6,09;3,8
"18126";1,2;"Premium";"D";"SI1";59,7;59;7338;6,91;6,86;4,11
"37219";0,38;"Very Good";"H";"VVS1";60;57;975;4,75;4,79;2,86
"9889";1,03;"Ideal";"F";"SI2";61,6;55;4683;6,46;6,49;3,99
"1314";0,7;"Premium";"D";"VS1";60,4;58;2956;5,78;5,71;3,47
"3608";0,72;"Ideal";"E";"VS2";61,7;55;3427;5,8;5,77;3,57
"29158";0,38;"Ideal";"E";"SI1";61,8;53,8;693;4,63;4,67;2,88
"30279";0,3;"Very Good";"D";"SI2";61,4;59;447;4,26;4,31;2,63
"49240";0,58;"Good";"F";"VS1";62,2;62;2084;5,37;5,44;3,36
"1415";1,06;"Premium";"I";"SI2";61,5;57;2968;6,57;6,49;4,02
"43201";0,53;"Good";"G";"VS2";63,4;58;1395;5,13;5,16;3,26
"8891";1,06;"Very Good";"F";"SI1";59,5;63;4488;6,62;6,59;3,93
"33052";0,3;"Ideal";"F";"VVS1";61,9;54;814;4,35;4,37;2,7
"22828";1,01;"Ideal";"D";"VVS2";61,1;57;10860;6,47;6,49;3,96
"15823";1,01;"Good";"F";"VS2";63,9;58;6330;6,32;6,39;4,06
"8379";0,31;"Ideal";"F";"VS2";61,9;57;583;4,32;4,34;2,68
"21539";1,1;"Ideal";"F";"VVS2";61,2;56;9641;6,65;6,68;4,08
"21810";1,71;"Good";"I";"SI1";63,2;57;9881;7,49;7,53;4,75
"50042";0,81;"Premium";"J";"SI1";61,8;57;2199;6,02;5,96;3,7
"40339";0,45;"Very Good";"E";"VS2";61,8;58;1129;4,9;4,94;3,04
"16879";1,01;"Ideal";"G";"VS2";62,1;57;6734;6,4;6,45;3,99
"25411";2,04;"Ideal";"J";"SI1";61,7;57;14130;8,11;8,17;5,02
"14553";1;"Premium";"D";"SI1";59,6;57;5880;6,54;6,44;3,87
"27783";0,3;"Good";"G";"VS2";58,5;64;648;4,42;4,37;2,57
"13321";1,25;"Premium";"J";"VS1";62;58;5500;6,89;6,92;4,28
"47343";0,5;"Premium";"D";"VS2";61,2;60;1845;5,12;5,08;3,12
"6351";0,91;"Ideal";"H";"VS2";62,6;57;4033;6,2;6,23;3,89
"22827";1,23;"Ideal";"G";"VS1";61,6;57;10859;6,84;6,9;4,23
"32775";0,34;"Ideal";"D";"SI1";62;56;803;4,5;4,47;2,78
"30673";0,4;"Very Good";"F";"SI1";62,9;57;737;4,68;4,7;2,95
"28498";0,3;"Ideal";"F";"VS1";62,4;56;673;4,3;4,32;2,68
"1184";0,9;"Fair";"E";"SI2";65;58;2930;6,08;6,04;3,94
"44247";0,51;"Very Good";"F";"VS2";63,5;56;1574;5,09;5,05;3,22
"25658";1,77;"Very Good";"D";"SI1";59,2;61;14561;7,86;7,98;4,69
"33594";0,37;"Premium";"G";"VS2";60,7;57;833;4,69;4,64;2,83
"11201";1,16;"Premium";"I";"VS2";62,2;58;4958;6,74;6,67;4,17
"5145";0,9;"Very Good";"I";"VS2";62,8;52;3764;6,19;6,23;3,9
"5533";0,92;"Very Good";"F";"SI2";62,1;59;3854;6,21;6,26;3,87
"18826";1,7;"Very Good";"J";"SI1";59,1;61;7713;7,79;7,85;4,62
"42164";0,53;"Ideal";"F";"SI1";61,6;54;1284;5,23;5,25;3,23
"26974";1,71;"Very Good";"F";"VS2";58,5;61;17052;7,88;7,79;4,58
"24609";2,06;"Premium";"H";"SI2";62,6;58;12931;8,06;8,03;5,04
"49468";0,54;"Very Good";"D";"VS2";60,7;57;2113;5,24;5,29;3,2
"41451";0,4;"Ideal";"G";"IF";61,2;56;1229;4,76;4,81;2,93
"7345";1,01;"Very Good";"I";"SI1";62,7;56;4212;6,36;6,43;4,01
"9104";1;"Good";"G";"SI1";62,5;65;4528;6,24;6,31;3,92
"20392";0,31;"Premium";"G";"VS1";62,1;58;625;4,31;4,35;2,69
"409";0,34;"Ideal";"H";"VS2";61,5;56;555;4,47;4,5;2,76
"39371";0,5;"Very Good";"D";"SI2";58,5;60;1074;5,19;5,21;3,04
