"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"14934";1;"Very Good";"F";"VS2";61,6;56;6013;6,42;6,47;3,97
"43994";0,3;"Very Good";"F";"SI2";62,2;58;394;4,22;4,33;2,66
"24544";1,72;"Ideal";"G";"VS2";62,8;57;12830;7,65;7,58;4,78
"33033";0,32;"Ideal";"G";"VVS1";61,4;57;814;4,39;4,41;2,7
"13178";1,37;"Good";"I";"VS2";64,1;58;5449;6,92;6,9;4,43
"15706";0,24;"Very Good";"F";"VVS2";60,6;59;608;4,04;4,06;2,45
"44620";0,57;"Ideal";"G";"VS2";61,8;56;1608;5,3;5,35;3,29
"41260";0,3;"Ideal";"H";"VS2";61;56;501;4,33;4,37;2,65
"50789";0,7;"Very Good";"I";"VS1";61,9;58;2304;5,7;5,73;3,54
"2547";0,7;"Good";"F";"VVS1";59,9;62;3206;5,69;5,74;3,42
"41766";0,52;"Ideal";"H";"SI1";61,7;55;1245;5,17;5,21;3,2
"15135";1,32;"Very Good";"H";"SI2";63;59;6085;6,91;6,99;4,38
"29778";0,3;"Premium";"I";"VVS1";62,6;60;709;4,28;4,25;2,67
"14122";1,21;"Very Good";"I";"VS1";60,6;60;5726;6,89;6,85;4,16
"50733";0,75;"Premium";"I";"SI1";59,1;58;2295;5,91;5,87;3,48
"115";0,73;"Ideal";"F";"VS2";62,6;56;2762;5,77;5,74;3,6
"20157";1,03;"Ideal";"D";"VS1";61,8;56;8612;6,46;6,54;4,02
"8849";1,01;"Fair";"E";"SI1";65,1;61;4480;6,27;6,24;4,07
"3356";0,8;"Very Good";"G";"VS1";63,5;57;3381;5,87;5,91;3,74
"38339";0,32;"Premium";"G";"IF";59,4;59;1020;4,51;4,48;2,67
"32099";0,33;"Ideal";"D";"VS2";60,9;55;781;4,46;4,5;2,73
"53062";0,75;"Good";"D";"SI1";64,1;54;2608;5,78;5,76;3,7
"45952";0,56;"Premium";"D";"SI1";60,6;59;1723;5,34;5,36;3,24
"34548";0,36;"Premium";"F";"VS2";58,5;58;869;4,69;4,65;2,73
"541";0,7;"Ideal";"H";"VVS1";62,3;55;2827;5,66;5,7;3,54
"50186";0,51;"Very Good";"F";"VVS1";62,6;57;2223;5,06;5,1;3,18
"7354";0,93;"Very Good";"D";"SI2";62,6;57;4214;6,2;6,26;3,9
"33620";0,31;"Very Good";"G";"SI1";61,9;56;462;4,34;4,38;2,7
"24801";2,03;"Premium";"I";"SI2";62,8;59;13182;8,08;8,04;5,06
"2124";0,76;"Good";"G";"VS1";60,3;60,7;3121;5,86;5,9;3,55
"42538";0,4;"Ideal";"D";"VVS2";62,2;55;1323;4,74;4,72;2,94
"38290";0,28;"Very Good";"E";"VS1";60,2;58;487;4,23;4,27;2,56
"36830";0,33;"Ideal";"F";"IF";61,2;56;957;4,48;4,5;2,75
"45603";0,5;"Good";"E";"VS1";60,3;62;1690;5,1;5,11;3,08
"34089";0,36;"Ideal";"D";"VS2";61,8;56;852;4,56;4,6;2,83
"49629";0,32;"Ideal";"J";"VS1";61,3;57;540;4,43;4,41;2,71
"17278";1,12;"Ideal";"G";"VS1";62,3;57;6918;6,59;6,64;4,12
"9927";1,01;"Good";"E";"SI1";63,3;57;4692;6,33;6,37;4,02
"30825";0,33;"Premium";"I";"VVS2";61;59;743;4,44;4,41;2,7
"22372";0,31;"Very Good";"H";"VS2";63,1;58;628;4,34;4,31;2,73
"38111";0,36;"Ideal";"E";"VS2";62,8;55;1013;4,56;4,49;2,84
"45556";0,51;"Ideal";"F";"VS2";63,2;57;1687;5,08;5,05;3,2
"2565";0,9;"Good";"F";"SI2";64,3;57;3210;6,16;6,06;3,93
"1928";0,92;"Premium";"F";"SI2";62,1;60;3083;6,21;6,26;3,87
"496";0,71;"Premium";"D";"SI1";62,7;60;2822;5,71;5,67;3,57
"37805";0,35;"Very Good";"G";"IF";60,5;56;1001;4,56;4,6;2,77
"4696";1,01;"Fair";"H";"VS1";67,1;59;3676;6,16;6,09;4,11
"8734";0,9;"Ideal";"G";"VS1";61,6;55;4460;6,27;6,23;3,85
"42802";0,4;"Ideal";"F";"VVS2";61,8;55;1351;4,71;4,74;2,92
"40379";0,51;"Ideal";"I";"VS2";62,1;54;1131;5,12;5,16;3,19
"18739";1,04;"Ideal";"G";"VS1";60,7;55;7655;6,57;6,61;4
"20827";1,1;"Very Good";"G";"IF";59,8;56;9053;6,75;6,82;4,06
"16800";1;"Very Good";"G";"VS1";60,6;63;6699;6,42;6,45;3,9
"47104";0,51;"Ideal";"G";"VVS2";62,2;56;1827;5,09;5,13;3,18
"41709";0,51;"Very Good";"G";"SI1";62,7;59;1243;5,07;5,13;3,2
"41677";0,33;"Ideal";"F";"IF";61,2;56;1240;4,47;4,49;2,74
"9715";0,35;"Ideal";"I";"VVS2";62,4;54;590;4,51;4,53;2,82
"46005";0,57;"Ideal";"H";"VS2";61,7;55;1725;5,37;5,34;3,3
"11794";1,12;"Very Good";"G";"SI1";62,5;58;5088;6,6;6,64;4,14
"1787";0,76;"Ideal";"H";"SI1";61,3;55;3050;5,87;5,93;3,62
"32915";0,42;"Very Good";"D";"SI1";62,8;58;810;4,76;4,79;3
"943";0,71;"Very Good";"D";"SI1";62,4;54;2887;5,71;5,79;3,59
"42937";0,32;"Ideal";"H";"VS2";62,2;57;505;4,36;4,38;2,72
"49991";0,5;"Ideal";"E";"VS1";61,7;57;2192;5,11;5,13;3,16
"15408";1,02;"Ideal";"G";"VS2";61,9;53;6169;6,5;6,48;4,02
"20142";1,29;"Premium";"D";"SI1";62,7;55;8597;6,96;6,91;4,35
"17856";1,16;"Premium";"G";"VS2";59,9;60;7203;6,88;6,85;4,11
"47001";0,53;"Ideal";"G";"VVS2";60,4;56;1818;5,29;5,24;3,18
"42064";0,62;"Ideal";"I";"SI1";61,9;54;1271;5,48;5,5;3,4
"39987";0,41;"Ideal";"F";"VS2";61,8;56;1107;4,8;4,78;2,96
"83";0,26;"Ideal";"E";"VVS2";62,9;58;554;4,02;4,06;2,54
"52146";0,7;"Premium";"F";"SI1";61,6;60;2470;5,68;5,72;3,51
"48418";0,7;"Very Good";"I";"VS1";62,4;58;1971;5,62;5,67;3,52
"2184";1;"Fair";"E";"SI2";67;53;3136;6,19;6,13;4,13
"22335";1,5;"Very Good";"H";"SI1";60,6;60;10380;7,45;7,36;4,49
"12295";0,9;"Very Good";"F";"VS2";61,8;57;5218;6,16;6,23;3,83
"20949";1,22;"Ideal";"G";"VS1";60,7;57;9166;6,94;6,93;4,21
"47579";0,51;"Ideal";"F";"VS2";62,6;55;1875;5,15;5,1;3,21
"9435";1,19;"Premium";"I";"VS2";59,3;59;4591;6,98;6,88;4,11
"29559";0,33;"Premium";"F";"SI1";62,8;58;705;4,42;4,4;2,77
"43260";0,55;"Good";"F";"SI1";64,3;57,9;1400;5,16;5,21;3,33
"17787";1,01;"Ideal";"G";"VVS2";60,6;57;7167;6,54;6,5;3,95
"52115";0,72;"Very Good";"H";"VS2";61,4;57;2462;5,75;5,79;3,54
"27906";0,31;"Ideal";"D";"VS2";61;54;656;4,38;4,44;2,69
"11415";1,24;"Ideal";"F";"SI2";60;56;5000;7,03;7;4,21
"38075";0,3;"Ideal";"E";"VVS2";61,7;57;1013;4,34;4,31;2,67
"44144";0,51;"Ideal";"F";"VS2";61,3;56;1562;5,17;5,14;3,16
"15669";1;"Very Good";"E";"VS2";64;59;6285;6,22;6,31;4,01
"32783";0,32;"Ideal";"D";"VVS2";61,2;56;803;4,39;4,43;2,7
"11864";1,08;"Ideal";"F";"SI1";62,9;57;5106;6,54;6,53;4,11
"39211";0,39;"Very Good";"E";"VS2";63,1;56;1065;4,69;4,63;2,94
"36033";0,41;"Premium";"G";"SI1";60,3;59;923;4,79;4,76;2,88
"32055";0,3;"Good";"F";"IF";64,3;53;780;4,22;4,27;2,73
"2911";0,89;"Good";"E";"SI2";61,6;60,9;3284;6,13;6,24;3,82
"24984";2,07;"Very Good";"J";"VS2";61,3;56;13495;8,16;8,2;5,02
"30737";0,31;"Premium";"H";"IF";60,8;59;739;4,36;4,39;2,66
