"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"30764";0,25;"Ideal";"E";"VVS1";61,2;57;740;4,12;4,08;2,51
"39022";0,43;"Very Good";"F";"VS1";61;57;1056;4,84;4,89;2,97
"42954";0,3;"Premium";"J";"VS1";62,6;58;506;4,31;4,28;2,69
"14086";1,24;"Ideal";"I";"SI1";61,3;56;5714;6,9;6,93;4,24
"45276";0,54;"Very Good";"D";"SI1";62,1;58;1662;5,21;5,23;3,24
"42115";0,54;"Very Good";"E";"SI2";62,4;57,7;1278;5,19;5,2;3,25
"50243";0,7;"Good";"H";"VS2";59,1;65;2234;5,75;5,85;3,43
"49413";0,7;"Very Good";"I";"VVS2";58,6;60;2106;5,79;5,91;3,43
"14371";0,3;"Ideal";"H";"VVS2";61,3;57;605;4,31;4,33;2,65
"24859";2,02;"Premium";"F";"SI2";61,3;58;13267;8,09;8,05;4,95
"4048";1,03;"Fair";"G";"SI2";65,7;58;3530;6,32;6,26;4,13
"47822";0,72;"Ideal";"J";"VS2";60,8;59;1904;5,76;5,81;3,52
"18310";1,51;"Very Good";"I";"SI2";63,5;60;7441;7,28;7,21;4,6
"36509";0,35;"Ideal";"D";"VVS2";61,6;54;945;4,55;4,57;2,81
"16220";1,31;"Ideal";"H";"SI2";62,2;57;6484;6,96;7;4,34
"45515";0,52;"Ideal";"E";"SI1";61;57;1682;5,22;5,2;3,18
"10875";1,05;"Good";"E";"SI1";64,2;61;4878;6,33;6,41;4,09
"26351";0,32;"Very Good";"G";"VS1";62,4;58;645;4,35;4,4;2,73
"16217";1,33;"Premium";"G";"SI2";63;59;6480;7;6,97;4,4
"48272";0,53;"Premium";"D";"VS2";61,5;58;1956;5,24;5,2;3,21
"503";0,7;"Premium";"E";"VS2";62,6;56;2822;5,71;5,66;3,56
"40997";0,42;"Very Good";"G";"VVS2";58,5;63;1181;4,9;4,88;2,86
"38535";0,34;"Ideal";"D";"VS2";60,8;57;1033;4,52;4,5;2,74
"28301";0,32;"Good";"I";"SI1";63,1;56;432;4,36;4,39;2,76
"13077";1;"Very Good";"E";"SI1";63,7;55;5413;6,35;6,4;4,06
