"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"44120";0,5;"Premium";"E";"VS2";62,7;59;1559;5,02;5,06;3,16
"123";0,7;"Very Good";"F";"VS2";61,7;63;2762;5,64;5,61;3,47
"8782";1;"Premium";"H";"SI1";61,2;62;4469;6,36;6,32;3,88
"40227";0,4;"Premium";"G";"VVS1";61,5;58;1123;4,69;4,74;2,9
"6558";0,99;"Premium";"F";"SI2";60,6;61;4075;6,45;6,38;3,89
"31345";0,27;"Ideal";"F";"VVS2";62;55;760;4,14;4,16;2,57
"27133";1,7;"Good";"F";"VS1";57,6;63;17330;7,86;7,81;4,51
"38856";0,4;"Ideal";"G";"VVS2";62,4;56;1050;4,74;4,72;2,95
"41770";0,54;"Ideal";"E";"SI2";60,4;57;1246;5,27;5,33;3,2
"15264";1,52;"Fair";"H";"SI2";64,9;58;6129;7,16;7,13;4,64
"6480";1,02;"Premium";"F";"SI2";61,1;62;4057;6,54;6,49;3,98
"49382";0,55;"Very Good";"F";"VVS2";63,1;56;2102;5,19;5,23;3,29
"7611";0,9;"Premium";"G";"VS2";60,8;61;4259;6,22;6,12;3,75
"13627";1,01;"Ideal";"G";"SI1";62,6;56;5576;6,41;6,44;4,02
"24439";1,5;"Good";"F";"VS2";60,2;58;12693;7,31;7,35;4,41
"53140";0,56;"Ideal";"E";"VVS2";62,1;57;2622;5,26;5,3;3,28
"11220";1;"Very Good";"F";"SI1";59,4;60;4961;6,47;6,52;3,86
"33018";0,31;"Ideal";"F";"VVS2";60,2;55;814;4,43;4,45;2,67
"832";0,8;"Premium";"H";"VS2";61,2;53;2867;6,05;5,98;3,68
"16628";1,02;"Ideal";"G";"VS2";61,7;56;6648;6,44;6,52;4
"42361";0,61;"Premium";"F";"SI2";60,9;58;1303;5,44;5,52;3,34
"5911";0,91;"Very Good";"F";"SI1";61,4;58;3936;6,19;6,23;3,81
"7551";1,01;"Very Good";"G";"SI2";61;58;4249;6,43;6,48;3,94
