"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"7934";1,02;"Good";"D";"SI2";61,5;61;4318;6,34;6,41;3,92
"3652";0,73;"Ideal";"I";"VS2";60,8;56;3438;5,82;5,85;3,55
"39478";0,41;"Premium";"E";"VS1";60,8;59;1079;4,76;4,82;2,91
"44712";0,51;"Premium";"E";"VS2";60,6;60;1614;5,2;5,19;3,15
"25669";1,5;"Premium";"F";"VS2";61,5;58;14586;7,32;7,34;4,51
"35846";0,4;"Ideal";"G";"VVS2";62,6;53;917;4,72;4,77;2,97
"11515";1,39;"Ideal";"F";"SI2";62,2;56;5021;7,2;7,15;4,46
"30055";0,41;"Premium";"G";"SI1";62,6;59;719;4,72;4,77;2,97
"392";0,32;"Premium";"I";"SI1";62,8;58;554;4,39;4,34;2,74
"22773";1,35;"Ideal";"D";"VS2";61,3;57;10796;7,13;7,09;4,36
"44293";0,52;"Premium";"G";"VS2";62;58;1577;5,2;5,16;3,21
"3735";0,35;"Ideal";"J";"IF";61,8;55;569;4,54;4,56;2,81
"22187";1,07;"Ideal";"E";"VVS2";61,3;56;10222;6,53;6,6;4,02
"37980";0,51;"Very Good";"J";"VS2";61,6;58;1008;5,09;5,14;3,15
"50726";0,7;"Ideal";"H";"SI1";62,5;56;2294;5,64;5,69;3,54
"8469";1,01;"Very Good";"F";"SI2";60;59;4416;6,48;6,61;3,93
"24857";2;"Ideal";"J";"VS2";62,3;55;13263;8,03;8,06;5,01
"2780";0,74;"Ideal";"H";"VS1";61;55;3254;5,86;5,88;3,58
"4796";1,2;"Fair";"H";"SI2";65,6;57;3696;6,73;6,57;4,36
"38286";0,28;"Very Good";"F";"VS1";60,8;58;487;4,24;4,28;2,59
"17499";1,09;"Premium";"G";"VS2";61;59;7032;6,65;6,6;4,04
"31525";0,34;"Premium";"E";"SI1";61,8;58;765;4,5;4,47;2,77
"24368";0,31;"Ideal";"D";"VS2";62,1;55;636;4,32;4,38;2,7
"39370";0,34;"Ideal";"F";"IF";60,7;57;1074;4,5;4,53;2,74
"39319";0,46;"Fair";"E";"VS2";66,8;61;1070;4,84;4,71;3,2
"14450";1,31;"Premium";"I";"VS2";60,4;59;5832;7,16;7,05;4,29
"203";0,7;"Premium";"E";"SI1";60,5;58;2777;5,77;5,74;3,48
"49532";0,6;"Premium";"E";"VS2";59,3;60;2124;5,51;5,46;3,25
"41540";0,42;"Premium";"D";"VS1";60,8;59;1235;4,85;4,79;2,93
"22706";0,35;"Ideal";"I";"VS2";59,8;57;630;4,6;4,59;2,75
"23106";1,51;"Premium";"G";"SI1";59,6;60;11129;7,47;7,43;4,44
"41206";0,53;"Ideal";"H";"SI1";62;54;1205;5,17;5,22;3,22
"20253";1,46;"Premium";"D";"SI2";62;55;8683;7,32;7,23;4,51
"20879";1,57;"Ideal";"I";"SI1";62;59;9095;7,41;7,45;4,61
"51460";0,72;"Premium";"E";"SI2";62,6;59;2376;5,74;5,7;3,58
"8875";1,04;"Ideal";"I";"SI1";61,8;59;4484;6,46;6,48;4
"15972";1,02;"Ideal";"F";"VS2";61;56;6393;6,55;6,62;4,02
"12638";1;"Ideal";"F";"SI1";61,9;56;5292;6,41;6,36;3,95
"44607";0,53;"Premium";"G";"VS2";62,6;58;1607;5,18;5,11;3,22
"7047";1,02;"Premium";"F";"SI2";59,9;59;4162;6,56;6,59;3,94
"53690";0,55;"Ideal";"F";"VVS1";60,6;57;2716;5,33;5,36;3,24
"41289";0,59;"Very Good";"G";"SI2";60,6;56;1210;5,47;5,48;3,32
"32216";0,31;"Ideal";"G";"VVS1";62;54;789;4,38;4,39;2,72
"49675";0,6;"Ideal";"F";"VS1";62,9;57;2142;5,35;5,31;3,35
"46480";0,55;"Very Good";"F";"VS2";61,6;56,1;1777;5,29;5,31;3,27
"30801";0,3;"Ideal";"D";"VS1";61,2;59;742;4,29;4,31;2,63
"50510";0,7;"Good";"I";"VS1";64,4;60;2271;5,51;5,58;3,57
"15622";1,01;"Very Good";"F";"VS2";63,1;56;6267;6,41;6,37;4,03
"10424";1,01;"Ideal";"G";"SI2";61,5;57;4783;6,43;6,45;3,96
"24354";2,01;"Ideal";"I";"SI1";62,4;54;12617;8,04;7,96;5
"36986";0,38;"Ideal";"E";"VS2";61,9;57;963;4,66;4,61;2,87
"33457";0,32;"Very Good";"G";"VS1";63,2;55;828;4,39;4,37;2,77
"49358";0,51;"Ideal";"F";"VVS2";61,8;56;2098;5,13;5,16;3,18
"14261";1,08;"Premium";"H";"VS2";62,9;55;5775;6,59;6,54;4,13
"23433";1,25;"Ideal";"E";"VS2";60,7;56;11422;6,97;6,99;4,24
"26580";2;"Good";"I";"VS2";63,6;60;16291;7,95;8,03;5,08
"358";0,73;"Premium";"F";"VS2";62,5;57;2805;5,75;5,7;3,58
