"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"1906";1;"Ideal";"H";"I1";61,3;57;3080;6,41;6,44;3,94
"30415";0,32;"Ideal";"G";"VVS2";61,8;55;730;4,41;4,43;2,73
"52084";0,77;"Good";"H";"SI1";57,2;65;2457;6,08;6,02;3,46
"6194";0,9;"Very Good";"D";"SI1";62,4;63;3997;6,18;6,15;3,85
"40400";0,34;"Ideal";"D";"VVS1";61,7;57;1133;4,49;4,52;2,78
"16914";1,41;"Premium";"I";"SI2";62,9;59;6751;7,14;7,08;4,47
"26323";2,03;"Very Good";"I";"VS2";61,4;59;15826;8,06;8,12;4,97
"27030";2;"Premium";"F";"SI1";58,8;61;17172;8,29;8,23;4,86
"26957";2,6;"Fair";"G";"SI2";64,6;57;17027;8,6;8,55;5,54
"5523";0,9;"Premium";"G";"VS2";62,9;62;3850;6,06;6,02;3,8
"35595";0,31;"Ideal";"H";"VVS1";61,5;54;907;4,39;4,36;2,69
"33056";0,3;"Ideal";"F";"VVS1";62,5;55;814;4,26;4,29;2,67
"43390";0,5;"Ideal";"E";"SI1";62,3;56;1410;5,06;5,12;3,17
"25540";2,27;"Premium";"I";"SI1";61;58;14362;8,42;8,4;5,19
"40855";0,5;"Ideal";"G";"SI1";62,2;56;1173;5,13;5,08;3,17
"29084";0,36;"Premium";"G";"SI1";61,8;59;689;4,57;4,55;2,82
"861";0,9;"Premium";"J";"SI1";62,8;59;2871;6,13;6,03;3,82
"31386";0,31;"Very Good";"E";"VVS1";61,2;61;763;4,33;4,36;2,66
"47632";0,56;"Ideal";"H";"VVS1";62,3;55;1882;5,3;5,26;3,29
"9066";1,06;"Good";"J";"VS2";63,5;60,1;4517;6,43;6,51;4,11
"22749";1,5;"Good";"F";"SI1";63,4;58;10766;7,16;7,2;4,55
"33588";0,42;"Ideal";"I";"SI1";61,8;55;833;4,81;4,83;2,98
"4608";1,09;"Premium";"I";"SI1";62,7;60;3662;6,57;6,51;4,1
"48422";0,61;"Good";"F";"VS2";63;64,2;1971;5,29;5,32;3,34
"42163";0,53;"Ideal";"G";"SI1";61;56;1284;5,23;5,26;3,2
"42386";0,5;"Ideal";"H";"VS2";60,3;55;1306;5,16;5,21;3,13
"37481";0,35;"Premium";"G";"VVS1";59,3;61;984;4,62;4,58;2,73
"141";0,71;"Premium";"G";"VS2";60,9;57;2766;5,78;5,75;3,51
"16146";1;"Premium";"G";"VS2";60;59;6451;6,54;6,46;3,9
"35569";0,35;"Ideal";"F";"VS2";62,1;56;906;4,57;4,54;2,83
"23452";1,5;"Very Good";"D";"SI1";62,7;59;11442;7,21;7,24;4,53
"419";0,3;"Ideal";"G";"VS2";62;56;556;4,28;4,3;2,66
"37090";0,41;"Premium";"E";"SI1";62,4;58;969;4,77;4,75;2,97
"4648";0,9;"Good";"I";"IF";63,7;64;3669;6,07;6,02;3,85
"39915";0,54;"Very Good";"I";"SI2";62,9;57;1105;5,18;5,21;3,27
"15274";1,5;"Premium";"H";"SI2";61,5;58;6132;7,38;7,32;4,52
"22854";1,22;"Ideal";"G";"VVS1";61,1;56;10888;6,91;6,94;4,23
"15107";1,21;"Premium";"E";"SI2";61,9;60;6071;6,78;6,73;4,18
"22688";0,43;"Good";"J";"SI2";63,7;57;629;4,79;4,76;3,04
"14710";0,3;"Good";"G";"VS1";63,8;55;605;4,25;4,28;2,72
"17213";1,01;"Premium";"G";"VS1";61,7;56;6882;6,53;6,46;4,01
"5901";1,01;"Good";"D";"SI2";64;59;3932;6,28;6,34;4,04
"5986";0,71;"Premium";"D";"VVS1";58,8;58;3952;5,89;5,81;3,44
"4257";0,71;"Very Good";"E";"VVS2";61,5;61;3580;5,7;5,75;3,52
"20389";0,31;"Good";"F";"VS2";63,4;56;625;4,29;4,32;2,73
"25553";2,09;"Ideal";"H";"SI1";60,6;57;14383;8,34;8,29;5,04
"12112";1,01;"Very Good";"D";"SI2";64;56;5166;6,3;6,38;4,06
"2484";0,54;"Premium";"D";"VVS1";61,4;57,5;3194;5,25;5,28;3,23
"30993";0,37;"Premium";"G";"VS1";59,5;58;746;4,67;4,71;2,79
"30519";0,3;"Premium";"D";"VS1";61,2;59;732;4,34;4,29;2,64
"27544";2,51;"Fair";"H";"SI2";64,7;57;18308;8,44;8,5;5,48
"18691";0,32;"Ideal";"H";"VVS2";61,9;53;619;4,42;4,44;2,74
"6868";0,91;"Premium";"H";"VS2";61,9;59;4128;6,23;6,18;3,84
"32370";0,3;"Ideal";"F";"VVS1";62,4;57;790;4,25;4,28;2,66
"27231";1,7;"Very Good";"F";"VS2";60,8;60;17597;7,65;7,68;4,66
"22966";1,52;"Very Good";"G";"SI1";62,4;60;11014;7,25;7,34;4,55
"27144";1,6;"Premium";"G";"VVS1";61,5;58;17360;7,58;7,48;4,63
"1827";0,72;"Very Good";"F";"VS1";62,1;59;3059;5,69;5,74;3,55
"50638";0,23;"Very Good";"F";"VS2";61,6;59;402;3,96;4;2,45
"14982";1,03;"Very Good";"G";"VS2";62,3;57;6036;6,43;6,51;4,03
"20007";1,2;"Ideal";"G";"VS1";62;57;8545;6,78;6,81;4,21
"31927";0,3;"Good";"G";"VS1";63,6;57;776;4,26;4,23;2,7
"32669";0,31;"Ideal";"G";"VS1";61,4;56;802;4,37;4,36;2,68
"30201";0,42;"Good";"F";"SI1";63,1;56;722;4,79;4,82;3,03
