"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"3191";0,9;"Fair";"E";"SI2";64,5;57;3342;6,13;6,09;3,94
"27490";2,52;"Premium";"F";"SI2";60,6;60;18179;8,78;8,7;5,3
"50422";0,57;"Ideal";"G";"VVS1";62;55;2259;5,33;5,35;3,31
"15435";1,21;"Ideal";"H";"SI1";61,1;57;6180;6,91;6,83;4,2
"3610";1;"Premium";"G";"SI2";60,7;59;3427;6,45;6,41;3,9
"31607";0,3;"Good";"J";"VS2";63,4;57;368;4,22;4,26;2,69
"23300";1,59;"Premium";"H";"VS2";62,1;58;11333;7,42;7,48;4,63
"20435";1,25;"Ideal";"H";"VVS2";60,8;57;8789;6,95;6,99;4,24
"13726";0,27;"Premium";"E";"VS1";60,2;59;603;4,24;4,2;2,54
"49659";0,71;"Very Good";"I";"SI1";61,8;56;2141;5,73;5,76;3,55
"24031";0,35;"Ideal";"G";"VS2";61;57;633;4,54;4,57;2,78
"22702";0,3;"Fair";"E";"SI1";64,5;49;630;4,28;4,25;2,75
"25186";1,51;"Ideal";"F";"VS2";62,2;53;13771;7,35;7,31;4,56
"25795";1,62;"Ideal";"G";"VS2";61,7;56;14777;7,53;7,57;4,66
"45437";0,59;"Ideal";"D";"SI1";61,7;56;1671;5,39;5,43;3,34
"12266";1,5;"Good";"H";"SI2";64;61;5208;7,18;7,14;4,58
"5534";0,92;"Premium";"F";"SI2";61,8;58;3854;6,19;6,23;3,84
"16770";0,9;"Ideal";"G";"VVS1";61,5;56;6680;6,22;6,24;3,83
"7745";1,24;"Premium";"E";"SI2";60,8;57;4278;6,98;6,94;4,23
"19359";0,27;"Ideal";"D";"VVS1";62,2;56;622;4,12;4,15;2,57
"37153";0,32;"Ideal";"D";"VS2";62,2;56;972;4,39;4,36;2,72
"15854";1,02;"Ideal";"E";"SI1";62,6;57;6342;6,41;6,44;4,02
"24630";2,01;"Good";"I";"SI2";59,1;59;12964;8,09;8,14;4,8
"48401";0,71;"Premium";"J";"VS2";60,1;61;1968;5,82;5,77;3,48
"51076";0,7;"Premium";"H";"VS1";62,3;60;2333;5,65;5,61;3,51
"28548";0,3;"Premium";"I";"VVS2";61;60;675;4,36;4,3;2,64
"9916";1,1;"Very Good";"H";"SI1";63;57;4689;6,5;6,54;4,11
"1535";0,77;"Ideal";"E";"SI1";62,5;56;3000;5,87;5,91;3,68
"16858";1,43;"Fair";"I";"VS1";50,8;60;6727;7,73;7,25;3,93
"34898";0,33;"Ideal";"F";"VVS1";62,5;54;880;4,43;4,46;2,78
"50458";0,7;"Good";"F";"SI1";58,7;61;2264;5,77;5,81;3,4
"13830";1,25;"Very Good";"H";"SI2";61,6;54;5637;6,85;6,95;4,25
"41985";0,51;"Ideal";"D";"SI2";61,1;56;1264;5,16;5,18;3,16
"20841";1,51;"Good";"I";"SI1";63,9;59;9069;7,18;7,26;4,61
"7683";0,92;"Premium";"D";"SI1";62,3;58;4274;6,27;6,21;3,89
"44429";0,72;"Premium";"G";"SI2";60,6;61;1588;5,83;5,75;3,51
"23583";1,57;"Ideal";"G";"SI1";61,8;55;11596;7,43;7,49;4,61
"19634";1,13;"Ideal";"E";"VS2";62;54;8253;6,66;6,7;4,14
"52130";0,75;"Very Good";"G";"VS2";63,3;58;2467;5,78;5,75;3,65
"34045";0,37;"Ideal";"G";"VS2";61,6;55;851;4,63;4,65;2,86
"47387";0,54;"Ideal";"E";"VS2";61;56;1847;5,28;5,25;3,21
"15765";0,9;"Ideal";"G";"VVS2";61,6;56;6302;6,2;6,23;3,83
"46628";0,3;"Ideal";"H";"VS1";62,2;57;526;4,28;4,3;2,67
"10077";0,31;"Very Good";"F";"VS1";61,8;58;592;4,29;4,35;2,67
"20423";1,01;"Ideal";"G";"IF";62,8;57;8778;6,42;6,39;4,02
