"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"35584";0,35;"Ideal";"F";"VS2";62,6;56;906;4,52;4,49;2,82
"23835";1,2;"Very Good";"F";"VVS1";59,8;63;11913;6,82;6,8;4,07
"15892";1,01;"Premium";"G";"VS1";60,5;60;6353;6,52;6,44;3,92
"16290";1,01;"Ideal";"G";"VS2";61,5;57;6516;6,49;6,45;3,98
"2238";0,8;"Very Good";"E";"SI1";62,9;60;3146;5,87;5,89;3,7
"23203";1,54;"Premium";"G";"SI1";61,8;59;11209;7,37;7,32;4,54
"4594";1,02;"Premium";"G";"SI2";62,5;58;3656;6,42;6,34;3,99
"22066";1,3;"Premium";"F";"VS2";60,4;59;10090;7,12;7,06;4,28
"27952";0,3;"Very Good";"G";"SI1";62,1;58;432;4,26;4,28;2,65
"23954";1,55;"Ideal";"H";"VS1";60,6;57;12087;7,51;7,47;4,54
"31384";0,33;"Premium";"D";"VS2";60,8;60;762;4,52;4,46;2,73
"10257";0,81;"Ideal";"G";"IF";62,4;54;4751;5,93;5,99;3,72
"40878";0,52;"Ideal";"F";"SI2";61,4;56;1176;5,18;5,21;3,19
"2768";0,9;"Premium";"I";"SI1";61,8;58;3251;6,21;6,19;3,83
"8652";0,91;"Ideal";"G";"SI1";62;54;4453;6,23;6,26;3,87
"44557";0,52;"Good";"F";"VS2";63,6;56;1605;5,12;5,07;3,24
"13740";0,41;"Ideal";"J";"VS1";62,2;55;604;4,76;4,79;2,97
"22133";1,5;"Ideal";"I";"VS1";62;54;10164;7,32;7,38;4,56
"33392";0,32;"Ideal";"F";"VVS1";61;56;828;4,42;4,47;2,71
"17045";0,28;"Ideal";"F";"VVS2";61,6;55;612;4,22;4,26;2,61
"45436";0,58;"Ideal";"H";"VS1";61,2;55;1671;5,39;5,42;3,31
"50744";0,57;"Ideal";"E";"VS1";61;56;2297;5,38;5,4;3,29
"6527";0,9;"Very Good";"D";"SI1";61,8;61;4068;6,16;6,2;3,82
"24145";1,51;"Very Good";"D";"VS2";63,2;57;12311;7,27;7,25;4,59
"25910";2,06;"Good";"I";"VS2";60,2;64;15046;8,34;8,14;4,97
"49288";0,7;"Fair";"E";"SI2";64,6;53;2092;5,58;5,63;3,62
"16758";1,01;"Ideal";"G";"VS1";62,4;56;6672;6,39;6,44;4
"35288";0,36;"Premium";"G";"SI2";60,8;58;473;4,57;4,61;2,79
"18255";0,97;"Very Good";"G";"VVS1";61,9;54;7415;6,33;6,36;3,93
