"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"19107";1,51;"Good";"F";"SI2";62,9;55;7875;7,22;7,28;4,56
"39374";0,31;"Ideal";"D";"VVS2";61;55;1074;4,38;4,41;2,68
"37742";0,31;"Ideal";"D";"VVS2";61,9;55;997;4,39;4,36;2,71
"18660";1,31;"Premium";"F";"SI1";62,6;58;7625;6,98;7,02;4,38
"18379";0,42;"Good";"D";"SI2";60,7;61;617;4,78;4,84;2,92
"35628";0,3;"Good";"I";"VS1";63,7;58;473;4,23;4,25;2,7
"42258";0,46;"Premium";"E";"VS1";62;58;1294;4,95;4,98;3,08
"9221";1,04;"Ideal";"H";"SI2";61,7;55;4557;6,49;6,53;4,02
"35732";0,3;"Ideal";"D";"VS2";62,5;54;911;4,32;4,29;2,69
"7416";1,1;"Ideal";"J";"SI2";62;59;4226;6,58;6,61;4,09
"43510";0,52;"Very Good";"G";"VS2";59,2;57;1423;5,28;5,37;3,15
"4069";0,31;"Ideal";"D";"SI1";62,7;56;571;4,32;4,36;2,72
"36849";0,37;"Ideal";"F";"VS2";61,4;56;957;4,63;4,59;2,83
"7029";0,83;"Ideal";"D";"SI1";61,9;56;4159;6,01;6,04;3,73
"26558";1,7;"Ideal";"H";"VS1";61,5;55;16240;7,69;7,73;4,74
"29538";0,4;"Ideal";"H";"VS2";62,4;56;704;4,69;4,73;2,94
"42752";0,51;"Ideal";"G";"VS2";62;56;1343;5,11;5,18;3,19
"45933";0,47;"Ideal";"E";"VS1";61,8;53;1721;4,99;5,04;3,1
"31218";0,32;"Very Good";"D";"SI1";63,1;57;756;4,38;4,37;2,76
"29017";0,31;"Ideal";"G";"VVS2";61,5;56;687;4,38;4,4;2,7
"14693";1;"Ideal";"F";"VS2";62,1;57;5929;6,34;6,38;3,95
"34145";0,33;"Ideal";"H";"VVS2";60,9;57;854;4,52;4,48;2,74
"7792";0,71;"Good";"D";"VS2";63,6;54;4289;5,7;5,75;3,64
"19275";1,37;"Ideal";"I";"VS2";61,6;55;8000;7,13;7,16;4,4
"52899";0,71;"Very Good";"I";"VVS2";60,6;56;2586;5,82;5,77;3,51
"4195";0,75;"Ideal";"D";"VS2";61,7;55;3562;5,85;5,82;3,6
"29436";0,38;"Very Good";"H";"VS2";62,8;55;700;4,64;4,66;2,92
"12152";1,1;"Ideal";"E";"SI2";61,6;56;5174;6,64;6,61;4,08
"29007";0,34;"Premium";"F";"VS2";60,7;60;686;4,46;4,5;2,72
"42240";0,54;"Very Good";"G";"SI1";60,3;57;1292;5,24;5,4;3,21
"12889";1,05;"Very Good";"H";"VS2";59;59;5370;6,68;6,71;3,95
"21748";1,52;"Very Good";"D";"SI2";58,6;59;9817;7,43;7,48;4,37
"13669";1,19;"Very Good";"H";"SI1";62,7;61;5595;6,66;6,73;4,2
"27219";2,01;"Ideal";"G";"SI2";61,9;57;17555;8;8,08;4,98
"1168";0,77;"Very Good";"H";"VS1";63,3;57;2927;5,79;5,83;3,68
"22987";1,87;"Premium";"H";"SI2";62,5;58;11037;7,86;7,81;4,9
"24396";2,11;"Premium";"H";"SI2";60,9;59;12633;8,3;8,25;5,04
"36655";0,3;"Very Good";"E";"IF";60,9;59;949;4,29;4,32;2,62
"50989";0,31;"Ideal";"H";"VS1";62,1;54;544;4,3;4,37;2,69
"1799";0,7;"Very Good";"F";"VS1";62,8;59;3053;5,65;5,69;3,56
"44681";0,53;"Ideal";"D";"VS2";60,2;55;1610;5,26;5,3;3,18
"26677";0,27;"Ideal";"G";"SI1";62,2;54;426;4,13;4,17;2,58
"10292";1;"Premium";"D";"SI2";61,6;60;4758;6,37;6,33;3,91
"53203";0,71;"Ideal";"D";"SI2";61,3;57;2633;5,78;5,71;3,52
"46427";0,59;"Premium";"F";"VS2";61,5;58;1769;5,45;5,41;3,34
"31223";0,32;"Very Good";"D";"SI1";63,2;54;756;4,38;4,36;2,76
"33706";0,3;"Ideal";"E";"VVS1";62,8;54;838;4,27;4,3;2,69
"5070";0,3;"Premium";"G";"SI1";59,7;60;574;4,39;4,35;2,61
"5332";0,84;"Very Good";"D";"SI1";59,2;59;3809;6,18;6,21;3,67
"29798";0,3;"Ideal";"D";"SI1";61;57;709;4,33;4,29;2,63
