"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"9034";0,36;"Ideal";"H";"VS2";61;57;587;4,59;4,63;2,81
"11196";1;"Premium";"G";"SI1";63;59;4956;6,44;6,32;4,02
"347";0,72;"Ideal";"F";"VS1";61,7;57;2804;5,74;5,77;3,55
"47526";0,52;"Ideal";"D";"VS2";61;57;1868;5,21;5,18;3,17
"44112";0,57;"Ideal";"H";"VS2";61,6;55;1558;5,34;5,36;3,29
"3990";0,8;"Premium";"G";"VS1";62,5;58;3514;5,9;5,94;3,7
"14099";1,2;"Premium";"H";"SI1";62,4;58;5718;6,76;6,79;4,23
"49449";0,51;"Ideal";"G";"VVS1";61;57;2111;5,17;5,16;3,15
"10873";1,1;"Very Good";"I";"VS1";61;59;4878;6,65;6,67;4,06
"3589";1;"Fair";"J";"VS2";65,3;61;3422;6,33;6,13;4,03
"7656";0,9;"Ideal";"F";"SI1";61,7;55;4269;6,19;6,16;3,81
"52029";0,8;"Premium";"F";"SI2";61,4;58;2447;5,95;5,93;3,65
"9035";0,36;"Ideal";"H";"VS2";60,8;56;587;4,61;4,63;2,81
"5178";1,29;"Very Good";"F";"I1";58,2;61;3774;7,11;7,15;4,15
"53817";0,71;"Premium";"E";"VS2";62,1;59;2735;5,72;5,68;3,54
"42178";0,43;"Ideal";"G";"IF";61,7;57;1286;4,83;4,86;2,99
"49328";0,52;"Good";"G";"IF";59,8;57;2093;5,24;5,27;3,14
"26654";1,53;"Premium";"G";"VVS1";60,6;58;16451;7,45;7,49;4,53
"52211";0,7;"Very Good";"E";"SI1";59,4;63;2481;5,79;5,73;3,42
"12609";1,21;"Very Good";"F";"SI2";61,5;61;5290;6,77;6,82;4,18
"19703";0,37;"Very Good";"G";"SI2";63,3;55;624;4,61;4,58;2,91
"3678";0,7;"Good";"F";"VVS2";62,5;58;3445;5,68;5,75;3,57
"45544";0,51;"Ideal";"D";"SI1";61,8;55;1687;5,18;5,14;3,19
"19975";1,2;"Good";"D";"VS2";62,4;60;8521;6,69;6,77;4,2
"37938";0,3;"Ideal";"H";"VS2";62,5;53,2;486;4,29;4,34;2,69
"29445";0,5;"Fair";"G";"I1";64,6;60;701;5,04;4,96;3,23
"800";0,7;"Premium";"E";"VS2";59,5;59;2862;5,82;5,77;3,45
"33748";0,31;"Ideal";"F";"VVS1";62,2;54;840;4,36;4,39;2,72
"33976";0,3;"Premium";"F";"IF";61,6;58;846;4,3;4,34;2,66
"40003";0,41;"Ideal";"F";"VS2";61,8;57;1107;4,79;4,75;2,95
"13864";1,01;"Good";"E";"SI1";64;56;5646;6,33;6,36;4,06
"22349";1,56;"Ideal";"I";"VS1";61,2;59;10399;7,43;7,5;4,57
"52505";0,72;"Ideal";"E";"SI2";61,4;55;2526;5,78;5,8;3,56
"32882";0,4;"Ideal";"J";"VS1";62,6;55;810;4,75;4,71;2,96
"52487";0,71;"Ideal";"H";"VS2";61,4;57;2522;5,71;5,75;3,52
"5225";0,73;"Ideal";"G";"VVS2";61;56;3783;5,82;5,86;3,56
"6583";1,03;"Premium";"H";"SI2";60,7;59;4078;6,48;6,54;3,95
"28207";0,38;"Ideal";"G";"SI1";61,3;56;666;4,63;4,67;2,85
"2658";0,77;"Premium";"E";"VS2";60,5;59;3234;5,98;5,92;3,6
"19060";1;"Premium";"G";"VVS2";62,8;59;7840;6,43;6,38;4,02
"33945";0,31;"Ideal";"H";"SI1";61,3;56;464;4,36;4,39;2,68
"44530";0,5;"Ideal";"F";"VS1";61,4;58;1601;5,07;5,12;3,13
"38571";0,4;"Ideal";"I";"VVS2";62;56;1035;4,77;4,74;2,95
"14928";1,59;"Premium";"E";"SI2";62,3;58;6010;7,42;7,37;4,61
"39579";0,41;"Ideal";"E";"VVS2";62,5;57;1082;4,76;4,71;2,96
"27997";0,3;"Very Good";"E";"VS2";61,9;61;658;4,28;4,32;2,66
"52908";0,64;"Ideal";"G";"VVS2";60,7;57;2587;5,58;5,63;3,4
"4327";1,01;"Fair";"F";"SI2";67,3;62;3597;6,09;6,03;4,08
"10877";1,01;"Premium";"E";"SI2";60,4;60;4878;6,49;6,46;3,91
"49498";0,56;"Ideal";"H";"VVS2";61,8;56;2118;5,28;5,33;3,28
"32394";0,31;"Ideal";"E";"VVS2";61,6;55;791;4,37;4,4;2,7
"21218";1,23;"Premium";"E";"VS2";58,9;59;9361;7,05;6,98;4,13
"52230";0,75;"Premium";"D";"SI1";61,3;59;2484;5,89;5,82;3,59
"5062";0,34;"Premium";"F";"SI2";60;58;574;4,58;4,55;2,74
"29345";0,31;"Premium";"G";"VS2";59,9;59;698;4,4;4,38;2,63
"42621";0,32;"Ideal";"I";"VS1";62,3;57;505;4,37;4,42;2,74
"37040";0,38;"Good";"H";"VVS1";63,3;58;967;4,57;4,62;2,91
"38573";0,4;"Premium";"H";"VS1";62,6;58;1035;4,71;4,68;2,94
"12679";1,01;"Ideal";"H";"VS2";62,7;57;5306;6,41;6,39;4,01
"21368";0,36;"Ideal";"D";"SI1";62,2;53;626;4,57;4,59;2,85
"28196";0,38;"Premium";"G";"SI1";60;60;666;4,65;4,72;2,81
"52722";0,61;"Ideal";"E";"VS2";61,8;56;2556;5,42;5,46;3,36
"17419";1,13;"Ideal";"I";"VS1";61,9;55;6980;6,67;6,7;4,14
"8247";1,04;"Ideal";"G";"SI2";61,4;57;4375;6,48;6,54;4
"24962";1,71;"Very Good";"H";"VS2";62,6;59;13445;7,54;7,58;4,73
"19906";1,03;"Ideal";"G";"VVS1";62,4;57;8454;6,39;6,47;4,01
"39481";0,41;"Ideal";"E";"VS1";62;54;1079;4,76;4,79;2,96
"40824";0,39;"Premium";"G";"VVS1";60,4;59;1170;4,75;4,72;2,86
"49119";0,56;"Ideal";"G";"VVS2";61,6;55;2066;5,32;5,35;3,28
"42384";0,5;"Very Good";"D";"SI2";60,8;55;1306;5,14;5,16;3,13
"16720";0,31;"Very Good";"E";"VS1";64;55;610;4,29;4,33;2,76
"14992";1,23;"Very Good";"H";"VS2";58,5;62;6039;6,98;7;4,09
"7649";0,9;"Premium";"G";"VS2";61,7;59;4269;6,14;6,22;3,81
"51873";0,67;"Good";"E";"VS1";60,4;65;2427;5,67;5,65;3,42
"32677";0,31;"Premium";"G";"VS1";61,8;59;802;4,35;4,32;2,68
"24042";0,38;"Premium";"I";"VS2";61,8;59;633;4,61;4,64;2,86
"32475";0,33;"Very Good";"G";"VVS1";61,8;55;795;4,44;4,48;2,76
"31197";0,32;"Ideal";"I";"VVS1";61,7;55;756;4,4;4,39;2,71
"23630";1,5;"Very Good";"H";"VVS1";63,8;57;11654;7,17;7,21;4,59
"14384";0,3;"Very Good";"G";"VS1";62,8;59;605;4,23;4,27;2,67
"36318";0,32;"Ideal";"G";"VVS2";61,7;57;936;4,44;4,41;2,73
"40491";0,42;"Ideal";"F";"VVS2";61,1;57;1142;4,82;4,84;2,95
"50409";0,77;"Ideal";"J";"VS2";62,5;57;2257;5,8;5,91;3,66
