"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"2883";0,91;"Fair";"H";"SI1";65,3;62;3278;6,11;6,01;3,96
"10511";1,03;"Very Good";"H";"SI1";60,4;58;4800;6,48;6,56;3,94
"48772";0,57;"Premium";"D";"VS2";60,8;59;2019;5,38;5,34;3,26
"27849";0,33;"Very Good";"G";"VS1";61;57;652;4,46;4,49;2,72
"33115";0,34;"Fair";"F";"VS2";64,7;55;816;4,52;4,41;2,89
"24382";0,32;"Premium";"F";"SI1";60,7;62;638;4,43;4,4;2,68
"7593";1;"Ideal";"H";"SI2";62,6;56;4256;6,38;6,34;3,98
"53259";0,72;"Ideal";"D";"SI2";62,7;55;2647;5,7;5,72;3,58
"12735";1,11;"Premium";"H";"SI1";62,8;61;5315;6,63;6,56;4,14
"6800";0,73;"Very Good";"D";"VS1";61,1;59;4116;5,79;5,86;3,56
"34848";0,3;"Ideal";"G";"VVS2";61,5;56;878;4,34;4,31;2,66
"40193";0,5;"Good";"G";"SI2";62,3;64;1121;5,1;5,02;3,15
"37150";0,32;"Ideal";"E";"VS1";61,6;57;972;4,39;4,35;2,69
"12087";1,44;"Premium";"E";"I1";61,1;62;5161;7,23;7,15;4,39
"32079";0,33;"Ideal";"D";"VS2";61,8;56;781;4,45;4,48;2,76
"28858";0,41;"Ideal";"E";"SI2";61,9;57;683;4,76;4,8;2,96
"3886";1,01;"Good";"E";"I1";61,5;65;3484;6,28;6,21;3,84
"12408";1,01;"Ideal";"D";"SI1";61,6;56;5234;6,45;6,48;3,98
"819";0,72;"Premium";"E";"SI1";60,9;60;2863;5,78;5,74;3,51
"21422";1,55;"Ideal";"G";"SI2";60,7;55;9530;7,54;7,51;4,57
"26698";0,31;"Ideal";"G";"SI2";61,6;55,6;429;4,34;4,37;2,69
"4350";0,72;"Premium";"D";"VS1";62,7;56;3601;5,76;5,69;3,59
"14595";1,06;"Premium";"H";"VS2";62;58;5889;6,57;6,5;4,05
"30974";0,4;"Very Good";"D";"VS2";62,3;58;746;4,69;4,72;2,93
"48919";0,54;"Premium";"E";"VS1";60,3;58;2041;5,32;5,26;3,19
"40477";0,52;"Very Good";"J";"VS2";60,7;56;1141;5,19;5,23;3,16
"49488";0,58;"Ideal";"F";"VS1";60,6;55;2117;5,41;5,48;3,3
"28822";0,41;"Very Good";"H";"SI1";62,6;59;683;4,72;4,77;2,97
"28569";0,3;"Good";"H";"VS1";63,9;55;675;4,28;4,26;2,73
"51132";0,72;"Ideal";"F";"SI2";61,7;55;2340;5,77;5,81;3,57
"28812";0,4;"Good";"E";"SI1";64,2;56;682;4,66;4,69;3
"20399";0,31;"Premium";"H";"VVS2";60,6;60;625;4,34;4,38;2,64
"44363";0,56;"Ideal";"E";"SI1";60,9;56;1580;5,32;5,35;3,25
"33609";0,31;"Ideal";"D";"SI2";62;56;462;4,33;4,35;2,69
"47735";0,55;"Ideal";"D";"VS1";61,7;55;1890;5,25;5,26;3,24
"2474";0,91;"Good";"H";"VS2";63,8;59;3192;5,99;5,96;3,82
"23724";0,25;"Very Good";"F";"VVS1";61,1;57;633;4,05;4,08;2,48
"10403";0,31;"Premium";"D";"SI2";61,8;60;593;4,37;4,33;2,69
"3040";0,3;"Very Good";"G";"VS1";60,2;62;565;4,3;4,31;2,59
"34967";0,23;"Very Good";"F";"VVS2";63,1;56;472;3,93;3,96;2,49
"49964";0,3;"Premium";"E";"SI2";61,7;61;540;4,31;4,28;2,65
"39513";0,32;"Ideal";"E";"VVS2";62,3;56;1080;4,4;4,37;2,73
"2135";0,71;"Ideal";"F";"VS2";61,8;56,2;3123;5,7;5,75;3,53
"41015";0,41;"Very Good";"F";"VVS1";62,7;59;1186;4,75;4,78;2,99
"16551";1,02;"Very Good";"E";"VS2";59,2;58;6612;6,52;6,58;3,88
"40312";0,4;"Ideal";"E";"VS1";62,3;56;1125;4,73;4,71;2,94
"50094";0,57;"Ideal";"G";"VVS2";61,7;54;2206;5,41;5,32;3,31
"48658";0,34;"Premium";"H";"VS2";60,2;60;537;4,51;4,56;2,73
"32445";0,43;"Very Good";"F";"SI1";62,9;60;792;4,77;4,8;3,01
"6533";0,95;"Ideal";"E";"SI2";62,2;56;4068;6,26;6,35;3,92
"52172";0,7;"Ideal";"H";"VS2";62,6;54;2475;5,7;5,73;3,58
"46898";0,56;"Ideal";"D";"SI1";61,2;56;1814;5,34;5,31;3,26
"7977";0,9;"Ideal";"F";"SI1";60,7;57;4324;6,25;6,21;3,78
"36916";0,41;"Premium";"G";"VS1";60,7;58;961;4,83;4,79;2,92
"11218";0,93;"Premium";"F";"VS2";61,7;58;4961;6,22;6,29;3,86
"24451";1,37;"Premium";"E";"VS1";59,4;60;12713;7,27;7,2;4,3
"47019";0,56;"Premium";"G";"VS1";62,4;58;1819;5,22;5,3;3,28
"52986";0,72;"Ideal";"I";"VVS2";62,8;57;2594;5,69;5,74;3,59
"27408";2,35;"Premium";"H";"SI1";62,6;60;17999;8,42;8,38;5,26
"6767";1;"Very Good";"I";"SI2";62,6;57;4107;6,37;6,4;4
"27222";2,01;"Very Good";"I";"VS2";62,4;58;17570;8,06;7,99;5,01
"2008";0,72;"Ideal";"G";"VS1";61,3;56;3102;5,77;5,82;3,55
"52124";0,7;"Very Good";"E";"SI2";61,5;59;2464;5,7;5,74;3,52
"9825";1,01;"Very Good";"G";"SI1";63,4;58;4672;6,33;6,28;4
"42964";0,47;"Ideal";"I";"VVS1";61,6;55;1365;4,99;5,01;3,08
"192";0,7;"Ideal";"E";"VS2";62,1;55;2777;5,7;5,67;3,53
"50104";0,71;"Fair";"I";"VS2";64,7;60;2208;5,54;5,46;3,56
"4078";0,31;"Good";"D";"SI1";63,1;57;571;4,3;4,32;2,72
"40632";0,41;"Ideal";"E";"VS1";62,1;55;1153;4,78;4,75;2,96
"42871";0,43;"Premium";"F";"VVS1";60,3;58;1358;4,88;4,91;2,95
"46822";0,7;"Premium";"H";"SI2";60,5;61;1808;5,75;5,72;3,47
"4241";0,71;"Ideal";"D";"VS1";60,4;60;3576;5,77;5,82;3,5
"10449";1;"Good";"H";"SI1";63,7;60;4788;6,33;6,3;4,02
"42889";0,51;"Ideal";"D";"SI2";59,8;55;1359;5,23;5,17;3,11
"45246";0,61;"Ideal";"G";"SI1";61,4;56;1659;5,46;5,49;3,36
"34600";0,27;"Very Good";"F";"VS2";63,3;58;470;4,08;4,1;2,59
"4562";0,7;"Ideal";"F";"VVS2";61,7;58;3644;5,66;5,71;3,51
"28616";0,3;"Premium";"E";"SI1";62,5;60;675;4,27;4,24;2,66
"900";1;"Fair";"H";"SI2";69,5;55;2875;6,17;6,1;4,26
"48180";0,54;"Ideal";"H";"VVS1";61,1;57;1944;5,26;5,22;3,2
"4863";0,75;"Ideal";"D";"SI1";61,1;56;3712;5,85;5,9;3,59
"37855";0,4;"Ideal";"D";"VS1";60,6;56;1003;4,78;4,82;2,91
"30245";0,33;"Ideal";"D";"VS2";61,7;55;724;4,46;4,48;2,76
"37741";0,41;"Ideal";"E";"VS1";60,5;58;997;4,81;4,85;2,92
"34616";0,27;"Premium";"E";"VS1";60,2;59;470;4,2;4,24;2,54
"9447";0,9;"Ideal";"F";"SI2";62,4;55;4593;6,17;6,2;3,86
"49218";1,06;"Very Good";"G";"I1";60,7;63;2080;6,59;6,56;3,99
"8263";1,02;"Premium";"G";"SI1";61,9;58;4381;6,47;6,42;3,99
"46705";0,7;"Fair";"F";"SI2";64,8;57;1792;5,65;5,59;3,64
"48805";0,5;"Ideal";"F";"VVS2";62,2;54;2025;5,07;5,12;3,17
"5792";1,01;"Very Good";"J";"SI2";62,2;58;3905;6,37;6,4;3,97
"42392";0,42;"Ideal";"E";"VVS1";59,7;56;1307;4,88;4,91;2,92
"45711";0,56;"Ideal";"G";"VS2";60,6;57;1698;5,36;5,33;3,24
"44929";0,51;"Ideal";"F";"VS1";61,8;54;1632;5,15;5,18;3,19
"50086";0,71;"Very Good";"G";"SI1";62,4;57;2206;5,66;5,69;3,54
"30762";0,25;"Premium";"E";"VVS1";60,7;60;740;4,11;4,09;2,49
"28054";0,32;"Ideal";"F";"VS2";61,5;55;660;4,4;4,44;2,72
"33104";0,32;"Ideal";"E";"VVS2";61,2;56;816;4,39;4,43;2,7
"3704";1;"Ideal";"E";"SI2";62,9;56;3450;6,32;6,3;3,97
"8075";1,21;"Premium";"I";"SI2";59,9;61;4337;6,89;6,85;4,11
"26245";1,51;"Ideal";"F";"VS2";62,4;53;15688;7,37;7,32;4,58
"13251";1,03;"Ideal";"E";"SI1";62,1;56;5476;6,43;6,48;4,01
"14090";1,23;"Ideal";"F";"SI2";62,8;57;5715;6,74;6,86;4,27
"40188";0,52;"Very Good";"E";"SI2";62,9;56;1120;5,12;5,15;3,23
"34279";0,23;"Very Good";"D";"VS1";62,4;56;468;3,93;3,98;2,46
"15800";1,12;"Ideal";"G";"VS2";62,1;57;6322;6,63;6,6;4,11
"8121";1,34;"Very Good";"H";"SI2";61,1;63;4352;7,08;7,01;4,3
"42779";0,48;"Very Good";"E";"SI1";62,7;58,5;1349;4,99;5,01;3,14
"8250";1,24;"Premium";"I";"SI2";62,8;58;4375;6,88;6,79;4,28
"32292";0,31;"Premium";"J";"SI1";58,1;62;453;4,47;4,44;2,59
"6316";1;"Good";"E";"SI2";64;54;4026;6,31;6,26;4,01
"32107";0,4;"Very Good";"I";"VVS2";63,7;58;782;4,64;4,68;2,97
"41377";0,5;"Ideal";"I";"VS2";61,6;54;1220;5,11;5,14;3,16
"46137";0,54;"Ideal";"G";"VS1";62;53,9;1745;5,22;5,24;3,24
"26716";0,32;"Ideal";"F";"VS2";62,2;55;645;4,35;4,37;2,71
"27573";2,01;"Ideal";"F";"SI2";61,9;55;18395;8,1;8,05;5
"46400";0,5;"Ideal";"G";"VVS2";62,1;57;1766;5,06;5,09;3,15
"13565";1,16;"Ideal";"H";"SI1";62,2;55;5554;6,79;6,74;4,21
"37052";0,4;"Very Good";"H";"VVS1";63,9;57;968;4,62;4,68;2,97
"40367";0,33;"Ideal";"E";"VVS1";61,3;56;1130;4,43;4,48;2,73
"50798";0,71;"Good";"I";"VS1";63,6;56;2306;5,65;5,7;3,61
