"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"33600";0,37;"Ideal";"G";"VS2";60,8;57;833;4,66;4,61;2,82
"1141";0,9;"Fair";"I";"VS2";64,1;66;2921;6,04;5,98;3,85
"50122";0,54;"Ideal";"H";"IF";60,3;55;2210;5,29;5,33;3,2
"14341";1;"Premium";"G";"VS2";62,1;57;5806;6,43;6,39;3,98
"40362";0,43;"Ideal";"D";"VS2";61,8;56;1129;4,83;4,81;2,98
"27193";1,7;"Premium";"G";"VS1";61,2;57;17492;7,73;7,64;4,7
"49783";0,7;"Very Good";"F";"SI1";61,4;57;2161;5,73;5,77;3,53
"7921";0,91;"Very Good";"G";"VS2";59,5;58;4316;6,26;6,34;3,75
"33977";0,41;"Premium";"D";"VS2";61,8;58;846;4,76;4,79;2,95
"14185";1,34;"Premium";"D";"SI2";60,3;59;5756;7,16;7,11;4,3
"30124";0,32;"Ideal";"G";"VS2";61,4;57;720;4,4;4,39;2,7
"9163";1,06;"Ideal";"G";"SI2";62,2;55;4541;6,56;6,53;4,07
"20004";1,27;"Ideal";"G";"VS1";60,9;57;8543;7,02;6,97;4,26
"19027";0,32;"Ideal";"H";"VS1";62,5;55;620;4,36;4,38;2,73
"30578";0,31;"Ideal";"D";"VS2";62,1;54;734;4,33;4,37;2,7
"14328";1,03;"Ideal";"D";"SI1";61,2;55;5804;6,51;6,57;4
"31271";0,32;"Ideal";"I";"VS2";60,3;56;449;4,44;4,45;2,68
"44203";0,51;"Ideal";"F";"VS2";61,4;56;1569;5,13;5,16;3,16
"29624";0,26;"Good";"H";"VVS2";63,4;55;440;4,05;4,06;2,57
"14765";1;"Premium";"G";"VS1";62,9;55;5940;6,39;6,33;4
"16376";0,28;"Ideal";"D";"VVS1";61,7;57;608;4,2;4,23;2,6
"50256";0,71;"Ideal";"F";"SI1";63;54;2235;5,73;5,69;3,6
"36402";0,31;"Premium";"D";"VS2";62,6;59;942;4,33;4,3;2,7
"44846";0,52;"Ideal";"F";"VS2";61,2;56;1625;5,19;5,37;3,2
"15613";1,07;"Very Good";"H";"VS1";62,5;56;6262;6,52;6,55;4,08
"30406";0,32;"Ideal";"H";"VVS1";62,2;56;730;4,37;4,38;2,72
"49979";0,31;"Very Good";"I";"VVS1";63,6;55;541;4,27;4,32;2,73
"52650";0,24;"Very Good";"E";"VVS2";58,5;59;552;4,04;4,09;2,38
"35290";0,3;"Premium";"H";"VS2";62,3;58;473;4,31;4,33;2,69
"10123";1,01;"Very Good";"G";"SI1";60,2;58;4719;6,5;6,59;3,94
"50993";0,31;"Very Good";"E";"SI1";62,3;56;544;4,37;4,4;2,73
"28085";0,3;"Premium";"D";"SI1";62,1;59;662;4,31;4,29;2,67
"39088";0,51;"Good";"H";"SI2";56,7;60;1060;5,38;5,35;3,04
"22732";1;"Fair";"D";"VVS1";56,7;68;10752;6,66;6,64;3,77
"16400";1,26;"Very Good";"H";"SI1";60,6;60;6546;6,97;7;4,23
"29664";0,35;"Ideal";"F";"VS2";62,3;55;706;4,53;4,56;2,83
"10251";1;"Premium";"F";"SI2";61,4;61;4749;6,47;6,4;3,95
