"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"19613";1,2;"Very Good";"F";"VS2";61,1;58;8232;6,82;6,86;4,18
"52274";0,72;"Premium";"F";"SI1";61,7;59;2492;5,74;5,7;3,53
"7163";0,97;"Good";"F";"SI2";59,1;62;4182;6,49;6,54;3,85
"51915";0,71;"Very Good";"F";"SI1";61,8;58;2436;5,72;5,81;3,56
"6734";0,31;"Very Good";"H";"VVS2";62,6;56;578;4,33;4,36;2,72
"50356";0,61;"Ideal";"F";"VS1";61,9;57;2246;5,42;5,46;3,37
"42728";0,58;"Ideal";"D";"SI2";62,7;56;1342;5,3;5,32;3,33
"37903";0,41;"Ideal";"F";"VS1";61,3;55;1007;4,79;4,83;2,95
"11742";1,25;"Premium";"J";"SI1";62;58;5073;6,88;6,9;4,27
"26903";2,03;"Ideal";"H";"SI1";62,9;57;16900;8,07;7,99;5,05
"40011";0,41;"Ideal";"F";"VS2";62,8;57;1107;4,76;4,73;2,98
"34623";0,31;"Premium";"E";"VS2";60,6;59;872;4,39;4,36;2,65
"20146";1,2;"Premium";"G";"VS1";62,4;58;8602;6,82;6,8;4,25
"38845";0,37;"Ideal";"D";"VS2";61,1;56;1050;4,64;4,66;2,84
"30905";0,31;"Ideal";"E";"VS2";60,9;57;745;4,36;4,38;2,66
"16611";1,2;"Ideal";"D";"SI2";61;60;6636;6,81;6,84;4,16
"5487";0,9;"Premium";"G";"SI1";62,7;59;3841;6,1;6,14;3,84
"42134";0,5;"Premium";"D";"SI1";61,3;60;1279;5,15;5,1;3,14
"49857";0,67;"Very Good";"F";"VS2";63,2;60;2171;5,55;5,5;3,49
"43648";0,6;"Premium";"G";"SI2";60,8;58;1433;5,49;5,44;3,32
"43569";0,41;"Ideal";"G";"IF";62,3;55;1431;4,78;4,75;2,97
"15684";1,01;"Very Good";"F";"VS2";63,7;56;6289;6,29;6,34;4,02
"23327";1,53;"Premium";"F";"SI1";62;56;11370;7,47;7,39;4,61
"27836";0,31;"Good";"H";"VS1";59,2;65;651;4,42;4,33;2,59
"39060";0,47;"Ideal";"H";"VS2";62,7;55;1058;5,08;4,95;3,15
"39348";0,46;"Ideal";"I";"VS2";62,2;56;1073;4,96;4,9;3,07
"41865";0,4;"Ideal";"G";"IF";61,5;57;1257;4,72;4,76;2,91
"31855";0,3;"Ideal";"H";"VVS2";61,3;57;776;4,33;4,31;2,65
"29256";0,32;"Ideal";"H";"VVS1";61,4;55;698;4,4;4,46;2,72
"8371";0,31;"Very Good";"F";"VS2";60,7;61;583;4,36;4,4;2,66
"52503";0,71;"Ideal";"F";"SI2";61,4;55;2525;5,76;5,78;3,54
"5744";0,91;"Good";"F";"SI1";66,1;57;3893;5,99;6,03;3,97
"14752";1,23;"Ideal";"H";"SI1";62,3;57;5938;6,85;6,89;4,28
"11053";0,28;"Very Good";"E";"VVS2";61,4;60;596;4,18;4,22;2,58
"32550";0,27;"Ideal";"D";"VVS1";62,2;56;799;4,15;4,12;2,57
"34314";0,43;"Very Good";"D";"SI2";63,4;57;858;4,81;4,78;3,04
"11067";0,34;"Very Good";"G";"VS2";62,9;55;596;4,45;4,52;2,82
"35696";0,3;"Ideal";"E";"VS1";61,7;57;911;4,31;4,28;2,65
"46132";0,73;"Premium";"I";"SI2";59,2;58;1744;5,9;5,85;3,47
"39659";0,42;"Ideal";"H";"VS1";62,4;57;1087;4,79;4,76;2,98
"12541";1,2;"Ideal";"E";"SI2";61,3;56;5268;6,8;6,71;4,14
"41912";0,49;"Premium";"F";"VS2";59,2;57;1261;5,21;5,16;3,07
"46923";0,52;"Ideal";"G";"VS1";61,8;55;1815;5,21;5,17;3,21
"341";0,71;"Very Good";"G";"VS1";63,5;55;2803;5,66;5,64;3,59
"8934";1,01;"Premium";"F";"SI2";60;59;4497;6,61;6,48;3,93
"44335";0,33;"Premium";"H";"VS2";61,3;60;521;4,44;4,47;2,73
"53567";0,7;"Premium";"E";"VS1";62,7;60;2695;5,64;5,59;3,52
"5903";1,06;"Ideal";"J";"SI2";61,3;57;3932;6,55;6,6;4,03
"50434";0,71;"Premium";"F";"SI1";60,3;60;2262;5,76;5,79;3,48
"24688";1,5;"Ideal";"G";"VS2";62,2;58;13049;7,31;7,29;4,54
"15744";1;"Premium";"F";"VS2";62,9;59;6296;6,47;6,4;4,02
"5016";0,91;"Premium";"F";"SI2";62,6;58;3746;6,14;6,09;3,83
"50413";0,73;"Ideal";"J";"VS2";62;56;2258;5,76;5,79;3,58
"44597";0,53;"Premium";"H";"VS1";62,3;58;1607;5,17;5,13;3,21
"50589";0,7;"Good";"G";"VS2";63,1;58;2282;5,66;5,69;3,58
"16818";1,08;"Good";"G";"VS2";58,9;58;6708;6,69;6,75;3,96
"39854";0,57;"Good";"J";"VS2";63,3;56;1100;5,24;5,28;3,33
"47714";0,54;"Very Good";"D";"VS2";60,5;59;1885;5,24;5,28;3,18
"15672";1,04;"Ideal";"G";"VS2";62;59;6286;6,43;6,5;4,01
"2636";0,71;"Ideal";"H";"VS1";61,7;55;3229;5,73;5,75;3,54
"49723";0,7;"Fair";"G";"SI1";63,1;57;2150;5,64;5,58;3,54
"49008";0,53;"Ideal";"G";"VVS2";61,4;57;2051;5,26;5,19;3,21
"16382";1,32;"Premium";"F";"SI2";60,6;60;6541;7,05;7,1;4,29
"9685";1,1;"Premium";"G";"SI2";61,4;59;4650;6,71;6,59;4,08
"52444";0,72;"Ideal";"F";"SI1";62,4;57;2514;5,71;5,74;3,57
"113";0,9;"Premium";"I";"VS2";63;58;2761;6,16;6,12;3,87
"1421";0,78;"Premium";"E";"VS2";62,6;57;2970;5,91;5,85;3,68
"34793";0,4;"Good";"H";"VVS2";63,2;55;877;4,7;4,73;2,98
"2205";1,02;"Premium";"H";"I1";62,5;60;3141;6,39;6,41;4
"39781";0,36;"Ideal";"D";"VS2";61,7;55;1094;4,6;4,58;2,83
"9303";1,32;"Good";"J";"SI1";63,5;57;4573;6,95;6,98;4,42
"9848";0,91;"Premium";"E";"VS2";62,2;60;4676;6,21;6,13;3,84
"47144";0,72;"Ideal";"J";"SI1";62,7;56;1832;5,67;5,75;3,58
"35873";0,41;"Premium";"E";"VVS2";61,5;58;918;4,75;4,78;2,93
