"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"15429";1,04;"Premium";"G";"VS2";62,5;58;6177;6,43;6,47;4,03
"50106";0,51;"Ideal";"F";"VVS1";60,9;57;2208;5,16;5,21;3,16
"26474";1,52;"Ideal";"F";"VS1";62,2;55;16055;7,29;7,41;4,57
"37094";0,41;"Ideal";"E";"SI1";62,9;57;969;4,76;4,72;2,98
"21087";1,23;"Premium";"D";"VS2";62,6;52;9257;6,93;6,88;4,32
"44122";0,5;"Ideal";"E";"VS2";62,3;57;1559;5,04;5,08;3,15
"6315";0,96;"Premium";"H";"SI1";63;58;4026;6,27;6,23;3,94
"39951";0,33;"Premium";"D";"SI2";62,7;58;492;4,39;4,41;2,76
"34751";0,41;"Premium";"H";"SI1";62;59;876;4,8;4,78;2,97
"14405";1,12;"Ideal";"H";"SI1";60,9;57;5818;6,7;6,73;4,09
"20669";1,14;"Ideal";"F";"VS1";61,1;55;8953;6,74;6,78;4,13
"39235";0,32;"Ideal";"D";"VVS1";61,8;56;1067;4,39;4,41;2,72
"13858";1;"Premium";"D";"SI1";60,3;60;5645;6,31;6,26;3,79
"15080";1,32;"Fair";"I";"SI1";64,8;58;6061;6,9;6,83;4,45
"5561";1;"Premium";"F";"SI2";61,7;58;3858;6,36;6,32;3,91
"53488";0,5;"Ideal";"E";"VVS1";61,9;58;2682;5,07;5,11;3,15
"47485";0,69;"Premium";"H";"VS2";60,8;59;1863;5,77;5,74;3,5
"12476";1,01;"Good";"E";"SI1";63,6;57;5251;6,27;6,3;4
"11786";0,92;"Very Good";"D";"SI1";62;58;5086;6,18;6,21;3,84
"6851";1;"Ideal";"I";"SI1";59,8;57;4125;6,44;6,5;3,87
"45533";0,56;"Very Good";"G";"VS1";60,2;56;1686;5,35;5,37;3,23
"24632";2,01;"Very Good";"J";"VS2";60,8;58;12968;8,08;8,16;4,94
"33669";0,34;"Ideal";"E";"VVS2";62,3;57;835;4,44;4,48;2,78
"28509";0,3;"Premium";"F";"VS2";61,4;55;673;4,37;4,32;2,67
"35135";0,41;"Very Good";"F";"VS1";62,9;57;889;4,7;4,74;2,97
"8696";1;"Ideal";"H";"SI2";61,5;55,6;4459;6,41;6,48;3,96
"36755";0,33;"Ideal";"D";"VVS2";61,1;56;955;4,44;4,46;2,72
"3462";0,72;"Ideal";"I";"VS2";60,3;57;3391;5,82;5,86;3,52
"33617";0,31;"Premium";"G";"SI1";62,6;58;462;4,29;4,34;2,7
"27117";1,5;"Very Good";"F";"VVS1";60;60;17279;7,36;7,44;4,44
"51364";0,78;"Ideal";"F";"SI2";60,6;55;2365;5,99;6;3,63
"46802";0,52;"Ideal";"F";"VS2";60;62;1806;5,23;5,19;3,13
"22774";1,01;"Ideal";"D";"VVS2";60,6;56;10797;6,53;6,48;3,94
"46450";0,96;"Fair";"H";"I1";68,9;59;1773;6,09;5,96;4,15
"23202";2,04;"Premium";"J";"VS2";60,9;59;11209;8,25;8,21;5,01
"9402";1,03;"Premium";"F";"SI2";62,4;59;4586;6,45;6,38;4
"42880";0,53;"Ideal";"F";"SI1";60,3;57;1359;5,21;5,24;3,15
"8101";1,52;"Premium";"G";"I1";62,3;60;4345;7,34;7,28;4,56
"10317";1,03;"Ideal";"D";"SI2";62,8;56;4764;6,46;6,43;4,05
"15727";1;"Premium";"G";"VS1";62,3;58;6290;6,39;6,3;3,95
