"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"26357";0,32;"Ideal";"G";"VS1";61,3;55;645;4,42;4,46;2,72
"41795";0,52;"Premium";"G";"SI1";60,6;61;1249;5,19;5,17;3,14
"36406";0,31;"Ideal";"D";"VS2";59;57;942;4,48;4,44;2,63
"22040";0,31;"Premium";"I";"VS1";60,8;59;628;4,41;4,37;2,67
"8633";1,01;"Very Good";"H";"SI1";62,3;63;4449;6,3;6,23;3,9
"51320";0,31;"Good";"H";"VS1";63,1;58;544;4,26;4,3;2,7
"24991";2,33;"Very Good";"H";"SI2";63,2;56;13500;8,44;8,35;5,31
"30614";0,3;"Very Good";"D";"SI2";61,8;58;447;4,29;4,32;2,66
"28731";0,31;"Ideal";"E";"VS2";60,5;56;680;4,38;4,41;2,66
"13091";1,08;"Premium";"D";"SI1";61,6;56;5419;6,64;6,57;4,07
"20385";0,31;"Premium";"F";"VS2";62,3;60;625;4,32;4,35;2,7
"26547";2,01;"Good";"F";"SI2";58,1;64;16231;8,23;8,19;4,77
"51752";0,7;"Ideal";"E";"SI2";60,6;56;2405;5,73;5,78;3,49
"49589";0,7;"Premium";"E";"SI2";59,8;61;2135;5,76;5,74;3,44
"50509";0,54;"Ideal";"G";"IF";62,5;57;2271;5,16;5,2;3,24
"12240";1,1;"Ideal";"I";"SI1";61,6;55;5199;6,66;6,68;4,11
"8680";1,01;"Good";"D";"SI2";63,5;61;4457;6,33;6,37;4,03
"53595";0,76;"Fair";"H";"VVS2";64,8;57;2699;5,67;5,81;3,71
"35333";0,34;"Ideal";"G";"VS1";61,3;55;898;4,52;4,55;2,78
"5762";1,01;"Good";"F";"SI2";63,7;60;3897;6,37;6,29;4,02
"24043";0,43;"Very Good";"F";"SI2";58,3;62;633;4,91;4,97;2,88
"27425";2,26;"Very Good";"D";"SI2";61,6;61;18028;8,47;8,38;5,19
"26607";1,52;"Ideal";"G";"VVS1";61,4;57;16343;7,38;7,4;4,54
"4987";1;"Good";"H";"SI2";63,2;60;3740;6,27;6,3;3,97
"8514";1,01;"Very Good";"F";"SI2";60;55;4425;6,56;6,53;3,93
"25016";1,5;"Fair";"G";"VVS2";64,8;56;13553;7,18;7,12;4,63
"17621";1,38;"Ideal";"G";"SI2";61,4;55;7094;7,2;7,17;4,41
"32275";0,3;"Premium";"G";"VVS1";60,5;59;789;4,33;4,36;2,63
"28464";0,32;"Very Good";"H";"VVS1";61,7;56;672;4,4;4,43;2,72
"19326";1,51;"Ideal";"J";"VS2";61,1;57;8033;7,36;7,3;4,48
"25505";1,52;"Very Good";"D";"SI1";60,6;57,8;14295;7,4;7,46;4,51
"33117";0,31;"Ideal";"D";"VS2";62,1;55;816;4,38;4,32;2,7
"25269";2,06;"Premium";"G";"SI2";60,7;58;13908;8,18;8,25;4,99
"9434";1,14;"Ideal";"F";"SI2";61,7;56;4591;6,71;6,67;4,13
"3210";0,71;"Premium";"F";"VVS1";58,1;58;3347;5,92;5,88;3,43
"18028";1,02;"Very Good";"G";"VVS2";61,3;59;7292;6,46;6,53;3,98
"37380";0,4;"Ideal";"G";"VVS2";62,4;56;982;4,64;4,68;2,91
"9868";1,03;"Ideal";"D";"SI2";61,2;57;4679;6,51;6,59;4,01
"23360";0,3;"Ideal";"G";"SI1";60,9;57;422;4,34;4,39;2,66
"13849";1,5;"Fair";"H";"I1";65,5;58;5645;7,02;6,96;4,58
"3676";0,9;"Very Good";"G";"SI2";61,1;55;3445;6,21;6,26;3,81
"27852";0,31;"Ideal";"G";"VS2";61,8;53;652;4,35;4,39;2,7
"2830";0,9;"Good";"F";"SI2";61,9;62;3267;6,07;6,12;3,77
"36646";0,43;"Good";"F";"SI1";63,6;53;948;4,83;4,79;3,06
"12497";1;"Very Good";"E";"SI1";59,6;60;5257;6,58;6,51;3,9
"5933";0,91;"Premium";"D";"SI2";61;61;3943;6,24;6,16;3,78
"39020";0,43;"Premium";"D";"VS2";60,7;58;1056;4,84;4,88;2,95
"14991";0,99;"Ideal";"F";"SI1";62,1;58;6038;6,33;6,4;3,95
"46937";0,52;"Ideal";"E";"VS2";61,1;57;1815;5,2;5,18;3,17
"25264";1,52;"Ideal";"G";"VS1";59,7;57;13903;7,5;7,48;4,47
"44622";0,57;"Ideal";"E";"SI1";61,9;56;1608;5,32;5,35;3,3
"30915";0,34;"Ideal";"E";"VS2";62,4;55;745;4,48;4,53;2,81
"45923";0,53;"Ideal";"E";"VS2";61,4;56;1721;5,21;5,24;3,21
"13128";0,91;"Ideal";"E";"SI1";62,3;55;5431;6,2;6,23;3,87
"25598";1,58;"Premium";"G";"VS1";62,4;60;14451;7,46;7,38;4,63
"28803";0,23;"Very Good";"E";"VVS1";59,9;55;682;3,99;4,13;2,43
"52040";0,71;"Good";"D";"SI1";56,8;62;2450;5,93;5,89;3,37
"45073";0,48;"Very Good";"E";"VS1";62,2;62;1644;4,95;4,99;3,09
"36617";0,32;"Ideal";"G";"SI1";62,5;55;477;4,35;4,38;2,73
"38648";0,44;"Premium";"I";"VS1";62,8;56;1040;4,88;4,83;3,05
"51415";0,77;"Good";"E";"SI2";58,1;63;2371;6,02;6,06;3,5
"44410";0,53;"Ideal";"E";"SI1";61,9;55;1585;5,2;5,24;3,23
"12854";1,09;"Ideal";"H";"SI1";61,9;57;5358;6,63;6,58;4,09
"37313";0,31;"Ideal";"E";"VVS2";60,9;56;979;4,39;4,41;2,68
"45858";0,5;"Premium";"F";"VS1";58;59;1715;5,3;5,22;3,05
"49032";0,51;"Ideal";"F";"VVS2";60,4;56;2054;5,18;5,22;3,14
"41427";0,51;"Good";"H";"SI1";63,7;56;1227;5,1;5,07;3,24
"51360";0,72;"Premium";"F";"SI2";59,3;57;2364;5,89;5,85;3,48
"15644";1;"Good";"E";"VS2";57,4;62;6272;6,56;6,53;3,76
"51275";0,72;"Ideal";"F";"SI2";62;57;2359;5,72;5,76;3,56
"19435";1,23;"Ideal";"G";"VS2";62,4;57;8085;6,83;6,88;4,28
"39962";0,63;"Very Good";"G";"SI2";63,3;59;1105;5,51;5,31;3,45
"38462";0,38;"Very Good";"F";"VVS1";63,8;58;1030;4,58;4,61;2,93
"46108";0,58;"Ideal";"E";"SI1";60,1;55;1742;5,42;5,56;3,3
