"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"44436";0,54;"Ideal";"E";"VS2";61,8;57;1590;5,23;5,26;3,24
"36121";0,36;"Ideal";"E";"VVS2";61,8;54;928;4,6;4,62;2,85
"43824";0,51;"Good";"E";"SI1";63,9;56;1443;5,11;5,07;3,25
"26585";2,24;"Ideal";"H";"SI2";61,4;56;16300;8,38;8,43;5,16
"3031";0,31;"Ideal";"D";"SI1";62,2;54;565;4,36;4,39;2,72
"4330";1,01;"Premium";"F";"SI2";62,2;58;3597;6,4;6,37;3,97
"16097";1,23;"Ideal";"I";"VS1";61,5;56;6435;6,86;6,89;4,23
"39086";0,51;"Ideal";"I";"VS2";60,6;57;1060;5,16;5,21;3,14
"20715";0,31;"Ideal";"F";"VS2";61,9;54;625;4,35;4,38;2,7
"2898";0,92;"Fair";"F";"SI2";65,1;58;3282;6,12;6,07;3,97
"41342";0,42;"Ideal";"H";"IF";61,9;56;1216;4,79;4,81;2,97
"48524";0,54;"Ideal";"G";"VVS2";61,8;56;1985;5,23;5,25;3,24
"9075";1,11;"Ideal";"H";"SI2";61,3;60;4520;6,68;6,66;4,09
"13783";1,01;"Premium";"G";"VS2";62,5;60;5620;6,37;6,31;3,96
"22998";2,3;"Premium";"I";"SI2";61,3;58;11051;8,53;8,46;5,21
"18811";1,06;"Good";"F";"VS1";58,5;57;7699;6,68;6,73;3,92
"11237";1,09;"Ideal";"H";"SI1";61,8;57;4965;6,57;6,6;4,07
"14326";1,02;"Very Good";"D";"SI1";64,2;58;5803;6,32;6,35;4,07
"4137";0,95;"Very Good";"I";"SI1";61;61;3544;6,29;6,37;3,86
"24920";1,91;"Premium";"I";"SI1";63;59;13367;7,91;7,87;4,97
"18884";1,24;"Ideal";"H";"VS1";61,6;56;7743;6,95;6,87;4,26
"9514";0,9;"Ideal";"D";"SI1";62,7;56;4612;6,18;6,16;3,87
"35292";0,3;"Premium";"I";"VS1";60,3;58;473;4,32;4,34;2,61
"14313";1,01;"Fair";"D";"VS2";59,1;68;5797;6,56;6,44;3,84
"27283";2,01;"Very Good";"I";"VS1";59,7;63;17751;8,24;8,15;4,89
