"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"1173";0,74;"Very Good";"E";"SI1";61;58;2929;5,82;5,85;3,56
"29818";0,3;"Premium";"D";"SI1";62,2;61;709;4,28;4,24;2,65
"33657";0,3;"Ideal";"D";"VS1";62,2;56;835;4,31;4,27;2,67
"25838";1,71;"Premium";"E";"SI1";59,1;58;14882;7,76;7,8;4,6
"37700";0,48;"Good";"F";"SI1";59,3;64;994;5,13;5,1;3,03
"8226";1;"Ideal";"F";"SI2";61,2;57;4372;6,39;6,48;3,94
"17488";1,05;"Premium";"F";"VS2";62,6;58;7025;6,47;6,5;4,06
"31489";0,34;"Ideal";"G";"VS2";61,4;57;765;4,51;4,48;2,76
"41200";0,32;"Ideal";"F";"IF";61,8;56;1204;4,4;4,44;2,73
"46618";0,51;"Ideal";"D";"VS2";61,9;56;1787;5,11;5,14;3,17
"8856";1,01;"Fair";"G";"VS2";66,8;56;4480;6,15;6,09;4,09
"4544";1;"Very Good";"I";"SI1";63,3;54;3640;6,39;6,34;4,03
"8365";1,14;"Premium";"F";"SI2";62,8;58;4399;6,61;6,56;4,14
"14018";1,01;"Good";"G";"VS2";57,5;62;5701;6,58;6,53;3,77
"9989";1,2;"Very Good";"I";"SI1";63,3;57;4704;6,7;6,66;4,23
"32286";0,31;"Ideal";"J";"VVS2";61,8;54;453;4,38;4,39;2,71
"10241";1,18;"Premium";"H";"SI1";60,1;60;4746;6,89;6,75;4,1
"8746";1,14;"Premium";"H";"SI1";62,1;59;4463;6,73;6,61;4,14
"22409";1,21;"Very Good";"E";"VS1";60;58;10430;6,89;6,97;4,16
"4150";0,91;"Premium";"F";"SI2";58,9;61;3546;6,36;6,33;3,74
"51422";0,75;"Premium";"E";"SI2";63;58;2372;5,78;5,71;3,62
"51443";0,7;"Premium";"H";"VS1";61,8;62;2375;5,69;5,63;3,5
"37844";0,33;"Ideal";"D";"VS2";62,5;55;1002;4,45;4,41;2,77
"15776";1,12;"Ideal";"H";"VS1";61,9;57;6309;6,66;6,69;4,13
"10978";1,01;"Good";"H";"VS2";59,6;64;4909;6,53;6,45;3,87
"22478";1,7;"Premium";"I";"SI1";59,7;60;10501;7,77;7,72;4,62
"11340";1,01;"Good";"F";"SI1";63,8;59;4989;6,32;6,29;4,02
"1902";0,76;"Ideal";"E";"VS2";61,3;56;3079;5,79;5,83;3,56
"38035";0,32;"Ideal";"E";"VVS2";61,5;56;1010;4,41;4,44;2,72
"33988";0,42;"Premium";"H";"VS1";61,6;58;847;4,79;4,82;2,96
"31923";0,3;"Premium";"G";"VS1";62,8;59;776;4,27;4,23;2,67
"37316";0,38;"Ideal";"E";"VS1";61,9;55,2;979;4,62;4,65;2,87
"26908";2,01;"Very Good";"I";"VS1";62,9;62;16914;7,98;8,02;5,03
"53311";0,72;"Ideal";"I";"VS2";61,8;55;2650;5,75;5,78;3,56
"16013";1,01;"Very Good";"G";"VS2";63,4;55;6406;6,35;6,4;4,04
