"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"47926";0,56;"Premium";"G";"VS1";62,4;58;1915;5,3;5,22;3,28
"45534";0,55;"Ideal";"H";"VS1";61,2;56;1686;5,26;5,3;3,23
"45330";0,32;"Ideal";"G";"VS2";62,1;56;524;4,36;4,4;2,72
"32304";0,35;"Good";"E";"SI2";64;55;454;4,45;4,49;2,86
"48086";0,71;"Ideal";"J";"VS1";61,9;55;1932;5,69;5,75;3,54
"45997";0,53;"Very Good";"D";"SI1";60;59,8;1724;5,25;5,26;3,15
"40927";0,3;"Ideal";"E";"SI1";61,1;57;499;4,3;4,34;2,64
"25950";2,07;"Good";"I";"VS2";64,1;57;15119;8,07;8;5,15
"52452";0,59;"Ideal";"E";"VVS2";61,8;56;2515;5,39;5,42;3,34
"6530";0,9;"Good";"D";"SI1";63,2;62;4068;6,06;6,13;3,85
"48727";0,52;"Ideal";"G";"VVS2";61;56;2012;5,24;5,18;3,18
"23400";0,36;"Ideal";"H";"VS1";61,8;57;631;4,56;4,6;2,83
"2303";0,74;"Good";"E";"VS2";63,9;54;3163;5,77;5,81;3,7
"17855";1,47;"Premium";"J";"VS2";61,5;58;7203;7,31;7,29;4,49
"32547";0,27;"Ideal";"D";"VVS1";61,9;57;799;4,18;4,15;2,58
"21388";0,34;"Ideal";"D";"SI1";62,3;57;626;4,44;4,48;2,78
"39119";0,41;"Premium";"G";"VS2";60,9;58;1061;4,83;4,8;2,93
"6471";0,9;"Very Good";"F";"SI1";63,3;57;4054;6,1;6,16;3,88
"38679";0,3;"Ideal";"D";"VVS2";61,7;57;1041;4,3;4,32;2,66
"14400";0,3;"Premium";"F";"VS2";62,2;60;605;4,22;4,27;2,64
"39482";0,41;"Ideal";"E";"VS1";61,9;55;1079;4,76;4,8;2,96
"31662";0,38;"Ideal";"G";"VS2";62,1;54,5;768;4,64;4,69;2,9
"7099";0,71;"Ideal";"F";"VVS2";62,2;56;4167;5,7;5,74;3,56
"7426";0,92;"Very Good";"H";"VS1";61,7;62;4228;6,2;6,12;3,8
"38627";0,31;"Good";"H";"VS2";63,1;57;489;4,28;4,31;2,71
"43568";0,41;"Ideal";"G";"IF";61;57;1431;4,81;4,79;2,93
"25003";2;"Ideal";"H";"VS2";61,6;57;13531;8,11;8,08;4,99
"21945";1,13;"Ideal";"F";"VS1";60,9;57;10016;6,73;6,76;4,11
"15325";1,23;"Ideal";"H";"SI2";62,4;57;6152;6,79;6,84;4,25
"31806";0,3;"Very Good";"G";"IF";61,4;58;774;4,27;4,33;2,64
"47541";0,58;"Very Good";"G";"VVS2";62,1;58;1872;5,35;5,4;3,34
"42627";0,32;"Premium";"H";"VS2";60,6;58;505;4,44;4,47;2,7
"49875";0,76;"Premium";"I";"VS2";62,8;61;2175;5,78;5,74;3,62
"17797";1,1;"Very Good";"F";"VS2";62,8;56;7174;6,56;6,59;4,13
"21684";1,6;"Premium";"I";"VS2";60,2;58;9784;7,63;7,56;4,57
"13238";1,05;"Premium";"H";"VS2";62,7;59;5468;6,49;6,43;4,05
"36080";0,37;"Very Good";"E";"VS1";60,2;56;925;4,68;4,71;2,83
"20449";1,04;"Ideal";"G";"VVS1";62,2;55;8794;6,51;6,48;4,04
"16311";1,04;"Ideal";"G";"VS2";60,8;57;6529;6,55;6,57;3,99
"15592";1,04;"Ideal";"H";"VS1";62,2;56,6;6255;6,43;6,49;4,02
"33862";0,3;"Premium";"E";"VS2";61,8;58;844;4,36;4,31;2,68
"25447";2;"Fair";"H";"VS1";66;56;14199;7,79;7,72;5,12
"20631";1,59;"Ideal";"J";"VS1";62,1;55;8925;7,47;7,51;4,65
"40251";0,51;"Premium";"H";"SI2";62,9;56;1125;5,08;5,06;3,19
"41863";0,64;"Ideal";"I";"SI2";61,2;55;1257;5,54;5,6;3,41
"17784";1;"Very Good";"G";"VVS2";60,3;62;7163;6,41;6,45;3,88
"4146";0,92;"Premium";"I";"SI1";58,8;59;3545;6,36;6,33;3,73
"29328";0,31;"Ideal";"H";"VS1";61,7;57;698;4,34;4,32;2,67
"6765";1,01;"Fair";"E";"SI1";65,6;59;4106;6,22;6,18;4,07
"53081";0,7;"Good";"H";"VVS2";60,5;62;2611;5,66;5,74;3,45
"19381";1,51;"Ideal";"J";"SI1";61,4;57;8049;7,38;7,43;4,55
"51233";0,7;"Ideal";"G";"SI1";62,7;57;2352;5,69;5,64;3,55
"24660";1,52;"Very Good";"E";"VS2";60,3;59;13001;7,43;7,52;4,51
"9862";0,91;"Ideal";"H";"VS2";62,4;56;4678;6,2;6,14;3,85
"41539";0,42;"Ideal";"D";"VS1";61,5;54;1235;4,84;4,79;2,96
"9158";0,9;"Very Good";"G";"VS1";62,3;60;4540;6;6,08;3,76
"23887";1,53;"Premium";"H";"VVS2";60,4;60;11982;7,41;7,46;4,49
"28951";0,31;"Very Good";"E";"SI2";61,2;61;435;4,36;4,37;2,67
"30419";0,32;"Ideal";"G";"VVS2";62,2;55;730;4,41;4,43;2,75
"32854";0,4;"Good";"G";"VS2";63,8;59;807;4,64;4,57;2,94
"13578";1,21;"Premium";"G";"SI1";59,5;62;5556;6,65;6,57;3,84
"33604";0,31;"Very Good";"D";"SI2";61,5;60;462;4,31;4,34;2,66
"8749";1,06;"Very Good";"H";"SI2";61,7;59,5;4465;6,51;6,53;4,02
"31186";0,32;"Premium";"D";"SI1";63;58;756;4,4;4,36;2,76
"5202";0,73;"Ideal";"E";"VVS2";62;57;3780;5,73;5,79;3,57
"22183";1,01;"Premium";"D";"VVS2";62,4;60;10221;6,31;6,36;3,95
"31756";0,44;"Ideal";"G";"SI1";62,7;57;772;4,82;4,85;3,03
"16040";0,3;"Good";"I";"VS1";63,7;58;608;4,25;4,23;2,7
"25238";2,52;"Fair";"H";"SI2";65,4;59;13846;8,49;8,42;5,53
"24884";1,01;"Very Good";"D";"VVS1";62,8;57;13312;6,36;6,41;4,01
"28115";0,36;"Ideal";"D";"SI1";62,5;56;663;4,55;4,57;2,85
"234";0,51;"Ideal";"F";"VVS1";62;57;2787;5,11;5,15;3,18
"25588";2,06;"Ideal";"I";"SI2";62,3;57;14428;8,2;8,12;5,09
"49525";0,54;"Very Good";"G";"VVS1";60,7;56;2123;5,25;5,3;3,2
"5426";1,06;"Premium";"J";"SI2";62;58;3823;6,53;6,45;4,04
"38503";0,4;"Ideal";"H";"SI1";62,2;55;1031;4,72;4,76;2,95
"20336";1,5;"Ideal";"G";"SI2";61,4;56;8736;7,38;7,34;4,52
"3481";0,61;"Ideal";"D";"VVS2";62,2;54;3397;5,41;5,45;3,38
"18444";1,5;"Ideal";"J";"VS2";60;57;7503;7,45;7,36;4,44
"47299";0,3;"Very Good";"I";"SI1";61,4;58;394;4,3;4,33;2,65
"387";0,7;"Very Good";"G";"VS1";63;60;2812;5,57;5,64;3,53
"21760";1,5;"Ideal";"I";"VS2";60;61;9827;7,39;7,42;4,44
"38948";0,31;"Ideal";"H";"VS2";62,2;55;489;4,35;4,37;2,71
"51755";0,65;"Very Good";"F";"VS1";59,3;56;2406;5,64;5,76;3,37
"9687";1,06;"Premium";"E";"SI2";60,5;60;4652;6,61;6,67;4,02
"5588";1,19;"Ideal";"H";"I1";60,3;57;3864;6,93;6,83;4,15
"44939";0,68;"Fair";"G";"SI1";58;71;1633;5,85;5,7;3,35
