"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"36057";0,31;"Premium";"G";"IF";61;59;924;4,33;4,36;2,65
"11715";0,34;"Ideal";"G";"VS2";62;55;596;4,46;4,48;2,77
"24193";1,77;"Premium";"I";"VS2";62,3;58;12378;7,74;7,68;4,8
"31274";0,32;"Ideal";"I";"VS2";61,6;56;449;4,37;4,39;2,7
"46438";0,59;"Very Good";"D";"SI1";63,1;61;1771;5,35;5,3;3,36
"15011";1,23;"Ideal";"H";"SI1";62,3;57;6046;6,89;6,85;4,28
"39295";0,3;"Ideal";"H";"VS2";62,6;55;491;4,28;4,31;2,69
"19853";1,22;"Ideal";"H";"VS1";61,9;54;8411;6,88;6,9;4,26
"23594";1,58;"Ideal";"G";"SI1";60,7;56;11610;7,56;7,6;4,6
"19056";1,01;"Premium";"E";"VS1";62,9;60;7839;6,36;6,32;3,99
"17881";1,18;"Ideal";"H";"VS1";64,9;58;7216;6,57;6,53;4,25
"33543";0,35;"Ideal";"E";"VS1";61,2;56;829;4,53;4,55;2,78
"21681";1,5;"Very Good";"D";"SI2";63,1;56;9783;7,17;7,28;4,56
"26214";2,02;"Premium";"H";"SI2";61,4;59;15606;8,15;8,08;4,98
"26040";0,32;"Ideal";"F";"VS2";61,3;56;645;4,41;4,43;2,71
"32357";0,36;"Very Good";"E";"VS2";62,8;55;789;4,49;4,56;2,84
"19165";1,84;"Premium";"H";"SI2";61;58;7922;7,97;7,87;4,81
"50784";0,51;"Ideal";"G";"VVS2";61,2;56;2303;5,16;5,17;3,16
"34148";0,33;"Ideal";"H";"VVS2";61,9;55;854;4,47;4,45;2,76
"51112";0,75;"Premium";"D";"SI2";60,6;56;2337;5,94;5,9;3,59
"43171";0,54;"Premium";"H";"VS2";61,6;58;1389;5,24;5,22;3,22
"35447";0,32;"Ideal";"E";"VS2";61,7;55;900;4,42;4,36;2,71
"40965";0,37;"Ideal";"E";"VVS1";61,5;56;1179;4,64;4,59;2,84
"46370";0,57;"Premium";"F";"VS2";60,4;60;1760;5,36;5,31;3,22
"35592";0,4;"Premium";"E";"SI1";62,8;59;907;4,7;4,67;2,94
"9317";1,11;"Ideal";"H";"SI2";61,3;55;4578;6,65;6,73;4,1
"46977";0,23;"Very Good";"F";"VVS2";60,3;58;530;3,99;4,03;2,42
"49504";0,55;"Ideal";"H";"IF";61,5;55;2120;5,25;5,29;3,25
"22067";1,5;"Very Good";"I";"VVS2";63,3;58;10090;7,27;7,24;4,59
"27278";2,12;"Ideal";"F";"SI2";62,3;57;17730;8,19;8,22;5,11
"51463";1,2;"Fair";"I";"I1";66,7;57;2376;6,57;6,05;4,37
"29451";0,33;"Ideal";"E";"SI1";61,6;55;702;4,47;4,49;2,76
"41407";0,53;"Good";"E";"SI1";63,6;56;1224;5,19;5,1;3,27
"29942";0,29;"Very Good";"H";"VS1";62,2;56;444;4,24;4,27;2,64
"3907";0,72;"Very Good";"D";"VS2";62,9;58;3493;5,67;5,71;3,58
"2467";0,8;"Ideal";"E";"VS2";61,4;55;3192;5,96;5,99;3,67
"30478";0,31;"Premium";"I";"VVS1";62,2;60;732;4,32;4,3;2,68
"33120";0,31;"Ideal";"H";"IF";60;57;816;4,39;4,41;2,64
"12024";1,11;"Ideal";"I";"VS1";63;56;5152;6,61;6,57;4,15
"37618";0,24;"Very Good";"E";"VVS1";60,7;60;485;4,01;4,06;2,45
"5550";1,02;"Good";"I";"SI2";63,6;56;3856;6,4;6,37;4,06
"1807";0,79;"Ideal";"E";"SI1";62,1;54;3053;5,96;5,92;3,69
"4030";0,73;"Ideal";"G";"VS1";61,7;56;3525;5,76;5,79;3,56
"14811";1,01;"Premium";"G";"VVS2";61,5;61;5963;6,44;6,38;3,94
"44570";0,57;"Premium";"J";"VS1";62,2;58;1606;5,34;5,3;3,31
"50052";0,83;"Ideal";"H";"SI2";60,7;57;2201;6,08;6,05;3,68
"10045";0,31;"Premium";"I";"SI1";59,6;58;418;4,39;4,44;2,63
"7901";1;"Fair";"F";"VS2";68,3;58;4312;5,98;5,95;4,08
"28585";0,3;"Premium";"G";"VS2";61,9;58;675;4,33;4,3;2,67
"23116";1,23;"Ideal";"F";"VVS2";61,8;56;11141;6,89;6,84;4,24
