"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"33028";0,3;"Ideal";"D";"VVS2";62,4;54;814;4,3;4,32;2,69
"20460";1,71;"Fair";"I";"SI2";65,1;60;8800;7,5;7,46;4,87
"2617";1,01;"Premium";"H";"SI1";62,9;58;3224;6,38;6,34;4
"7708";1,04;"Premium";"G";"SI2";62,9;58;4277;6,47;6,43;4,06
"2800";0,7;"Ideal";"F";"VS1";61,5;55;3261;5,73;5,75;3,53
"36998";0,35;"Ideal";"D";"VS2";60,6;57;964;4,63;4,58;2,79
"27095";2,52;"Ideal";"I";"SI1";61,5;56;17231;8,76;8,69;5,37
"3642";0,79;"Good";"F";"VS1";57,7;58;3436;6,06;6,14;3,52
"6007";1,01;"Good";"I";"SI1";63,6;55;3959;6,39;6,31;4,04
"19083";1,3;"Premium";"H";"VS1";61,5;58;7855;6,98;6,96;4,29
"1137";0,71;"Very Good";"E";"VS2";59,9;59;2921;5,77;5,81;3,47
"12419";1,09;"Premium";"E";"SI1";62,7;58;5237;6,6;6,55;4,12
"35570";0,35;"Ideal";"F";"VS2";61,4;54;906;4,58;4,54;2,8
"22643";1,66;"Ideal";"I";"VS1";61;55;10691;7,67;7,64;4,67
"38072";0,3;"Premium";"E";"VVS2";61,4;59;1013;4,34;4,32;2,66
"29211";0,31;"Ideal";"E";"VS2";59,8;57;695;4,43;4,46;2,65
"45566";0,52;"Ideal";"E";"VS2";61,1;57;1689;5,18;5,2;3,17
"17766";1,64;"Good";"G";"SI2";63,8;58;7154;7,45;7,41;4,74
"6157";1,25;"Fair";"H";"SI2";64,4;58;3990;6,82;6,71;4,36
"31508";0,34;"Premium";"G";"VS2";62;59;765;4,47;4,43;2,76
"32612";0,32;"Ideal";"E";"SI2";61,3;56;456;4,42;4,45;2,72
"33071";0,32;"Ideal";"H";"IF";61,6;54;814;4,41;4,49;2,74
"35221";0,33;"Very Good";"E";"VVS2";62,3;56;893;4,4;4,44;2,75
"26218";2,1;"Premium";"I";"SI1";59,9;61;15615;8,34;8,26;4,97
"35867";0,41;"Good";"H";"VS2";64,1;57;917;4,72;4,64;3
"9412";1,01;"Very Good";"D";"SI2";62,2;60;4588;6,4;6,43;3,99
"22879";1,5;"Ideal";"H";"VS2";62,3;56;10920;7,34;7,29;4,56
"34671";0,31;"Ideal";"E";"VS2";62,9;56;872;4,33;4,29;2,71
"32473";0,33;"Very Good";"G";"VVS1";61,2;57;795;4,47;4,5;2,74
"38482";0,42;"Ideal";"D";"VS2";61,4;56;1031;4,8;4,84;2,96
"23491";1,58;"Premium";"H";"VS1";61,7;59;11491;7,48;7,42;4,6
"50857";0,78;"Fair";"F";"SI2";64,6;53;2312;5,83;5,78;3,75
"27323";2,01;"Premium";"H";"SI1";61,1;60;17849;8,15;8,11;4,97
"45793";0,54;"Ideal";"H";"VS1";61,8;56;1709;5,21;5,25;3,23
"31309";0,32;"Ideal";"D";"VS2";61;57;758;4,42;4,46;2,71
"7192";0,9;"Good";"D";"SI1";62;62;4187;6,06;6,1;3,77
"49480";0,75;"Good";"G";"SI2";63,9;62;2115;5,66;5,61;3,6
"40103";0,33;"Premium";"G";"VVS1";61,9;59;1114;4,41;4,38;2,72
"24180";1,74;"Ideal";"D";"SI2";64,5;56;12361;7,56;7,54;4,87
"17115";1,01;"Ideal";"G";"VS2";60,6;57;6826;6,47;6,53;3,94
"15541";1,21;"Very Good";"H";"SI1";60,2;58;6229;6,89;6,93;4,16
"33401";0,36;"Ideal";"E";"VS1";62;55;828;4,58;4,6;2,85
"25206";1,24;"Ideal";"D";"VVS2";62,6;55;13803;6,89;6,94;4,33
"35559";0,35;"Premium";"G";"VS1";61,7;61;906;4,52;4,49;2,78
"16107";1,01;"Ideal";"G";"VS2";61,9;56;6439;6,41;6,45;3,98
"29414";0,38;"Very Good";"H";"VS2";60,6;58;700;4,68;4,7;2,84
"30792";0,3;"Ideal";"E";"VVS2";62,1;54;742;4,32;4,35;2,69
"25818";2,01;"Ideal";"H";"SI1";61,5;55;14837;8,11;8,06;4,97
"49693";0,71;"Good";"I";"VS2";61,1;60,6;2145;5,71;5,74;3,49
"15018";1;"Premium";"G";"VS2";60,6;60;6048;6,4;6,3;3,85
"51425";0,71;"Fair";"D";"SI1";66,3;56;2372;5,61;5,49;3,68
"19334";1,16;"Ideal";"D";"VS2";62,1;57;8038;6,7;6,73;4,17
"46560";0,51;"Premium";"G";"VS1";62,3;59;1781;5,12;5,06;3,17
"6037";0,25;"Ideal";"F";"VVS1";60,9;57;575;4,06;4,09;2,48
"1012";0,72;"Premium";"D";"VS1";62,7;58;2900;5,68;5,65;3,55
"30776";0,4;"Ideal";"G";"SI1";62,3;54;741;4,74;4,77;2,96
"40320";0,4;"Ideal";"D";"VS2";60,5;57;1125;4,8;4,76;2,89
"24833";2,03;"Premium";"D";"SI2";61,7;58;13229;8,14;8,1;5,01
"19650";1,31;"Very Good";"H";"VS2";60,4;58;8261;7,04;7,09;4,27
"46964";0,32;"Ideal";"E";"SI1";63,2;55;528;4,37;4,33;2,75
"7329";0,6;"Ideal";"D";"VVS1";62,5;55;4209;5,42;5,4;3,38
"29899";0,3;"Ideal";"D";"VS2";62,5;57;710;4,25;4,29;2,67
"18327";1,01;"Very Good";"F";"VS1";62,9;58;7455;6,29;6,31;3,96
"43573";0,41;"Premium";"E";"VVS1";60,7;58;1431;4,86;4,8;2,93
"1402";0,25;"Very Good";"E";"VVS2";62;56;560;4,05;4,08;2,52
"22464";1,1;"Ideal";"F";"VVS2";61,2;56;10487;6,66;6,74;4,1
"53763";0,81;"Ideal";"G";"SI1";62,6;55;2725;5,97;5,94;3,73
"6246";0,9;"Ideal";"G";"SI1";60,8;58;4008;6,2;6,29;3,8
"9098";1,01;"Fair";"E";"VS2";66,6;55;4525;6,27;6,2;4,15
"46261";0,54;"Ideal";"G";"VS1";62,3;55;1754;5,2;5,24;3,25
"21454";1,52;"Very Good";"F";"SI2";62,1;58;9552;7,26;7,34;4,53
"48741";0,72;"Very Good";"G";"SI2";62,1;59;2015;5,66;5,73;3,54
"22181";1,54;"Premium";"G";"SI1";61,3;59;10219;7,41;7,38;4,53
"12724";1,02;"Premium";"H";"VS2";62,5;56;5312;6,45;6,42;4,02
"17129";1,23;"Premium";"D";"SI2";62,3;58;6833;6,81;6,78;4,23
"14843";1,24;"Ideal";"I";"SI1";62,4;57;5976;6,89;6,87;4,29
"17099";1,23;"Ideal";"I";"VS2";62,4;58;6817;6,81;6,88;4,27
"52797";0,7;"Very Good";"E";"SI1";61,7;62;2569;5,64;5,68;3,49
"21463";1,52;"Premium";"I";"VS1";61,1;58;9557;7,44;7,38;4,53
"12429";1,03;"Ideal";"G";"SI1";61,1;57;5241;6,58;6,54;4,01
"47662";0,23;"Very Good";"E";"VVS1";58,6;61;530;4,02;4,04;2,36
"17748";1,12;"Ideal";"D";"SI1";61,2;58;7145;6,65;6,68;4,08
"13317";1,01;"Very Good";"E";"SI1";62,9;60;5499;6,35;6,43;4,02
"263";0,73;"Ideal";"E";"SI1";62,2;56;2791;5,74;5,78;3,58
"7418";1,02;"Premium";"F";"SI2";62,7;59;4227;6,45;6,38;4,02
"14661";1,05;"Very Good";"G";"VS2";61,7;55;5917;6,5;6,56;4,03
