"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"10085";1,2;"Very Good";"G";"SI2";61,2;59;4712;6,78;6,84;4,17
"12000";1,01;"Good";"D";"SI1";63,9;62;5147;6,31;6,25;4,01
"26259";2,06;"Premium";"I";"SI1";60,8;60;15716;8,25;8,16;4,99
"50729";0,7;"Ideal";"H";"SI1";62,2;55;2294;5,67;5,71;3,54
"17775";1,13;"Ideal";"G";"VS2";61,6;57;7159;6,68;6,7;4,12
"50745";0,72;"Ideal";"G";"SI2";61,4;56;2297;5,76;5,83;3,56
"5183";0,83;"Ideal";"F";"SI1";62;55;3774;6,03;6,07;3,75
"15999";1,22;"Ideal";"F";"SI2";62,5;56,2;6401;6,81;6,85;4,27
"23800";1,61;"Ideal";"G";"SI1";62,4;55;11859;7,51;7,48;4,68
"49248";0,73;"Good";"H";"SI2";60,9;65;2085;5,86;5,69;3,51
"19408";1,25;"Premium";"G";"VS2";61,9;58;8064;6,91;6,85;4,26
"36862";0,42;"Premium";"E";"VS2";60,9;59;958;4,81;4,85;2,94
"26540";2;"Good";"E";"SI2";57,6;63;16206;8,2;8,16;4,73
"41614";0,27;"Very Good";"H";"VVS1";61,2;57;504;4,15;4,18;2,55
"44621";0,57;"Very Good";"G";"VS2";62,6;55;1608;5,26;5,31;3,31
"37263";0,32;"Very Good";"I";"SI2";63,1;58;480;4,41;4,34;2,76
"51606";0,7;"Premium";"I";"VS1";62,4;59;2394;5,64;5,55;3,49
"8496";0,92;"Premium";"F";"SI1";62,1;60;4420;6,22;6,21;3,86
"8432";1,13;"Good";"D";"SI2";60,7;64;4406;6,68;6,63;4
"53005";0,7;"Premium";"F";"SI1";60;60;2596;5,62;5,55;3,6
"53902";0,57;"Premium";"E";"VS1";61,6;58;2753;5,36;5,33;3,29
"50506";0,78;"Very Good";"I";"SI2";60,6;58;2271;5,92;5,97;3,6
"28983";0,38;"Ideal";"E";"SI1";62,1;55;685;4,64;4,67;2,89
"8335";1,03;"Ideal";"J";"SI1";61,7;56;4395;6,49;6,53;4,02
"30274";0,31;"Ideal";"I";"VS2";62,1;53,7;447;4,37;4,4;2,72
"21261";1,24;"Premium";"F";"VS2";62,2;58;9411;6,89;6,84;4,27
"27893";0,32;"Ideal";"I";"IF";61,6;56;655;4,4;4,43;2,72
"31289";0,36;"Ideal";"F";"SI2";61,2;56;450;4,61;4,64;2,83
"32662";0,31;"Premium";"H";"VVS2";61,9;58;802;4,33;4,3;2,67
"19736";1,55;"Ideal";"J";"SI1";62,4;57;8301;7,5;7,45;4,67
"48721";0,52;"Premium";"G";"VVS2";61,5;62;2012;5,17;5,14;3,17
"38031";0,38;"Ideal";"F";"VVS2";62,1;54,6;1010;4,65;4,69;2,9
"40019";0,46;"Good";"F";"VS1";56,5;61;1109;5,11;5,05;2,87
"23529";1,51;"Very Good";"G";"VS2";62,1;57;11532;7,37;7,32;4,5
"19257";1,39;"Premium";"H";"SI1";62,7;58;7986;7,15;7,08;4,46
"16622";1,13;"Ideal";"G";"VS2";62,7;57;6644;6,68;6,65;4,18
"36024";0,35;"Ideal";"G";"VS1";61,1;56;923;4,55;4,58;2,79
"17193";1,18;"Very Good";"I";"IF";63,3;58;6867;6,69;6,73;4,25
"50711";0,77;"Fair";"I";"VVS2";59,2;66;2292;5,96;5,9;3,51
"38149";0,5;"Very Good";"I";"VS1";63,1;56;1013;5,07;5,01;3,18
"24676";1,23;"Ideal";"E";"VVS2";59,9;57;13034;6,95;7,03;4,19
"44466";0,5;"Premium";"D";"SI1";62,8;57;1593;5,08;5,05;3,18
"32817";0,34;"Ideal";"D";"VS2";62,4;53;805;4,49;4,52;2,81
"43357";0,58;"Premium";"E";"SI1";58,5;55;1407;5,52;5,39;3,19
"8898";1,01;"Good";"H";"VS2";64,3;58;4489;6,27;6,2;4,01
"13930";2;"Fair";"I";"I1";66;60;5667;7,78;7,74;5,1
"28774";0,33;"Very Good";"G";"VS1";60,8;57;681;4,5;4,51;2,74
"27385";0,41;"Very Good";"J";"VS1";61,3;59;647;4,74;4,78;2,92
"3602";0,91;"Ideal";"G";"SI2";62,2;57;3425;6,18;6,24;3,86
"36995";0,54;"Ideal";"J";"SI1";62,5;54;964;5,22;5,25;3,27
"52618";0,71;"Premium";"D";"SI1";59,2;62;2547;5,83;5,8;3,44
"38507";0,5;"Premium";"F";"SI2";58;62;1031;5,21;5,18;3,01
"53069";0,55;"Ideal";"E";"VVS1";62,9;57;2609;5,25;5,21;3,29
"38769";0,31;"Ideal";"F";"IF";61,8;54;1046;4,37;4,33;2,69
"51988";0,25;"Very Good";"E";"VVS2";62,2;58;548;4,03;4,11;2,53
"21540";1,2;"Ideal";"F";"VS1";62;55;9641;6,81;6,83;4,23
"4270";0,78;"Ideal";"E";"VS2";61,4;56;3582;5,91;5,95;3,64
"34173";0,33;"Premium";"G";"VS1";61,3;58;854;4,46;4,42;2,72
"3713";0,93;"Very Good";"H";"SI2";61,9;57;3452;6,25;6,31;3,89
"45698";0,5;"Premium";"E";"VS1";58,8;62;1698;5,17;5,14;3,03
"14352";1,14;"Premium";"D";"SI1";60,5;59;5809;6,79;6,73;4,09
"10679";0,9;"Very Good";"H";"VVS2";59,7;62;4842;6,2;6,23;3,71
"747";0,33;"Ideal";"J";"VS1";62,1;55;557;4,44;4,41;2,75
"14213";1,22;"Ideal";"I";"VS2";59,5;57;5761;6,91;6,97;4,13
"3988";0,82;"Premium";"F";"VS1";62,1;56;3513;6,02;5,97;3,72
"38413";0,35;"Premium";"G";"VVS2";62,8;58;1024;4,48;4,44;2,8
"28889";0,36;"Premium";"E";"VS2";62,5;58;684;4,52;4,57;2,84
"22864";1,55;"Premium";"D";"SI2";62;58;10905;7,39;7,44;4,6
"30659";0,37;"Ideal";"E";"VS2";61;56;737;4,62;4,66;2,83
"38513";0,46;"Very Good";"E";"SI1";59,3;63;1032;5,09;5,02;3
"47498";0,57;"Ideal";"D";"VS2";61,7;57;1865;5,3;5,33;3,28
"10337";1,02;"Ideal";"H";"SI2";61,4;58;4766;6,47;6,52;3,99
"37389";0,4;"Premium";"G";"VVS2";61,7;59;982;4,73;4,76;2,93
"52671";0,7;"Premium";"D";"SI1";62,6;58;2550;5,67;5,6;3,53
"12945";1,01;"Fair";"D";"SI1";65;57;5385;6,3;6,22;4,07
"47296";0,3;"Good";"F";"SI2";63,4;56;394;4,26;4,29;2,71
"14670";1;"Good";"G";"VS1";63,9;55;5920;6,28;6,34;4,03
"14201";1,01;"Very Good";"G";"VS2";61,6;61;5759;6,36;6,46;3,95
"36084";0,33;"Ideal";"G";"IF";61,9;56;925;4,43;4,47;2,75
"32443";0,43;"Very Good";"F";"SI1";62,4;57;792;4,79;4,82;3
"26162";2;"Premium";"G";"SI2";60,1;62;15485;8,07;8;4,83
"43278";0,3;"Good";"G";"SI2";63,7;54;506;4,25;4,23;2,7
"1167";0,81;"Premium";"F";"SI1";61,3;60;2926;6;5,94;3,66
"42789";0,54;"Ideal";"G";"SI1";62,4;56;1350;5,2;5,22;3,25
"14036";1,05;"Ideal";"H";"SI1";60,8;56;5704;6,62;6,58;4,01
"26508";1,2;"Ideal";"D";"VVS2";61,9;56;16130;6,81;6,83;4,22
"33017";0,31;"Fair";"E";"VS2";54,2;63;814;4,61;4,51;2,47
"8041";0,39;"Good";"J";"VS2";63,3;56;581;4,6;4,63;2,92
"53227";0,8;"Good";"E";"SI2";57,7;65;2640;6,13;6,08;3,52
"37716";0,34;"Ideal";"H";"VVS1";62,9;57;995;4,47;4,44;2,8
"41574";0,52;"Ideal";"H";"VS2";61,7;54;1238;5,18;5,22;3,21
"2062";0,32;"Very Good";"H";"VS1";62,9;54;561;4,37;4,41;2,76
"18090";1,02;"Premium";"E";"VS2";60;59;7311;6,56;6,54;3,93
"45799";0,51;"Fair";"E";"VS2";65,5;51;1709;5,06;5,01;3,3
"20799";1,6;"Premium";"J";"VS1";61,3;59;9032;7,52;7,49;4,6
"21340";1,52;"Ideal";"I";"VS1";61,4;57;9483;7,42;7,38;4,54
"26337";1,59;"Ideal";"G";"VVS2";60,6;59;15843;7,53;7,59;4,58
"11760";1,26;"Premium";"I";"SI2";60,1;59;5080;7,03;6,99;4,21
"32595";0,3;"Ideal";"F";"VVS1";62,4;54;802;4,31;4,35;2,7
"10864";1,01;"Premium";"G";"SI1";59,9;56;4875;6,6;6,45;3,91
"48159";0,59;"Very Good";"G";"VS1";62,5;53;1942;5,46;5,35;3,38
"33799";0,32;"Ideal";"G";"VVS1";61,1;53;842;4,4;4,44;2,7
"15965";1;"Very Good";"G";"VS2";63,8;58;6389;6,31;6,35;4,04
"51681";0,72;"Premium";"H";"SI1";61,5;56;2398;5,8;5,77;3,56
"212";0,77;"Premium";"G";"VS2";61,2;58;2780;5,9;5,93;3,62
"50009";0,57;"Ideal";"H";"IF";62,2;56;2195;5,3;5,33;3,3
"9225";1,1;"Premium";"H";"SI2";62,6;57;4558;6,6;6,56;4,12
"37575";0,41;"Ideal";"E";"VS1";61,3;55;990;4,8;4,83;2,95
"16049";0,3;"Premium";"H";"VS2";61,1;61;608;4,33;4,31;2,64
"29720";0,31;"Good";"G";"VVS2";63,8;56;707;4,24;4,28;2,72
"17433";1,29;"Premium";"H";"VS2";62,4;57;6987;6,98;6,92;4,34
"39363";0,52;"Premium";"F";"SI2";61,7;58;1073;5,23;5,18;3,15
"2862";0,7;"Very Good";"F";"VVS2";61,6;63;3275;5,65;5,69;3,49
"16165";1,07;"Ideal";"F";"VS2";62;57;6459;6,5;6,47;4,08
"47615";0,55;"Ideal";"F";"VS1";61,9;56;1881;5,25;5,29;3,26
"36935";0,24;"Very Good";"E";"VVS1";63,4;57;478;3,91;3,95;2,49
"26381";2;"Very Good";"E";"SI2";63,5;59;15864;7,9;7,98;5,04
"29902";0,4;"Very Good";"G";"SI1";61;56;711;4,77;4,8;2,92
"27110";2,16;"Ideal";"E";"SI2";61,4;57;17263;8,36;8,33;5,12
"53657";0,76;"Premium";"D";"SI2";58,8;57;2706;6,03;5,98;3,51
"16648";1,27;"Very Good";"I";"SI1";63;60;6654;6,86;6,8;4,3
"149";0,7;"Very Good";"D";"SI1";61,1;58;2768;5,66;5,73;3,48
"32966";0,32;"Premium";"H";"SI1";62;58;461;4,38;4,39;2,72
"50503";0,67;"Good";"E";"VS2";61,6;61;2270;5,57;5,6;3,44
"41781";0,57;"Premium";"H";"SI1";61,6;58;1247;5,37;5,34;3,3
"44105";0,55;"Ideal";"G";"VS2";62,4;56;1556;5,25;5,23;3,27
"22953";1,27;"Ideal";"G";"VVS1";61,7;56;11002;7,03;6,9;4,3
"44975";0,32;"Ideal";"I";"VS1";62,4;54;523;4,38;4,4;2,74
"3861";0,72;"Ideal";"G";"VS1";61,5;57;3478;5,74;5,79;3,54
"41800";0,4;"Very Good";"E";"VS1";62,7;55;1250;4,69;4,72;2,95
"33096";0,31;"Ideal";"F";"VVS1";62,3;54;815;4,38;4,39;2,73
"27658";2,42;"Premium";"J";"VS2";61,3;59;18615;8,61;8,58;5,27
"37664";0,42;"Premium";"F";"SI1";61,8;58;992;4,84;4,81;2,98
"16295";1,2;"Ideal";"H";"SI1";62,1;56;6518;6,83;6,76;4,22
"53046";0,71;"Very Good";"E";"SI1";61,7;61;2606;5,74;5,76;3,55
"21500";1,53;"Ideal";"G";"SI2";62,5;57;9596;7,39;7,32;4,6
"46906";0,56;"Premium";"D";"SI1";61,4;58;1814;5,33;5,29;3,26
"44005";0,3;"Premium";"J";"VS1";62,6;60;394;4,22;4,28;2,66
"26060";1,52;"Very Good";"G";"VVS2";62,9;59;15265;7,25;7,29;4,57
"26707";0,32;"Very Good";"H";"VVS2";60,2;60;645;4,45;4,48;2,69
"11193";1;"Ideal";"G";"SI1";61,6;55;4956;6,51;6,41;3,98
"22012";1,52;"Good";"H";"SI1";63,8;60;10078;7,3;7,24;4,64
"20219";1,27;"Ideal";"H";"VS1";61,4;56;8652;6,95;6,97;4,27
"30898";0,41;"Ideal";"D";"SI1";61,9;55;744;4,77;4,8;2,96
"13796";1,19;"Premium";"H";"SI1";61,2;60;5622;6,85;6,8;4,18
"49910";0,71;"Premium";"G";"SI1";58,9;62;2181;5,85;5,79;3,43
"5339";0,9;"Premium";"H";"VS2";63;61;3810;6,14;6,05;3,84
"39226";0,32;"Ideal";"D";"VVS1";61,9;56;1067;4,36;4,39;2,71
"16316";1,31;"Premium";"H";"SI2";60,8;58;6529;7,13;7,08;4,32
"17657";1,2;"Very Good";"F";"VS2";62,4;58;7114;6,76;6,8;4,23
"32985";0,37;"Premium";"E";"VS2";59,1;60;811;4,66;4,68;2,76
"26624";2,04;"Very Good";"G";"SI2";59,9;58;16389;8,26;8,31;4,96
"29212";0,32;"Ideal";"F";"VS1";61,2;56,2;695;4,41;4,44;2,71
"42962";0,55;"Premium";"E";"SI2";59,7;58;1364;5,35;5,33;3,19
"28386";0,33;"Premium";"I";"VS1";61,6;60;668;4,45;4,42;2,73
"44820";0,5;"Ideal";"E";"VS2";61,6;55;1624;5,09;5,14;3,15
"20183";1,52;"Premium";"D";"SI2";62,8;58;8631;7,37;7,28;4,6
"19636";1,5;"Good";"I";"SI1";61,1;63;8254;7,27;7,34;4,46
"21031";0,31;"Very Good";"H";"VVS2";61,2;60;625;4,37;4,39;2,68
"340";0,78;"Premium";"G";"VS2";60,8;58;2803;6,03;5,95;3,64
"38566";0,35;"Ideal";"F";"IF";60,9;56;1035;4,54;4,56;2,77
"41362";0,52;"Premium";"H";"SI1";62,6;55;1219;5,16;5,12;3,22
"7946";1,02;"Ideal";"H";"SI2";60,7;57;4319;6,51;6,54;3,96
"47687";0,56;"Premium";"E";"VS2";58,8;59;1882;5,45;5,36;3,18
"36171";0,32;"Ideal";"F";"IF";60,3;58;929;4,45;4,5;2,7
"44148";0,54;"Very Good";"G";"VS1";64;59,5;1563;5,12;5,17;3,3
"33283";0,31;"Good";"D";"SI2";63,7;58;462;4,27;4,3;2,73
"10224";1,01;"Good";"E";"SI1";62,6;61;4743;6,38;6,43;4,01
"27913";0,26;"Very Good";"E";"VVS1";61,5;56;657;4,1;4,15;2,53
"51533";0,71;"Ideal";"G";"SI1";62,4;56;2386;5,74;5,71;3,57
"12362";0,26;"Very Good";"E";"VVS2";61,5;58;597;4,08;4,12;2,52
"61";0,35;"Ideal";"I";"VS1";60,9;57;552;4,54;4,59;2,78
"11930";0,93;"Ideal";"G";"SI1";60,1;57;5126;6,33;6,41;3,83
"7408";0,33;"Premium";"E";"SI1";61,1;58;579;4,43;4,47;2,72
"15485";1,16;"Premium";"H";"VS2";62,3;56;6202;6,77;6,68;4,19
"7371";1,01;"Good";"F";"SI2";63,3;57;4221;6,37;6,39;4,04
"20529";1,3;"Premium";"G";"VS2";62,2;58;8854;6,92;6,98;4,32
"34043";0,3;"Ideal";"G";"IF";62,2;56;850;4,26;4,29;2,66
"42729";0,58;"Ideal";"D";"SI2";61,2;57;1342;5,36;5,4;3,29
"256";1,05;"Fair";"J";"SI2";65,8;59;2789;6,41;6,27;4,18
"37684";0,38;"Ideal";"G";"VVS1";61,9;56;993;4,67;4,7;2,9
"46707";0,7;"Premium";"F";"SI2";61,2;59;1792;5,75;5,72;3,51
"2249";1,03;"Good";"J";"SI2";64,1;62;3149;6,37;6,33;4,07
"10218";1,15;"Premium";"H";"SI2";61,6;60;4743;6,72;6,75;4,15
"19201";1,56;"Premium";"F";"SI2";58,8;59;7950;7,76;7,61;4,52
"41188";0,5;"Very Good";"G";"SI1";60,6;56;1202;5,13;5,16;3,12
"24428";2,02;"Premium";"H";"SI2";61,7;61;12680;8,14;8,08;5,01
"11474";0,9;"Ideal";"H";"VS1";62,1;56;5013;6,15;6,2;3,83
"573";0,61;"Ideal";"F";"VVS2";61,7;55;2833;5,45;5,48;3,37
"14501";1,36;"Premium";"I";"SI2";62,7;58;5856;7,01;7,08;4,42
