"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"19758";1,56;"Premium";"J";"VS1";61,1;59;8324;7,49;7,52;4,58
"43436";0,5;"Ideal";"D";"SI1";61,4;58;1415;5,07;5,1;3,12
"30412";0,32;"Premium";"G";"VVS2";61,7;59;730;4,37;4,41;2,71
"28014";0,3;"Ideal";"E";"VS2";61,8;56;658;4,3;4,34;2,67
"48209";0,58;"Premium";"G";"SI1";62,4;60;1949;5,34;5,3;3,32
"31012";0,35;"Premium";"F";"SI1";62,3;58;748;4,53;4,49;2,81
"34763";0,41;"Premium";"E";"SI2";60;59;876;4,82;4,78;2,88
"36174";0,4;"Good";"F";"VS2";62;61,3;929;4,69;4,72;2,91
"22821";1,16;"Ideal";"F";"VVS2";60,5;58;10850;6,77;6,85;4,12
"29646";0,35;"Very Good";"G";"VS1";62,5;55;706;4,51;4,55;2,83
"51778";0,71;"Premium";"E";"SI2";59;60;2410;5,9;5,87;3,47
"28517";0,31;"Ideal";"D";"VS1";62;57;673;4,33;4,35;2,69
"10201";1,08;"Ideal";"H";"SI1";62,7;57;4740;6,48;6,51;4,07
"46926";0,52;"Ideal";"G";"VS1";60,9;55;1815;5,22;5,16;3,16
"23464";1,31;"Ideal";"G";"VVS2";59,2;59;11459;7,12;7,18;4,23
"18746";1,24;"Very Good";"G";"VS2";61,5;58;7660;6,89;6,94;4,25
"53429";0,7;"Ideal";"F";"SI1";60,3;58;2671;5,76;5,81;3,49
"6386";0,25;"Premium";"E";"VVS2";62,5;59;576;4,02;4,04;2,52
"43290";0,31;"Ideal";"H";"VS2";61,2;56;507;4,36;4,4;2,68
"33407";0,28;"Ideal";"E";"VVS2";62,1;56;828;4,21;4,19;2,61
"48430";0,7;"Ideal";"H";"SI2";63,1;54;1973;5,64;5,68;3,57
"24671";1,2;"Very Good";"E";"VVS1";61,3;60;13015;6,77;6,84;4,17
"31212";0,32;"Ideal";"D";"SI1";62,5;54;756;4,41;4,39;2,75
"11819";1;"Good";"D";"SI1";64,2;60;5093;6,22;6,28;4,01
"16030";0,3;"Ideal";"I";"VS1";62,5;54;608;4,32;4,29;2,69
"11736";1,2;"Ideal";"J";"SI1";61,9;57;5071;6,8;6,87;4,23
"27941";0,23;"Very Good";"H";"VVS2";62,6;56;431;3,92;3,95;2,46
"17570";1,1;"Ideal";"G";"VS2";62,5;54;7074;6,59;6,62;4,12
"1175";0,7;"Ideal";"G";"VS2";61,8;57;2929;5,68;5,71;3,52
"38804";0,31;"Ideal";"G";"VVS1";62,5;54;1046;4,37;4,33;2,72
"10699";1,04;"Ideal";"I";"SI1";61,2;56;4846;6,53;6,55;4
"49340";0,81;"Very Good";"G";"SI2";63,2;60;2095;5,82;5,79;3,67
"43577";0,41;"Ideal";"E";"VVS1";60,7;57;1431;4,85;4,8;2,93
"34681";0,36;"Ideal";"E";"VVS2";62,1;56;873;4,53;4,58;2,83
"10480";1,09;"Premium";"G";"SI2";61,1;59;4794;6,69;6,63;4,07
"43419";0,41;"Ideal";"D";"VVS1";62,7;56;1413;4,77;4,74;2,98
"7100";0,71;"Ideal";"F";"VVS2";61,6;54;4167;5,76;5,79;3,56
"18275";1,09;"Premium";"G";"VS1";60,2;61;7422;6,71;6,64;4,02
"27367";0,28;"Ideal";"E";"VVS2";62,4;56;646;4,16;4,2;2,61
"16289";1,01;"Premium";"E";"VS2";58,1;60;6516;6,58;6,51;3,8
"42645";0,5;"Premium";"H";"VS2";60,9;59;1332;5,14;5,11;3,12
"1517";0,88;"Very Good";"I";"VS1";63,3;55;2996;6,11;6,06;3,85
"41752";0,52;"Very Good";"F";"SI1";58,6;61;1244;5,28;5,3;3,1
"4695";1,01;"Premium";"H";"SI2";60,3;59;3676;6,51;6,45;3,91
"40048";0,3;"Ideal";"D";"VVS1";62,2;57;1112;4,35;4,3;2,69
"24187";1,55;"Ideal";"F";"SI1";62,1;54;12373;7,42;7,45;4,61
"1704";0,71;"Ideal";"D";"SI1";60,6;57;3035;5,82;5,72;3,5
"26086";2,41;"Premium";"J";"VS1";61,1;60;15320;8,66;8,6;5,27
"21962";1,03;"Very Good";"F";"IF";62,8;57;10032;6,4;6,47;4,04
"42092";0,7;"Fair";"E";"I1";66,1;58;1273;5,61;5,51;3,67
"39757";0,36;"Ideal";"D";"VS1";60,8;57;1094;4,59;4,62;2,8
"27464";2,33;"Very Good";"I";"SI1";60,7;56;18119;8,55;8,61;5,21
"25684";0,31;"Ideal";"G";"VS1";61;56;642;4,35;4,4;2,67
"35771";0,4;"Very Good";"E";"VS2";62,9;55;912;4,72;4,73;2,97
"36255";0,41;"Ideal";"E";"VS2";62,3;56;935;4,74;4,77;2,96
"30743";0,43;"Ideal";"F";"SI1";61,3;56;739;4,86;4,9;2,99
"11329";1,2;"Premium";"I";"SI2";60;58;4989;6,91;6,93;4,15
"53031";0,72;"Ideal";"I";"VVS2";61,6;57;2602;5,73;5,76;3,54
"21779";1,21;"Premium";"F";"VS1";61,1;57;9846;6,93;6,89;4,22
"25328";2,02;"Good";"I";"SI2";58,2;57;14027;8,31;8,35;4,85
"49124";0,7;"Very Good";"E";"SI2";63,1;54;2066;5,73;5,65;3,59
"24175";2,01;"Ideal";"I";"SI2";62,1;55;12349;8,12;8,08;5,03
"8817";1,16;"Premium";"F";"SI2";61,9;59;4476;6,71;6,66;4,14
"33242";0,41;"Ideal";"F";"SI1";61,4;56;824;4,77;4,8;2,94
"17347";1,72;"Very Good";"F";"I1";60,5;59;6962;7,71;7,8;4,69
"835";0,52;"Ideal";"F";"VVS1";61,2;56;2867;5,21;5,19;3,18
"42038";0,51;"Ideal";"I";"VS2";60,5;58;1268;5,15;5,2;3,13
"8130";0,9;"Premium";"H";"VS2";61,2;61;4355;6,18;6,08;3,75
"22455";1,56;"Ideal";"I";"VVS2";62;56;10481;7,39;7,42;4,6
"49916";0,7;"Premium";"F";"SI1";62,6;55;2184;5,65;4,5;3
"29018";0,31;"Ideal";"G";"VVS2";61,8;54;687;4,36;4,38;2,7
"23516";1,57;"Ideal";"F";"SI1";62,4;56;11523;7,46;7,41;4,64
"34110";0,38;"Good";"D";"VS1";63,4;55;853;4,61;4,64;2,93
"44262";0,5;"Ideal";"E";"VS2";61,6;57;1575;5,09;5,13;3,15
"15035";0,3;"Very Good";"G";"VS1";62,9;57;605;4,28;4,31;2,7
"44040";0,97;"Fair";"G";"I1";57,2;60;1547;6,59;6,36;3,72
"14763";1;"Very Good";"G";"VS2";63;58;5940;6,33;6,4;4,01
"53793";0,51;"Ideal";"F";"IF";62,5;54;2730;5,12;5,16;3,21
"9114";0,93;"Very Good";"E";"SI1";63,1;57;4531;6,19;6,17;3,9
"16950";1,5;"Very Good";"H";"SI2";63,3;57;6770;7,27;7,21;4,59
"1804";0,79;"Very Good";"E";"SI1";63,2;56;3053;5,91;5,83;3,71
"47726";0,56;"Ideal";"G";"VVS2";62,5;56;1889;5,24;5,28;3,29
"50389";0,61;"Premium";"D";"VS2";62,3;55;2251;5,47;5,42;3,39
"14610";1,23;"Ideal";"F";"SI2";62,3;58;5894;6,8;6,84;4,25
"35352";0,42;"Premium";"H";"SI1";59,5;57;898;5,11;4,78;2,94
"48905";0,5;"Very Good";"F";"VVS2";61,9;59;2041;5,07;5,11;3,15
"52009";0,83;"Ideal";"I";"SI2";61,2;59;2444;6,03;6,06;3,7
"182";0,54;"Ideal";"E";"VVS2";61,5;57;2776;5,24;5,26;3,23
"4573";0,76;"Ideal";"G";"VS1";61,3;54;3648;5,88;5,94;3,62
"52190";0,7;"Ideal";"G";"SI1";62,4;56;2478;5,66;5,69;3,54
"13592";1,01;"Good";"F";"VS2";63,1;56;5560;6,28;6,37;3,99
"15363";0,3;"Very Good";"G";"VS1";61,7;60;605;4,24;4,28;2,63
"12216";0,9;"Very Good";"D";"VS1";58,9;59;5195;6,22;6,31;3,69
"35582";0,35;"Ideal";"F";"VS2";62,2;55;906;4,53;4,48;2,8
"21020";1,3;"Ideal";"H";"VVS1";62,8;55,2;9232;6,94;6,97;4,36
"18367";0,37;"Ideal";"F";"SI1";62,4;54;616;4,6;4,63;2,88
"25359";0,31;"Very Good";"G";"VVS1";59,6;59;642;4,4;4,42;2,63
"38835";0,4;"Very Good";"F";"VVS2";60,9;52;1049;4,81;4,83;2,94
"34903";0,33;"Ideal";"F";"VVS1";61,7;55;880;4,42;4,46;2,74
"44594";0,53;"Ideal";"H";"VS1";62,1;56;1607;5,21;5,19;3,23
"37134";0,33;"Ideal";"G";"VVS1";61;56;971;4,49;4,52;2,75
"32689";0,31;"Very Good";"G";"VS1";63,3;56;802;4,33;4,29;2,73
"2989";0,71;"Ideal";"E";"VS2";61,8;57;3301;5,69;5,74;3,53
"4004";0,71;"Ideal";"D";"VS1";60,9;57;3518;5,74;5,76;3,5
"48227";0,57;"Ideal";"E";"VS2";61,8;56;1949;5,33;5,29;3,28
"50531";0,7;"Good";"I";"VS1";63,2;55;2274;5,58;5,63;3,54
"26701";0,32;"Ideal";"G";"VS1";62;56;645;4,35;4,39;2,71
"14263";1,04;"Premium";"H";"VS2";60,4;59;5777;6,66;6,51;3,98
"48064";0,53;"Ideal";"E";"VS1";61,5;57;1928;5,22;5,25;3,22
"33316";0,35;"Premium";"D";"SI1";61,8;59;827;4,56;4,54;2,81
"52350";0,82;"Premium";"H";"SI2";59,5;62;2499;6,13;6,07;3,63
"4289";0,97;"Premium";"D";"SI2";60,4;61;3585;6,4;6,37;3,86
"22623";1,7;"Very Good";"I";"SI1";61,9;62;10680;7,52;7,58;4,67
"16174";1;"Ideal";"G";"VS1";62,2;56;6465;6,41;6,35;3,97
"49342";0,71;"Good";"H";"SI1";63,5;57;2096;5,63;5,67;3,59
"47295";0,3;"Good";"I";"SI1";63,3;59;394;4,23;4,3;2,7
"34266";0,31;"Premium";"J";"SI1";60,9;60;465;4,38;4,36;2,66
"49902";0,71;"Ideal";"H";"SI2";62,7;57;2178;5,66;5,69;3,56
"51725";0,7;"Ideal";"D";"SI2";60,3;56;2401;5,73;5,77;3,47
"1881";0,7;"Good";"D";"VS2";58;65;3073;5,81;5,73;3,39
"30016";0,4;"Very Good";"F";"SI1";61,7;62;717;4,71;4,76;2,92
"1026";0,72;"Premium";"E";"VS2";61,1;59;2903;5,8;5,75;3,53
"44086";0,52;"Good";"E";"VS2";63,3;56;1554;5,08;5,12;3,23
"18733";1,01;"Very Good";"D";"VS2";62,7;57;7652;6,36;6,39;4
"40785";0,4;"Ideal";"F";"VVS1";61,4;56;1168;4,77;4,81;2,94
"43365";0,52;"Ideal";"H";"VS1";61,4;56;1408;5,2;5,23;3,2
"5167";1,02;"Good";"H";"SI2";57,9;61;3770;6,75;6,68;3,89
"52800";0,71;"Very Good";"E";"SI1";60,3;58;2570;5,8;5,85;3,51
"2652";1,05;"Very Good";"E";"I1";62,2;61;3234;6,48;6,51;4,04
"7765";1,11;"Premium";"F";"SI2";62,1;58;4283;6,63;6,51;4,1
"30255";0,3;"Very Good";"G";"VVS1";60,7;56;725;4,32;4,35;2,63
"36534";0,42;"Premium";"F";"VS2";61,7;59;945;4,82;4,75;2,95
"50000";0,59;"Ideal";"H";"VVS1";62,1;55;2193;5,38;5,41;3,35
"18212";1;"Premium";"E";"VS1";58,7;62;7392;6,6;6,55;3,86
"7248";1;"Ideal";"F";"SI2";61,8;57;4197;6,36;6,45;3,96
"7941";1,02;"Premium";"F";"SI2";60,3;59;4318;6,53;6,5;3,93
"38190";0,41;"Premium";"D";"SI1";62,1;59;1015;4,76;4,74;2,95
"35829";0,4;"Very Good";"D";"VS2";64,4;52;915;4,63;4,68;3
"6523";1,1;"Very Good";"G";"SI2";63,4;56;4066;6,56;6,54;4,15
"20351";1,35;"Premium";"H";"VS1";60,5;60;8747;7,19;7,16;4,34
"36990";0,41;"Ideal";"E";"VS1";62,2;55;964;4,76;4,79;2,97
"31017";0,31;"Very Good";"G";"VVS1";61,5;55;749;4,36;4,4;2,69
"51824";0,79;"Premium";"H";"SI1";63;54;2420;5,9;5,86;3,69
"15818";1;"Good";"D";"SI1";64,1;56;6328;6,28;6,24;4,01
"40468";0,38;"Ideal";"D";"VS1";62,2;57;1140;4,66;4,63;2,89
"9671";1,11;"Ideal";"I";"SI1";62,3;56;4645;6,59;6,64;4,12
"1052";0,39;"Ideal";"H";"SI2";61,5;57;558;4,66;4,7;2,88
"34338";0,3;"Ideal";"E";"VVS1";61,2;57;862;4,32;4,34;2,65
"33634";0,37;"Premium";"E";"SI1";59,3;58;833;4,75;4,73;2,81
"43068";0,55;"Premium";"G";"SI1";60,1;61;1377;5,32;5,29;3,19
"14314";1;"Ideal";"F";"SI2";62,4;57;5798;6,37;6,42;3,99
"24085";1,7;"Very Good";"H";"VS2";63,3;57;12228;7,59;7,54;4,79
"22416";1,71;"Ideal";"I";"SI2";61,1;55;10438;7,78;7,73;4,74
"27846";0,31;"Very Good";"E";"SI1";63,4;55;651;4,29;4,26;2,71
"28330";0,33;"Ideal";"F";"VS2";61,9;55;666;4,43;4,46;2,75
"12919";1,2;"Premium";"H";"SI2";62,5;58;5376;6,81;6,76;4,24
"21168";1,51;"Premium";"I";"VVS2";62,1;58;9328;7,29;7,32;4,54
"39688";0,4;"Premium";"F";"VVS2";62,2;59;1088;4,65;4,7;2,91
"30909";0,43;"Ideal";"F";"SI1";61,4;55;745;4,88;4,92;3,01
"3427";0,79;"Ideal";"E";"SI1";62;57;3384;5,92;5,96;3,68
"6346";1,01;"Good";"E";"SI1";64,2;56;4032;6,31;6,27;4,04
"39623";0,35;"Very Good";"I";"VS2";62,9;57;491;4,5;4,53;2,84
"18329";1,07;"Very Good";"G";"VVS2";61,6;57;7457;6,55;6,59;4,05
"44630";0,56;"Ideal";"F";"VS2";62,3;55;1608;5,28;5,32;3,3
"4913";0,92;"Very Good";"G";"SI1";63,8;57;3724;6,13;6,16;3,92
"46838";0,51;"Ideal";"G";"VVS1";62,8;53;1810;5,09;5,14;3,21
"46286";0,59;"Ideal";"E";"VS2";61,4;56;1755;5,33;5,42;3,3
"36449";0,31;"Ideal";"D";"VS2";62,3;55;942;4,37;4,33;2,71
"12383";0,35;"Ideal";"I";"VVS2";61,5;55;598;4,56;4,58;2,81
"32031";0,39;"Premium";"E";"SI2";60,7;62;778;4,74;4,72;2,87
"30913";0,34;"Ideal";"E";"VS2";62,1;55;745;4,47;4,49;2,78
"39736";0,38;"Ideal";"D";"VS1";62,4;54,1;1092;4,62;4,67;2,9
"19341";1,02;"Ideal";"G";"VVS2";61,1;57;8042;6,51;6,48;3,97
"5586";1;"Fair";"F";"SI2";65,5;54;3864;6,2;6,16;4,05
"35224";0,33;"Ideal";"F";"VVS1";61,4;55;893;4,47;4,52;2,76
"28292";0,27;"Ideal";"I";"VS1";62,1;54;432;4,16;4,18;2,59
"52234";0,73;"Very Good";"F";"SI2";58;61;2485;5,94;5,99;3,46
"26714";0,32;"Premium";"F";"VS2";61,5;58;645;4,39;4,42;2,71
"15109";1,01;"Very Good";"F";"VS2";61;57;6073;6,42;6,5;3,94
"3372";0,32;"Ideal";"G";"SI2";61,3;56;407;4,44;4,47;2,73
"33362";0,41;"Very Good";"G";"VS2";62,9;59;827;4,7;4,75;2,97
"49116";0,72;"Very Good";"J";"VS1";62,8;58;2066;5,71;5,73;3,59
"8632";1,02;"Premium";"G";"SI1";62,6;59;4449;6,43;6,38;4,01
"30960";0,32;"Very Good";"I";"VS2";63;56;449;4,38;4,42;2,77
"42105";0,85;"Fair";"H";"I1";71,2;54;1274;5,77;5,65;4,07
"28082";0,32;"Ideal";"E";"VS2";61;56;662;4,4;4,42;2,69
"1191";0,7;"Very Good";"F";"VVS2";63,2;58;2932;5,66;5,6;3,56
"27815";0,28;"Ideal";"G";"IF";62,4;55;650;4,17;4,2;2,61
"12035";0,34;"Ideal";"G";"VS2";62,1;57;596;4,46;4,5;2,78
"35159";0,32;"Premium";"G";"IF";59,4;60;891;4,45;4,47;2,65
"266";0,71;"Ideal";"E";"SI1";61,3;55;2792;5,72;5,77;3,52
"5738";1,02;"Premium";"G";"SI2";62,3;58;3892;6,41;6,38;4
"28406";0,35;"Premium";"D";"SI2";60,8;58;669;4,57;4,51;2,76
"29907";0,41;"Ideal";"F";"SI1";61,8;55;711;4,75;4,8;2,95
"14026";1,06;"Ideal";"I";"VS1";61,1;56;5702;6,59;6,61;4,03
"34157";0,33;"Premium";"G";"VS1";59,2;59;854;4,54;4,51;2,68
"34926";0,24;"Good";"F";"VS1";58,3;61;373;4,09;4,14;2,4
"3832";1;"Ideal";"I";"SI1";58,5;55;3472;6,47;6,42;3,77
"19489";1,2;"Very Good";"G";"VS2";62,2;58;8124;6,75;6,79;4,21
"18370";0,39;"Very Good";"J";"VS1";61;62;616;4,66;4,71;2,86
