"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"40680";0,5;"Premium";"E";"SI1";62,4;58;1155;5,06;5,01;3,14
"12574";1,2;"Good";"I";"SI1";63,5;60,7;5280;6,71;6,75;4,27
"29425";0,42;"Ideal";"E";"SI2";62,4;55;700;4,77;4,81;2,99
"31018";0,31;"Ideal";"E";"VVS1";59,5;60;749;4,43;4,45;2,64
"15426";1,04;"Ideal";"G";"VS2";62,6;55;6177;6,45;6,49;4,05
"7906";1,06;"Ideal";"I";"SI1";62,2;56;4313;6,49;6,53;4,05
"46587";0,55;"Very Good";"G";"VS1";62;57;1786;5,25;5,3;3,27
"40807";0,6;"Premium";"H";"SI1";62,4;58;1170;5,4;5,34;3,35
"18253";1,7;"Premium";"G";"SI2";62,2;59;7414;7,68;7,6;4,75
"24003";1,74;"Premium";"I";"VS2";58,6;59;12168;7,99;7,87;4,65
"2707";0,31;"Ideal";"H";"VS1";61,3;55;562;4,36;4,38;2,68
"37648";0,41;"Very Good";"H";"VVS1";59,5;58;991;4,82;4,86;2,88
"11309";1,06;"Premium";"H";"SI1";61;58;4984;6,57;6,61;4,02
"17237";1,27;"Premium";"H";"SI1";60,2;58;6892;7,04;6,99;4,22
"52283";0,85;"Fair";"I";"SI1";65,8;65;2493;5,88;5,79;3,84
"35118";0,3;"Ideal";"F";"IF";62,2;53;886;4,34;4,38;2,71
"52828";0,7;"Ideal";"F";"SI1";62,1;56;2573;5,65;5,67;3,51
"37687";0,43;"Very Good";"D";"SI1";63,4;55;993;4,84;4,78;3,05
"52079";0,82;"Premium";"G";"SI2";62,3;58;2456;5,96;5,98;3,72
"33957";0,23;"Very Good";"E";"VVS2";61,1;58;465;3,95;4,01;2,43
"23979";2,1;"Good";"H";"SI1";63,7;61;12121;8,1;8,07;5,15
"38626";0,31;"Ideal";"H";"VS2";62,2;53;489;4,38;4,43;2,74
"40418";0,5;"Ideal";"J";"VS1";61,4;58;1134;5,14;5,09;3,15
"22558";1,03;"Ideal";"D";"VS1";61,7;57;10607;6,45;6,48;3,99
"13731";0,27;"Ideal";"E";"VS1";61,6;55;603;4,18;4,16;2,57
"8499";1,1;"Very Good";"H";"SI2";62,9;58;4422;6,53;6,56;4,12
"47944";0,59;"Ideal";"G";"VS1";62,1;55;1916;5,35;5,4;3,34
"3801";1;"Ideal";"J";"SI2";62,1;56;3465;6,34;6,41;3,96
"19395";1,53;"Very Good";"J";"VS1";62,8;59;8058;7,31;7,34;4,6
"9782";0,86;"Very Good";"E";"VS2";62,3;56;4665;6,05;6,08;3,78
"15321";1,23;"Premium";"H";"VS2";58,5;62;6150;7;6,98;4,09
"50655";0,31;"Very Good";"E";"SI1";63;59;544;4,26;4,31;2,7
"26994";2;"Good";"D";"SI2";64,1;57;17094;7,91;7,82;5,04
"20120";1,22;"Premium";"G";"VS1";62,2;59;8583;6,82;6,87;4,26
"12986";1;"Premium";"E";"SI1";60,5;59;5396;6,45;6,4;3,89
"5913";0,9;"Premium";"F";"SI1";61,7;62;3936;6,19;6,13;3,8
"51688";0,55;"Ideal";"G";"IF";60,6;56;2399;5,31;5,33;3,22
"14640";1,16;"Ideal";"D";"SI1";62;56;5911;6,76;6,73;4,18
"33367";0,41;"Ideal";"G";"VS2";61,4;55;827;4,75;4,8;2,93
"25854";1,5;"Premium";"E";"VS2";61,8;59;14925;7,38;7,31;4,54
"18762";1,14;"Ideal";"G";"VS2";61,4;56;7667;6,74;6,77;4,15
"34252";0,46;"Fair";"I";"VS2";66,8;55;855;4,82;4,77;3,2
"32553";0,3;"Ideal";"G";"IF";62,4;55;799;4,3;4,32;2,69
"31618";0,24;"Very Good";"D";"VS2";61,4;60;373;3,98;4;2,45
"9894";1;"Very Good";"E";"SI2";59,6;62;4685;6,45;6,51;3,86
"1493";0,72;"Very Good";"E";"VS2";62,9;57;2990;5,68;5,73;3,59
"4244";0,9;"Good";"H";"SI1";59;62;3577;6,23;6,27;3,69
"44932";0,51;"Very Good";"D";"VS2";63,2;60;1633;5,04;5,06;3,19
"40052";0,38;"Premium";"E";"VS2";60,3;58;1112;4,72;4,67;2,83
"33765";0,4;"Ideal";"I";"VS2";61,4;58;840;4,78;4,73;2,92
"38885";0,4;"Ideal";"D";"VS2";61,5;55;1050;4,75;4,71;2,91
"45178";0,58;"Very Good";"E";"VS2";61,9;58;1656;5,31;5,36;3,3
"20622";1,23;"Ideal";"H";"VVS1";61,4;56;8920;6,89;6,91;4,24
"16355";0,3;"Premium";"H";"VS2";62,7;59;608;4,27;4,22;2,66
"17638";1,51;"Ideal";"G";"SI2";61,8;57;7103;7,37;7,31;4,54
"44332";0,33;"Premium";"I";"VS1";62,7;58;521;4,4;4,43;2,77
