"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"30570";0,31;"Ideal";"D";"VS2";61,6;57;734;4,36;4,38;2,69
"47227";0,59;"Very Good";"H";"VVS2";62,3;55;1840;5,42;5,33;3,35
"48072";0,57;"Ideal";"H";"VVS1";61,8;55;1929;5,33;5,38;3,31
"12760";1,05;"Premium";"H";"VS2";61,1;58;5323;6,57;6,53;4
"19445";1,34;"Ideal";"H";"VS2";62,1;57;8094;7;7,05;4,36
"41452";0,4;"Ideal";"G";"IF";62,3;55;1229;4,74;4,76;2,96
"4945";1,19;"Ideal";"H";"I1";61,5;57;3732;6,83;6,79;4,19
"18308";1,51;"Premium";"F";"SI2";61,8;59;7441;7,36;7,3;4,53
"21830";1,76;"Very Good";"I";"SI2";62;57;9898;7,7;7,74;4,78
"33584";0,33;"Ideal";"F";"VVS2";62,4;56;832;4,41;4,43;2,76
"21605";1,07;"Ideal";"G";"VVS1";61,4;55;9703;6,59;6,66;4,06
"12333";1,01;"Very Good";"E";"SI1";63,4;60;5226;6,34;6,3;4,01
"13494";1,01;"Premium";"G";"VS2";58,1;59;5538;6,61;6,53;3,82
"9377";0,32;"Premium";"D";"SI1";60,4;58;589;4,44;4,47;2,69
"47992";0,32;"Premium";"J";"IF";61,2;59;533;4,41;4,44;2,71
"8868";1,15;"Very Good";"H";"SI2";63;54;4483;6,64;6,73;4,21
"21116";1,04;"Ideal";"F";"VVS2";62,2;56;9281;6,53;6,46;4,04
"12554";1,01;"Ideal";"G";"SI1";61,6;57;5273;6,4;6,32;3,92
"9041";0,38;"Ideal";"G";"SI2";61,7;56;587;4,64;4,67;2,87
"31609";0,3;"Premium";"H";"SI2";60,9;59;368;4,32;4,35;2,64
"26145";2,05;"Ideal";"J";"VS1";61,8;58;15450;8,12;8,16;5,03
"34147";0,33;"Ideal";"H";"VVS2";62,2;54;854;4,46;4,44;2,77
"2466";0,71;"Ideal";"E";"VS2";62;57;3191;5,71;5,74;3,55
"2616";0,82;"Premium";"I";"IF";61,2;60;3224;6,03;5,99;3,68
"6090";1,02;"Very Good";"F";"SI2";59,6;59;3974;6,51;6,54;3,89
"28924";0,3;"Ideal";"H";"VVS1";61,9;55;684;4,32;4,34;2,68
"20865";1,06;"Premium";"F";"VVS2";61,8;58;9082;6,54;6,5;4,03
"47201";0,5;"Very Good";"G";"VVS2";60,9;61;1838;5,11;5,13;3,12
"20304";1,64;"Premium";"I";"SI1";62,4;58;8716;7,58;7,52;4,71
"16855";1,21;"Premium";"H";"VS2";60,5;60;6722;6,95;6,9;4,19
"19463";1,56;"Good";"J";"VS2";62,3;64;8107;7,41;7,36;4,6
"26717";0,32;"Very Good";"G";"VS1";62,9;57;645;4,37;4,4;2,76
"6162";0,91;"Very Good";"F";"SI1";63,7;58;3991;6,08;6,11;3,88
"17589";1,14;"Premium";"G";"VS2";61,4;60;7079;6,71;6,68;4,11
"46380";0,55;"Ideal";"G";"VS1";61,5;57;1763;5,23;5,28;3,23
"46942";0,52;"Ideal";"E";"VS2";62;55;1815;5,19;5,14;3,2
"33712";0,42;"Ideal";"F";"SI1";61,9;54;838;4,87;4,83;3
"43358";0,56;"Very Good";"G";"SI1";61,1;56;1408;5,32;5,34;3,26
"46650";0,3;"Good";"H";"VS1";63,3;57;526;4,22;4,25;2,68
"34805";0,31;"Ideal";"D";"VS1";62;54;877;4,36;4,35;2,7
"17434";1,41;"Premium";"D";"SI2";61,1;56;6988;7,19;7,15;4,38
"38846";0,5;"Fair";"G";"SI1";65;59;1050;4,99;4,97;3,24
"11383";0,34;"Premium";"G";"VS2";60,2;58;596;4,51;4,56;2,73
"34233";0,4;"Very Good";"E";"SI2";63,2;57;855;4,68;4,66;2,95
"22270";1,51;"Very Good";"H";"VS2";63;57;10319;7,25;7,3;4,58
"39399";0,41;"Ideal";"G";"VVS2";60,4;56;1076;4,83;4,8;2,91
"19557";1,5;"Premium";"E";"SI2";61,7;58;8190;7,2;7,17;4,43
"17835";1,03;"Premium";"E";"VS2";61,2;59;7192;6,53;6,47;3,98
