"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"18702";0,36;"Ideal";"D";"SI1";60,6;56;619;4,58;4,63;2,79
"36662";0,38;"Ideal";"G";"VVS1";61,2;54;949;4,69;4,72;2,88
"21286";1,51;"Ideal";"I";"VS2";60,6;56;9442;7,44;7,47;4,52
"38928";0,38;"Very Good";"E";"VVS1";60;59;1053;4,66;4,68;2,8
"6953";0,9;"Very Good";"E";"SI1";62;62;4144;6,11;6,21;3,82
"30620";0,34;"Very Good";"G";"SI2";62,8;58;447;4,43;4,46;2,79
"50552";0,7;"Ideal";"I";"VVS2";62,1;58;2276;5,63;5,68;3,51
"37939";0,3;"Ideal";"H";"VS2";61,9;54,6;486;4,27;4,33;2,67
"18124";1,01;"Ideal";"F";"VS2";62,5;55;7338;6,38;6,41;4
"50961";0,54;"Ideal";"D";"VVS2";61,2;55;2323;5,31;5,25;3,23
"42683";0,5;"Very Good";"H";"VS2";62,9;58;1337;5,08;5,1;3,2
"20134";1,55;"Premium";"H";"VS1";60,8;60;8593;7,54;7,5;4,57
"41685";0,54;"Premium";"F";"SI2";59,6;60;1240;5,28;5,25;3,14
"10820";1,01;"Very Good";"H";"SI1";59,3;62;4868;6,57;6,55;3,89
"4707";0,92;"Very Good";"E";"SI2";63,2;54;3679;6,29;6,25;3,96
"46289";0,56;"Ideal";"G";"SI1";61,6;59;1755;5,27;5,32;3,26
"17351";1,22;"Very Good";"G";"VS2";63,1;56;6962;6,82;6,8;4,3
"33092";0,31;"Ideal";"D";"VVS2";61,7;54;815;4,38;4,43;2,72
"52335";0,7;"Good";"G";"VS2";63,8;55;2496;5,66;5,59;3,59
"27629";2,14;"Ideal";"H";"SI1";61,5;57;18528;8,36;8,29;5,12
"22526";1,5;"Premium";"H";"SI1";61,8;60;10567;7,31;7,23;4,49
"28737";0,31;"Ideal";"F";"VS1";62,1;56;680;4,32;4,35;2,69
"33318";0,35;"Premium";"D";"SI1";60,1;61;827;4,59;4,56;2,75
"25096";1,72;"Fair";"F";"SI1";64,8;58;13622;7,5;7,46;4,85
"24208";1,69;"Very Good";"I";"VVS2";60,4;59;12394;7,7;7,73;4,66
"18102";1,21;"Premium";"G";"VS2";62,2;58;7320;6,78;6,88;4,25
"26569";2,38;"Premium";"J";"VS2";62,6;59;16273;8,52;8,49;5,32
"22048";0,31;"Ideal";"I";"VS1";62,8;57;628;4,32;4,28;2,7
"26783";1,52;"Premium";"E";"VS1";59,9;60;16628;7,39;7,47;4,45
"37756";0,38;"Premium";"F";"VS1";62,4;59;998;4,63;4,57;2,87
"39626";0,35;"Premium";"I";"VS2";61,2;58;491;4,55;4,57;2,79
"9890";1,02;"Ideal";"F";"SI2";61,6;56;4684;6,52;6,49;4,01
"22540";2,02;"Ideal";"I";"SI2";62,3;55;10577;8,1;8,06;5,03
"44504";0,54;"Very Good";"F";"VS1";61,6;59;1600;5,26;5,2;3,22
"8320";1,12;"Premium";"I";"SI1";60,6;60;4390;6,77;6,73;4,09
"45211";0,51;"Ideal";"G";"VS1";62;56;1656;5,06;5,16;3,17
"23445";1,51;"Premium";"H";"VS2";62,3;59;11435;7,28;7,32;4,55
"32732";0,31;"Premium";"F";"VS2";62,3;59;802;4,34;4,29;2,69
"49386";0,62;"Premium";"E";"VS2";60;59;2102;5,58;5,56;3,34
"38245";0,32;"Ideal";"E";"IF";62,9;54;1018;4,37;4,41;2,76
"28399";0,28;"Very Good";"E";"VVS2";63,2;56;669;4,17;4,21;2,65
"43153";0,52;"Ideal";"E";"SI1";62,3;56;1389;5,12;5,16;3,2
"37520";0,44;"Very Good";"E";"VS2";60,3;58;987;4,9;4,92;2,96
"16595";1,39;"Very Good";"G";"SI2";61,5;62;6628;7,09;7,16;4,38
"31503";0,34;"Ideal";"G";"VS2";61,5;56;765;4,5;4,47;2,76
"17861";1,04;"Very Good";"F";"VS1";63;56;7207;6,45;6,5;4,08
"52024";0,57;"Ideal";"E";"VVS2";61,5;56;2447;5,31;5,35;3,28
"20871";1,63;"Very Good";"I";"SI1";62;54;9090;7,6;7,67;4,73
"15372";0,3;"Ideal";"F";"VS2";62,1;55;605;4,26;4,31;2,66
