"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"16547";1,07;"Very Good";"G";"VS1";58,6;60;6610;6,65;6,76;3,93
"8842";0,9;"Good";"G";"VS1";63,9;60;4479;6,09;6,14;3,91
"31980";0,26;"Very Good";"F";"VS1";59,5;58;453;4,18;4,23;2,5
"34599";0,27;"Very Good";"F";"VS2";58,7;58;470;4,25;4,3;2,51
"10759";1,01;"Premium";"G";"VS1";59,5;60;4853;6,49;6,48;3,86
"38780";0,31;"Premium";"E";"VVS2";61,3;60;1046;4,35;4,33;2,66
"23308";1,56;"Premium";"H";"VS1";62;57;11345;7,48;7,43;4,62
"438";0,7;"Ideal";"H";"SI1";61,5;55;2815;5,73;5,79;3,54
"8340";1,02;"Ideal";"J";"VS2";61,1;58;4397;6,45;6,49;3,95
"35661";0,31;"Good";"G";"VVS2";63,8;56;907;4,28;4,24;2,72
"4821";0,9;"Premium";"F";"SI2";60,5;57;3704;6,23;6,2;3,76
"49767";0,5;"Premium";"F";"VVS2";63;57;2160;5,05;5,01;3,17
"21843";1;"Premium";"F";"VVS1";61;60;9901;6,43;6,39;3,91
"40961";0,42;"Ideal";"G";"VVS1";61,2;56;1179;4,85;4,86;2,97
"46851";0,58;"Premium";"E";"SI1";62,1;58;1812;5,35;5,31;3,31
"52377";0,71;"Ideal";"D";"SI2";61;56;2505;5,77;5,8;3,53
"19737";1,02;"Ideal";"E";"VS1";62,2;54;8303;6,43;6,46;4,01
"49634";0,32;"Premium";"I";"SI1";61,1;59;540;4,42;4,38;2,69
"1267";0,9;"Premium";"I";"SI2";62,5;58;2948;6,15;6,1;3,83
"41432";0,51;"Premium";"F";"SI2";61,1;59;1227;5,15;5,09;3,13
"37408";0,46;"Ideal";"F";"SI1";61,6;54;983;4,97;5;3,07
"15424";1,01;"Good";"D";"VS2";64;58;6176;6,3;6,24;4,01
"36030";0,41;"Premium";"G";"SI1";62,5;58;923;4,78;4,75;2,98
"44688";0,51;"Ideal";"H";"VVS2";60,1;57;1611;5,19;5,22;3,12
"53169";0,71;"Premium";"E";"SI1";61,7;61;2629;5,76;5,74;3,55
"52666";0,74;"Very Good";"I";"VVS2";61;59;2550;5,83;5,85;3,56
"5507";0,91;"Premium";"E";"SI2";61,6;60;3846;6,14;6,1;3,77
