"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"51794";0,7;"Very Good";"I";"VVS2";60,1;63;2415;5,81;5,74;3,47
"48231";0,57;"Ideal";"E";"VS2";62,9;57;1949;5,29;5,26;3,32
"12774";1,11;"Ideal";"I";"SI1";61,9;55;5329;6,65;6,66;4,12
"12411";1,05;"Very Good";"H";"VS2";63,3;58;5236;6,42;6,48;4,08
"34831";0,3;"Premium";"H";"VVS1";63;58;878;4,25;4,22;2,67
"47191";0,54;"Ideal";"F";"VS2";64,2;54;1837;5,19;5,12;3,31
"20139";1,2;"Ideal";"G";"VS1";62,3;56;8596;6,82;6,77;4,23
"37480";0,35;"Ideal";"H";"IF";61,9;55;984;4,54;4,51;2,8
"4";0,29;"Premium";"I";"VS2";62,4;58;334;4,2;4,23;2,63
"37828";0,33;"Ideal";"E";"VS1";59,6;56;1002;4,54;4,49;2,69
"29639";0,3;"Very Good";"I";"VS1";61,6;61;442;4,23;4,28;2,62
"49540";0,72;"Premium";"E";"SI2";61,7;58;2125;5,79;5,74;3,56
"139";0,76;"Ideal";"H";"SI1";61,2;57;2765;5,88;5,91;3,61
"38225";0,4;"Very Good";"E";"VVS2";62,4;58;1017;4,7;4,76;2,95
"42296";0,32;"Very Good";"H";"VS2";63;57;505;4,33;4,37;2,74
"1080";0,31;"Premium";"E";"SI2";60,9;60;558;4,38;4,35;2,66
"27085";1,41;"Premium";"D";"VVS2";60,8;57;17216;7,28;7,23;4,41
"44041";0,53;"Very Good";"H";"VVS2";61,3;61;1548;5,15;5,2;3,17
"13365";0,24;"Very Good";"F";"VS1";59,9;58;419;4,02;4,06;2,42
"26043";2,07;"Very Good";"I";"SI2";63,1;57;15245;8,2;8,1;5,14
"30594";0,31;"Ideal";"D";"VS2";62,1;55;734;4,32;4,35;2,69
"12877";1,03;"Ideal";"F";"SI1";62,6;57;5366;6,42;6,46;4,03
"52854";0,83;"Fair";"I";"VS2";64,9;58;2577;5,9;5,84;3,81
"49416";0,63;"Ideal";"D";"VS2";61,1;55;2106;5,6;5,56;3,41
"34010";0,33;"Very Good";"E";"VVS1";61,6;53;848;4,46;4,5;2,76
"43947";0,32;"Ideal";"E";"SI1";62,2;54;516;4,38;4,4;2,73
"8220";1,09;"Very Good";"J";"VS2";62,3;59;4372;6,56;6,63;4,11
"43866";0,5;"Ideal";"G";"VS2";61,7;54;1449;5,14;5,16;3,18
"21371";0,34;"Ideal";"D";"SI1";62;56;626;4,47;4,5;2,78
"11521";1,17;"Very Good";"G";"SI1";63,3;61;5025;6,65;6,59;4,19
"22937";1,32;"Premium";"F";"VS1";61,7;59;10977;6,95;6,99;4,3
"28959";0,25;"Premium";"E";"VS1";60,7;59;435;4,11;4,13;2,5
"36643";0,43;"Ideal";"F";"SI1";61,3;56;948;4,9;4,86;2,99
"23025";0,3;"Very Good";"G";"VVS2";62,4;56;631;4,27;4,3;2,67
"53040";0,74;"Ideal";"G";"VS2";61,3;55;2604;5,82;5,89;3,59
"42686";0,5;"Very Good";"E";"SI1";61,1;55;1337;5,1;5,15;3,13
"25655";2,01;"Premium";"H";"SI2";62,3;60;14558;7,97;7,95;4,96
"5420";1,05;"Good";"H";"SI2";63,9;56;3822;6,44;6,37;4,09
"13137";1,06;"Very Good";"G";"SI1";61,3;60;5435;6,53;6,55;4,01
"8289";0,74;"Ideal";"F";"IF";61,9;55;4383;5,79;5,84;3,6
"21292";1,52;"Ideal";"H";"SI1";61,3;57;9448;7,38;7,32;4,51
"32478";0,33;"Very Good";"H";"IF";61,7;55;795;4,45;4,48;2,75
"17788";1,07;"Very Good";"G";"VS1";62,8;58;7168;6,48;6,52;4,08
