"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"11855";1,11;"Premium";"H";"SI1";62,1;58;5102;6,6;6,57;4,09
"7967";1,09;"Premium";"G";"SI1";61,8;59;4322;6,59;6,53;4,06
"19273";1,15;"Ideal";"G";"VS1";61,9;56;7999;6,71;6,73;4,16
"41429";0,53;"Very Good";"E";"SI2";63,2;54;1227;5,19;5,16;3,27
"26653";2,28;"Ideal";"J";"VS2";62,7;57;16450;8,43;8,36;5,26
"17662";1,07;"Very Good";"F";"VS1";62;58;7118;6,57;6,59;4,08
"17947";1,5;"Ideal";"I";"SI2";60,6;59;7253;7,37;7,48;4,5
"46305";0,3;"Ideal";"G";"VS2";61,7;56;526;4,31;4,35;2,67
"26696";0,31;"Ideal";"J";"VS1";61,7;55,1;429;4,36;4,39;2,7
"34593";0,34;"Ideal";"I";"SI1";61,9;56;469;4,47;4,5;2,77
"50664";0,31;"Very Good";"H";"VS1";61,4;56;544;4,37;4,39;2,69
"37125";0,44;"Very Good";"E";"SI1";63,2;53;970;4,87;4,84;3,07
"5495";1,02;"Good";"D";"SI2";58,9;65;3842;6,59;6,54;3,87
"4804";1,01;"Good";"J";"SI1";63,6;54;3699;6,44;6,36;4,07
"25825";1,51;"Premium";"E";"VS2";60,7;60;14844;7,46;7,37;4,5
"47509";0,72;"Ideal";"G";"SI2";61,8;57;1866;5,73;5,69;3,53
"52933";0,7;"Good";"F";"VS2";60,1;56;2591;5,73;5,78;3,46
"33026";0,3;"Ideal";"D";"VVS2";61,7;55;814;4,33;4,36;2,68
"44728";0,51;"Very Good";"D";"VS1";58,8;60;1616;5,18;5,26;3,07
"13257";1,06;"Very Good";"H";"VS2";62,4;56;5480;6,49;6,56;4,07
"38004";0,43;"Ideal";"G";"VS1";62,3;56;1008;4,85;4,82;3,01
"53565";1;"Premium";"H";"I1";61,3;60;2695;6,39;6,43;3,93
"44531";0,54;"Good";"E";"SI1";59,9;63;1601;5,25;5,3;3,16
"42649";0,4;"Ideal";"E";"VVS1";61,5;56;1333;4,7;4,73;2,9
"27571";2,09;"Very Good";"H";"SI1";61,1;56;18392;8,23;8,3;5,05
"44937";0,51;"Ideal";"F";"SI1";60,8;57;1633;5,15;5,18;3,14
"16983";1,03;"Premium";"F";"VS1";61,7;56;6783;6,49;6,47;4
"18224";1,31;"Premium";"H";"SI1";59,3;59;7395;7,18;7,13;4,24
"32291";0,31;"Premium";"J";"SI1";59,4;62;453;4,43;4,39;2,62
"18731";1,19;"Ideal";"H";"VVS2";61,6;56;7651;6,78;6,86;4,2
"21829";1,52;"Good";"H";"SI1";63,6;57;9898;7,25;7,3;4,63
"9893";1,08;"Very Good";"G";"SI2";62,8;56;4685;6,48;6,6;4,11
"34258";0,3;"Ideal";"F";"VVS1";62,3;56;857;4,3;4,34;2,69
"49360";0,51;"Ideal";"F";"VVS2";61,9;56;2098;5,09;5,14;3,16
"15650";1,07;"Premium";"F";"VS2";62,4;57;6274;6,55;6,5;4,07
"41272";0,28;"Ideal";"I";"VS2";62,4;56;503;4,19;4,22;2,62
"15955";1,27;"Ideal";"E";"SI2";60,2;57;6383;7,09;7,14;4,28
"44084";0,6;"Very Good";"F";"SI1";60;61;1554;5,48;5,52;3,3
"16951";1,5;"Good";"H";"SI2";63,6;60;6770;7,3;7,23;4,63
"53549";0,71;"Very Good";"D";"SI1";61,7;59;2693;5,7;5,74;3,53
"14482";1,2;"Premium";"F";"SI2";62,6;58;5846;6,79;6,73;4,23
"50369";0,71;"Premium";"H";"VS2";62;54;2249;5,73;5,69;3,54
"28511";0,3;"Ideal";"F";"VS2";63;55;673;4,29;4,28;2,7
"47611";0,64;"Ideal";"H";"SI1";61,8;55;1880;5,56;5,57;3,44
"38997";0,52;"Ideal";"H";"SI2";61;55;1054;5,19;5,23;3,18
"16705";0,3;"Very Good";"H";"SI1";59,4;63;421;4,35;4,4;2,6
"14770";1,22;"Premium";"H";"VS2";61,4;62;5944;6,92;6,76;4,22
"47477";0,61;"Very Good";"G";"VS2";62;57;1861;5,44;5,47;3,38
"21533";1,64;"Very Good";"H";"SI2";60,7;59;9632;7,61;7,65;4,63
"2347";1,03;"Ideal";"H";"I1";61,5;57;3172;6,48;6,52;4
"50500";0,7;"Ideal";"I";"VS2";61,4;56;2270;5,72;5,75;3,52
"8871";1,04;"Ideal";"I";"SI1";62,2;56;4484;6,51;6,47;4,04
"16142";1,3;"Ideal";"I";"SI1";62,3;58;6451;6,94;7;4,34
"13368";0,24;"Very Good";"F";"VS1";63;59;419;3,93;3,97;2,49
"47504";0,58;"Ideal";"F";"VS1";61,9;54;1865;5,37;5,33;3,31
"31020";0,31;"Ideal";"F";"VS2";61,6;56;749;4,39;4,35;2,69
"51748";0,71;"Ideal";"E";"SI1";61,9;56;2404;5,76;5,71;3,55
"13580";1,17;"Ideal";"F";"SI2";62,2;55;5556;6,73;6,7;4,18
"30429";0,32;"Ideal";"G";"VVS2";61,5;57;730;4,39;4,43;2,71
"29529";0,3;"Ideal";"E";"VS1";62,2;53,8;703;4,3;4,33;2,68
"50507";0,53;"Ideal";"E";"VVS2";62,9;54;2271;5,19;5,15;3,25
"2289";0,9;"Ideal";"J";"VS2";61,3;57;3160;6,16;6,24;3,8
"38821";0,5;"Good";"I";"VS2";60,4;64;1047;5,12;5,08;3,08
"48639";0,31;"Premium";"I";"SI1";62,3;58;537;4,38;4,35;2,72
"40444";0,7;"Premium";"G";"I1";61,6;56;1138;5,8;5,63;3,52
"37270";0,26;"Ideal";"H";"VS1";62,3;54;482;4,07;4,11;2,55
"8763";0,9;"Good";"F";"VS2";62,6;57;4466;6,07;6,19;3,84
"7333";0,9;"Very Good";"G";"VS2";62,4;61;4210;6,13;6,17;3,84
"5656";0,9;"Premium";"F";"SI1";62,6;60;3881;6,14;6,1;3,83
"48690";0,72;"Ideal";"J";"VS1";62,7;57;2006;5,71;5,74;3,59
"46848";0,53;"Ideal";"F";"VS1";62,2;55;1812;5,17;5,22;3,23
"3381";0,31;"Ideal";"I";"SI1";62,7;56;408;4,3;4,34;2,71
"5386";0,34;"Ideal";"F";"SI2";60,1;56;574;4,55;4,54;2,73
"26947";2,05;"Ideal";"H";"SI1";61,9;57;17006;8,09;8,14;5,02
"43266";0,3;"Premium";"I";"SI1";61,4;58;506;4,33;4,3;2,65
"53085";0,56;"Ideal";"D";"VVS2";61,7;58;2612;5,26;5,3;3,26
"37780";0,38;"Very Good";"E";"VVS2";61,8;56;1000;4,66;4,68;2,88
"9409";0,92;"Ideal";"H";"SI1";61,6;56;4587;6,21;6,25;3,84
"1664";0,72;"Premium";"E";"VS2";60,4;61;3024;5,79;5,76;3,49
"11249";1,02;"Ideal";"F";"SI2";61,6;56;4968;6,47;6,5;3,99
"21159";1,53;"Ideal";"I";"SI1";62,3;56;9315;7,37;7,4;4,6
"51315";0,31;"Ideal";"H";"VS1";61,7;57;544;4,34;4,38;2,69
"37189";0,32;"Premium";"D";"VVS1";62;60;973;4,4;4,37;2,72
"3451";0,9;"Very Good";"H";"SI1";63,2;59;3388;6,08;6,14;3,86
"6336";1;"Premium";"J";"VS1";62,8;57;4032;6,39;6,35;4
"40730";0,51;"Ideal";"H";"SI1";61,3;57;1161;5,1;5,14;3,14
"28814";0,41;"Ideal";"I";"VS2";61,5;55;683;4,79;4,83;2,96
"32519";0,4;"Very Good";"D";"SI2";63,4;59;798;4,7;4,67;2,97
"29279";0,31;"Ideal";"I";"VVS2";61,6;57;698;4,39;4,35;2,69
"34179";0,33;"Ideal";"G";"VS1";61,6;57;854;4,45;4,41;2,73
"2168";0,72;"Ideal";"H";"VS1";61,6;55;3133;5,76;5,8;3,56
"46591";0,54;"Premium";"H";"VVS2";60,6;60;1786;5,31;5,29;3,21
"47048";0,6;"Ideal";"H";"VS1";61,6;56;1820;5,4;5,42;3,33
"50958";0,81;"Ideal";"I";"SI1";62,2;57;2323;5,95;5,98;3,71
"46976";0,23;"Very Good";"F";"VVS2";59,3;57;530;4,01;4,05;2,39
"7943";1,02;"Very Good";"F";"SI2";63;58;4319;6,37;6,43;4,03
"50823";0,72;"Ideal";"E";"SI2";61,8;55;2308;5,77;5,75;3,56
"35937";0,42;"Premium";"G";"SI1";62,7;59;920;4,75;4,72;2,97
"46583";0,55;"Premium";"E";"VS2";60,5;58;1786;5,26;5,32;3,2
"42324";0,41;"Ideal";"D";"VVS2";62,3;55;1295;4,76;4,77;2,97
"6733";0,33;"Premium";"F";"VS2";60;60;577;4,45;4,49;2,68
"2841";0,7;"Very Good";"F";"VVS1";59,3;62;3270;5,74;5,77;3,41
"22919";1,51;"Ideal";"H";"VS2";64,2;59;10959;7,22;7,16;4,62
"25021";0,38;"Ideal";"F";"SI1";61,8;55;640;4,66;4,69;2,89
"30177";0,29;"Ideal";"G";"IF";61,3;56;721;4,26;4,29;2,62
"21710";0,27;"Ideal";"G";"IF";61,2;57;627;4,17;4,2;2,56
"37386";0,4;"Ideal";"F";"VS1";61,1;56;982;4,75;4,78;2,91
"8608";1,2;"Very Good";"G";"SI2";61,5;58;4443;6,83;6,85;4,21
"48453";0,55;"Ideal";"E";"VS1";61,1;55;1975;5,3;5,33;3,25
"8161";1,1;"Very Good";"D";"SI2";58,6;63;4361;6,76;6,69;3,94
"24083";2,11;"Ideal";"H";"SI2";60;56;12226;8,43;8,35;5,03
"52898";0,81;"Premium";"H";"SI1";59,1;57;2585;6,16;6,09;3,62
"38299";0,28;"Ideal";"E";"VS1";61,4;56;487;4,2;4,24;2,59
"33538";0,35;"Ideal";"D";"VS2";62,4;57;829;4,51;4,56;2,83
"6404";1,01;"Premium";"G";"SI2";61,1;58;4038;6,39;6,37;3,9
"20271";1,05;"Premium";"F";"VVS2";61,3;59;8693;6,56;6,48;4
"11310";1,13;"Ideal";"F";"SI2";61,8;56;4984;6,69;6,73;4,15
"26302";1,55;"Premium";"F";"VS1";61,6;56;15801;7,45;7,38;4,57
"42667";0,44;"Ideal";"E";"VVS2";60,7;57;1334;4,92;4,9;2,98
"32143";0,32;"Ideal";"G";"VVS1";61,8;56;786;4,39;4,41;2,72
"50835";0,7;"Very Good";"G";"SI1";61,7;56;2310;5,66;5,75;3,52
"7253";1,01;"Good";"F";"SI2";63,6;59;4197;6,37;6,34;4,04
"25858";1,41;"Very Good";"G";"VVS1";61,2;55;14936;7,22;7,25;4,43
"39411";0,41;"Ideal";"F";"VS1";60,6;57;1076;4,84;4,79;2,92
"1675";0,83;"Ideal";"H";"VS2";61,3;54;3027;6,06;6,1;3,73
"53149";0,8;"Very Good";"E";"SI2";62,4;55;2623;5,88;5,92;3,68
"34769";0,41;"Premium";"E";"SI2";62,9;58;876;4,75;4,72;2,98
"35063";0,3;"Ideal";"D";"VS1";61,1;57;885;4,34;4,37;2,66
"14247";1,09;"Very Good";"E";"SI1";62,8;56;5771;6,53;6,6;4,12
"48362";0,56;"Ideal";"D";"VS2";61,1;56;1963;5,3;5,33;3,25
"29426";0,42;"Ideal";"D";"SI2";62,4;57;700;4,78;4,81;2,99
"11981";1,01;"Ideal";"G";"SI1";61,8;55;5141;6,46;6,43;3,98
"29520";0,38;"Ideal";"I";"VS1";62,4;54,4;703;4,62;4,66;2,9
"46573";0,52;"Ideal";"G";"VVS2";61,6;56;1784;5,15;5,18;3,18
"38733";0,4;"Ideal";"G";"VVS1";62;55;1043;4,74;4,78;2,95
"1132";0,71;"Premium";"E";"VS1";59,7;57;2920;5,87;5,78;3,48
"17975";1,32;"Very Good";"H";"SI1";62,3;57;7270;7,04;6,99;4,37
"28291";0,27;"Ideal";"I";"VS1";62,2;55;432;4,15;4,18;2,59
"49200";0,52;"Very Good";"F";"VVS2";61,5;57;2079;5,18;5,22;3,19
"41157";0,48;"Good";"G";"VS1";58,6;62;1199;5,14;5,2;3,03
"8596";1,03;"Ideal";"E";"SI2";62,5;56;4441;6,45;6,48;4,04
"31800";0,42;"Ideal";"I";"VS1";62;55;773;4,83;4,85;3
"36456";0,31;"Ideal";"D";"VS2";62,5;56;942;4,36;4,31;2,71
"34418";0,3;"Ideal";"G";"IF";62,1;55;863;4,32;4,34;2,69
"10365";0,9;"Ideal";"G";"VS2";61,7;56;4773;6,19;6,26;3,84
"32544";0,27;"Ideal";"E";"VVS2";62,5;57;799;4,13;4,1;2,57
"11019";1;"Good";"E";"SI1";60,4;61;4916;6,37;6,44;3,87
"1753";0,71;"Ideal";"G";"VVS2";62,5;57;3042;5,73;5,7;3,57
"46943";0,52;"Premium";"E";"VS2";62,5;56;1815;5,18;5,15;3,23
"34947";0,3;"Good";"H";"SI2";63,2;55;378;4,26;4,29;2,7
"16760";1,21;"Very Good";"H";"VS2";62,9;58;6673;6,74;6,78;4,25
"32791";0,33;"Ideal";"F";"VS2";61,1;56;804;4,47;4,5;2,74
"47553";0,51;"Ideal";"D";"VS1";62,5;57;1873;5,13;5,08;3,19
"49721";0,7;"Premium";"J";"IF";60,5;59;2150;5,67;5,73;3,45
"8296";0,9;"Premium";"E";"VS2";58;61;4385;6,45;6,34;3,71
"28208";0,4;"Very Good";"H";"SI1";62,1;62;666;4,7;4,73;2,93
"1473";0,71;"Premium";"E";"VS2";62,6;58;2982;5,72;5,68;3,57
"2314";0,87;"Fair";"I";"VS2";57,3;59;3166;6,29;6,44;3,65
"34742";0,37;"Ideal";"F";"VVS2";60,5;60;876;4,65;4,67;2,82
"14133";1,01;"Good";"F";"VS2";63,3;55;5731;6,32;6,39;4,02
"2534";0,9;"Fair";"D";"SI2";65,9;59;3205;6;5,95;3,94
"16121";1,27;"Very Good";"I";"VS2";62,4;58;6443;6,83;6,89;4,28
"25775";2,11;"Very Good";"I";"SI1";62,4;53;14740;8,17;8,27;5,13
"33835";0,34;"Ideal";"G";"VVS1";61,5;56;844;4,47;4,5;2,75
"27572";2,01;"Ideal";"F";"SI2";61,7;56;18394;8,12;8,16;5,02
"10566";1;"Premium";"H";"SI1";58,3;60;4816;6,5;6,44;3,77
"6074";1,09;"Premium";"I";"SI1";61,6;61;3968;6,64;6,57;4,07
"25060";2,01;"Premium";"I";"SI2";59,2;60;13574;8,31;8,27;4,91
"49150";0,57;"Ideal";"E";"VS1";61,4;57;2068;5,37;5,32;3,28
"30691";0,4;"Ideal";"E";"SI1";60,5;57;737;4,77;4,81;2,9
"24779";2,02;"Good";"H";"SI2";59;61;13144;8,26;8,31;4,89
"11665";1,12;"Premium";"H";"VS1";59,6;57;5055;6,82;6,77;4,05
"4660";1,17;"Premium";"H";"I1";62,8;58;3669;6,71;6,69;4,21
"32416";0,41;"Ideal";"D";"SI1";61,4;56;791;4,77;4,8;2,94
"28586";0,3;"Good";"G";"VS2";63,9;55;675;4,28;4,27;2,73
"46888";0,7;"Very Good";"G";"SI2";63,3;57;1814;5,61;5,51;3,52
"16747";1,33;"Premium";"F";"SI2";59,9;58;6668;7,13;7,17;4,28
"16686";0,31;"Ideal";"H";"SI2";61,3;55;421;4,35;4,38;2,67
"2158";0,75;"Very Good";"F";"VS1";63,2;57;3129;5,78;5,74;3,64
"3502";0,74;"Premium";"E";"VS1";61,1;58;3401;5,84;5,81;3,56
"41928";0,4;"Premium";"D";"VVS2";60,4;59;1263;4,76;4,77;2,88
"14875";1,21;"Very Good";"H";"SI2";61,1;55,7;5989;6,87;6,92;4,21
"19121";1;"Premium";"E";"VS1";61,4;59;7885;6,44;6,42;3,95
"18905";1,71;"Premium";"J";"SI1";61,9;58;7757;7,62;7,56;4,7
"46421";0,5;"Ideal";"E";"VS2";60,8;57;1768;5,16;5,13;3,13
"31992";0,3;"Premium";"F";"VS2";62,2;60;776;4,27;4,22;2,64
"46621";0,3;"Premium";"H";"VS1";61,4;59;526;4,3;4,33;2,65
