"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"42828";0,51;"Ideal";"E";"SI1";60,9;54;1355;5,17;5,21;3,16
"45482";0,51;"Ideal";"D";"VS2";62,2;58;1678;5,1;5,12;3,18
"48964";0,34;"Premium";"H";"VS2";59;59;537;4,55;4,61;2,7
"40511";0,45;"Good";"F";"VS1";58,6;62,2;1144;5;5,05;2,95
"23461";1,72;"Premium";"H";"VS2";59,5;60;11455;7,79;7,75;4,62
"45769";0,52;"Ideal";"F";"VS1";62,5;57;1707;5,17;5,13;3,22
"28684";0,24;"Ideal";"F";"IF";60,7;57;678;3,99;4,04;2,43
"53056";0,72;"Ideal";"F";"VS2";61,1;56;2607;5,83;5,79;3,55
"9680";1;"Very Good";"I";"SI1";58,5;61;4649;6,51;6,55;3,82
"10062";0,35;"Good";"F";"SI2";63,8;56;591;4,48;4,45;2,85
"35856";0,32;"Ideal";"D";"VVS1";62,6;57;917;4,34;4,41;2,74
"34124";0,31;"Ideal";"G";"IF";60,5;61;853;4,39;4,4;2,66
"4886";1,01;"Good";"I";"VS2";57,1;63;3717;6,6;6,56;3,76
"24838";2,11;"Premium";"H";"SI2";61;58;13233;8,31;8,27;5,06
"6282";1,01;"Very Good";"F";"SI2";60,8;63;4017;6,38;6,32;3,86
"20454";1,2;"Premium";"F";"VS2";60,4;59;8796;6,91;6,89;4,17
"24788";1,5;"Good";"F";"VS2";58,6;64;13160;7,52;7,46;4,39
"25565";1,62;"Very Good";"F";"VS2";63,2;56;14400;7,54;7,43;4,73
"13014";1;"Good";"F";"VS2";64,4;56;5407;6,23;6,28;4,03
"50439";0,7;"Very Good";"E";"SI2";62;59;2263;5,61;5,68;3,5
"20733";1,59;"Ideal";"I";"SI2";60,5;55;8975;7,62;7,55;4,59
"48108";0,5;"Ideal";"G";"VVS2";60,5;55;1935;5,15;5,13;3,11
"41527";0,42;"Ideal";"G";"VVS1";61,6;55;1235;4,87;4,81;2,98
"37078";0,41;"Ideal";"F";"SI1";62,9;56;969;4,73;4,71;2,97
"38057";0,57;"Premium";"D";"SI2";61,3;59;1012;5,32;5,28;3,25
"32265";0,3;"Ideal";"H";"IF";61,5;56;789;4,31;4,34;2,66
"22317";1,58;"Ideal";"J";"VVS1";61,5;56;10357;7,48;7,5;4,61
"35338";0,32;"Ideal";"G";"IF";61,4;55;898;4,42;4,44;2,72
"20369";1,5;"Premium";"J";"VVS2";61,8;60;8760;7,36;7,33;4,54
"51025";0,72;"Ideal";"D";"SI2";61,2;57;2328;5,76;5,8;3,54
