"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"1616";0,75;"Premium";"F";"VS2";61,6;58;3013;5,84;5,89;3,61
"46015";0,53;"Premium";"G";"VS1";63;58;1727;5,17;5,15;3,25
"15256";1,02;"Very Good";"G";"VS1";62;59;6126;6,39;6,45;3,98
"18269";1,22;"Ideal";"H";"VS1";62,3;55;7418;6,8;6,84;4,25
"3011";1;"Very Good";"D";"SI2";63,4;58;3304;6,33;6,3;4,01
"51137";0,78;"Ideal";"E";"SI2";60,8;56;2340;5,98;5,92;3,62
"2787";0,79;"Ideal";"E";"SI1";61,9;55;3256;5,97;5,89;3,67
"29840";0,3;"Ideal";"D";"VS2";62,5;54;710;4,29;4,32;2,69
"39258";0,38;"Premium";"E";"VS1";60,7;59;1069;4,73;4,69;2,86
"1999";0,9;"Very Good";"I";"SI2";60,4;58;3099;6,25;6,31;3,79
"16398";1,09;"Very Good";"G";"VS1";62,5;59;6546;6,56;6,59;4,11
"31674";0,26;"Ideal";"F";"VVS2";61,6;57;769;4,1;4,08;2,52
"35050";0,36;"Ideal";"G";"VVS1";62,1;56;884;4,58;4,6;2,85
"28752";0,31;"Very Good";"E";"VS2";62,9;57;680;4,3;4,35;2,72
"48043";0,51;"Premium";"G";"VVS1";62,4;58;1925;5,09;5,13;3,19
"6743";0,33;"Ideal";"G";"VS2";62,2;56;579;4,43;4,44;2,76
"34228";0,4;"Premium";"H";"SI1";62,8;59;855;4,69;4,67;2,94
"25280";1,53;"Ideal";"G";"VS1";60,6;54;13926;7,49;7,47;4,53
"26346";0,32;"Very Good";"G";"VS1";62,8;58;645;4,34;4,39;2,74
"21496";1,52;"Very Good";"J";"VVS1";63,6;56;9593;7,26;7,33;4,64
"47462";0,53;"Ideal";"D";"VS2";61,2;55;1857;5,21;5,25;3,2
"48137";0,7;"Very Good";"F";"SI2";59,9;59;1940;5,75;5,81;3,46
"21835";1,5;"Ideal";"I";"VS1";61,3;57;9900;7,32;7,35;4,5
"299";1,01;"Fair";"E";"SI2";67,4;60;2797;6,19;6,05;4,13
"43868";0,5;"Ideal";"H";"VS1";60,5;57;1449;5,15;5,19;3,13
"32518";0,4;"Very Good";"D";"SI2";63,1;56;798;4,67;4,65;2,94
"14883";1,05;"Ideal";"H";"VS2";61,4;55;5993;6,53;6,57;4,02
"49611";0,52;"Ideal";"F";"VS1";61,5;56;2138;5,19;5,22;3,2
