"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"27755";0,32;"Ideal";"I";"VS1";62,4;54;648;4,39;4,36;2,73
"40469";0,32;"Ideal";"D";"VVS1";61,7;55;1140;4,44;4,41;2,73
"15643";1,6;"Fair";"F";"SI2";65;56;6272;7,35;7,26;4,8
"36180";0,45;"Ideal";"F";"SI1";60,8;56;930;4,97;4,93;3,01
"35695";0,3;"Premium";"D";"VS2";60,5;58;911;4,38;4,35;2,64
"28788";0,37;"Premium";"D";"SI1";60,4;59;681;4,62;4,68;2,81
"10054";0,27;"Very Good";"F";"VVS2";60,8;59;591;4,17;4,19;2,54
"52527";0,5;"Ideal";"F";"IF";60,6;58;2529;5,13;5,16;3,12
"44953";0,5;"Ideal";"D";"VS2";62,4;55;1635;5,1;5,13;3,19
"47517";0,53;"Ideal";"G";"VVS2";61,9;54;1867;5,2;5,23;3,23
"51321";0,31;"Ideal";"E";"SI1";62,7;54;544;4,35;4,36;2,73
"38078";0,3;"Ideal";"E";"VVS2";61,9;57;1013;4,32;4,28;2,66
"19361";0,27;"Ideal";"E";"VVS2";61,8;57;622;4,12;4,16;2,56
"4797";0,75;"Ideal";"D";"VS1";62,4;54;3696;5,86;5,84;3,65
"16204";1,26;"Ideal";"E";"SI2";61;57;6477;7,03;6,97;4,27
"34011";0,34;"Ideal";"F";"VVS2";61,3;56;848;4,52;4,56;2,78
"24669";1,51;"Very Good";"F";"VS2";63,7;60;13012;7,2;7,24;4,6
"25283";2,1;"Premium";"J";"SI1";62,9;58;13930;8,15;8,09;5,11
"31540";0,3;"Ideal";"E";"VVS2";61,5;58;766;4,29;4,3;2,64
"23766";2,04;"Good";"I";"SI1";57,7;64;11820;8,39;8,31;4,82
"18000";1,21;"Very Good";"H";"VS1";62,4;60;7279;6,73;6,79;4,22
"11138";1,15;"Premium";"I";"SI1";62,5;60;4939;6,72;6,68;4,19
"12189";1,15;"Very Good";"D";"SI2";61,8;61;5186;6,62;6,69;4,11
"24028";1,64;"Ideal";"I";"VS2";60,6;57;12199;7,66;7,69;4,65
"16088";1,06;"Ideal";"D";"SI1";62,6;56;6426;6,49;6,52;4,07
"47495";0,5;"Ideal";"G";"VVS1";62,1;53,5;1865;5,08;5,13;3,17
"33171";0,37;"Premium";"G";"VS1";58,4;59;817;4,76;4,69;2,76
"41806";0,51;"Premium";"G";"SI1";62;56;1250;5,14;5,12;3,18
