"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"11884";0,99;"Very Good";"F";"SI1";62,5;58;5112;6,36;6,38;3,98
"11547";1,01;"Ideal";"H";"SI1";62,3;55;5029;6,46;6,45;4,02
"19918";1,23;"Ideal";"G";"VS1";61,8;57;8465;6,89;6,86;4,25
"15540";1,31;"Ideal";"H";"SI2";62,3;56;6225;7;6,97;4,35
"31125";0,43;"Very Good";"G";"SI1";62,3;59;754;4,79;4,81;2,99
"6055";0,32;"Ideal";"I";"VS2";62,5;57;576;4,39;4,35;2,73
"26851";2,01;"Premium";"I";"VS2";62,6;59;16778;8,04;8,01;5,02
"18730";1,7;"Premium";"J";"SI2";63;60;7650;7,59;7,53;4,76
"22185";1,3;"Ideal";"G";"VS1";62;55;10221;7,02;6,98;4,34
"34929";0,32;"Good";"J";"SI1";63,2;56;374;4,31;4,36;2,74
"48710";0,56;"Ideal";"E";"VS1";61,8;55;2010;5,28;5,33;3,28
"12054";0,34;"Premium";"G";"VS2";61,6;58;596;4,45;4,51;2,76
"44156";0,54;"Ideal";"I";"VVS1";62,7;57;1564;5,14;5,22;3,25
"45956";0,54;"Ideal";"H";"VVS1";61,2;57;1723;5,21;5,25;3,2
"24197";2,03;"Premium";"J";"SI2";61,6;58;12380;8,15;8,12;5,01
"4218";0,72;"Ideal";"D";"SI1";61,7;55;3568;5,77;5,8;3,57
"29287";0,25;"Ideal";"F";"VS1";61,8;57;436;4,07;4,09;2,52
"16504";1,02;"Very Good";"D";"VS2";62,3;57;6597;6,41;6,47;4,01
"35871";0,34;"Ideal";"D";"VVS2";60,1;57;918;4,54;4,58;2,74
"43115";0,52;"Ideal";"H";"VS2";62;57;1385;5,12;5,08;3,16
"7307";0,91;"Premium";"F";"SI1";62,1;56;4204;6,24;6,2;3,86
"17651";1,08;"Ideal";"F";"VS2";61,9;55;7110;6,58;6,64;4,09
"24503";1,54;"Good";"E";"SI1";63,8;57;12779;7,31;7,34;4,67
"24876";1,51;"Premium";"G";"VS1";61,1;58;13293;7,38;7,36;4,5
"4565";0,77;"Premium";"D";"VS1";62,1;57;3644;5,85;5,8;3,62
"39504";0,54;"Very Good";"J";"SI1";61,3;55;1080;5,23;5,28;3,22
