"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"51143";0,7;"Premium";"E";"SI2";61,8;60;2342;5,65;5,61;3,48
"35";0,23;"Very Good";"D";"VS1";61,9;58;402;3,92;3,96;2,44
"7847";0,8;"Very Good";"E";"VVS2";62,9;59;4304;5,88;5,95;3,72
"11098";1,21;"Very Good";"I";"SI2";60;58;4929;6,89;6,97;4,16
"15395";1,2;"Very Good";"I";"VS1";62,4;56;6167;6,78;6,74;4,22
"8245";1,07;"Premium";"H";"VS2";60,6;60;4374;6,66;6,63;4,03
"9574";1;"Premium";"D";"SI2";58,3;61;4626;6,59;6,54;3,83
"23828";2;"Premium";"J";"SI2";59,8;60;11899;8,13;8,09;4,85
"2330";0,76;"Very Good";"G";"VS2";61,1;57;3170;5,84;5,95;3,6
"22699";0,35;"Premium";"H";"SI1";61;62;630;4,56;4,52;2,77
"27046";0,32;"Ideal";"G";"VS1";60,5;56;645;4,42;4,44;2,68
"27612";2,21;"Very Good";"F";"SI2";61;58;18483;8,36;8,43;5,12
"48770";0,6;"Ideal";"D";"VS2";60,4;57;2019;5,49;5,53;3,33
"17498";1,15;"Premium";"G";"VS1";63;60;7032;6,68;6,6;4,18
"7772";1,02;"Very Good";"F";"SI2";60,9;58;4284;6,43;6,55;3,95
"47015";0,56;"Ideal";"E";"VS2";60,7;57;1819;5,31;5,34;3,23
"7191";0,9;"Very Good";"D";"SI1";63,4;53;4187;6,1;6,17;3,89
"41475";0,5;"Very Good";"D";"SI1";62,5;58;1231;5,06;4,98;3,14
"11289";0,9;"Very Good";"H";"VVS1";62,3;59;4977;6,09;6,15;3,81
"50157";0,72;"Premium";"I";"VS2";60,9;60;2216;5,76;5,8;3,52
"27126";2,04;"Very Good";"I";"VS2";60,3;59;17315;8,18;8,2;4,94
"6753";1,09;"Premium";"E";"SI2";60,1;62;4102;6,72;6,6;4
"10506";1,12;"Ideal";"G";"SI2";62,4;56;4798;6,67;6,63;4,15
"33942";0,29;"Ideal";"H";"VS1";62,4;54;464;4,23;4,26;2,65
"30651";0,3;"Ideal";"E";"VS1";61,3;57;736;4,3;4,34;2,65
"3412";0,38;"Ideal";"F";"SI2";62;55;568;4,67;4,69;2,9
"19774";1,52;"Premium";"F";"SI2";62,3;59;8342;7,37;7,33;4,58
"18950";1,01;"Ideal";"F";"VS1";60,7;57;7792;6,52;6,49;3,95
"13959";1,01;"Very Good";"G";"VS2";62,5;57;5679;6,37;6,4;3,99
"2973";1,01;"Very Good";"I";"SI2";61,5;62;3299;6,37;6,41;3,93
"38423";0,39;"Premium";"E";"VS1";59,6;60;1026;4,72;4,75;2,82
"42056";0,47;"Ideal";"D";"VS2";60,3;57;1270;5,02;5,07;3,04
"2539";0,9;"Premium";"D";"SI2";59;61;3205;6,32;6,28;3,72
"29364";0,31;"Premium";"G";"VS2";61,5;59;698;4,35;4,33;2,67
