"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"34033";0,4;"Very Good";"D";"VS2";59,3;58;850;4,8;4,85;2,86
"51260";0,63;"Ideal";"G";"VS2";60,9;56;2357;5,57;5,6;3,4
"19859";1,06;"Very Good";"G";"IF";61,2;57;8415;6,52;6,56;4
"24385";0,41;"Good";"D";"SI2";63,1;54;638;4,72;4,75;2,99
"53554";0,78;"Very Good";"I";"VS1";60,9;55;2694;5,94;5,98;3,63
"25974";2,16;"Very Good";"G";"SI2";62,6;55;15166;8,2;8,25;5,14
"2643";0,81;"Premium";"F";"SI1";61;59;3230;6,01;5,99;3,66
"6862";0,81;"Ideal";"G";"VVS2";61,7;55,1;4127;5,97;6,04;3,71
"8481";1,01;"Very Good";"F";"SI2";62,8;60;4416;6,33;6,4;4
"4699";1,01;"Good";"I";"SI1";64,1;59;3676;6,24;6,21;3,99
"21202";1,51;"Premium";"I";"SI1";61,7;60;9344;7,31;7,27;4,5
"3355";0,71;"Premium";"E";"VVS2";59;59;3380;5,88;5,82;3,45
"52585";0,7;"Very Good";"G";"VS2";59,3;60;2539;5,77;5,83;3,43
"17677";1,01;"Very Good";"F";"VS1";63,3;60;7127;6,35;6,32;4,01
"28398";0,33;"Premium";"H";"VS2";62,4;58;668;4,42;4,39;2,75
"47967";0,52;"Ideal";"D";"VS2";61,6;55;1919;5,2;5,15;3,19
"20321";1,51;"Very Good";"J";"VS2";59,7;59;8735;7,51;7,47;4,47
"50436";0,76;"Premium";"J";"VS1";61,1;58;2262;5,91;5,85;3,59
"20205";1,35;"Very Good";"H";"VVS2";63,1;56;8644;6,95;7,03;4,41
"49453";0,71;"Ideal";"I";"SI1";62,6;54;2111;5,68;5,73;3,57
"35747";0,3;"Premium";"D";"VS2";62,2;58;911;4,3;4,25;2,66
"47405";0,5;"Very Good";"F";"VS1";61,4;58;1849;5,05;5,14;3,13
"13329";1,11;"Ideal";"D";"SI2";62,2;57;5501;6,66;6,62;4,12
"21327";1,01;"Very Good";"F";"VVS1";62,8;59;9474;6,37;6,43;4,02
"749";0,33;"Good";"I";"SI1";63,6;53;557;4,43;4,4;2,81
"5801";0,95;"Premium";"E";"SI2";58,9;61;3907;6,45;6,41;3,79
"26338";1,55;"Ideal";"D";"VS2";60,1;58;15845;7,56;7,54;4,54
"19510";1,21;"Premium";"F";"VS2";61,3;58;8139;6,89;6,84;4,21
"42320";0,41;"Ideal";"D";"VVS2";62,3;57;1295;4,74;4,76;2,96
"417";0,32;"Very Good";"F";"VS2";61,4;58;556;4,37;4,42;2,7
"43925";0,28;"Ideal";"H";"VVS2";61,2;55;514;4,18;4,22;2,57
"19788";1,13;"Very Good";"E";"VS2";61,9;61;8358;6,61;6,64;4,1
"20229";1,21;"Premium";"F";"VS2";61,6;58;8660;6,88;6,79;4,21
"49962";0,3;"Premium";"E";"SI2";61,6;61;540;4,29;4,25;2,63
"24976";1,71;"Ideal";"H";"SI1";61,8;57;13477;7,74;7,69;4,76
"28988";0,41;"Good";"F";"SI1";63,1;56;685;4,69;4,73;2,97
"49076";0,64;"Very Good";"G";"VS1";60,4;62;2060;5,54;5,58;3,36
"45333";0,51;"Ideal";"E";"VS2";62,9;57;1662;5,11;5,07;3,2
"13646";1,24;"Very Good";"I";"SI1";60;59;5584;6,98;7,01;4,2
"36105";0,42;"Premium";"F";"SI1";60,6;61;926;4,87;4,83;2,94
"23515";1,56;"Ideal";"G";"SI1";61,2;56;11522;7,49;7,51;4,59
"11446";1,01;"Premium";"G";"SI1";61,5;59;5006;6,48;6,43;3,97
"36026";0,45;"Ideal";"H";"SI1";61,6;56;923;4,94;4,96;3,05
"50364";0,53;"Ideal";"G";"IF";61,4;56;2247;5,2;5,24;3,21
"13618";1;"Premium";"H";"VS2";59,4;61;5572;6,51;6,46;3,85
"24608";2,02;"Good";"G";"SI2";57,5;61;12929;8,37;8,35;4,81
"16869";1,37;"Ideal";"G";"SI2";62,8;57;6730;7,12;7,06;4,45
"8643";1;"Ideal";"F";"SI2";61,2;57;4452;6,48;6,39;3,94
"37517";0,33;"Ideal";"E";"VVS1";62,2;55;986;4,42;4,46;2,76
"27724";2,01;"Ideal";"G";"SI1";62,2;56;18741;8,02;7,97;4,97
"12320";1,06;"Ideal";"E";"SI2";62,2;55;5223;6,51;6,54;4,06
"3382";0,31;"Premium";"J";"VS1";60,7;60;408;4,34;4,39;2,65
"35469";0,31;"Ideal";"F";"IF";61,7;56;901;4,38;4,41;2,71
"42312";0,41;"Ideal";"F";"VVS1";60,3;56;1295;4,8;4,85;2,91
"52578";0,71;"Ideal";"G";"VS2";61,6;55;2537;5,74;5,78;3,55
"36320";0,32;"Ideal";"G";"VVS2";61,8;55;936;4,43;4,41;2,73
"1144";0,68;"Very Good";"F";"VS1";59,7;57;2922;5,79;5,76;3,45
"18966";1,23;"Ideal";"H";"VS1";60,6;57;7803;6,94;6,98;4,22
"38431";0,38;"Premium";"F";"VS2";60,5;59;1026;4,72;4,67;2,84
"16407";1,3;"Ideal";"H";"SI2";61,1;57;6552;7,09;7,04;4,32
"23467";1,51;"Good";"E";"SI1";63,1;58;11460;7,23;7,28;4,58
"43318";0,48;"Good";"F";"VS1";59;60,9;1402;5,09;5,15;3,02
"17412";1,21;"Premium";"H";"VS2";59,3;60;6974;6,99;6,93;4,13
"7558";1,15;"Very Good";"E";"SI2";61,7;60;4250;6,7;6,78;4,16
"53760";0,72;"Premium";"F";"VS2";62;56;2724;5,78;5,68;3,55
"8533";0,9;"Ideal";"H";"VS1";62,2;58;4428;6,14;6,17;3,83
"44050";0,51;"Good";"D";"VS2";63,7;57;1549;5;5,05;3,2
"34858";0,3;"Premium";"G";"VVS2";62,6;58;878;4,29;4,27;2,68
