"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"28975";0,31;"Premium";"I";"VS2";59,8;60;435;4,38;4,42;2,63
"30344";0,36;"Premium";"D";"VS2";60,3;58;727;4,63;4,66;2,8
"36106";0,42;"Very Good";"F";"SI1";63,4;56;926;4,78;4,75;3,02
"16132";1,22;"Premium";"G";"SI1";61,2;60;6449;6,82;6,75;4,15
"53000";0,71;"Fair";"D";"VS2";64,4;56;2596;5,63;5,58;3,61
"53356";0,8;"Ideal";"G";"SI2";62,2;57;2657;5,93;5,96;3,7
"255";0,77;"Premium";"H";"VS1";61,3;60;2789;5,9;5,88;3,61
"9450";1;"Very Good";"D";"SI2";62,8;58;4595;6,29;6,39;3,98
"6945";0,95;"Premium";"E";"SI2";60,7;59;4142;6,3;6,36;3,84
"14173";1,51;"Fair";"I";"I1";65,1;57;5750;7,16;7,12;4,65
"50459";0,7;"Premium";"J";"IF";60,5;59;2264;5,73;5,67;3,45
"45992";0,7;"Fair";"J";"SI1";63;57;1723;5,55;5,6;3,51
"47524";0,57;"Ideal";"G";"VS1";62,1;56;1868;5,31;5,34;3,3
"24703";0,4;"Ideal";"I";"VS2";61,8;56;639;4,73;4,79;2,94
"40241";0,39;"Ideal";"F";"VVS1";62,1;55;1124;4,69;4,71;2,92
"45783";0,67;"Good";"I";"VS2";60,7;61,4;1708;5,6;5,64;3,41
"42834";0,58;"Ideal";"D";"SI2";63,4;57;1356;5,29;5,34;3,37
"45873";0,5;"Ideal";"E";"VS1";61,9;56;1716;5,09;5,12;3,16
"11252";1,21;"Ideal";"J";"VS2";59,6;57;4968;6,98;6,94;4,15
"11226";1,03;"Very Good";"D";"SI2";63,3;58;4963;6,38;6,42;4,05
"20418";1,1;"Ideal";"G";"VS1";61,3;56;8775;6,65;6,69;4,09
"10793";1,07;"Good";"G";"SI1";63,1;59;4861;6,45;6,49;4,08
"35076";0,3;"Very Good";"F";"IF";62;58;886;4,28;4,3;2,66
"6976";1,02;"Premium";"F";"SI2";62,7;59;4151;6,38;6,45;4,02
"53645";0,73;"Premium";"E";"SI1";62,7;58;2703;5,76;5,7;3,59
"28413";0,29;"Ideal";"E";"VVS2";62;55;669;4,25;4,27;2,64
"46368";0,54;"Premium";"G";"VS1";61,6;58;1760;5,25;5,21;3,22
"46256";0,57;"Very Good";"D";"SI1";61,1;56;1754;5,33;5,38;3,27
"42753";0,58;"Ideal";"G";"SI2";62,2;55;1343;5,4;5,36;3,35
"17132";1,11;"Ideal";"H";"VVS2";61,4;57;6837;6,63;6,67;4,08
"11701";0,34;"Premium";"E";"SI1";60,7;60;596;4,48;4,51;2,73
"7142";1,11;"Premium";"E";"SI2";61,6;61;4177;6,66;6,61;4,09
"4363";1,1;"Premium";"I";"SI2";59,7;62;3604;6,8;6,64;4,01
"40682";0,5;"Good";"E";"SI1";64;57;1155;5,04;4,99;3,21
"38370";0,53;"Very Good";"J";"VS2";60,9;59;1023;5,2;5,27;3,19
"4061";0,32;"Good";"D";"SI2";64,1;54;571;4,37;4,34;2,79
"26144";2;"Very Good";"H";"SI2";62,6;56;15446;7,98;8,09;5,03
"21878";1,5;"Good";"H";"SI1";64,3;60;9946;7,23;7,14;4,62
"22205";1,09;"Ideal";"F";"VVS2";62,1;56;10246;6,55;6,59;4,08
"18758";1,05;"Very Good";"E";"VS1";59,8;59;7666;6,57;6,75;3,98
"14859";1,22;"Ideal";"H";"SI1";61,9;56;5985;6,86;6,83;4,24
"51705";0,7;"Very Good";"F";"VS2";61,2;56;2400;5,72;5,78;3,52
"26248";2;"Very Good";"H";"SI2";63;59;15694;7,94;8,07;5,04
"21696";0,34;"Very Good";"D";"SI1";62;56;626;4,43;4,47;2,76
"15020";1,2;"Premium";"H";"VS2";62,4;57;6048;6,73;6,67;4,18
"45160";0,5;"Premium";"D";"SI1";62,2;57;1654;5,11;5,08;3,17
"6756";0,9;"Premium";"F";"SI1";62,6;60;4103;6,11;6,06;3,81
"47093";0,53;"Ideal";"D";"VS2";61,1;56;1825;5,28;5,24;3,21
"20920";1,23;"Ideal";"G";"VS1";61,4;56;9133;6,96;6,91;4,26
"32852";0,4;"Ideal";"G";"VS2";61,2;57;807;4,73;4,78;2,91
"53020";0,76;"Very Good";"H";"VS2";58,7;61;2599;5,96;5,99;3,51
"46901";0,56;"Premium";"D";"SI1";59,9;60;1814;5,39;5,33;3,21
"45339";0,51;"Ideal";"G";"VS1";61,8;57;1662;5,14;5,12;3,17
"36826";0,56;"Very Good";"J";"SI1";60,3;59;957;5,3;5,34;3,21
"50875";0,52;"Very Good";"F";"VVS1";62;57;2314;5,11;5,15;3,18
"46076";0,45;"Premium";"D";"VVS1";61,5;55;1736;5,02;4,97;3,07
"11123";1,24;"Ideal";"I";"SI2";60,7;57;4937;6,98;6,92;4,22
"21451";1,72;"Premium";"H";"SI1";62,2;59;9551;7,62;7,55;4,72
"20362";1,09;"Ideal";"G";"VVS2";61,8;56;8753;6,58;6,62;4,08
"23156";2,03;"Ideal";"I";"SI2";61,1;56;11172;8,22;8,17;5,01
"14337";1;"Premium";"G";"VS2";63;59;5806;6,4;6,36;4,02
"37795";0,38;"Ideal";"E";"VS1";62,7;55;1000;4,6;4,65;2,9
"18926";1,5;"Very Good";"H";"SI2";61,3;59;7774;7,38;7,41;4,53
"44450";0,55;"Ideal";"G";"VS1";60,9;56;1591;5,29;5,35;3,24
"28721";0,31;"Ideal";"E";"VS2";61,8;55;680;4,35;4,39;2,7
"32565";0,43;"Ideal";"G";"SI2";61,1;55;800;4,92;4,9;3
"27535";2,14;"Premium";"E";"SI2";61,5;58;18291;8,31;8,24;5,09
"14664";1,01;"Very Good";"G";"VS2";61,6;58;5919;6,4;6,45;3,96
"34256";0,53;"Ideal";"J";"SI2";61,9;54;856;5,2;5,23;3,23
"24841";2,33;"Good";"G";"SI2";63,9;60;13242;8,37;8,3;5,32
"15734";1,21;"Ideal";"I";"VS1";60,5;58;6292;6,95;6,89;4,19
"51932";0,78;"Good";"H";"VS2";63,7;60;2440;5,77;5,73;3,66
"45861";0,8;"Fair";"G";"I1";64,5;57;1715;5,86;5,83;3,77
"48910";0,54;"Ideal";"G";"VVS1";61,6;55;2041;5,22;5,24;3,22
"9693";0,32;"Ideal";"D";"SI1";62;57;589;4,37;4,4;2,72
"49263";0,71;"Fair";"F";"SI1";62,6;57;2088;5,73;5,68;3,57
"19954";1,15;"Premium";"G";"VVS2";58,4;59;8501;6,92;6,84;4,02
"29161";0,33;"Premium";"G";"VS2";61,3;61;693;4,47;4,43;2,73
"9814";0,91;"Premium";"H";"VS1";61,8;54;4670;6,32;6,27;3,89
"13045";0,36;"Premium";"F";"SI1";61,6;60;600;4,54;4,61;2,82
"31552";0,31;"Ideal";"D";"VS1";61,6;55;766;4,37;4,4;2,7
"50818";0,71;"Ideal";"G";"SI1";61,1;57;2307;5,79;5,73;3,52
"12066";1,04;"Premium";"H";"SI1";61,6;58;5154;6,53;6,48;4,01
"30984";0,37;"Good";"G";"VS1";63,1;56;746;4,57;4,59;2,89
"43387";0,55;"Very Good";"F";"SI1";59,5;61;1410;5,28;5,41;3,18
"50810";0,7;"Very Good";"E";"SI2";63,2;61;2307;5,62;5,59;3,54
"53098";0,71;"Ideal";"F";"SI2";62,1;55,7;2614;5,7;5,75;3,56
"37513";0,42;"Premium";"F";"VS1";59,8;57;985;4,89;4,85;2,91
"24425";2,06;"Premium";"H";"SI2";62,6;58;12677;8,06;8,03;5,04
"18697";0,32;"Good";"F";"VVS2";62,5;61;619;4,32;4,38;2,72
"7775";0,91;"Ideal";"E";"SI1";62,3;57;4284;6,21;6,25;3,88
"15963";1,09;"Very Good";"G";"VS2";60,9;56;6388;6,67;6,7;4,07
"34095";0,45;"Ideal";"G";"SI1";62;54;852;4,95;4,98;3,08
"3920";1,02;"Premium";"G";"SI2";61,8;58;3496;6,47;6,4;3,98
"31083";0,31;"Very Good";"E";"VVS1";60,3;57;752;4,41;4,44;2,67
"24405";1,58;"Premium";"G";"VS1";62,1;59;12645;7,46;7,43;4,62
"50936";0,57;"Ideal";"E";"VS2";61;54;2319;5,43;5,39;3,3
"36887";0,55;"Ideal";"H";"SI2";61,4;55;959;5,27;5,29;3,24
"8739";0,96;"Premium";"E";"SI2";58,2;58;4462;6,52;6,47;3,78
"39838";0,51;"Very Good";"E";"SI2";60,3;56;1098;5,19;5,22;3,14
"11670";0,76;"Ideal";"E";"VVS1";62,2;55;5056;5,86;5,82;3,63
"2041";0,32;"Good";"E";"SI1";63,2;56;561;4,35;4,38;2,76
"53218";0,72;"Good";"H";"VS1";60;61,2;2637;5,74;5,83;3,47
"18340";1,29;"Ideal";"G";"SI1";60,9;59;7463;6,99;7,04;4,27
"10165";1;"Premium";"D";"SI2";62,4;58;4730;6,33;6,36;3,96
"16985";1,25;"Ideal";"H";"SI1";62,2;57;6783;6,9;6,86;4,28
"18218";1;"Premium";"E";"VS1";61,9;60;7392;6,44;6,41;3,98
"30752";0,31;"Fair";"F";"VVS1";63,1;61;740;4,32;4,37;2,74
"6374";0,32;"Premium";"E";"SI2";61,7;60;576;4,41;4,38;2,71
"40321";0,61;"Very Good";"J";"SI2";58,1;63;1125;5,62;5,6;3,26
"25517";2;"Premium";"H";"SI1";63;54;14319;8,07;7,99;5,06
"10839";0,9;"Very Good";"G";"VS1";61,7;60;4872;6,11;6,2;3,8
"12218";1,1;"Very Good";"I";"VS1";60,8;58,3;5196;6,63;6,68;4,04
"32847";0,4;"Very Good";"G";"VS2";62,9;56;807;4,69;4,72;2,96
"16379";0,29;"Very Good";"F";"VVS1";59,8;61;609;4,31;4,35;2,59
"6181";0,74;"Very Good";"E";"VVS1";63,5;58;3993;5,78;5,72;3,65
"21431";1,13;"Very Good";"F";"VVS2";59,6;59;9539;6,82;6,87;4,08
"9448";1,02;"Very Good";"F";"SI1";63;58;4594;6,36;6,4;4,02
"19197";1,25;"Premium";"G";"VS2";61,2;57;7948;6,95;6,91;4,24
"42046";0,51;"Ideal";"E";"SI2";58,3;62;1268;5,2;5,19;3,04
"15174";1,01;"Very Good";"H";"VVS2";63,3;57;6097;6,39;6,35;4,03
