"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"20585";1,5;"Very Good";"I";"VS2";62,5;59;8893;7,26;7,3;4,55
"13894";1,01;"Good";"G";"VS2";60,3;57;5655;6,46;6,51;3,91
"8615";0,91;"Very Good";"D";"SI1";62;60;4444;6,12;6,2;3,82
"19814";1,6;"Very Good";"F";"SI2";60,5;60;8377;7,52;7,55;4,56
"37870";0,38;"Ideal";"F";"VS1";61,1;56;1004;4,7;4,65;2,86
"10198";0,91;"Very Good";"F";"VS1";63,5;56;4739;6,18;6,14;3,91
"26412";2,5;"Premium";"H";"SI2";62,4;59;15934;8,61;8,54;5,35
"42018";0,52;"Ideal";"G";"SI1";61,7;56;1266;5,18;5,22;3,21
"33149";0,31;"Very Good";"G";"VVS1";62,1;59;816;4,32;4,35;2,69
"14685";1,14;"Premium";"F";"SI1";61,1;59;5925;6,7;6,75;4,11
"9133";1,08;"Ideal";"H";"SI2";60,4;57;4536;6,68;6,63;4,02
"29989";0,32;"Ideal";"F";"VS1";61;54;716;4,42;4,44;2,7
"31080";0,33;"Very Good";"G";"VVS2";60,9;59;752;4,45;4,49;2,72
"23876";2,03;"Very Good";"J";"SI2";60,9;60;11968;8,1;8,21;4,97
"20439";1,64;"Very Good";"G";"SI2";60,9;57;8794;7,57;7,61;4,62
"41900";0,54;"Ideal";"F";"SI1";61,5;55;1260;5,23;5,28;3,23
"45003";0,57;"Very Good";"F";"VS2";62;54;1637;5,31;5,34;3,3
"28032";0,3;"Very Good";"E";"VS2";62,9;58;658;4,22;4,27;2,67
"6465";1;"Good";"F";"SI2";61,8;58;4053;6,43;6,48;3,99
"11843";1,02;"Premium";"H";"VS2";61,8;58;5100;6,49;6,43;3,99
"274";0,76;"Ideal";"I";"VS2";61,3;56;2793;5,87;5,91;3,61
"36145";0,33;"Ideal";"E";"VS2";62,3;55;928;4,46;4,43;2,77
"41131";0,35;"Ideal";"E";"IF";61,4;56;1197;4,53;4,56;2,79
"12398";1,22;"Very Good";"H";"SI2";62,9;59;5233;6,66;6,76;4,22
"7717";0,32;"Ideal";"H";"VS1";61,4;55;580;4,43;4,49;2,74
"11927";1,04;"Ideal";"E";"SI2";61,9;57;5125;6,48;6,51;4,02
"43009";0,57;"Very Good";"G";"SI1";63,4;57;1369;5,26;5,21;3,32
"35718";0,3;"Premium";"D";"VS2";61;58;911;4,34;4,32;2,64
"35835";0,32;"Ideal";"F";"IF";61,9;55;915;4,38;4,44;2,73
"22163";1,08;"Very Good";"F";"VVS1";61;58;10204;6,64;6,61;4,04
"29518";0,41;"Ideal";"J";"VS1";62,7;56;703;4,73;4,77;2,98
"30401";0,32;"Premium";"H";"VVS1";61,4;58;730;4,37;4,42;2,7
"37802";0,51;"Ideal";"I";"SI1";61,7;54;1000;5,18;5,19;3,2
"45638";0,25;"Very Good";"G";"VVS1";61,8;57;525;4,04;4,07;2,5
"41768";0,46;"Good";"G";"VVS2";60,2;60,5;1245;4,98;5,04;3,02
"53862";0,71;"Premium";"D";"SI1";60,5;59;2743;5,81;5,79;3,51
"9620";1,2;"Very Good";"J";"SI2";61,4;55;4636;6,85;6,92;4,23
"14817";1;"Premium";"G";"VS2";61,5;58;5967;6,39;6,36;3,92
"35893";0,32;"Ideal";"G";"IF";61;57;918;4,44;4,48;2,72
"53469";0,9;"Good";"I";"SI2";60,9;63;2680;6,13;6,21;3,76
"46105";0,52;"Ideal";"E";"VS1";61,7;56;1742;5,13;5,18;3,18
"3879";1,02;"Very Good";"J";"SI1";61,9;60;3483;6,37;6,42;3,96
"36267";0,4;"Good";"F";"VVS2";62,2;63;936;4,66;4,69;2,91
"41022";0,44;"Very Good";"F";"VVS1";62,1;60;1187;4,84;4,92;3,03
"37277";0,23;"Very Good";"F";"VS1";63,2;58;483;3,89;3,86;2,45
"16155";1,04;"Premium";"F";"VS2";60,1;59;6458;6,61;6,56;3,96
"28918";0,3;"Ideal";"G";"VVS2";61,5;56;684;4,31;4,34;2,66
"33816";0,4;"Good";"I";"VVS1";63,5;57;842;4,65;4,68;2,96
"16260";1,01;"Ideal";"G";"VS1";62;57;6504;6,44;6,36;3,97
"10389";0,31;"Ideal";"G";"SI1";62,2;55;593;4,38;4,36;2,72
"46678";0,59;"Ideal";"E";"SI1";62;55;1789;5,4;5,37;3,34
"42458";0,5;"Good";"G";"VS2";57,9;61;1316;5,2;5,23;3,02
"37453";0,35;"Ideal";"E";"VS2";62,2;56;984;4,53;4,51;2,81
"19990";1,6;"Ideal";"I";"SI2";61,9;57;8530;7,51;7,48;4,64
"6631";1;"Good";"H";"SI1";56,8;65;4086;6,61;6,49;3,72
"20420";1,58;"Premium";"H";"SI2";62,4;57;8777;7,45;7,36;4,62
"44277";0,52;"Ideal";"E";"VS2";61,5;56;1576;5,18;5,2;3,19
"21869";1,03;"Ideal";"E";"VVS2";61,7;54;9932;6,49;6,52;4,02
"4288";0,7;"Ideal";"E";"VVS2";62,4;54;3585;5,66;5,71;3,55
"43194";0,51;"Ideal";"F";"SI1";61,7;56;1394;5,12;5,15;3,17
"44158";0,7;"Fair";"F";"SI2";66,4;56;1564;5,51;5,42;3,63
"28792";0,3;"Very Good";"D";"VS1";59,7;58;681;4,39;4,32;2,6
"27266";2,52;"Very Good";"G";"SI2";63,2;58;17689;8,65;8,61;5,45
"29853";0,3;"Very Good";"D";"VS2";62,9;59;710;4,22;4,27;2,67
"32661";0,31;"Ideal";"H";"VVS2";62,8;57;802;4,33;4,3;2,71
"33172";0,43;"Very Good";"G";"VS1";58,4;60;817;4,95;4,98;2,9
"53634";0,3;"Ideal";"D";"SI1";61,9;54;552;4,32;4,34;2,68
"18459";1,2;"Ideal";"D";"SI1";61,8;58;7508;6,76;6,83;4,2
"4068";0,31;"Ideal";"D";"SI1";61,9;57;571;4,33;4,36;2,69
"8553";1,01;"Ideal";"E";"SI2";62,8;57;4434;6,38;6,35;4
"36529";0,42;"Ideal";"I";"VVS1";62,5;57;945;4,8;4,77;2,99
"5083";0,9;"Very Good";"G";"SI1";63,3;56;3752;6,08;6,11;3,86
"18721";1,4;"Very Good";"I";"SI1";61,3;59;7644;7,19;7,23;4,42
"6611";0,74;"Ideal";"E";"VVS2";62,2;57;4082;5,78;5,83;3,61
"44046";0,45;"Good";"F";"VVS1";63,8;58;1548;4,85;4,78;3,07
"8172";1,01;"Very Good";"E";"SI2";63,5;55;4363;6,32;6,38;4,03
"17907";1,21;"Ideal";"E";"SI1";62,2;54,1;7231;6,82;6,86;4,26
"43064";0,45;"Ideal";"G";"IF";62;53;1377;4,94;4,99;3,08
"765";0,71;"Very Good";"E";"VS2";63,5;59;2858;5,68;5,59;3,58
"26938";2,41;"Ideal";"I";"SI2";62,5;57;16987;8,57;8,51;5,34
"32346";0,3;"Ideal";"H";"IF";62,1;55;789;4,27;4,3;2,66
"9538";1,01;"Good";"E";"SI1";63,2;59;4619;6,25;6,28;3,96
"29113";0,34;"Ideal";"H";"VS2";61,7;57;689;4,48;4,46;2,76
"21768";1,51;"Good";"E";"SI2";63,2;56;9833;7,26;7,32;4,61
"930";0,88;"Fair";"F";"SI1";56,6;65;2882;6,39;6,32;3,6
"49344";0,71;"Good";"H";"SI1";63,5;57;2096;5,64;5,67;3,59
"37210";0,34;"Ideal";"G";"IF";61,9;54;974;4,5;4,52;2,79
"49539";0,72;"Fair";"E";"SI2";68,4;64;2125;5,38;5,32;3,66
"4561";0,93;"Very Good";"G";"SI2";60,8;62;3644;6,29;6,34;3,84
"41529";0,42;"Ideal";"G";"VVS1";61,6;55;1235;4,85;4,82;2,98
"47907";0,53;"Ideal";"G";"VVS2";62,5;54;1914;5,21;5,19;3,25
"40816";0,32;"Ideal";"E";"IF";62,6;55;1170;4,41;4,38;2,75
"51502";0,7;"Ideal";"F";"SI1";62,3;56;2382;5,65;5,68;3,53
"28790";0,37;"Very Good";"D";"SI1";61;62;681;4,61;4,64;2,82
"39524";0,51;"Premium";"I";"SI1";62,7;59;1080;5,09;5,06;3,18
"20578";1;"Premium";"E";"VVS2";62,7;60;8888;6,32;6,34;3,97
"40760";0,51;"Premium";"H";"SI1";60;61;1163;5,2;5,17;3,11
"8301";0,9;"Very Good";"G";"VS2";61,5;60;4386;6,13;6,16;3,78
"29480";0,32;"Premium";"E";"VS2";60,5;58;702;4,44;4,48;2,7
"35142";0,41;"Ideal";"D";"VS2";61,2;57;889;4,78;4,82;2,94
"12389";0,28;"Ideal";"F";"VS1";60,2;56;598;4,3;4,31;2,59
"10160";1,07;"Very Good";"I";"SI1";59,1;59;4728;6,68;6,71;3,96
"31942";0,3;"Ideal";"F";"VS2";61,3;55;776;4,32;4,3;2,64
"50159";0,52;"Ideal";"D";"VVS2";59,9;57;2217;5,21;5,28;3,14
"26311";2,03;"Very Good";"F";"SI2";59,8;56;15811;8,21;8,3;4,94
"21732";1,17;"Ideal";"G";"VVS1";62,2;53;9799;6,76;6,79;4,21
"37543";0,39;"Ideal";"F";"VVS2";61,6;55;988;4,71;4,74;2,91
"46186";0,59;"Very Good";"E";"SI1";61,3;58;1748;5,41;5,45;3,33
"5126";0,7;"Ideal";"G";"VVS1";61,6;57;3763;5,69;5,73;3,52
"37907";0,41;"Ideal";"E";"VS1";61,4;55;1007;4,8;4,84;2,96
"11491";1,13;"Very Good";"F";"SI1";61,2;59;5017;6,72;6,75;4,12
"38458";0,36;"Ideal";"G";"IF";61,9;55;1029;4,56;4,59;2,83
"36913";0,41;"Premium";"H";"VVS2";62,2;58;961;4,74;4,71;2,94
"9126";0,9;"Premium";"F";"VS2";61,9;55;4536;6,25;6,23;3,86
"23548";1,71;"Ideal";"I";"VS2";60,5;56;11559;7,73;7,71;4,67
"30997";0,41;"Ideal";"I";"VS2";61,5;55;747;4,8;4,82;2,96
"36117";0,46;"Very Good";"D";"SI1";62,2;58;927;4,92;4,98;3,08
"31353";0,42;"Ideal";"H";"SI1";60,9;56;760;4,89;4,86;2,97
"10068";0,32;"Very Good";"H";"SI1";63,4;55;591;4,38;4,36;2,77
"407";0,29;"Very Good";"E";"VS1";62,4;55;555;4,2;4,25;2,63
"7615";1,01;"Premium";"G";"SI1";59,2;59;4260;6,52;6,58;3,88
"19928";1,56;"Premium";"J";"VS1";61,1;59;8476;7,52;7,49;4,58
"49650";0,3;"Premium";"H";"SI1";62,6;58;540;4,28;4,22;2,66
"37580";0,32;"Premium";"D";"VVS2";61,5;60;990;4,41;4,37;2,7
"43176";0,64;"Very Good";"I";"SI1";63;57;1390;5,47;5,52;3,46
"23502";1,52;"Ideal";"G";"SI1";63;55;11510;7,31;7,38;4,63
"31672";0,26;"Very Good";"E";"VVS2";63,1;59;769;4,08;4,04;2,56
"21825";1,53;"Very Good";"H";"VS1";59,5;63;9896;7,44;7,51;4,45
"955";0,77;"Premium";"E";"SI1";59,8;61;2889;5,99;5,95;3,57
"20261";1,01;"Ideal";"F";"VVS2";61;57;8688;6,52;6,46;3,96
"1742";0,76;"Ideal";"H";"VS2";61,4;57;3038;5,85;5,88;3,6
"17896";1,4;"Premium";"G";"SI2";62;60;7225;7,1;7,16;4,42
"5254";0,59;"Ideal";"D";"VVS1";62,3;54;3791;5,36;5,39;3,35
