"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"37509";0,36;"Ideal";"G";"IF";61,5;56;985;4,59;4,62;2,83
"26368";0,32;"Good";"H";"VVS2";63,4;56;645;4,34;4,37;2,76
"4093";1,02;"Good";"J";"SI2";63,4;56;3534;6,36;6,42;4,05
"13403";0,32;"Premium";"H";"VVS2";62,2;58;602;4,33;4,38;2,71
"42695";0,54;"Very Good";"H";"VS2";62,6;58;1338;5,16;5,19;3,24
"46538";0,51;"Ideal";"E";"VS2";61,7;54;1781;5,18;5,13;3,18
"31520";0,34;"Ideal";"E";"SI1";60,7;57;765;4,51;4,48;2,73
"11854";1,11;"Ideal";"H";"SI1";62;56;5102;6,65;6,61;4,11
"47455";0,53;"Very Good";"E";"VS2";62,3;56,7;1857;5,19;5,23;3,25
"29721";0,31;"Ideal";"H";"VVS1";61,5;56;707;4,34;4,38;2,68
"298";0,8;"Premium";"F";"SI2";61;57;2797;6,03;6,01;3,67
"11121";1,05;"Ideal";"H";"SI1";62,5;56;4937;6,43;6,52;4,05
"19018";1,5;"Premium";"J";"VS1";62;61;7832;7,37;7,24;4,53
"10094";1,13;"Ideal";"G";"SI2";61,3;57;4712;6,73;6,67;4,11
"2491";0,91;"Very Good";"F";"SI1";63,3;60;3195;6,1;6,06;3,85
"37709";0,4;"Ideal";"G";"VVS1";62,6;57;995;4,66;4,73;2,94
"3944";0,72;"Ideal";"G";"VVS1";62,2;57;3502;5,72;5,75;3,57
"23865";1,51;"Premium";"F";"SI1";63;58;11957;7,32;7,28;4,6
"33664";0,36;"Ideal";"E";"VS1";61,8;55;835;4,58;4,61;2,84
"23717";0,25;"Very Good";"F";"VVS2";62,4;55;633;4,03;4,06;2,52
"9622";1,2;"Good";"J";"VS2";64,3;56;4637;6,65;6,57;4,25
"29123";0,4;"Very Good";"D";"SI1";63;59;690;4,69;4,7;2,96
"51753";0,7;"Good";"E";"SI2";60,7;61;2405;5,69;5,71;3,46
"20753";1,12;"Ideal";"E";"VS1";61,3;56;8991;6,7;6,72;4,11
"48589";0,54;"Premium";"D";"VS2";61,7;58;1993;5,24;5,16;3,21
"19995";1,04;"Premium";"D";"VS1";60,5;59;8532;6,62;6,58;3,99
"36258";0,34;"Ideal";"F";"VVS1";62,9;56;935;4,45;4,48;2,81
"31879";0,3;"Very Good";"H";"VVS2";63,4;57;776;4,24;4,21;2,68
"34184";0,33;"Premium";"G";"VS1";61,6;58;854;4,44;4,39;2,72
"9204";0,91;"Fair";"E";"VS2";61,8;66;4550;6,11;6,09;3,77
"51061";0,53;"Premium";"E";"VVS2";62,4;56;2331;5,19;5,17;3,23
"20767";1,61;"Good";"H";"SI2";63,8;62;9005;7,35;7,38;4,7
"43204";0,5;"Premium";"H";"VS1";60,3;58;1395;5,22;5,17;3,13
"36451";0,31;"Premium";"D";"VS2";61,2;59;942;4,37;4,32;2,66
"45294";0,51;"Ideal";"E";"VS2";61;57;1662;5,21;5,12;3,15
"41743";0,5;"Premium";"D";"SI2";62,6;58;1243;5,04;4,96;3,13
"13630";1,06;"Ideal";"I";"VS1";62;55;5577;6,55;6,58;4,07
"52235";0,6;"Very Good";"G";"VVS1";60;58;2485;5,53;5,43;3,29
"2885";1,01;"Fair";"I";"SI1";65,5;58;3280;6,28;6,24;4,1
"43854";0,55;"Ideal";"E";"SI1";60,9;56;1448;5,28;5,32;3,23
"8796";1,04;"Very Good";"E";"SI2";60,7;59;4472;6,5;6,54;3,96
"11594";1,09;"Ideal";"E";"SI2";61,7;58;5042;6,58;6,62;4,07
"16076";1,25;"Ideal";"I";"VS2";62,5;56;6419;6,87;6,92;4,31
"34051";0,36;"Ideal";"D";"SI1";62,1;56;851;4,58;4,53;2,83
"1759";0,71;"Very Good";"F";"VS1";62,2;55;3045;5,68;5,74;3,56
"17626";1,01;"Very Good";"F";"VS2";62,1;57;7098;6,38;6,43;3,98
"28702";0,3;"Very Good";"G";"VVS1";61,1;57;680;4,33;4,37;2,66
"34269";0,32;"Ideal";"I";"VS2";62,3;55;466;4,39;4,41;2,74
"37899";0,41;"Ideal";"D";"VS2";62,2;57;1007;4,72;4,76;2,95
"49414";0,7;"Very Good";"G";"SI1";62,1;58;2106;5,66;5,7;3,53
"38432";0,38;"Ideal";"F";"VS2";62,8;57;1026;4,62;4,58;2,89
"50797";0,71;"Premium";"I";"VS1";61,8;58;2306;5,72;5,76;3,55
"51426";0,7;"Very Good";"F";"SI1";61,5;58;2373;5,65;5,7;3,49
"17984";1,06;"Premium";"E";"VS2";61,3;58;7275;6,52;6,56;4,01
"51509";0,55;"Ideal";"G";"IF";61,1;57;2383;5,26;5,31;3,23
"46220";0,5;"Good";"E";"VS2";63,8;54;1752;5,05;5,07;3,23
"48852";0,56;"Premium";"E";"VS1";62,6;58;2032;5,28;5,23;3,29
"2675";0,7;"Good";"D";"VS1";57,8;60;3239;5,85;5,87;3,39
"19945";1,2;"Very Good";"G";"VS2";63,2;56;8491;6,82;6,75;4,29
"49151";0,6;"Ideal";"E";"SI1";61,2;57;2069;5,43;5,45;3,33
"53706";0,6;"Ideal";"F";"VVS2";61;57;2718;5,43;5,46;3,32
"42011";0,51;"Premium";"E";"SI2";61,8;58;1265;5,11;5,08;3,15
"53703";0,9;"Good";"J";"SI2";63,9;56;2717;6,17;6,1;3,92
"5899";1,08;"Premium";"F";"SI2";59,9;58;3931;6,75;6,66;4,01
"42832";0,61;"Very Good";"I";"SI1";63,4;55;1356;5,39;5,43;3,43
"40422";0,5;"Fair";"H";"VS1";66,6;58;1134;4,95;4,84;3,26
"50865";0,6;"Ideal";"G";"VVS2";61,4;59;2313;5,37;5,41;3,31
"29712";0,31;"Good";"G";"VVS2";63,3;57;707;4,28;4,31;2,72
"32179";0,39;"Good";"G";"VS2";63,4;57;787;4,63;4,67;2,95
"4806";0,9;"Very Good";"F";"SI1";63,4;57;3699;6,06;6,11;3,86
"12157";1,31;"Premium";"E";"SI2";61,2;60;5176;7,02;6,93;4,27
"9453";1;"Good";"H";"SI1";63,8;53;4596;6,39;6,27;4,04
"46681";0,58;"Very Good";"I";"VVS1";63;57;1790;5,31;5,35;3,36
"42302";0,44;"Ideal";"D";"VS1";61,1;56;1294;4,95;4,91;3,01
"52584";0,97;"Fair";"J";"SI2";60,8;67;2538;6,41;6,32;3,87
"8792";1,03;"Ideal";"G";"SI2";62,1;57;4470;6,44;6,42;3,99
"4107";0,78;"Ideal";"F";"VS1";61,6;56;3537;5,9;5,92;3,64
"13420";1,23;"Premium";"J";"VS1";62,7;58;5510;6,82;6,79;4,27
"3551";0,77;"Very Good";"F";"VVS2";63,5;59;3415;5,77;5,72;3,65
"41778";0,59;"Very Good";"F";"SI2";58,6;59;1247;5,53;5,57;3,25
"10675";1,07;"Ideal";"H";"SI2";62,4;55;4840;6,56;6,59;4,1
"26051";1,52;"Ideal";"D";"VS2";62,3;56;15252;7,41;7,32;4,59
"26555";2,66;"Good";"H";"SI2";63,8;57;16239;8,71;8,65;5,54
"22842";1,64;"Premium";"H";"SI1";59,2;58;10874;7,76;7,68;4,57
"39352";0,52;"Premium";"I";"SI1";62,5;59;1073;5,12;5,06;3,18
"24827";1,73;"Premium";"H";"VS2";59,2;61;13221;7,82;7,78;4,62
"25448";1,5;"Premium";"F";"VS2";61,5;58;14199;7,36;7,34;4,52
