"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"12460";1,12;"Very Good";"I";"VS2";62,9;55,9;5249;6,59;6,62;4,16
"24321";1,5;"Ideal";"G";"VS1";61;57;12576;7,32;7,4;4,49
"31981";0,3;"Premium";"F";"VS2";61,1;59;776;4,32;4,29;2,63
"42973";0,41;"Ideal";"E";"VVS1";61,7;56;1367;4,78;4,82;2,96
"36341";0,32;"Ideal";"G";"VVS2";62,2;57;936;4,38;4,36;2,72
"12742";1,01;"Ideal";"H";"VS2";60,6;57;5317;6,54;6,49;3,95
"2064";0,32;"Premium";"G";"VS2";62,1;60;561;4,34;4,39;2,71
"42522";0,45;"Premium";"G";"VVS1";60,1;58;1323;4,97;4,95;2,98
"5149";0,85;"Ideal";"G";"SI1";62,1;56;3766;6,05;6,1;3,77
"34302";0,4;"Very Good";"E";"VS2";62,9;59;858;4,7;4,75;2,97
"18809";1,03;"Ideal";"D";"VS2";62;54,8;7697;6,47;6,51;4,02
"1208";0,76;"Premium";"G";"VS1";59,6;57;2937;6,01;5,91;3,55
"26108";2,24;"Premium";"I";"SI2";61,9;58;15375;8,29;8,36;5,15
"34918";0,34;"Ideal";"F";"VS2";62,1;56;880;4,51;4,47;2,79
"17442";1,01;"Very Good";"E";"VS1";62;57;6996;6,46;6,38;3,98
"37491";0,35;"Ideal";"E";"VS2";61,6;56;984;4,54;4,52;2,79
"6667";0,92;"Premium";"D";"SI2";62,4;58;4096;6,19;6,18;3,86
"8573";0,9;"Very Good";"F";"SI1";58;63;4435;6,33;6,25;3,65
"45548";0,51;"Premium";"D";"SI1";62,3;57;1687;5,13;5,08;3,18
"3250";0,89;"Very Good";"F";"SI2";60,2;60;3356;6,18;6,21;3,73
"17826";1,5;"Fair";"H";"SI2";65,5;53;7187;7,14;7,11;4,67
"23050";1,32;"Ideal";"G";"VS1";61,7;56;11079;7,03;7,11;4,36
"25621";1,94;"Very Good";"I";"VS2";60,2;58;14489;8,04;8,1;4,86
"11631";1,13;"Ideal";"H";"SI1";62;57;5050;6,73;6,66;4,15
"53275";0,81;"Very Good";"G";"SI2";62,7;56;2649;5,91;5,96;3,72
"43782";0,62;"Ideal";"F";"SI2";61,3;55;1441;5,55;5,47;3,38
"4559";0,9;"Ideal";"H";"SI1";61,5;57;3644;6,17;6,23;3,81
"5189";0,83;"Ideal";"E";"SI1";61,6;56;3775;6,03;6,05;3,72
"33646";0,38;"Ideal";"G";"VS1";60,8;56;833;4,66;4,71;2,85
"48521";0,54;"Ideal";"G";"VVS2";61,4;55;1985;5,22;5,3;3,23
"35921";0,43;"Ideal";"H";"SI1";62,3;56;919;4,86;4,83;3,02
"47824";0,61;"Ideal";"D";"SI1";61,6;55;1904;5,49;5,51;3,39
"27346";2;"Good";"G";"SI1";64,2;59;17902;7,93;7,84;5,06
"39464";0,5;"Premium";"G";"SI2";58,6;61;1078;5,21;5,16;3,04
"23451";1,59;"Ideal";"H";"VS2";60,7;61;11437;7,56;7,5;4,57
"27679";2,02;"Ideal";"G";"VS2";62;57;18700;8,1;8,05;5,01
"40322";0,5;"Premium";"J";"SI1";60,7;58;1125;5,13;5,11;3,11
"19787";1,64;"Very Good";"F";"SI2";63,2;57;8357;7,56;7,47;4,75
"26557";1,6;"Ideal";"F";"VS2";60,2;55,5;16240;7,6;7,66;4,59
"11862";1,03;"Ideal";"D";"SI2";61,8;54;5105;6,52;6,46;4,01
"28141";0,3;"Ideal";"G";"VVS2";62,4;55;665;4,32;4,34;2,7
"29699";0,31;"Premium";"H";"VVS1";62,1;58;707;4,33;4,36;2,7
"28545";0,3;"Premium";"H";"VS1";61,4;59;675;4,33;4,3;2,65
"47371";0,52;"Ideal";"G";"VVS2";61,4;57;1847;5,17;5,19;3,18
"5522";0,6;"Ideal";"D";"VVS1";62,3;55;3850;5,38;5,4;3,36
"38602";0,4;"Ideal";"E";"VS2";62,6;57;1038;4,7;4,68;2,93
"42151";0,5;"Ideal";"F";"SI1";59,9;56;1282;5,09;5,36;3,13
"4853";0,71;"Ideal";"F";"VS1";61,3;56;3710;5,69;5,75;3,51
"1348";0,71;"Ideal";"G";"VS1";62,2;56;2962;5,69;5,72;3,55
"11204";1,13;"Very Good";"H";"SI1";60,1;60;4959;6,73;6,77;4,06
"34050";0,36;"Premium";"D";"SI1";60,1;57;851;4,66;4,62;2,79
"11395";0,3;"Very Good";"I";"VVS2";63;57;596;4,24;4,27;2,68
"21908";1,71;"Very Good";"H";"VS1";63,5;59;9974;7,59;7,52;4,8
"6232";1,01;"Good";"D";"SI2";64;59;4004;6,34;6,28;4,04
"26310";2,02;"Premium";"I";"VS2";62,9;59;15808;8,03;7,93;5,02
"7054";0,33;"Ideal";"H";"VS1";62;55;579;4,44;4,46;2,76
"45240";0,53;"Ideal";"D";"VS2";61;56;1659;5,26;5,29;3,22
"31523";0,34;"Ideal";"E";"SI1";62,1;55;765;4,51;4,47;2,79
"25929";2,03;"Very Good";"I";"VS1";63,2;60;15086;8,01;7,98;5,05
"14962";1,21;"Ideal";"G";"VS1";62,5;57;6025;6,77;6,7;4,21
"7571";0,91;"Very Good";"D";"SI1";59,3;58;4253;6,33;6,38;3,77
"13862";1,15;"Very Good";"H";"VS2";62,4;56;5646;6,66;6,68;4,16
"7962";1,04;"Good";"F";"SI2";64,2;56;4321;6,39;6,36;4,09
"45477";0,76;"Premium";"G";"SI2";58,8;59;1676;5,97;5,93;3,5
"29456";0,32;"Ideal";"E";"VS2";60,8;55;702;4,42;4,49;2,71
"5462";1,17;"Fair";"I";"SI2";59,2;68;3833;6,91;6,84;4,07
"38493";0,42;"Premium";"F";"VS1";61,2;58;1031;4,82;4,86;2,96
"39778";0,36;"Ideal";"D";"VS2";61,5;57;1094;4,58;4,56;2,81
"27450";2,51;"Very Good";"I";"SI2";62,3;57;18090;8,69;8,76;5,44
"52054";0,74;"Premium";"F";"SI1";58,7;58;2452;5,93;5,86;3,46
"52266";0,74;"Very Good";"I";"VS1";62,3;60;2491;5,78;5,8;3,61
"51907";0,73;"Ideal";"E";"SI2";60,4;56;2434;5,81;5,89;3,54
"33530";0,35;"Very Good";"E";"VS1";62,3;60;829;4,5;4,52;2,81
"20524";1,52;"Good";"I";"SI1";64,1;57;8852;7,26;7,21;4,64
"47976";0,38;"Ideal";"J";"VS2";62,1;54;532;4,65;4,69;2,9
"14272";1,2;"Good";"H";"SI1";63,7;58;5779;6,72;6,68;4,27
"44265";0,52;"Ideal";"E";"VS2";61,4;54;1576;5,2;5,23;3,2
"48984";0,24;"Very Good";"F";"VVS2";61,9;56;538;4;4,02;2,48
"24593";1,51;"Very Good";"G";"VS2";63,5;59;12906;7,2;7,13;4,55
"27458";1,07;"Very Good";"D";"IF";60,9;58;18114;6,57;6,67;4,03
"49274";0,54;"Ideal";"G";"VVS2";61;56;2090;5,3;5,25;3,22
"42899";0,54;"Premium";"E";"SI1";60,2;58;1361;5,27;5,3;3,18
"35463";0,31;"Ideal";"F";"IF";61,1;55;901;4,41;4,43;2,7
"22390";1,37;"Premium";"G";"VS1";58,3;60;10412;7,35;7,3;4,27
"31848";0,36;"Ideal";"G";"VVS2";62,3;56;776;4,55;4,57;2,84
"52302";0,23;"Ideal";"E";"VS2";61,7;55;548;3,98;4;2,46
"48195";0,7;"Fair";"F";"SI2";64,6;57;1947;5,6;5,57;3,61
"10968";1,14;"Very Good";"J";"VS1";61,5;59;4905;6,64;6,75;4,11
"24237";1,51;"Premium";"G";"VS2";60,7;60;12437;7,36;7,4;4,48
"12583";1,07;"Ideal";"J";"SI1";61,5;55;5281;6,58;6,62;4,06
"52326";0,7;"Good";"E";"SI1";63,2;57;2496;5,61;5,63;3,55
"50388";0,71;"Good";"G";"SI1";62,3;56;2251;5,68;5,72;3,55
"251";0,55;"Ideal";"G";"IF";60,9;57;2789;5,28;5,3;3,22
"18864";1,55;"Premium";"J";"VS1";61,6;58;7733;7,39;7,42;4,56
"49681";0,76;"Ideal";"G";"SI2";62,1;54;2143;5,88;5,84;3,64
"2155";0,73;"Premium";"E";"VS2";61,9;57;3127;5,79;5,75;3,57
"19501";1,01;"Ideal";"F";"VS1";62,1;54;8133;6,42;6,44;3,99
"15260";1,19;"Very Good";"G";"SI1";62,8;57;6127;6,71;6,77;4,23
"47692";0,7;"Very Good";"F";"SI2";63,4;58;1883;5,62;5,58;3,55
"52222";0,71;"Premium";"F";"SI2";61,6;59;2482;5,75;5,71;3,53
"15777";1,01;"Very Good";"E";"VS2";62,3;58;6310;6,39;6,45;4
"17597";1,22;"Ideal";"E";"SI1";61,7;56;7085;6,88;6,92;4,26
"21570";1,1;"Ideal";"F";"VS1";61,5;56;9669;6,63;6,66;4,09
"45426";0,51;"Fair";"D";"VS2";64,4;54;1668;5,06;5,03;3,25
"28205";0,4;"Very Good";"D";"SI2";62,8;56;666;4,7;4,73;2,96
"17186";1,11;"Premium";"F";"VS2";62,7;59;6863;6,58;6,62;4,14
"42689";0,52;"Ideal";"F";"SI1";60,4;56;1337;5,31;5,29;3,2
"3434";0,72;"Ideal";"E";"VS2";61,5;56;3385;5,71;5,77;3,53
"2693";0,9;"Premium";"G";"SI2";62,1;58;3246;6,13;6,08;3,79
"28049";0,3;"Very Good";"E";"VS1";63,4;55;660;4,26;4,29;2,71
"32540";0,27;"Premium";"E";"VVS1";60,6;58;799;4,2;4,18;2,54
"20595";1,25;"Good";"G";"VS1";63,4;55;8901;6,87;6,92;4,37
"39053";0,54;"Ideal";"I";"SI1";62;55;1057;5,21;5,25;3,24
"49818";0,76;"Ideal";"J";"VVS2";62;57;2167;5,86;5,81;3,62
"3836";1;"Premium";"H";"SI2";59;58;3472;6,62;6,5;3,87
"24331";2,02;"Ideal";"J";"SI1";62,4;56;12591;8,03;8,19;5,06
"36725";0,32;"Ideal";"E";"VVS1";61,7;55;954;4,39;4,42;2,72
"9170";0,9;"Very Good";"G";"VS2";62,7;59;4543;6,09;6,16;3,84
"23472";1,57;"Premium";"H";"VS2";61;59;11470;7,5;7,54;4,59
"18616";1,07;"Premium";"G";"VVS2";61,6;57;7593;6,59;6,55;4,05
"46821";0,5;"Ideal";"D";"VS2";61,2;55;1808;5,12;5,07;3,12
"18395";1,5;"Premium";"I";"SI2";61,2;59;7476;7,39;7,36;4,51
"38046";0,41;"Ideal";"H";"VVS1";61,5;55;1011;4,81;4,79;2,95
"38412";0,35;"Ideal";"G";"VVS2";61;57;1024;4,58;4,54;2,78
"28530";0,38;"Ideal";"I";"VS2";61,4;55;675;4,66;4,69;2,87
"36465";0,31;"Ideal";"D";"VS2";62,5;56;942;4,32;4,29;2,69
"49410";0,7;"Very Good";"G";"SI1";61,8;56;2106;5,7;5,76;3,54
"32621";0,3;"Ideal";"I";"VS1";62,5;54;457;4,3;4,34;2,7
"32387";0,42;"Very Good";"F";"VS2";60,1;61;790;4,84;4,88;2,92
"14094";1,32;"Very Good";"H";"SI1";63,5;57;5717;6,88;6,92;4,38
"15360";1,23;"Good";"I";"SI1";60,7;61;6165;6,91;6,93;4,2
"23904";1,5;"Very Good";"G";"VS2";60,5;57;12014;7,39;7,43;4,48
"50040";0,71;"Very Good";"I";"VS1";63,3;58;2198;5,68;5,66;3,59
"45373";0,5;"Good";"G";"VVS2";64,1;56;1666;5,02;5,06;3,23
"4951";0,9;"Good";"F";"SI1";61;62;3733;6,17;6,26;3,79
"52987";0,71;"Ideal";"H";"VVS2";61,5;54;2594;5,74;5,8;3,55
"21338";1,01;"Ideal";"E";"VVS2";60;55;9479;6,6;6,56;3,95
"4314";1,07;"Ideal";"G";"SI2";60,8;57;3595;6,62;6,6;4,02
"37362";0,4;"Premium";"F";"VS1";62,5;59;982;4,66;4,69;2,92
"27482";2,12;"Premium";"G";"SI2";62,6;59;18164;8,18;8,12;5,1
"48884";0,73;"Premium";"J";"VS1";61,3;61;2037;5,83;5,78;3,56
"1232";0,79;"Very Good";"E";"SI2";59,2;59;2941;6,04;6,06;3,58
"4604";0,9;"Good";"F";"SI1";62,8;64;3659;6,18;5,99;3,82
"3094";0,9;"Good";"F";"SI2";63,2;58;3318;6,09;6,12;3,86
"4112";0,9;"Fair";"H";"VS2";64,8;58;3538;6,07;6,03;3,92
"50502";0,6;"Ideal";"H";"IF";61,9;56;2270;5,4;5,45;3,36
"17223";1,83;"Fair";"H";"I1";68;57;6887;7,47;7,44;5,07
"41454";0,38;"Ideal";"F";"IF";62,2;54;1229;4,68;4,71;2,92
"12427";1,03;"Very Good";"F";"SI1";60,6;63;5241;6,47;6,5;3,93
"2024";0,9;"Very Good";"H";"SI2";61,1;63;3105;6,19;6,12;3,76
