"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"35555";0,35;"Premium";"G";"VS1";61,2;56;906;4,56;4,53;2,78
"16581";1,22;"Premium";"H";"SI1";62;58;6620;6,81;6,76;4,21
"11448";1,01;"Premium";"D";"SI2";61,7;57;5006;6,49;6,44;3,99
"31858";0,3;"Ideal";"H";"VVS2";60,4;56;776;4,36;4,32;2,62
"3304";0,69;"Good";"D";"VVS2";61,5;61;3369;5,61;5,65;3,46
"52468";0,76;"Very Good";"H";"VS2";63,4;58;2517;5,78;5,74;3,65
"49732";0,7;"Ideal";"I";"VS2";62,2;55;2154;5,69;5,73;3,55
"8808";1,31;"Premium";"J";"SI1";60,7;58;4475;7,11;7,06;4,3
"11556";0,91;"Very Good";"D";"SI1";62,8;58;5033;6,16;6,19;3,88
"53824";0,77;"Ideal";"I";"VS1";60,9;57;2736;5,92;5,94;3,61
"45412";0,51;"Ideal";"G";"VS1";61,9;56;1668;5,11;5,14;3,17
"38967";0,27;"Ideal";"G";"VS2";61,6;54;490;4,17;4,2;2,58
"36257";0,41;"Ideal";"E";"VS2";62,1;56;935;4,74;4,76;2,95
"25869";2,01;"Good";"H";"SI2";62,2;57;14956;8,05;8,1;5,03
"12569";1,2;"Premium";"G";"SI2";59,2;60;5278;6,92;6,9;4,09
"44078";0,51;"Very Good";"F";"VS2";63,1;59;1552;5,1;5,04;3,2
"8873";1,04;"Premium";"E";"SI2";59,2;58;4484;6,64;6,7;3,95
"41286";0,42;"Premium";"D";"VVS2";59,6;59;1210;4,96;4,9;2,94
"48084";0,71;"Very Good";"J";"SI1";59,2;58;1932;5,86;5,9;3,48
"45020";0,54;"Ideal";"H";"VS1";61,9;56;1637;5,24;5,2;3,23
"46627";0,3;"Premium";"E";"SI1";60;60;526;4,36;4,38;2,62
"39844";0,5;"Ideal";"J";"VS2";61,6;57;1099;5,08;5,12;3,14
"32928";0,42;"Premium";"D";"SI1";61,9;59;810;4,76;4,81;2,96
"48829";0,71;"Good";"G";"VS2";63,5;59;2029;5,63;5,67;3,59
"51885";0,8;"Ideal";"G";"SI2";62,1;57;2429;5,95;6,03;3,72
"27985";0,3;"Ideal";"E";"VS2";61,5;55;658;4,32;4,4;2,68
"28282";0,24;"Ideal";"G";"SI1";62,2;54;364;3,97;4;2,48
