"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"10029";0,29;"Good";"F";"VS1";62,1;56;415;4,24;4,26;2,64
"53084";0,72;"Very Good";"D";"SI2";62,3;59;2612;5,67;5,73;3,55
"7951";0,65;"Ideal";"D";"VVS1";61,9;56;4320;5,53;5,56;3,43
"25518";2,14;"Ideal";"I";"SI2";61,9;56;14321;8,22;8,26;5,1
"26271";2,48;"Very Good";"H";"SI2";63,3;56;15746;8,6;8,55;5,43
"13168";1;"Premium";"E";"SI1";60,7;59;5445;6,38;6,41;3,88
"14626";1,24;"Ideal";"I";"SI1";62,1;56;5902;6,88;6,84;4,26
"3814";0,55;"Ideal";"D";"VVS2";60,8;56;3468;5,29;5,32;3,23
"48464";0,61;"Premium";"D";"SI1";62,3;58;1976;5,45;5,4;3,38
"23046";1,51;"Very Good";"H";"VS2";60,9;54;11077;7,38;7,41;4,5
"25847";1,51;"Very Good";"E";"VS1";63,2;58;14904;7,24;7,16;4,55
"40334";0,4;"Ideal";"F";"VVS1";61,5;56;1128;4,73;4,77;2,92
"37494";0,35;"Ideal";"E";"VS2";61,7;56;984;4,56;4,52;2,8
"46725";0,58;"Premium";"E";"SI1";61,6;59;1794;5,38;5,33;3,3
"28789";0,37;"Good";"D";"SI1";63,7;55;681;4,55;4,59;2,91
"3419";0,36;"Very Good";"H";"VS2";61;60;568;4,55;4,6;2,79
"29181";0,3;"Ideal";"F";"VVS2";62,1;57;694;4,27;4,29;2,66
"35500";0,41;"Premium";"E";"SI1";61,2;59;904;4,82;4,78;2,94
"15832";1,3;"Ideal";"J";"VS1";62,3;57;6334;7,06;6,97;4,37
"52356";0,72;"Ideal";"G";"SI2";61,8;56;2501;5,72;5,76;3,55
"51412";0,73;"Premium";"I";"VS1";60,3;58;2371;5,83;5,87;3,53
"31169";0,41;"Good";"F";"SI1";63,3;57;755;4,69;4,72;2,98
"31355";0,27;"Ideal";"F";"IF";61,3;57;760;4,16;4,2;2,56
"39158";0,35;"Ideal";"E";"VS1";61,9;56;1063;4,53;4,51;2,8
"2156";0,71;"Ideal";"E";"SI1";61,1;57;3128;5,75;5,77;3,52
"3883";0,9;"Good";"H";"SI1";63,1;63;3484;6,04;6,1;3,83
"26132";1,51;"Good";"G";"VVS1";57,9;62;15420;7,54;7,53;4,36
"40676";0,5;"Premium";"E";"SI1";62,3;60;1155;5,16;5,08;3,19
"19740";1,02;"Ideal";"G";"IF";62,5;57;8311;6,44;6,37;4
"4349";0,72;"Ideal";"E";"VS2";61,5;56;3601;5,77;5,81;3,56
"10868";1,23;"Premium";"F";"SI2";61,7;58;4876;6,85;6,95;4,26
"40710";0,43;"Premium";"D";"VVS2";59,5;59;1159;4,95;4,97;2,95
"22837";1,72;"Premium";"H";"SI2";62,3;58;10869;7,71;7,6;4,77
"37689";0,43;"Ideal";"D";"SI1";62,5;55;993;4,83;4,8;3,01
"33803";0,32;"Ideal";"E";"VVS2";62;55;842;4,38;4,4;2,72
"10095";1,1;"Premium";"G";"SI1";59,6;60;4712;6,74;6,7;4
"37490";0,35;"Ideal";"E";"VS2";62,1;56;984;4,53;4,52;2,81
"35060";0,4;"Premium";"D";"SI1";60,9;60;884;4,78;4,74;2,9
"21017";1,23;"Ideal";"G";"VS1";62,1;57;9230;6,87;6,79;4,24
"30299";0,3;"Ideal";"D";"SI2";61,1;55;447;4,32;4,35;2,65
"26622";1,71;"Ideal";"F";"VS2";61,9;57;16384;7,73;7,62;4,75
"7667";1,01;"Very Good";"G";"SI1";63,5;60;4271;6,41;6,38;3,92
"9633";0,92;"Premium";"E";"SI1";61,7;57;4637;6,32;6,2;3,86
"51190";0,7;"Premium";"F";"SI1";61,7;61;2348;5,7;5,67;3,51
"22512";1,51;"Premium";"H";"VS2";63;58;10548;7,34;7,27;4,6
"6759";0,91;"Very Good";"G";"VS2";64;56,6;4105;6,09;6,15;3,92
"16688";0,31;"Ideal";"E";"SI2";59,5;61;421;4,42;4,45;2,64
"40475";0,38;"Premium";"D";"VS1";61,2;58;1140;4,68;4,63;2,85
"19964";1,08;"Very Good";"D";"VS1";60,5;58;8513;6,53;6,63;3,98
"45148";0,5;"Premium";"F";"VS2";61,9;56;1654;5,13;5,08;3,16
"53925";0,73;"Ideal";"I";"VS2";61,6;55;2756;5,82;5,84;3,59
"39490";0,41;"Very Good";"E";"VS1";62;57;1079;4,74;4,77;2,95
"11719";0,34;"Premium";"E";"SI1";61,9;59;596;4,44;4,48;2,76
"29772";0,3;"Ideal";"I";"VVS1";62,1;56;709;4,33;4,3;2,68
"30837";0,33;"Premium";"H";"VS1";60;61;743;4,52;4,48;2,7
"17374";0,32;"Premium";"G";"SI1";62,8;56;612;4,36;4,34;2,73
"51421";0,75;"Very Good";"F";"SI1";63,5;56;2372;5,75;5,71;3,64
"15289";1,21;"Ideal";"I";"VS2";62;60;6135;6,77;6,84;4,22
"43228";0,4;"Ideal";"E";"VVS1";61,5;56;1397;4,73;4,7;2,9
"36154";0,33;"Ideal";"E";"VS2";62,3;57;928;4,43;4,4;2,75
"12329";1,21;"Ideal";"G";"SI2";62,1;57;5226;6,8;6,85;4,24
"46634";0,3;"Very Good";"E";"SI1";62,9;56;526;4,24;4,31;2,69
"1309";0,74;"Very Good";"H";"VS1";62,3;56;2956;5,75;5,78;3,59
"18404";1,06;"Premium";"D";"VS2";59,3;55;7479;6,7;6,65;3,96
"4468";0,7;"Very Good";"F";"VVS1";63,1;58;3622;5,6;5,66;3,55
"45562";0,52;"Ideal";"E";"VS2";62,6;57;1689;5,09;5,17;3,21
"42253";0,5;"Very Good";"E";"SI1";63,7;58;1293;5,02;5,06;3,21
"3421";0,9;"Fair";"D";"SI1";66,4;59;3382;5,97;5,92;3,95
"30730";0,32;"Ideal";"F";"VVS2";62,1;54;739;4,42;4,44;2,75
"36304";0,32;"Premium";"H";"VVS1";61,4;58;936;4,42;4,37;2,7
"45551";0,51;"Ideal";"D";"SI1";61,7;55;1687;5,16;5,11;3,17
"41394";0,5;"Very Good";"E";"SI1";62,6;56;1222;5,06;5,07;3,17
"52923";0,58;"Ideal";"D";"VS2";60,8;57;2590;5,4;5,42;3,29
"42584";0,52;"Ideal";"E";"SI1";61,4;57;1330;5,15;5,18;3,17
"20906";1,3;"Premium";"G";"VS2";62,5;58;9120;6,97;6,93;4,36
"22524";1,64;"Ideal";"I";"VS2";62,5;56;10562;7,58;7,52;4,72
"28036";0,3;"Ideal";"F";"VS1";62;55;658;4,3;4,34;2,68
"44018";0,51;"Premium";"G";"VS2";62,3;59;1546;5,1;5,07;3,17
"29926";0,31;"Ideal";"D";"VS1";60,6;57;713;4,36;4,39;2,65
"14726";0,3;"Very Good";"H";"VVS2";60,6;58;605;4,33;4,35;2,63
"32219";0,31;"Ideal";"G";"VVS1";62,5;54;789;4,36;4,38;2,73
"39984";0,41;"Premium";"I";"VVS1";61,9;57;1107;4,82;4,78;2,97
"26484";1;"Very Good";"D";"IF";63,3;59;16073;6,37;6,33;4,02
"11104";1,02;"Very Good";"H";"SI1";62,8;58;4932;6,37;6,43;4,02
"13903";1,05;"Very Good";"H";"VS1";63,3;57;5657;6,45;6,4;4,07
"31661";0,38;"Ideal";"G";"VS2";61,5;54,4;768;4,65;4,7;2,88
"43756";0,41;"Ideal";"F";"IF";61,3;56;1439;4,76;4,77;2,92
"7319";1,02;"Ideal";"H";"SI2";61,8;55;4207;6,47;6,51;4,01
"32476";0,44;"Very Good";"I";"VS2";62,5;57;795;4,85;4,88;3,04
"4825";0,9;"Premium";"F";"SI2";58;57;3704;6,41;6,34;3,7
"18718";0,3;"Very Good";"G";"VS1";62,9;55;620;4,25;4,27;2,68
"7522";1,01;"Premium";"H";"SI2";61,1;59;4242;6,54;6,46;3,97
"19994";1,01;"Ideal";"F";"VVS2";61,8;56;8532;6,46;6,49;4
"17552";1,03;"Ideal";"G";"VS2";61,6;55;7064;6,49;6,54;4,01
"36989";0,41;"Premium";"E";"VS1";60,7;59;964;4,77;4,79;2,9
"9861";1,02;"Good";"F";"SI1";63,7;61;4678;6,27;6,23;3,98
"3281";0,8;"Ideal";"E";"SI1";61,5;58;3362;5,96;6;3,68
"22371";0,31;"Premium";"H";"VS2";62,4;59;628;4,34;4,31;2,7
"39650";0,55;"Very Good";"I";"SI2";61,5;60;1087;5,23;5,25;3,22
"49619";0,66;"Good";"G";"VS1";61,6;61;2139;5,56;5,63;3,43
"52404";0,72;"Ideal";"I";"VS2";62,2;56;2511;5,69;5,75;3,56
"47757";0,5;"Ideal";"E";"VS2";60,4;56;1892;5,15;5,21;3,13
"9178";1,04;"Premium";"D";"SI2";61,9;58;4543;6,54;6,49;4,03
"1317";0,72;"Ideal";"H";"VVS1";62;55;2958;5,74;5,77;3,57
"30858";0,33;"Ideal";"G";"VS2";62,6;57;743;4,47;4,45;2,79
"39567";0,44;"Very Good";"F";"VS1";61,2;61;1081;4,83;4,88;2,97
"41549";0,7;"Very Good";"I";"I1";63,2;59;1235;5,62;5,59;3,54
"46225";0,61;"Premium";"H";"VVS2";60,9;60;1752;5,47;5,5;3,34
"31123";0,3;"Ideal";"F";"VS1";61,5;55;754;4,35;4,33;2,67
"50924";0,7;"Premium";"F";"SI1";60,2;58;2319;5,76;5,7;3,45
"18134";1,33;"Premium";"E";"SI2";62;57;7341;7,15;7,08;4,41
"6129";1,04;"Ideal";"H";"SI1";61,3;55;3984;6,49;6,44;3,96
"448";0,71;"Good";"D";"VS1";63,4;55;2816;5,61;5,69;3,58
"38977";0,4;"Ideal";"E";"VS1";61,7;55;1053;4,73;4,76;2,93
