"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"17843";1,02;"Good";"F";"VS1";63,7;57;7197;6,39;6,35;4,06
"33127";0,31;"Good";"G";"VVS1";63,5;57;816;4,3;4,33;2,74
"32444";0,43;"Premium";"F";"SI1";61,3;60;792;4,83;4,86;2,97
"32153";0,28;"Ideal";"F";"VVS2";61,8;56;787;4,18;4,22;2,6
"15413";1,51;"Premium";"I";"SI2";61,3;55;6173;7,41;7,36;4,53
"34168";0,33;"Ideal";"G";"VS1";62,1;54;854;4,47;4,42;2,76
"50561";0,72;"Very Good";"H";"SI1";61,5;56;2277;5,77;5,8;3,56
"14494";1;"Very Good";"H";"VS2";61,3;63;5854;6,38;6,4;3,92
"40623";0,41;"Ideal";"E";"VS1";62;54;1153;4,79;4,76;2,96
"47904";0,57;"Ideal";"D";"VS2";62,5;57;1914;5,28;5,31;3,31
"49768";0,5;"Premium";"F";"VVS2";62,3;58;2160;5,11;5,06;3,17
"42400";0,51;"Good";"F";"SI1";63,6;58;1308;5,05;5,08;3,22
"30608";0,3;"Ideal";"D";"SI2";62,1;57;447;4,3;4,33;2,68
"40719";0,44;"Ideal";"G";"VVS1";62;54;1160;4,89;4,91;3,04
"27792";0,37;"Premium";"G";"VS2";61,3;60;649;4,6;4,63;2,83
"34624";0,31;"Premium";"F";"VS1";61,8;60;872;4,39;4,35;2,7
"24138";1,5;"Premium";"G";"VS2";61,2;61;12308;7,34;7,29;4,48
"53705";0,51;"Ideal";"D";"VVS2";61,3;57;2718;5,14;5,17;3,16
"10937";1,47;"Fair";"H";"I1";66,7;59;4898;6,98;6,94;4,64
"29428";0,42;"Very Good";"D";"SI2";60;61;700;4,85;4,89;2,92
"50037";0,71;"Very Good";"F";"SI1";63,3;60;2198;5,61;5,54;3,53
"38536";0,34;"Ideal";"D";"VS2";61,4;56;1033;4,53;4,5;2,77
"18784";1,06;"Premium";"F";"VS1";58,8;60;7679;6,76;6,68;3,95
"14944";1,2;"Very Good";"H";"SI1";62,5;59;6019;6,66;6,72;4,18
"25593";1,54;"Very Good";"G";"VS1";63,4;57;14433;7,28;7,36;4,64
"42473";0,5;"Very Good";"I";"VS1";61,5;55;1317;5,12;5,16;3,16
"29109";0,34;"Premium";"H";"VS2";61,3;60;689;4,53;4,47;2,76
"1143";0,71;"Very Good";"E";"VS2";63,3;59;2922;5,62;5,66;3,57
"6172";0,9;"Premium";"F";"SI1";62,8;59;3992;6,16;6,13;3,86
"47778";0,6;"Very Good";"D";"SI1";62,2;56;1896;5,4;5,44;3,37
"51318";0,31;"Ideal";"H";"VS1";61,1;57;544;4,35;4,39;2,67
"45371";0,53;"Ideal";"G";"SI1";61,6;57;1665;5,19;5,24;3,21
"45716";0,56;"Ideal";"E";"SI1";62,3;56;1698;5,3;5,26;3,29
"2421";0,91;"Premium";"H";"SI1";62,2;56;3180;6,23;6,18;3,86
"37765";0,41;"Ideal";"E";"VS2";61,8;54;999;4,79;4,76;2,95
"43394";0,5;"Ideal";"I";"VS2";61,9;56;1410;5,08;5,13;3,16
"36926";0,41;"Premium";"G";"VS1";61,9;58;961;4,78;4,75;2,95
