"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"9138";1,1;"Ideal";"H";"SI2";62,6;56;4537;6,57;6,65;4,14
"48815";0,56;"Ideal";"D";"VS1";61,7;56;2026;5,33;5,3;3,28
"52690";0,71;"Premium";"E";"SI1";60,1;60;2552;5,78;5,73;3,45
"47361";0,72;"Premium";"J";"VS2";61,4;58;1846;5,74;5,76;3,53
"2130";0,72;"Ideal";"H";"VS2";61,7;56;3122;5,74;5,77;3,56
"3337";0,79;"Ideal";"E";"VS2";59,3;57;3377;6,02;6,06;3,58
"29348";0,31;"Ideal";"G";"VS2";62,4;54;698;4,39;4,36;2,73
"9233";1,02;"Good";"D";"SI1";64,3;54;4558;6,32;6,27;4,05
"37602";0,23;"Very Good";"E";"VVS2";58,8;62;485;4,04;4,06;2,38
"51158";0,72;"Very Good";"E";"SI2";59,8;58;2345;5,84;5,86;3,5
"41740";0,41;"Ideal";"E";"VVS2";61,4;57;1243;4,79;4,76;2,93
"21224";1,2;"Premium";"F";"VS1";61,6;61;9370;6,86;6,81;4,21
"14687";1,27;"Ideal";"J";"VS2";62,9;54;5925;6,87;6,9;4,33
"51390";0,81;"Premium";"E";"SI2";60,1;59;2368;6,09;6,03;3,65
"52562";0,7;"Ideal";"G";"VS2";62,1;57;2536;5,66;5,7;3,53
"23719";0,25;"Very Good";"F";"VVS2";62,8;54;633;4;4,03;2,52
"44067";0,54;"Very Good";"F";"VS2";58,2;60;1551;5,34;5,39;3,12
"16540";1;"Ideal";"H";"VVS2";62,9;55;6607;6,34;6,39;4
"12781";1,03;"Ideal";"E";"SI1";62;57;5330;6,47;6,44;4
"31255";0,4;"Ideal";"J";"IF";62,5;56;758;4,7;4,74;2,95
"27178";1,5;"Good";"E";"VVS2";64,3;58;17449;7,2;7,13;4,61
"34099";0,36;"Premium";"E";"VS1";61,3;58;852;4,56;4,58;2,8
"25227";2,24;"Premium";"J";"SI2";62,2;59;13827;8,37;8,33;5,19
"48951";0,57;"Premium";"D";"VS2";61,7;60;2047;5,32;5,28;3,27
"24422";1,5;"Very Good";"G";"VS2";62,5;59;12672;7,23;7,27;4,53
"46702";0,55;"Ideal";"G";"VS1";61,3;57;1792;5,28;5,25;3,23
"25692";0,4;"Very Good";"E";"SI2";62,1;60;644;4,65;4,69;2,9
"35255";0,3;"Good";"G";"IF";63,5;55;895;4,26;4,28;2,71
"24249";2,15;"Premium";"H";"SI2";62,2;56;12458;8,29;8,2;5,13
"43482";0,5;"Premium";"E";"VS2";61,8;59;1420;5,07;5,02;3,12
"16213";1,03;"Premium";"G";"VS1";62,1;59;6479;6,48;6,4;4
"12167";1,03;"Ideal";"I";"VS1";61,3;53;5181;6,54;6,57;4,01
"22472";1,69;"Very Good";"I";"SI1";61,8;60;10497;7,58;7,61;4,69
"33542";0,35;"Ideal";"D";"VS2";60,9;57;829;4,51;4,55;2,76
"32785";0,31;"Ideal";"E";"VS1";60,2;56;804;4,44;4,39;2,66
"39913";0,4;"Ideal";"G";"VS1";62,9;55;1104;4,76;4,71;2,98
"11727";0,34;"Ideal";"G";"VS2";61,4;57;596;4,48;4,51;2,76
"34415";0,3;"Ideal";"G";"IF";62;55;863;4,33;4,35;2,69
"6430";1,01;"Fair";"H";"VS1";66,1;55;4044;6,28;6,24;4,14
"15354";1,17;"Premium";"H";"VS2";62,4;57;6163;6,74;6,69;4,19
"23398";0,36;"Very Good";"E";"VS2";62,9;56;631;4,52;4,54;2,85
"8892";1,17;"Ideal";"I";"SI2";62,2;56;4488;6,72;6,79;4,2
"36984";0,24;"Ideal";"F";"VVS1";61,1;56;963;4,01;4,05;2,47
"8202";1,04;"Ideal";"H";"SI2";61,1;56;4368;6,66;6,6;4,05
"25014";2,04;"Good";"J";"VS2";59,6;56;13550;8,26;8,31;4,94
"12810";0,91;"Very Good";"D";"SI1";62;59;5342;6,19;6,16;3,83
"1042";0,74;"Good";"E";"SI1";62,8;61;2906;5,74;5,76;3,61
"51623";0,93;"Premium";"F";"I1";61,3;59;2396;6,27;6,22;3,83
"16284";3;"Very Good";"H";"I1";63,1;55;6512;9,23;9,1;5,77
"47763";0,5;"Ideal";"D";"VS2";61,8;56;1893;5,11;5,14;3,16
"21643";1,34;"Very Good";"H";"VVS2";59,7;60;9735;7,19;7,22;4,3
"24822";1,63;"Very Good";"H";"VVS1";59,1;58;13211;7,68;7,84;4,59
"40604";0,23;"Very Good";"E";"VVS2";60,7;58;498;3,96;4,01;2,42
"53505";0,71;"Fair";"G";"VS1";65,5;55;2686;5,62;5,53;3,65
"277";0,71;"Very Good";"E";"VS2";60,7;56;2795;5,81;5,82;3,53
"14356";1,06;"Premium";"G";"VS2";62,3;59;5813;6,52;6,49;4,05
"20068";0,31;"Ideal";"H";"VVS2";61,1;56;625;4,33;4,37;2,66
"28136";0,29;"Ideal";"D";"VVS2";62,8;56;664;4,23;4,3;2,68
"43359";0,58;"Very Good";"G";"SI1";59,3;58;1408;5,41;5,52;3,24
"42176";0,59;"Ideal";"E";"SI2";62,2;55;1286;5,38;5,4;3,35
"53367";0,77;"Premium";"G";"SI1";61,6;59;2657;5,9;5,85;3,62
"53045";0,71;"Very Good";"E";"SI1";61,1;57;2606;5,69;5,73;3,49
"35278";0,5;"Ideal";"I";"SI2";62,2;53;895;5,11;5,14;3,19
"38676";0,52;"Very Good";"I";"SI1";60,3;61;1041;5,14;5,2;3,12
"21853";1,2;"Ideal";"D";"VS2";62,3;56;9912;6,81;6,78;4,23
"45899";0,52;"Premium";"D";"SI1";61,4;58;1720;5,19;5,16;3,18
"31298";0,32;"Ideal";"D";"VS2";62,7;54;758;4,36;4,38;2,74
"8437";1,03;"Ideal";"G";"SI2";62,1;56;4407;6,44;6,48;4,01
"2633";0,7;"Premium";"D";"VS1";61,6;60;3229;5,63;5,6;3,46
"50974";0,31;"Good";"E";"SI1";63,3;55;544;4,33;4,36;2,75
"37072";0,41;"Good";"I";"VS1";63,7;57;969;4,72;4,67;2,99
"50774";0,81;"Fair";"F";"SI2";68,8;79;2301;5,26;5,2;3,58
"40063";0,43;"Premium";"H";"VS1";62,3;58;1113;4,81;4,75;2,98
"11910";0,9;"Ideal";"F";"SI1";61;56;5122;6,17;6,19;3,77
"39922";0,41;"Ideal";"D";"VVS2";61,1;56;1105;4,78;4,81;2,93
"39657";0,42;"Ideal";"H";"VS1";62;57;1087;4,82;4,8;2,98
"52772";0,8;"Very Good";"F";"SI2";59,7;56;2564;6,05;6,11;3,63
"52512";0,7;"Premium";"F";"SI1";62,1;58;2527;5,7;5,64;3,52
"42526";0,4;"Premium";"F";"VVS1";61,1;59;1323;4,78;4,75;2,91
"34250";0,38;"Ideal";"G";"SI1";62,4;57;855;4,65;4,62;2,89
"31817";0,31;"Ideal";"F";"VVS2";61,5;56;775;4,35;4,37;2,68
"33348";0,41;"Premium";"G";"VS2";61,8;59;827;4,72;4,76;2,93
"14956";1,07;"Premium";"G";"VS2";60,1;60;6022;6,76;6,6;3,99
"3689";0,9;"Good";"H";"SI1";62,8;62;3447;6,05;6,09;3,81
"10243";1,11;"Premium";"H";"SI1";58,9;59;4748;6,82;6,76;4
"4313";0,9;"Very Good";"H";"SI1";62,3;58;3595;6,16;6,19;3,85
"43302";0,52;"Fair";"I";"VVS2";60,4;66;1401;5,26;5,2;3,16
"51216";0,7;"Ideal";"G";"SI1";62,2;56;2352;5,72;5,69;3,55
"33477";0,32;"Ideal";"F";"VS2";61,5;55;828;4,42;4,4;2,71
"47766";0,5;"Ideal";"D";"VS1";61;56;1893;5,13;5,17;3,14
"29064";0,4;"Good";"E";"SI1";63,9;55;687;4,67;4,72;3
"20122";1,24;"Ideal";"G";"VS1";61,9;54;8584;6,89;6,92;4,27
"22648";1,51;"Premium";"F";"SI1";62,2;58;10693;7,27;7,29;4,53
"2133";0,9;"Very Good";"G";"SI2";64,2;56;3123;6,04;6,11;3,9
