"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"14606";1,17;"Ideal";"I";"VS1";61,5;57;5892;6,74;6,79;4,16
"4834";0,92;"Very Good";"D";"SI2";63,7;57;3707;6,12;6,21;3,93
"30501";0,31;"Ideal";"D";"SI1";61,5;56;732;4,35;4,33;2,67
"40424";0,7;"Good";"F";"I1";63,8;60;1134;5,64;5,45;3,54
"32334";0,36;"Very Good";"E";"VS2";60,3;62;789;4,56;4,59;2,76
"35812";0,31;"Ideal";"F";"IF";62,2;55;914;4,35;4,37;2,71
"37729";0,3;"Ideal";"F";"VVS1";61,9;57;995;4,32;4,3;2,67
"33053";0,3;"Ideal";"F";"VVS1";62,1;54;814;4,32;4,35;2,69
"50668";0,31;"Premium";"I";"VVS2";59,4;59;544;4,41;4,44;2,63
"53309";0,3;"Premium";"D";"SI1";62,7;60;552;4,23;4,26;2,66
"2081";0,81;"Ideal";"E";"SI1";62,4;57;3109;5,92;5,97;3,71
"11200";0,95;"Ideal";"H";"SI1";61,9;56;4958;6,31;6,35;3,92
"41326";0,56;"Ideal";"H";"SI1";61,8;55;1214;5,31;5,34;3,29
"12990";1,22;"Very Good";"E";"SI1";63,4;56;5397;6,79;6,76;4,29
"31391";0,43;"Ideal";"G";"SI1";62,2;54;763;4,84;4,88;3,02
"3165";0,64;"Ideal";"F";"VVS2";61;56;3336;5,55;5,59;3,4
"41405";0,56;"Ideal";"J";"VS2";62;56;1224;5,27;5,31;3,28
"2384";0,32;"Very Good";"E";"SI1";62,2;58;561;4,36;4,39;2,72
"11229";1,02;"Very Good";"D";"SI2";58,8;58;4964;6,62;6,68;3,91
"51040";0,75;"Premium";"I";"VS2";60;57;2329;5,93;5,9;3,55
"45239";0,61;"Very Good";"G";"SI1";62;58;1659;5,43;5,48;3,38
"1901";0,83;"Premium";"D";"SI2";62,7;56;3078;6,01;5,98;3,76
"14943";1,2;"Very Good";"H";"SI1";62,9;56;6019;6,74;6,8;4,26
"4836";0,72;"Ideal";"H";"VVS1";61,8;56;3708;5,75;5,78;3,56
"924";0,7;"Ideal";"H";"VVS1";62;55;2881;5,74;5,71;3,55
"18875";1,52;"Ideal";"J";"VS1";61,3;55;7740;7,42;7,39;4,54
"16019";1,02;"Ideal";"G";"VS2";62,5;58;6410;6,36;6,44;4
"10185";1;"Good";"G";"SI1";63,9;60;4737;6,22;6,27;3,99
"43199";0,5;"Good";"D";"SI1";63,2;59;1395;5,02;5,04;3,18
"42785";0,54;"Premium";"F";"SI1";63;57;1349;5,23;5,18;3,28
"39807";0,38;"Ideal";"F";"VVS1";61,9;55;1096;4,67;4,7;2,9
"10454";1;"Premium";"H";"SI1";62,1;56;4788;6,48;6,38;3,99
"41628";0,24;"Ideal";"H";"IF";62,1;57;504;4;4,04;2,5
"47883";0,6;"Very Good";"G";"VS1";61,6;56;1912;5,4;5,44;3,34
"33029";0,3;"Ideal";"D";"VVS2";60,7;58;814;4,3;4,33;2,62
"2817";1;"Fair";"I";"VS2";65,7;58;3265;6,25;6,2;4,09
"41391";0,42;"Premium";"F";"VVS2";61,7;59;1221;4,82;4,78;2,96
"31375";0,31;"Ideal";"H";"IF";60,8;57;761;4,38;4,4;2,67
"22707";0,35;"Premium";"I";"VS2";62,9;57;630;4,53;4,5;2,84
"45018";0,54;"Premium";"I";"VVS1";60,8;61;1637;5,28;5,22;3,19
"8043";0,39;"Very Good";"G";"SI2";62,7;54;581;4,64;4,71;2,93
"26544";1,75;"Premium";"G";"VS2";62,8;59;16220;7,62;7,53;4,76
"30355";0,33;"Very Good";"D";"SI1";63,1;55;728;4,46;4,42;2,8
"29366";0,31;"Premium";"G";"VS2";62,6;57;698;4,32;4,3;2,7
"45193";0,51;"Ideal";"E";"VS2";60,4;57;1656;5,15;5,18;3,12
"5043";0,4;"Ideal";"G";"SI2";62,6;54;573;4,73;4,76;2,97
"28968";0,31;"Premium";"I";"VS2";62,3;60;435;4,31;4,32;2,69
"9205";1,05;"Good";"I";"VS2";64,3;55;4550;6,46;6,42;4,14
"28411";0,35;"Ideal";"D";"SI2";61,8;57;669;4,57;4,53;2,81
"40684";0,5;"Premium";"E";"SI1";61,4;59;1155;5,09;5,01;3,1
"40077";0,3;"Premium";"F";"VVS1";62;59;1114;4,28;4,24;2,64
"5632";0,9;"Very Good";"H";"VS2";62,8;58;3878;6,13;6,17;3,86
"37364";0,4;"Premium";"F";"VS1";60,5;60;982;4,76;4,8;2,89
"10953";0,97;"Good";"F";"SI1";60,1;65;4900;6,46;6,36;3,85
"32328";0,3;"Good";"G";"VVS1";63,1;58;789;4,28;4,31;2,71
"46172";0,5;"Premium";"E";"VS2";61,8;58;1746;5,09;5,07;3,14
"31912";0,3;"Premium";"G";"VS1";62,9;60;776;4,29;4,26;2,69
"32503";0,4;"Very Good";"F";"SI1";63,3;57;798;4,68;4,73;2,98
"33624";0,33;"Ideal";"G";"SI2";61,7;55;463;4,46;4,48;2,76
"35445";0,32;"Ideal";"E";"VS2";62,3;54;900;4,4;4,37;2,73
"47827";0,55;"Ideal";"H";"IF";62,3;54;1905;5,25;5,28;3,28
"13545";0,96;"Very Good";"D";"SI1";59,9;58;5548;6,4;6,46;3,85
"43732";0,51;"Ideal";"H";"VS1";62,7;54;1438;5,12;5,15;3,22
"23761";1,41;"Ideal";"G";"VS1";62,6;56;11817;7,15;7,2;4,49
"39500";0,5;"Ideal";"F";"SI2";61,6;54;1079;5,09;5,14;3,15
"23302";1,54;"Ideal";"G";"SI1";61,5;55;11333;7,4;7,45;4,57
"41225";0,43;"Premium";"G";"VVS1";60,9;58;1207;4,88;4,91;2,98
"27229";2,01;"Premium";"I";"VS2";61,1;60;17592;8,12;8,06;4,94
"6427";1,01;"Ideal";"E";"SI2";61,7;57;4044;6,5;6,47;4
"21248";1,26;"Ideal";"G";"VS2";60,8;55;9399;7,02;7,04;4,28
"32751";0,43;"Ideal";"E";"SI1";61,2;56,2;803;4,87;4,89;2,99
"6272";0,71;"Very Good";"D";"VVS2";61,7;58;4014;5,71;5,74;3,53
"50643";0,31;"Good";"E";"SI1";63,7;57;544;4,29;4,31;2,74
"32228";0,31;"Ideal";"G";"VVS1";61,9;54;789;4,35;4,37;2,7
"27441";2,19;"Very Good";"E";"SI2";62,4;61;18067;8,23;8,31;5,16
"954";0,77;"Premium";"F";"VS2";61,8;56;2889;5,94;5,9;3,66
"33240";0,36;"Ideal";"I";"VVS1";61,7;56;824;4,59;4,62;2,84
"4051";0,24;"Very Good";"E";"SI1";59,9;58;571;4,06;4,1;2,44
"43238";0,6;"Very Good";"G";"SI1";63,3;58;1399;5,34;5,31;3,37
"28637";0,33;"Very Good";"J";"VS1";62,8;58;434;4,38;4,41;2,76
"44801";0,5;"Premium";"E";"VS2";62,3;60;1624;5,05;5,09;3,16
"20388";0,31;"Premium";"H";"VVS2";61,2;59;625;4,34;4,38;2,67
"43723";0,51;"Ideal";"E";"SI1";61,3;55;1438;5,11;5,17;3,15
"52183";0,72;"Premium";"E";"SI1";61,4;57;2476;5,83;5,73;3,55
"32367";0,32;"Ideal";"E";"VVS2";62;54;790;4,41;4,43;2,74
"28044";0,35;"Very Good";"G";"VS1";62,6;56;659;4,49;4,52;2,82
"40128";0,41;"Ideal";"F";"VVS2";62,5;56;1115;4,72;4,75;2,96
"6238";0,75;"Ideal";"D";"VS1";62;58;4007;5,77;5,84;3,6
"8724";0,31;"Premium";"H";"VS2";58,9;61;586;4,46;4,43;2,62
"39588";0,42;"Ideal";"F";"VS1";61,6;56;1082;4,82;4,8;2,96
"50188";0,7;"Very Good";"E";"SI2";61,8;60;2224;5,61;5,65;3,48
"29098";0,36;"Premium";"D";"SI2";61,5;60;689;4,6;4,54;2,81
"373";0,73;"Very Good";"D";"SI1";63,1;57;2808;5,74;5,7;3,61
"48635";0,3;"Good";"D";"SI2";60,8;65;536;4,29;4,26;2,6
"19332";2;"Fair";"I";"SI2";66,8;55;8037;7,75;7,71;5,16
"17985";1,07;"Ideal";"G";"VS2";61,9;55;7275;6,55;6,57;4,06
"38966";0,27;"Ideal";"G";"VS2";61,5;55;490;4,18;4,21;2,58
"45656";0,25;"Very Good";"E";"VVS2";63,1;55;526;3,98;4,04;2,53
"49926";0,7;"Very Good";"E";"SI1";59,1;63;2184;5,89;5,81;3,46
"30073";0,32;"Premium";"E";"SI1";61,9;59;720;4,39;4,36;2,71
"3518";0,71;"Ideal";"F";"VS1";61,5;57;3404;5,73;5,76;3,53
"52814";0,71;"Premium";"H";"VS1";59,1;61;2572;5,87;5,83;3,46
"17216";1;"Very Good";"F";"VS1";62,1;60;6883;6,33;6,42;3,96
"33437";0,32;"Ideal";"G";"VS1";61,2;57;828;4,43;4,4;2,7
"50802";0,71;"Premium";"E";"SI2";61,4;59;2306;5,74;5,7;3,51
"34678";0,3;"Ideal";"G";"VVS1";62,1;56;873;4,35;4,28;2,68
"3889";0,75;"Premium";"G";"VVS2";62,5;56;3486;5,84;5,78;3,63
"48393";0,72;"Ideal";"J";"SI1";62,6;56;1966;5,67;5,74;3,57
"18352";1,01;"Premium";"G";"VVS2";62,4;59;7466;6,37;6,32;3,96
"38498";0,42;"Ideal";"G";"VVS2";62,7;56;1031;4,74;4,77;2,98
"50287";0,31;"Ideal";"D";"SI1";61,7;56;541;4,35;4,37;2,69
"25643";2,15;"Ideal";"I";"SI1";62,5;57;14534;8,2;8,16;5,11
"51635";0,31;"Very Good";"H";"VS1";61,7;61;544;4,31;4,34;2,67
"23941";1,51;"Ideal";"H";"VS1";62,5;54;12071;7,28;7,34;4,57
"48397";0,64;"Very Good";"D";"SI1";62,2;55;1967;5,51;5,55;3,44
"26661";1;"Ideal";"D";"IF";60,7;57;16469;6,44;6,48;3,92
"47797";0,58;"Ideal";"G";"VS1";62,2;55;1899;5,32;5,35;3,32
"19368";0,4;"Good";"E";"SI2";63,9;57;622;4,65;4,71;2,99
"2116";0,7;"Ideal";"F";"SI1";61,9;55;3119;5,7;5,74;3,54
"28713";0,23;"Premium";"E";"VVS2";60,9;60;680;3,99;3,96;2,42
"53163";0,72;"Ideal";"E";"SI1";62;57;2626;5,7;5,75;3,55
"14971";1,25;"Ideal";"H";"SI2";61,6;55;6030;6,89;6,94;4,26
"28069";0,32;"Very Good";"E";"VS1";62,9;57;661;4,36;4,39;2,75
"12894";1,16;"Very Good";"G";"SI1";60,5;60;5372;6,86;6,77;4,12
"42469";0,55;"Very Good";"G";"SI1";60,1;61;1316;5,32;5,29;3,19
"1437";0,57;"Ideal";"F";"IF";61,8;54;2974;5,33;5,35;3,3
"51614";0,73;"Very Good";"E";"SI2";59,3;57;2395;5,88;5,95;3,51
"52317";0,32;"Good";"D";"SI1";63,8;55;550;4,35;4,36;2,78
"32913";0,33;"Ideal";"F";"VVS2";61,9;56;810;4,42;4,46;2,75
"44303";0,56;"Very Good";"D";"SI1";63,9;56;1578;5,2;5,26;3,34
"9864";1,03;"Very Good";"D";"SI2";61,3;61;4679;6,46;6,49;3,97
"24280";1,72;"Premium";"I";"VVS2";62,7;58;12509;7,6;7,54;4,75
"19269";1,09;"Ideal";"G";"VS1";61,7;54;7992;6,65;6,7;4,12
"53526";0,74;"Very Good";"G";"SI1";61,6;58;2690;5,78;5,81;3,57
"39209";0,54;"Ideal";"F";"SI2";61,8;56;1065;5,26;5,29;3,26
"32600";0,34;"Ideal";"D";"VS2";61,9;55;802;4,49;4,52;2,79
"431";0,76;"Ideal";"E";"SI1";61,7;57;2814;5,88;5,85;3,62
"44397";0,5;"Very Good";"E";"VS2";63,4;58;1583;5,08;5,05;3,21
"53344";0,7;"Ideal";"E";"SI1";62,6;57;2656;5,64;5,67;3,54
"14708";0,3;"Premium";"G";"VS1";61,8;60;605;4,29;4,32;2,66
"22513";1,57;"Ideal";"E";"SI2";61,4;56;10550;7,52;7,44;4,59
"36978";0,42;"Premium";"G";"VVS2";61,6;60;963;4,8;4,85;2,97
"7821";1;"Fair";"G";"SI1";66,2;58;4295;6,25;6,15;4,11
"31453";0,34;"Ideal";"G";"VS2";61,5;55;765;4,5;4,47;2,76
"1907";1;"Fair";"J";"VS1";66,6;57;3080;6,07;6,03;4,03
"10545";1,1;"Ideal";"F";"SI2";60,4;55;4809;6,73;6,77;4,08
"5572";1,04;"Premium";"G";"SI2";62,2;59;3861;6,57;6,49;4,06
"52846";0,7;"Ideal";"E";"SI1";62,3;56;2575;5,68;5,72;3,55
"35035";0,3;"Premium";"F";"VVS2";59,5;59;882;4,42;4,38;2,62
"23459";1,71;"Ideal";"I";"VS2";60,5;56;11455;7,71;7,73;4,67
"33485";0,32;"Premium";"F";"VS2";61,4;60;828;4,42;4,38;2,7
"28532";0,33;"Ideal";"I";"IF";62;54;675;4,46;4,48;2,77
"10280";1,02;"Premium";"H";"SI1";59,2;58;4754;6,6;6,57;3,9
"31617";0,31;"Ideal";"I";"SI2";62;54,1;372;4,32;4,35;2,69
"1636";0,96;"Premium";"E";"SI2";62,8;60;3016;6,3;6,24;3,94
"12804";1,01;"Very Good";"E";"SI1";62,3;56;5339;6,36;6,42;3,98
"28395";0,33;"Premium";"H";"VS2";62,3;58;668;4,41;4,38;2,74
"28142";0,3;"Ideal";"G";"VVS2";62,5;55;665;4,3;4,34;2,7
"161";0,73;"Premium";"G";"VS2";59,2;59;2770;5,92;5,87;3,49
"17615";1,18;"Very Good";"D";"SI1";61,7;57;7093;6,8;6,84;4,21
"19499";1,23;"Ideal";"G";"VS2";61,5;54;8133;6,92;6,89;4,25
"53644";0,7;"Premium";"E";"SI1";60,7;58;2703;5,74;5,73;3,48
"44652";0,28;"Ideal";"G";"VVS1";62,7;55;522;4,16;4,2;2,62
"28483";0,32;"Very Good";"E";"SI1";63,3;55;672;4,36;4,33;2,75
"34861";0,3;"Premium";"G";"VVS2";62;58;878;4,29;4,26;2,65
"13134";1,11;"Premium";"H";"SI1";62,5;58;5433;6,64;6,61;4,14
"27667";2,04;"Ideal";"G";"SI1";59;57;18663;8,32;8,37;4,92
"48112";0,5;"Ideal";"G";"VVS2";61,2;56;1935;5,13;5,1;3,13
"10606";1,17;"Good";"H";"SI2";63,8;58;4826;6,57;6,73;4,24
"16772";1,14;"Good";"G";"VS2";63,2;58;6681;6,63;6,67;4,2
"19967";1,56;"Ideal";"H";"SI2";62,1;58;8517;7,35;7,41;4,58
"47761";0,52;"Ideal";"H";"VVS1";61,7;53;1893;5,19;5,25;3,22
"22465";1,52;"Premium";"D";"SI2";61,6;56;10487;7,47;7,39;4,58
"26667";1,52;"Very Good";"E";"VS1";62,4;55;16485;7,33;7,41;4,6
"7445";0,9;"Premium";"F";"SI1";59,9;59;4232;6,26;6,29;3,76
"209";0,73;"Very Good";"H";"VS2";60,8;56;2779;5,82;5,84;3,55
"20065";0,31;"Ideal";"F";"VS2";62,6;55;625;4,29;4,33;2,7
"31236";0,42;"Very Good";"D";"SI1";61,5;58;756;4,8;4,83;2,96
"42614";0,32;"Premium";"I";"VS1";61,3;58;505;4,35;4,39;2,68
"1666";0,72;"Premium";"E";"VS2";62,5;59;3024;5,73;5,7;3,57
"31085";0,33;"Ideal";"H";"VVS1";61,7;56;752;4,46;4,48;2,76
"7849";0,9;"Ideal";"D";"SI1";60,7;57;4304;6,23;6,16;3,76
"37798";0,41;"Ideal";"G";"VVS1";61,8;55;1000;4,76;4,79;2,95
