"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"35852";0,33;"Ideal";"E";"VVS1";61,9;54;917;4,43;4,45;2,75
"37465";0,42;"Ideal";"G";"VS1";61,4;56;984;4,85;4,82;2,97
"22955";1,22;"Ideal";"G";"VVS2";60;58;11003;6,95;6,99;4,18
"31282";0,28;"Very Good";"H";"VVS2";62,4;54;450;4,2;4,23;2,63
"8971";0,9;"Very Good";"F";"VS2";63,2;58;4504;6,11;6,16;3,88
"44461";0,55;"Ideal";"I";"VVS1";61,7;56;1593;5,24;5,29;3,25
"32800";0,38;"Ideal";"E";"VS2";62;54,2;805;4,66;4,68;2,89
"39908";0,5;"Very Good";"E";"SI2";60,6;59;1104;5,07;5,12;3,09
"9920";1,13;"Very Good";"H";"SI1";63,3;56;4689;6,65;6,62;4,2
"32193";0,35;"Premium";"H";"VS1";62,6;58;788;4,52;4,49;2,82
"21963";1,52;"Very Good";"I";"VS1";62,9;59,9;10032;7,27;7,31;4,59
"49363";1;"Good";"F";"I1";63,9;59;2098;6,27;6,2;3,99
"8831";0,98;"Premium";"E";"SI2";61,7;61;4478;6,38;6,34;3,93
"29945";0,27;"Very Good";"H";"VVS2";61,2;58;445;4,16;4,2;2,56
"24450";1,62;"Ideal";"F";"SI1";62,7;56;12712;7,44;7,5;4,68
"51141";0,71;"Ideal";"G";"SI1";62,8;56;2342;5,72;5,75;3,6
"34408";0,3;"Ideal";"G";"IF";61,3;55;863;4,33;4,35;2,66
"21160";1,14;"Ideal";"F";"VVS2";62,7;55;9316;6,7;6,6;4,17
"16300";1,01;"Very Good";"E";"VS2";62,2;58;6522;6,36;6,41;3,97
"2302";0,7;"Ideal";"F";"VS1";61;58;3162;5,74;5,76;3,51
"38844";0,47;"Ideal";"I";"VVS1";61;56;1050;5,02;5,04;3,07
"34696";0,3;"Ideal";"F";"IF";60,8;57;873;4,34;4,38;2,65
"21917";1,33;"Premium";"G";"VS1";60,2;60;9992;7,2;7,12;4,31
"23494";2,07;"Ideal";"J";"VS2";62,2;56;11500;8,2;8,16;5,09
"11901";1,13;"Ideal";"E";"SI2";61,8;57;5120;6,68;6,65;4,12
"25525";2;"Very Good";"H";"SI2";61;57;14340;8,02;8,18;4,94
"10666";1,2;"Premium";"J";"SI1";61,4;59;4838;6,87;6,82;4,2
"51474";0,73;"Ideal";"H";"SI1";62,9;58;2377;5,72;5,75;3,61
"42994";0,61;"Ideal";"E";"SI2";62;54;1368;5,46;5,48;3,39
"7596";0,91;"Good";"G";"VS2";63,6;58;4257;6,1;6,14;3,89
"8241";1,07;"Ideal";"F";"SI2";61,9;55;4374;6,53;6,58;4,06
"8";0,26;"Very Good";"H";"SI1";61,9;55;337;4,07;4,11;2,53
"15598";1,24;"Premium";"I";"VS2";60,2;58;6257;6,98;6,93;4,19
"35297";0,3;"Premium";"H";"VS2";61,8;60;473;4,26;4,31;2,65
"5287";1;"Very Good";"F";"SI2";63,2;59;3799;6,31;6,25;3,97
"21303";1,15;"Ideal";"G";"VVS2";61,8;56;9457;6,72;6,75;4,16
"24668";1,51;"Good";"F";"VS2";61;63;13010;7,32;7,39;4,49
"9088";0,9;"Very Good";"D";"SI1";63;58;4523;6,11;6,14;3,86
"16087";1,08;"Ideal";"H";"SI1";60,5;57;6426;6,63;6,67;4,02
"34397";0,3;"Ideal";"F";"VVS1";60,5;56;863;4,34;4,45;2,66
"31379";0,31;"Premium";"H";"IF";60,4;58;761;4,41;4,43;2,67
"35391";0,41;"Very Good";"G";"VS1";62,3;56;899;4,77;4,8;2,98
"29251";0,34;"Very Good";"D";"VS2";59,5;56;698;4,55;4,59;2,72
"50184";0,66;"Ideal";"H";"VS1";62,7;55;2222;5,6;5,57;3,5
"24457";2,01;"Ideal";"I";"SI1";62,9;57;12717;8,05;7,98;5,04
"1676";1,02;"Fair";"J";"SI1";66,8;55;3027;6,25;6,18;4,15
"36058";0,31;"Very Good";"G";"IF";61,7;54;924;4,33;4,36;2,68
"48953";0,72;"Very Good";"I";"VS1";64;56;2048;5,65;5,73;3,65
"18879";1,02;"Premium";"G";"VVS2";62,6;59;7741;6,46;6,41;4,03
"26331";2;"Very Good";"H";"SI1";60,1;61;15840;8,1;8,13;4,88
"27203";2,32;"Ideal";"I";"SI2";62;57;17516;8,45;8,49;5,25
"12645";1,01;"Premium";"H";"VS1";61,2;61;5294;6,44;6,41;3,93
"49060";0,7;"Very Good";"G";"SI2";62,6;56;2058;5,65;5,69;3,55
"52822";0,75;"Very Good";"F";"SI1";62,3;58;2573;5,8;5,86;3,63
"44575";0,53;"Ideal";"E";"VS2";62,5;57;1607;5,16;5,18;3,23
"28958";0,31;"Premium";"I";"VS2";61,1;58;435;4,36;4,38;2,67
"53431";0,7;"Ideal";"F";"SI1";61,1;56;2671;5,74;5,78;3,52
"13461";1,01;"Ideal";"F";"SI1";62;54;5527;6,41;6,49;4
"46603";0,54;"Premium";"D";"SI1";60,4;60;1786;5,24;5,22;3,16
"28867";0,37;"Very Good";"H";"SI1";63,2;57;684;4,58;4,54;2,88
"11136";1;"Premium";"F";"SI1";59,3;60;4939;6,61;6,57;3,91
"27811";0,3;"Ideal";"H";"VVS1";61,1;56;650;4,33;4,37;2,66
"31193";0,36;"Premium";"G";"VS2";62,5;58;756;4,55;4,51;2,83
"26968";2,07;"Ideal";"I";"VS2";60,3;59;17045;8,23;8,28;4,98
"2128";0,86;"Ideal";"I";"VS2";62,1;57;3121;6,1;6,07;3,78
"25661";2,02;"Premium";"H";"SI1";62,2;59;14574;8,09;8,05;5,02
"29874";0,3;"Ideal";"D";"VS2";61;55;710;4,33;4,36;2,65
"34160";0,33;"Ideal";"G";"VS1";62,1;55;854;4,46;4,43;2,76
"53057";0,72;"Ideal";"F";"VS2";62;57;2607;5,77;5,72;3,56
"38053";0,4;"Very Good";"F";"VVS2";60,5;57;1012;4,76;4,79;2,89
"7728";0,35;"Ideal";"I";"SI2";61,6;55;580;4,62;4,53;2,82
"6048";0,32;"Ideal";"I";"VS2";61,5;56;576;4,41;4,4;2,71
"51142";0,91;"Good";"E";"I1";57,7;63;2342;6,35;6,3;3,65
"18575";1,07;"Ideal";"G";"VS2";61,7;55;7577;6,53;6,57;4,04
"4009";0,9;"Very Good";"F";"SI2";61,6;58;3519;6,15;6,23;3,81
"4960";0,91;"Very Good";"H";"SI1";62,2;60;3734;6,16;6,22;3,85
"48374";0,57;"Ideal";"D";"VS2";62,4;57;1963;5,32;5,26;3,3
"16579";1,06;"Ideal";"H";"VS2";62,3;53;6619;6,58;6,56;4,09
"33406";0,28;"Ideal";"E";"VVS2";62,4;56;828;4,2;4,16;2,61
"469";0,7;"Ideal";"E";"VS1";62,9;57;2818;5,66;5,61;3,54
"2612";0,71;"Very Good";"D";"VS2";63,1;58;3222;5,67;5,7;3,59
"24025";1,8;"Good";"F";"SI2";57,9;58;12196;8,08;8,13;4,69
"13232";1,19;"Premium";"I";"SI1";61,3;59;5464;6,84;6,79;4,18
"14219";1,23;"Very Good";"I";"SI1";60,5;58;5763;6,9;6,94;4,19
"28990";0,42;"Ideal";"G";"SI2";62,3;55;686;4,8;4,83;3
"27359";2,02;"Ideal";"I";"VS1";62,3;59;17936;8,02;8,06;5,01
"33833";0,43;"Very Good";"G";"VS2";61;56;844;4,87;4,89;2,98
"33511";0,4;"Ideal";"J";"IF";62,4;56;828;4,71;4,74;2,95
"15606";1,37;"Premium";"G";"SI2";62,4;58;6260;7,1;7;4,4
"50393";0,76;"Ideal";"F";"SI2";61,6;57;2253;5,91;5,85;3,62
"41204";0,41;"Ideal";"F";"VVS1";61,2;57;1205;4,79;4,85;2,95
"39831";0,5;"Premium";"E";"SI2";62,4;59;1097;5,09;5;3,15
"52942";0,7;"Very Good";"F";"VS2";61,6;60;2593;5,63;5,71;3,49
"52182";0,72;"Ideal";"E";"SI1";62;57;2476;5,72;5,66;3,53
"7739";0,38;"Very Good";"I";"SI1";60,2;60;581;4,65;4,68;2,81
"40846";0,46;"Premium";"E";"VS2";61,5;60;1173;4,95;4,91;3,03
"24375";0,34;"Ideal";"E";"SI1";61;55;637;4,54;4,56;2,77
