"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"26189";2;"Fair";"E";"SI2";59,9;61;15540;8,16;8,04;4,86
"42086";0,42;"Ideal";"H";"IF";61,7;55;1273;4,84;4,82;2,98
"7174";0,65;"Ideal";"E";"IF";62,3;56;4184;5,52;5,56;3,45
"4395";0,31;"Good";"D";"SI1";63,5;58;571;4,27;4,3;2,72
"20303";1,01;"Fair";"D";"VVS2";65,4;57;8716;6,2;6,16;4,04
"27038";0,32;"Ideal";"G";"VS1";62,3;56;645;4,37;4,39;2,73
"33614";0,31;"Very Good";"G";"SI1";60,4;58;462;4,39;4,42;2,66
"4939";0,98;"Very Good";"H";"SI2";62,1;59;3731;6,33;6,39;3,95
"41034";0,41;"Ideal";"E";"VVS2";62,3;56;1187;4,75;4,78;2,97
"6972";0,95;"Premium";"G";"SI1";62,6;58;4150;6,26;6,21;3,9
"20802";1,5;"Very Good";"I";"VS1";62,8;58;9033;7,17;7,23;4,52
"18158";1,46;"Very Good";"J";"VS2";59,7;59;7358;7,36;7,39;4,4
"8835";1,02;"Premium";"E";"SI2";58,7;59;4478;6,61;6,57;3,87
"16056";1,08;"Premium";"G";"VS2";59,4;59;6415;6,68;6,75;3,99
"53738";0,7;"Ideal";"G";"VS2";62,7;54;2723;5,66;5,7;3,56
"13615";1;"Very Good";"E";"SI1";62,4;59;5571;6,36;6,42;3,99
"10397";0,31;"Very Good";"G";"SI1";63,1;59;593;4,33;4,29;2,72
"29094";0,36;"Premium";"D";"SI2";60,9;58;689;4,63;4,6;2,81
"35286";0,3;"Premium";"J";"VS2";60,6;59;473;4,38;4,34;2,64
"52724";0,76;"Very Good";"H";"SI1";61,4;57;2557;5,89;5,94;3,63
"33085";0,3;"Good";"E";"VVS2";59,8;64;814;4,34;4,29;2,58
"34686";0,4;"Ideal";"G";"SI1";60,9;55;873;4,82;4,79;2,93
"8382";0,35;"Ideal";"F";"SI1";62,5;54;583;4,5;4,52;2,82
"21267";1,51;"Very Good";"F";"SI1";63,2;57;9417;7,34;7,23;4,6
"40648";0,5;"Very Good";"E";"SI2";62,4;57;1154;5,03;5,07;3,15
"155";0,76;"Very Good";"F";"SI1";62,9;57;2770;5,79;5,81;3,65
"20789";1,52;"Premium";"E";"SI2";60,8;60;9028;7,36;7,42;4,49
"44973";0,32;"Ideal";"H";"VS2";60,9;56;523;4,42;4,44;2,7
"20266";1,71;"Very Good";"J";"SI1";62,9;58;8690;7,58;7,64;4,79
"37099";0,41;"Ideal";"E";"SI1";62,7;57;969;4,77;4,74;2,98
"26011";0,35;"Ideal";"D";"SI1";62,3;55;644;4,52;4,56;2,83
"22424";1,57;"Very Good";"H";"SI1";59,6;58;10447;7,61;7,65;4,55
"49894";0,54;"Ideal";"D";"VS2";60;56;2177;5,39;5,28;3,2
"4533";0,91;"Premium";"E";"SI2";62,8;61;3639;6,09;6,07;3,82
"32396";0,31;"Ideal";"E";"VVS2";62,4;53;791;4,33;4,35;2,71
"48962";0,36;"Very Good";"G";"SI1";62;59;537;4,53;4,56;2,82
"5681";1,01;"Good";"F";"SI2";62,5;59;3886;6,31;6,37;3,96
"45273";0,54;"Premium";"F";"VS2";61,8;58;1662;5,22;5,29;3,25
"11629";1,13;"Premium";"H";"SI1";62;58;5050;6,67;6,63;4,12
"45983";0,3;"Good";"H";"VS1";63,2;56;526;4,25;4,29;2,7
"37569";0,41;"Good";"D";"VS1";64,2;55;989;4,72;4,75;3,04
"50542";0,52;"Ideal";"E";"VS1";61,8;56;2275;5,17;5,19;3,2
"44358";0,56;"Ideal";"G";"VS2";62;56;1580;5,28;5,3;3,28
"42979";0,41;"Ideal";"E";"VVS1";61,3;57;1367;4,77;4,79;2,93
"51267";0,76;"Ideal";"I";"SI1";61,9;56;2358;5,85;5,88;3,63
"39057";0,39;"Very Good";"F";"VVS2";63,5;58;1058;4,65;4,61;2,94
"7215";1,01;"Premium";"H";"SI1";61,9;59;4191;6,35;6,32;3,92
"16425";1,3;"Ideal";"F";"SI2";62,2;56;6559;7;6,96;4,34
"8886";1,02;"Premium";"G";"SI2";60,9;59;4486;6,56;6,45;3,96
"7137";1,03;"Ideal";"J";"SI1";61,6;57;4175;6,46;6,49;3,99
"48778";0,51;"Good";"E";"VVS1";58,6;65;2020;5,32;5,24;3,1
"21725";1,88;"Very Good";"D";"SI2";63,2;60;9791;7,84;7,79;4,94
"45772";0,52;"Premium";"G";"VVS2";61;58;1707;5,15;5,21;3,16
"40838";0,41;"Good";"F";"VVS2";58,6;60;1172;4,83;4,87;2,84
"50685";0,62;"Good";"D";"VS2";58,9;64;2288;5,62;5,55;3,29
"44648";0,28;"Very Good";"G";"VVS2";62,3;56;522;4,16;4,19;2,6
"6028";1;"Very Good";"D";"SI2";60,8;63;3965;6,41;6,36;3,88
"17125";1,04;"Ideal";"G";"VS1";61,5;55;6831;6,54;6,55;4,02
"23815";1,53;"Very Good";"D";"SI1";59,2;57;11873;7,52;7,55;4,46
"25714";1,5;"Ideal";"E";"VS2";63,4;54;14618;7,22;7,25;4,59
"44451";0,5;"Ideal";"E";"VS1";62,7;57;1591;5,01;5,03;3,15
"43020";0,5;"Ideal";"H";"VS1";61,4;54;1370;5,13;5,16;3,16
"44582";0,53;"Ideal";"E";"VS2";61;57;1607;5,23;5,26;3,2
"8819";1,08;"Premium";"I";"SI1";62,2;58;4476;6,6;6,56;4,09
"15144";1,35;"Very Good";"H";"SI2";62,2;56;6088;7,02;7,06;4,38
