"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"5290";1,16;"Ideal";"I";"SI2";62,4;55;3800;6,76;6,69;4,2
"8910";0,9;"Very Good";"F";"VS2";61,7;57;4493;6,17;6,21;3,82
"13002";1,22;"Premium";"I";"VS2";60,1;58;5405;6,92;7;4,18
"12748";1,06;"Ideal";"E";"SI2";62,2;55;5319;6,54;6,51;4,06
"45529";0,54;"Ideal";"G";"VS1";61,4;57;1684;5,23;5,2;3,2
"14537";1,1;"Ideal";"G";"SI1";62,2;56,6;5868;6,56;6,6;4,09
"50518";0,7;"Premium";"E";"SI2";62,1;59;2273;5,65;5,63;3,5
"28181";0,37;"Premium";"I";"VS2";61,1;59;666;4,65;4,58;2,82
"9788";1,01;"Ideal";"E";"SI2";62,2;54;4666;6,39;6,43;3,99
"29580";0,41;"Very Good";"E";"SI1";62,8;57;705;4,71;4,75;2,97
"29446";0,41;"Very Good";"F";"SI1";62,5;58;702;4,74;4,77;2,97
"41728";0,41;"Premium";"E";"VVS2";60,9;60;1243;4,82;4,81;2,93
"37236";0,4;"Ideal";"E";"VS2";62,6;57;975;4,73;4,7;2,95
"17302";1,01;"Good";"F";"VVS2";63,6;60;6932;6,31;6,36;4,03
"13585";1,05;"Premium";"F";"SI1";60,3;60;5557;6,66;6,54;3,98
"41630";0,29;"Good";"F";"VS1";64,4;54;504;4,21;4,24;2,72
"3709";0,77;"Premium";"F";"VVS2";60,5;56;3450;5,94;5,9;3,58
"17868";1,01;"Ideal";"F";"VS1";63,2;56;7209;6,35;6,41;4,03
"17057";0,28;"Good";"E";"IF";64,6;58;612;4,09;4,12;2,65
"36253";0,41;"Good";"E";"VS1";63,5;54;935;4,71;4,74;3
"22762";1,29;"Very Good";"E";"VS1";61,8;57;10780;6,99;6,93;4,3
"13072";1,13;"Ideal";"D";"SI2";60,1;55;5412;6,79;6,85;4,1
"29873";0,3;"Ideal";"D";"VS2";60,9;57;710;4,32;4,35;2,64
"47750";0,54;"Very Good";"D";"VS2";61,7;58;1892;5,16;5,24;3,21
"40603";0,23;"Very Good";"E";"VVS2";63;58;498;3,92;3,95;2,48
