"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"9298";1,06;"Premium";"G";"SI2";61,5;58;4571;6,6;6,54;4,04
"46751";0,51;"Good";"G";"VVS2";63,3;58;1800;5,04;5,07;3,2
"39080";0,31;"Premium";"D";"VVS1";61,1;56;1060;4,42;4,35;2,68
"11269";1,01;"Very Good";"F";"SI1";60,3;60;4972;6,46;6,55;3,92
"4901";0,9;"Ideal";"G";"SI2";61,5;57;3722;6,07;6,19;3,77
"31292";0,32;"Ideal";"D";"VS2";61;56;758;4,42;4,46;2,71
"52959";0,24;"Very Good";"E";"VVS1";62,2;59;552;3,99;4,02;2,49
"49164";0,75;"Premium";"G";"SI2";58,8;60;2070;5,99;5,89;3,49
"3767";0,9;"Premium";"F";"SI2";61,6;58;3457;6,23;6,15;3,81
"43593";0,31;"Ideal";"H";"VS2";62;55;507;4,36;4,38;2,71
"35802";0,31;"Very Good";"F";"IF";61,9;54;914;4,36;4,39;2,71
"31181";0,32;"Premium";"D";"SI1";61,3;60;756;4,43;4,41;2,71
"48057";0,73;"Premium";"H";"SI2";58,7;58;1927;5,94;5,91;3,48
"15097";1,25;"Ideal";"I";"SI1";59,6;59;6066;7,01;7,09;4,2
"8914";1,05;"Ideal";"I";"SI1";61;57;4494;6,55;6,62;4,02
"7046";1,02;"Good";"F";"SI2";63,8;53;4162;6,37;6,46;4,09
"3780";1,06;"Ideal";"F";"SI2";62,7;56;3461;6,52;6,47;4,07
"11210";1,15;"Premium";"H";"SI2";62,9;56;4959;6,7;6,59;4,18
"51624";0,7;"Very Good";"E";"SI1";59,6;63;2396;5,72;5,65;3,39
"12227";1,25;"Good";"I";"SI2";63,3;55,8;5197;6,83;6,87;4,34
"49300";0,41;"Premium";"I";"SI2";61,6;59;539;4,76;4,79;2,94
"28005";0,3;"Ideal";"E";"VS2";61,4;55;658;4,32;4,34;2,66
"33650";0,32;"Ideal";"D";"VVS2";61,7;57;834;4,39;4,42;2,72
"21708";0,31;"Ideal";"G";"SI1";61,6;55;627;4,37;4,39;2,7
"48849";0,63;"Very Good";"F";"VS2";63;56,2;2032;5,38;5,48;3,42
"32596";0,3;"Ideal";"F";"VVS1";61,2;55;802;4,33;4,36;2,66
"6777";1,05;"Very Good";"H";"SI2";63,8;58;4112;6,38;6,45;4,09
"33587";0,37;"Premium";"F";"VS1";62,7;51;833;4,65;4,57;2,89
"27119";2,35;"Premium";"I";"SI2";59,9;58;17294;8,68;8,61;5,18
"37555";0,31;"Ideal";"G";"IF";61,9;56;988;4,39;4,36;2,71
"18235";1,13;"Ideal";"G";"VS1";61,7;54;7404;6,77;6,71;4,16
"25338";2,01;"Ideal";"H";"SI2";61,9;57;14040;8,09;8,06;5
"48366";0,56;"Premium";"D";"VS2";61,1;58;1963;5,3;5,34;3,25
"32068";0,33;"Premium";"D";"SI1";61,5;60;780;4,44;4,41;2,72
"13900";1,01;"Premium";"E";"SI1";59,2;60;5656;6,56;6,51;3,87
"15827";1,2;"Premium";"H";"VS2";61,4;59;6333;6,79;6,75;4,16
"8611";1,02;"Good";"E";"SI1";63,1;57;4443;6,37;6,43;4,04
"13956";1,16;"Very Good";"G";"SI1";60,7;59;5678;6,74;6,87;4,13
"6002";1,01;"Good";"H";"SI2";63,9;58;3959;6,35;6,32;4,05
"10946";1,01;"Premium";"F";"SI1";62,5;58;4899;6,39;6,42;4
"39798";0,5;"Ideal";"F";"SI2";62;58;1095;5,08;5,11;3,16
"22071";1,57;"Ideal";"I";"VS2";61,5;56;10093;7,56;7,49;4,63
"25164";1,7;"Premium";"F";"VS2";62,5;61;13737;7,54;7,45;4,69
"19896";1,51;"Very Good";"H";"SI2";60,2;59;8444;7,33;7,43;4,44
"19529";1,33;"Very Good";"F";"SI1";63,3;56;8163;6,91;6,95;4,39
"2414";0,93;"Very Good";"J";"VS2";61,1;59;3180;6,32;6,34;3,87
"30424";0,32;"Premium";"H";"VVS1";61,4;58;730;4,38;4,41;2,7
"10991";0,91;"Very Good";"G";"VVS2";62,1;60;4913;6,14;6,19;3,83
"9187";0,9;"Very Good";"F";"SI1";63,3;55;4545;6,18;6,12;3,89
"27380";0,35;"Very Good";"H";"SI1";63,2;57;647;4,51;4,48;2,84
"45604";0,71;"Premium";"J";"SI1";62,4;61;1690;5,68;5,63;3,53
"34553";0,41;"Ideal";"G";"VS1";61,2;57;870;4,77;4,8;2,93
"21457";1,57;"Ideal";"I";"SI1";61,7;56;9555;7,45;7,48;4,61
"44816";0,5;"Ideal";"E";"VS2";62,6;54;1624;5,08;5,11;3,19
"35458";0,49;"Premium";"J";"SI2";59,8;59;900;5,14;5,12;3,07
"8336";0,9;"Good";"G";"VS1";61;62;4395;6,16;6,24;3,78
"40591";0,29;"Ideal";"F";"SI2";60,6;59;496;4,31;4,37;2,63
"47035";0,55;"Ideal";"F";"VS2";61,1;57;1819;5,3;5,27;3,23
"43378";0,5;"Premium";"F";"SI1";62,5;59;1409;5,03;4,99;3,13
"39063";0,52;"Very Good";"E";"SI2";64;55;1059;5,07;5,11;3,26
"39468";0,54;"Very Good";"I";"SI1";61,3;60;1079;5,2;5,24;3,2
"18558";1,01;"Very Good";"G";"VVS2";63,1;56;7565;6,4;6,34;4,02
"26028";0,32;"Very Good";"F";"VS2";62,8;53;645;4,34;4,38;2,74
"30841";0,33;"Premium";"H";"VS1";61;59;743;4,5;4,45;2,73
"17022";1,01;"Ideal";"F";"VS2";60,3;56;6794;6,56;6,5;3,94
"39406";0,41;"Ideal";"G";"VVS2";61,8;56;1076;4,78;4,74;2,94
"33948";0,31;"Ideal";"H";"SI1";62,1;54;464;4,37;4,39;2,72
"16109";1;"Very Good";"D";"VS2";63,1;59;6440;6,26;6,36;3,98
"40514";0,4;"Good";"F";"VVS1";63,3;57;1145;4,68;4,7;2,97
"34914";0,34;"Ideal";"F";"VS2";62,5;55;880;4,51;4,48;2,81
"43622";0,46;"Premium";"F";"VS1";60,5;58;1432;5,02;4,97;3,02
"17023";1,01;"Very Good";"G";"VS1";63,1;55;6795;6,34;6,37;4,01
"1559";0,7;"Ideal";"H";"VS1";61,7;55;3004;5,69;5,72;3,52
"42975";0,41;"Premium";"E";"VVS1";62,2;58;1367;4,75;4,77;2,96
"25956";2,01;"Premium";"F";"SI1";63;59;15134;7,99;7,89;5
"48161";0,5;"Very Good";"F";"VVS2";62,7;56;1942;5,08;5,03;3,17
"19494";1,23;"Premium";"G";"VS2";61,1;57;8128;6,96;6,91;4,24
"13846";1,19;"Very Good";"I";"VS1";59,9;61;5644;6,85;6,91;4,12
"8146";0,96;"Ideal";"G";"SI1";62,6;57;4355;6,28;6,24;3,92
"26565";1,2;"Ideal";"E";"VVS1";61,8;56;16256;6,78;6,87;4,22
"33927";0,37;"Very Good";"G";"VVS2";59,1;60;844;4,69;4,71;2,78
"42442";0,54;"Ideal";"G";"SI1";62,5;56;1314;5,2;5,24;3,26
"18836";1,13;"Premium";"G";"VS1";61,6;58;7720;6,76;6,68;4,14
"28363";0,35;"Ideal";"E";"SI1";60,7;56;667;4,57;4,59;2,78
"31805";0,43;"Very Good";"G";"SI1";58,9;60;774;4,94;4,97;2,92
"36109";0,42;"Very Good";"F";"SI1";63,1;56;926;4,82;4,79;3,03
"28420";0,43;"Ideal";"H";"SI1";62,1;57;669;4,77;4,83;2,98
"7770";0,81;"Premium";"D";"VS1";62,3;58;4284;5,94;6;3,72
"15680";1,01;"Good";"F";"VS2";61,7;58;6288;6,3;6,34;3,9
"35365";0,38;"Premium";"H";"VS2";60,6;58;898;4,7;4,68;2,84
"32784";0,31;"Ideal";"D";"VS2";62,1;54;804;4,4;4,36;2,72
"30158";0,4;"Good";"D";"SI1";63,1;61;720;4,67;4,71;2,96
