"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"5064";0,34;"Premium";"F";"SI2";63;58;574;4,47;4,45;2,81
"39038";0,37;"Ideal";"G";"IF";61,2;56;1056;4,65;4,67;2,85
"20073";1,51;"Very Good";"J";"VVS2";62,6;63;8550;7,24;7,29;4,55
"19425";1,55;"Good";"J";"VS1";62,3;56;8076;7,44;7,52;4,66
"53267";0,7;"Premium";"F";"VS2";62,5;56;2648;5,67;5,63;3,53
"41975";0,53;"Ideal";"I";"VS1";61,6;55;1263;5,21;5,25;3,22
"4114";0,9;"Fair";"H";"VS2";64,6;55;3538;6,07;6;3,9
"9987";1;"Premium";"E";"SI2";61,2;60;4704;6,45;6,42;3,94
"43725";0,51;"Very Good";"G";"VS2";62,9;54;1438;5,08;5,12;3,21
"21257";1,57;"Very Good";"H";"VS2";63,4;56;9407;7,46;7,4;4,71
"13330";0,9;"Very Good";"H";"VS2";62,6;59;5502;6,07;6,16;3,83
"38894";0,51;"Ideal";"I";"SI2";60,8;56;1051;5,14;5,26;3,16
"30483";0,31;"Premium";"D";"SI1";60;61;732;4,43;4,41;2,65
"47430";0,51;"Ideal";"G";"VS1";61,8;56;1852;5,1;5,15;3,17
"42283";0,36;"Ideal";"G";"SI2";62,3;54;505;4,57;4,61;2,86
"46711";0,52;"Ideal";"E";"VS1";62,5;56;1793;5,16;5,11;3,21
"52362";0,71;"Very Good";"I";"SI1";60;56;2502;5,86;5,83;3,51
"30128";0,32;"Premium";"G";"VS2";61,2;59;720;4,41;4,38;2,69
"36415";0,31;"Ideal";"D";"VS2";61,8;56;942;4,36;4,32;2,68
"14881";1,09;"Premium";"H";"VS2";62,3;57;5993;6,63;6,53;4,1
"17602";1,33;"Ideal";"H";"SI1";62,7;56;7088;6,99;7,04;4,4
"8579";1,04;"Premium";"E";"SI2";60,1;60;4436;6,53;6,51;3,92
"35437";0,32;"Premium";"E";"VS2";60,5;59;900;4,43;4,39;2,67
"8617";1,09;"Premium";"E";"SI2";59,4;60;4444;6,81;6,7;4,01
"25620";2,06;"Premium";"I";"SI1";60,9;61;14488;8,32;8,16;4,99
"17054";0,41;"Ideal";"F";"SI2";62;53;612;4,77;4,81;2,97
"47533";0,59;"Very Good";"H";"VVS1";63,7;56;1870;5,35;5,38;3,42
"49663";0,71;"Ideal";"I";"VS2";61;58;2141;5,77;5,81;3,53
"18669";1,04;"Premium";"F";"VS1";59,4;60;7632;6,58;6,56;3,9
"33482";0,32;"Ideal";"F";"VS2";61,7;55;828;4,41;4,4;2,72
"27060";0,32;"Very Good";"D";"VS2";58,8;59;646;4,49;4,52;2,65
"29244";0,34;"Very Good";"E";"VS2";62,7;56;696;4,48;4,51;2,82
"41712";0,53;"Ideal";"I";"VS2";62,3;57;1243;5,15;5,18;3,22
"53906";0,7;"Premium";"E";"SI1";60;59;2753;5,75;5,79;3,46
"14822";1,35;"Ideal";"J";"VS2";61,4;57;5969;7,13;7,1;4,37
"48920";0,7;"Very Good";"J";"VVS1";63,3;55;2042;5,63;5,68;3,58
"45424";0,55;"Ideal";"E";"SI1";62,3;56;1668;5,26;5,23;3,27
"44244";0,51;"Very Good";"F";"VS2";63,1;58;1574;5,11;5,09;3,22
"37132";0,36;"Ideal";"D";"VVS2";60,7;56;971;4,59;4,63;2,8
"7353";0,93;"Very Good";"D";"SI2";60,6;59;4214;6,3;6,34;3,83
"53936";0,72;"Ideal";"D";"SI1";60,8;57;2757;5,75;5,76;3,5
"16674";1,23;"Very Good";"G";"SI1";63,1;56;6665;6,81;6,78;4,29
