"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"15985";1,02;"Premium";"G";"VS2";62,1;58;6397;6,5;6,44;4,02
"40191";0,3;"Ideal";"E";"IF";60,9;56;1120;4,31;4,33;2,63
"40443";0,4;"Good";"E";"VS1";63,8;57;1138;4,72;4,69;3
"9392";0,9;"Premium";"D";"VS2";63;62;4586;6,13;6,06;3,84
"39048";0,41;"Very Good";"E";"VVS1";59,8;62;1057;4,79;4,84;2,88
"24745";2,26;"Very Good";"H";"SI2";63,2;58;13095;8,38;8,26;5,26
"25723";2,22;"Ideal";"G";"SI2";62,6;57;14637;8,35;8,29;5,21
"14739";1;"Ideal";"E";"SI1";62,9;56;5935;6,33;6,38;4
"35003";0,42;"Very Good";"G";"SI1";63,1;56;882;4,79;4,75;3,01
"26398";2,14;"Premium";"I";"SI2";60,1;58;15915;8,41;8,37;5,04
"23531";1,23;"Premium";"F";"VVS2";61,6;59;11534;6,9;6,8;4,22
"18203";1,52;"Fair";"H";"SI2";65;57;7388;7,12;7,09;4,62
"44456";0,5;"Very Good";"G";"VS1";61,3;58;1592;5,03;5,09;3,1
"35577";0,35;"Ideal";"F";"VS2";61,9;54;906;4,54;4,5;2,8
"44550";0,51;"Ideal";"E";"VS2";61,5;58;1605;5,12;5,15;3,16
"44577";0,53;"Very Good";"G";"VS1";61,9;57;1607;5,19;5,22;3,22
"50922";0,71;"Very Good";"F";"VS2";63,2;59;2319;5,66;5,6;3,56
"27166";1,61;"Ideal";"F";"VS1";62;55;17414;7,55;7,52;4,67
"44286";0,52;"Premium";"H";"VS1";61,4;57;1577;5,27;5,16;3,2
"46765";0,53;"Ideal";"E";"VS2";61,5;56;1801;5,23;5,18;3,2
"11024";1,33;"Fair";"E";"SI2";65;57;4916;6,93;6,89;4,49
"47380";0,54;"Ideal";"G";"VS1";62,3;55;1847;5,24;5,2;3,25
"19283";1,02;"Good";"G";"VVS1";63,6;58;8005;6,4;6,37;4,06
"2409";0,72;"Ideal";"D";"VS2";62,1;57;3179;5,69;5,75;3,55
"48768";0,55;"Ideal";"D";"SI1";60,9;56;2018;5,31;5,34;3,24
"19512";1,23;"Premium";"G";"VS1";59,6;60;8145;6,94;6,99;4,15
