"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"4548";0,82;"Very Good";"E";"VS2";62,6;60;3641;5,91;5,97;3,72
"17922";1,09;"Ideal";"F";"VS2";61,2;56;7238;6,68;6,65;4,08
"24853";1,83;"Ideal";"E";"SI2";62,8;56;13254;7,82;7,76;4,89
"5947";0,72;"Ideal";"E";"VS1";61,1;57;3947;5,78;5,81;3,54
"24392";1,7;"Very Good";"I";"VS1";59,8;59;12622;7,7;7,79;4,63
"15189";1,21;"Premium";"H";"SI2";58,8;60;6098;6,99;6,95;4,1
"11042";0,33;"Ideal";"G";"SI2";60,2;57;594;4,5;4,47;2,7
"5672";0,91;"Very Good";"G";"SI1";62,2;57;3884;6,12;6,17;3,82
"9326";0,9;"Premium";"G";"VS1";62,7;58;4579;6,15;6,06;3,83
"9179";1,04;"Ideal";"I";"SI1";62,6;56;4543;6,55;6,48;4,08
"51469";0,72;"Premium";"E";"SI2";62,9;58;2376;5,74;5,68;3,59
"12449";0,92;"Ideal";"G";"VS1";62;57;5243;6,24;6,28;3,88
"31104";0,41;"Ideal";"I";"VS1";61,8;53;753;4,81;4,84;2,98
"39898";0,42;"Ideal";"D";"VS2";61,4;56;1103;4,84;4,8;2,96
"13828";1,15;"Ideal";"F";"SI2";60,6;58;5635;6,75;6,79;4,1
"28066";0,31;"Ideal";"H";"VVS1";61,6;57;660;4,32;4,35;2,67
"29429";0,42;"Good";"H";"SI1";63,1;57;700;4,76;4,78;3,01
"16645";1,1;"Ideal";"G";"VS2";62;56;6653;6,68;6,6;4,12
"40899";0,41;"Ideal";"D";"VS2";61,7;55;1177;4,8;4,76;2,95
"7178";1,01;"Good";"G";"SI2";63,8;53;4185;6,41;6,31;4,06
"39378";0,52;"Ideal";"H";"SI1";62,3;54;1074;5,15;5,18;3,22
"1236";1,03;"Fair";"G";"SI2";65,7;59;2942;6,3;6,24;4,12
"205";0,98;"Fair";"H";"SI2";67,9;60;2777;6,05;5,97;4,08
"520";0,82;"Ideal";"F";"SI2";62,4;54;2824;6,02;5,97;3,74
"11566";1,09;"Ideal";"E";"SI2";61,9;55;5035;6,6;6,64;4,1
"27341";2,48;"Very Good";"H";"SI1";63,3;56;17893;8,6;8,55;5,43
"45755";0,61;"Premium";"E";"VS2";61,2;62;1704;5,48;5,44;3,34
"24930";1,5;"Ideal";"G";"VS1";61,8;56;13377;7,38;7,31;4,54
"29400";0,34;"Ideal";"E";"VS1";59,1;57;698;4,55;4,58;2,7
"38596";0,52;"Premium";"E";"I1";60,8;60;1037;5,2;5,17;3,15
"8879";0,9;"Very Good";"H";"VVS1";63,5;57;4485;6,02;6,07;3,84
"39996";0,41;"Ideal";"F";"VS2";62,6;57;1107;4,79;4,76;2,99
"46304";0,3;"Very Good";"H";"VS1";63;59;526;4,21;4,27;2,67
"8089";1,01;"Good";"F";"SI1";64,2;58;4339;6,24;6,29;4,02
"27451";1,51;"Premium";"F";"IF";60,5;61;18102;7,5;7,4;4,45
"11724";0,34;"Ideal";"G";"VS2";61,1;55;596;4,52;4,55;2,77
"43808";0,51;"Premium";"H";"VS1";62,5;58;1443;5,12;5,09;3,19
