"";"carat";"cut";"color";"clarity";"depth";"table";"price";"x";"y";"z"
"18363";0,37;"Premium";"F";"SI1";60,3;58;616;4,62;4,66;2,8
"41287";0,42;"Ideal";"D";"VVS2";61,7;57;1210;4,82;4,8;2,97
"6597";0,91;"Very Good";"G";"SI1";63,5;58;4081;6,15;6,04;3,87
"26567";2,04;"Ideal";"F";"SI2";62,3;57;16261;8,05;8,13;5,04
"25317";1,51;"Ideal";"G";"VS1";62,1;55;13995;7,38;7,33;4,57
"45742";0,5;"Ideal";"E";"SI1";61,5;57;1700;5,08;5,1;3,13
"37906";0,41;"Ideal";"D";"VS2";61,9;56;1007;4,77;4,8;2,96
"34996";0,31;"Premium";"D";"VVS1";62,7;58;882;4,3;4,31;2,7
"3851";1,01;"Fair";"F";"SI2";64,8;55;3477;6,37;6,26;4,1
"27348";1,74;"Premium";"G";"VS1";62,4;58;17904;7,71;7,61;4,78
"10042";0,26;"Very Good";"G";"VS1";61,9;56;418;4,07;4,1;2,53
"47475";0,52;"Very Good";"D";"VS1";62,6;59;1860;5,03;5,13;3,18
"42587";0,35;"Ideal";"D";"VVS1";60,8;55;1330;4,58;4,6;2,79
"34286";0,26;"Very Good";"H";"VVS1";62,5;58;468;4,08;4,11;2,56
"14000";1,19;"Premium";"H";"SI1";60,8;59;5698;6,87;6,84;4,17
"37113";0,38;"Very Good";"G";"VVS1";59,9;56;970;4,73;4,75;2,84
"46459";0,54;"Ideal";"E";"VS2";61,6;56;1774;5,24;5,28;3,24
"25110";1,51;"Ideal";"F";"VS2";62,2;53;13646;7,31;7,35;4,56
"51155";0,63;"Premium";"E";"VS2";62,4;59;2344;5,5;5,46;3,42
"21341";1,01;"Ideal";"E";"VVS2";62;56;9483;6,43;6,35;4,01
"30089";0,32;"Ideal";"H";"VS1";61,8;55;720;4,42;4,41;2,73
"11565";1,09;"Ideal";"E";"SI2";61,6;55;5035;6,6;6,64;4,08
"17604";1,72;"Premium";"F";"I1";60,5;59;7089;7,8;7,71;4,69
"4910";0,7;"Very Good";"E";"VVS1";60,9;59;3724;5,67;5,81;3,5
"10117";1,02;"Premium";"G";"SI1";60,8;58;4718;6,5;6,46;3,94
"20227";1,02;"Ideal";"D";"VS1";61,2;56;8658;6,48;6,53;3,98
"27114";1,86;"Very Good";"H";"VVS2";58,6;62;17267;8,07;8,14;4,75
"25092";2,03;"Good";"G";"SI2";62,7;65;13621;8,17;7,92;5,06
"28728";0,31;"Ideal";"E";"VS2";61,6;57;680;4,35;4,38;2,69
"47450";0,53;"Ideal";"D";"VS2";62,2;56;1857;5,16;5,19;3,22
"33785";0,4;"Ideal";"F";"VS2";62,7;56;842;4,73;4,77;2,98
"50344";0,67;"Good";"F";"VS1";64,4;57;2244;5,55;5,6;3,6
"34330";0,41;"Ideal";"G";"SI1";62,2;56;861;4,77;4,75;2,96
"17718";0,5;"Fair";"F";"I1";71;57;613;4,87;4,79;3,43
"42506";0,51;"Ideal";"G";"SI1";61,9;56;1321;5,11;5,17;3,17
"40501";0,37;"Premium";"D";"VVS1";61,4;58;1142;4,65;4,63;2,85
"34093";0,31;"Ideal";"D";"VS2";61,8;55;852;4,33;4,36;2,69
"6820";1,01;"Premium";"G";"SI1";60;59;4118;6,51;6,47;3,89
"5357";0,93;"Premium";"H";"SI1";61,8;59;3816;6,23;6,27;3,86
"26892";2,04;"Premium";"D";"SI2";61,8;60;16872;8,09;8,13;5,01
"13533";1,12;"Ideal";"E";"SI2";62;57;5546;6,61;6,63;4,11
"33458";0,32;"Ideal";"G";"VS1";61,3;57;828;4,4;4,37;2,69
"42121";0,5;"Good";"F";"VS2";57,8;63;1279;5,2;5,15;2,99
"2201";0,73;"Ideal";"F";"VS1";61,1;57;3140;5,8;5,89;3,57
"12717";0,4;"Good";"D";"SI2";64;56;599;4,64;4,7;2,99
"43375";0,5;"Good";"F";"VS2";60,9;64;1409;5,12;5,1;3,11
"37522";0,47;"Premium";"D";"SI1";60,6;61;987;5,04;5;3,04
"12067";1;"Premium";"G";"SI1";61,9;62;5154;6,22;6,18;3,84
"50118";0,65;"Ideal";"H";"VVS2";61,6;58;2210;5,56;5,6;3,44
"1724";0,32;"Premium";"H";"VS1";62,3;58;561;4,34;4,39;2,72
"44212";0,91;"Fair";"F";"I1";67;62;1570;5,97;5,89;3,98
"5252";1,01;"Premium";"H";"SI2";61,9;59;3790;6,42;6,37;3,96
"52076";0,71;"Very Good";"I";"VVS1";63;58;2456;5,68;5,72;3,59
"1197";0,9;"Good";"H";"SI2";62,7;64;2934;6;6,09;3,79
"22298";1,17;"Ideal";"G";"VVS1";61,7;57;10342;6,84;6,9;4,13
"16697";0,32;"Good";"F";"SI2";63,1;56;421;4,34;4,38;2,75
"16566";1,01;"Premium";"G";"VS1";62,8;59;6618;6,37;6,34;3,99
"39047";0,41;"Very Good";"E";"VVS1";60;61;1057;4,78;4,86;2,89
"5088";1;"Premium";"E";"SI2";61;59;3752;6,4;6,33;3,89
"14097";1,23;"Premium";"I";"SI1";62;57;5717;6,91;6,83;4,26
"26208";1,53;"Ideal";"F";"VS1";61,5;59;15592;7,38;7,46;4,56
"5396";0,3;"Premium";"D";"SI2";60,2;60;574;4,35;4,32;2,61
"26632";2,16;"Premium";"H";"SI2";59,7;60;16400;8,38;8,3;4,98
"18127";1,12;"Premium";"G";"VS1";58,4;58;7338;6,87;6,84;4
"47941";0,38;"Ideal";"D";"VVS1";60,3;56;1915;4,74;4,72;2,85
"24658";1,72;"Premium";"H";"SI1";61,4;59;12998;7,71;7,64;4,71
"4361";1,01;"Premium";"D";"SI2";58;60;3604;6,58;6,53;3,8
"29315";0,31;"Ideal";"H";"VS1";62;54;698;4,39;4,35;2,71
